,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,SL%,CH%,wSI/C,wSL/C,wCH/C,vSI,vSL,SI_ba,CH_ba,SL_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FC%,FS%,CU%,wFA/C,wFC/C,wFS/C,wCU/C,vFA,vFC,vFS,vCU,FC_ba,FF_ba,ST_ba,CU_ba,FS_ba
15,2023-07-19,717347,Single,single,False,592663,607067,J.T. Realmuto,Colin Rea,1,0,0,b49290fd-138e-49d9-9e34-5a46d4821a4d,607067.0,colinrea,Rea,Right,Colin Rea,4.55,4.42,124.2,104.0,89.0,99.0,0.7859999999999999,7.94,2.74,7.94,1.66,1.16,0.21600000000000003,0.436,0.12300000000000001,0.359,0.419,,,,,96.0,105.0,99.0,97.0,109.0,109.0,0.299,0.109,,0.31,-0.31,,92.6,83.1,0.253,,,101.0,105.0,105.0,82.0,111.0,99.0,87.0,99.0,95.0,62.0,96.0,91.0,0.193,0.265,0.055999999999999994,0.079,2.43,-0.01,-5.76,-0.94,93.2,86.7,86.0,78.8,0.245,0.135,0.226,0.242,0.44
16,2023-07-19,717347,Groundout,field_out,True,681082,607067,Bryson Stott,Colin Rea,1,0,1,67c1291a-6038-4678-9be9-0ba1e04ef367,607067.0,colinrea,Rea,Right,Colin Rea,4.55,4.42,124.2,104.0,89.0,99.0,0.7859999999999999,7.94,2.74,7.94,1.66,1.16,0.21600000000000003,0.436,0.12300000000000001,0.359,0.419,,,,,96.0,105.0,99.0,97.0,109.0,109.0,0.299,0.109,,0.31,-0.31,,92.6,83.1,0.253,,,101.0,105.0,105.0,82.0,111.0,99.0,87.0,99.0,95.0,62.0,96.0,91.0,0.193,0.265,0.055999999999999994,0.079,2.43,-0.01,-5.76,-0.94,93.2,86.7,86.0,78.8,0.245,0.135,0.226,0.242,0.44
17,2023-07-19,717347,Flyout,field_out,True,664761,607067,Alec Bohm,Colin Rea,1,0,0,7deefb3d-0e14-44a1-be14-7873f72eedd1,607067.0,colinrea,Rea,Right,Colin Rea,4.55,4.42,124.2,104.0,89.0,99.0,0.7859999999999999,7.94,2.74,7.94,1.66,1.16,0.21600000000000003,0.436,0.12300000000000001,0.359,0.419,,,,,96.0,105.0,99.0,97.0,109.0,109.0,0.299,0.109,,0.31,-0.31,,92.6,83.1,0.253,,,101.0,105.0,105.0,82.0,111.0,99.0,87.0,99.0,95.0,62.0,96.0,91.0,0.193,0.265,0.055999999999999994,0.079,2.43,-0.01,-5.76,-0.94,93.2,86.7,86.0,78.8,0.245,0.135,0.226,0.242,0.44
18,2023-07-19,717347,Single,single,False,642715,650911,Willy Adames,Cristopher Sánchez,0,0,0,41d7f091-9012-4611-8aeb-a5c594a0621e,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2023-07-19,717347,Flyout,field_out,True,680911,650911,Owen Miller,Cristopher Sánchez,0,0,0,3ec1b8f2-785c-4109-a102-205b6b0d9628,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2023-07-19,717347,Grounded Into DP,grounded_into_double_play,True,621438,650911,Tyrone Taylor,Cristopher Sánchez,1,0,1,f511338d-3502-4369-ac8f-c63dd7d15f57,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2023-07-19,717347,Double,double,False,669016,607067,Brandon Marsh,Colin Rea,0,0,0,a7ef4e15-2bd9-441e-9739-c0f65c0acf73,607067.0,colinrea,Rea,Right,Colin Rea,4.55,4.42,124.2,104.0,89.0,99.0,0.7859999999999999,7.94,2.74,7.94,1.66,1.16,0.21600000000000003,0.436,0.12300000000000001,0.359,0.419,,,,,96.0,105.0,99.0,97.0,109.0,109.0,0.299,0.109,,0.31,-0.31,,92.6,83.1,0.253,,,101.0,105.0,105.0,82.0,111.0,99.0,87.0,99.0,95.0,62.0,96.0,91.0,0.193,0.265,0.055999999999999994,0.079,2.43,-0.01,-5.76,-0.94,93.2,86.7,86.0,78.8,0.245,0.135,0.226,0.242,0.44
22,2023-07-19,717347,Strikeout,strikeout,True,624641,607067,Edmundo Sosa,Colin Rea,0,0,0,1bdee99a-5674-43c4-84bd-96fe08a91842,607067.0,colinrea,Rea,Right,Colin Rea,4.55,4.42,124.2,104.0,89.0,99.0,0.7859999999999999,7.94,2.74,7.94,1.66,1.16,0.21600000000000003,0.436,0.12300000000000001,0.359,0.419,,,,,96.0,105.0,99.0,97.0,109.0,109.0,0.299,0.109,,0.31,-0.31,,92.6,83.1,0.253,,,101.0,105.0,105.0,82.0,111.0,99.0,87.0,99.0,95.0,62.0,96.0,91.0,0.193,0.265,0.055999999999999994,0.079,2.43,-0.01,-5.76,-0.94,93.2,86.7,86.0,78.8,0.245,0.135,0.226,0.242,0.44
23,2023-07-19,717347,Lineout,field_out,True,656941,607067,Kyle Schwarber,Colin Rea,0,0,0,461510a9-34b4-41c9-a4b3-0d60daf308f2,607067.0,colinrea,Rea,Right,Colin Rea,4.55,4.42,124.2,104.0,89.0,99.0,0.7859999999999999,7.94,2.74,7.94,1.66,1.16,0.21600000000000003,0.436,0.12300000000000001,0.359,0.419,,,,,96.0,105.0,99.0,97.0,109.0,109.0,0.299,0.109,,0.31,-0.31,,92.6,83.1,0.253,,,101.0,105.0,105.0,82.0,111.0,99.0,87.0,99.0,95.0,62.0,96.0,91.0,0.193,0.265,0.055999999999999994,0.079,2.43,-0.01,-5.76,-0.94,93.2,86.7,86.0,78.8,0.245,0.135,0.226,0.242,0.44
24,2023-07-19,717347,Flyout,field_out,True,607208,607067,Trea Turner,Colin Rea,0,0,0,319adb1c-3dba-4554-80d7-8501a6bd3eed,607067.0,colinrea,Rea,Right,Colin Rea,4.55,4.42,124.2,104.0,89.0,99.0,0.7859999999999999,7.94,2.74,7.94,1.66,1.16,0.21600000000000003,0.436,0.12300000000000001,0.359,0.419,,,,,96.0,105.0,99.0,97.0,109.0,109.0,0.299,0.109,,0.31,-0.31,,92.6,83.1,0.253,,,101.0,105.0,105.0,82.0,111.0,99.0,87.0,99.0,95.0,62.0,96.0,91.0,0.193,0.265,0.055999999999999994,0.079,2.43,-0.01,-5.76,-0.94,93.2,86.7,86.0,78.8,0.245,0.135,0.226,0.242,0.44
25,2023-07-19,717347,Strikeout,strikeout,True,663330,650911,Jahmai Jones,Cristopher Sánchez,0,0,0,34efc674-b8f1-4f64-970b-93d82fa6f540,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2023-07-19,717347,Flyout,field_out,True,655316,650911,Andruw Monasterio,Cristopher Sánchez,0,0,0,3f8dfb64-1b1a-4369-b8e3-79aa83de00e4,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2023-07-19,717347,Single,single,False,663368,650911,Blake Perkins,Cristopher Sánchez,0,0,0,d45bd3c8-2b92-48b9-b873-d3870b510006,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2023-07-19,717347,Forceout,force_out,True,686894,650911,Joey Wiemer,Cristopher Sánchez,0,0,1,b37e988d-51ef-4b56-8f26-d82d5dc539e0,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2023-07-19,717347,Home Run,home_run,False,592206,607067,Nick Castellanos,Colin Rea,0,0,0,6f796023-c72e-4cbf-bfeb-79fdd5558c90,607067.0,colinrea,Rea,Right,Colin Rea,4.55,4.42,124.2,104.0,89.0,99.0,0.7859999999999999,7.94,2.74,7.94,1.66,1.16,0.21600000000000003,0.436,0.12300000000000001,0.359,0.419,,,,,96.0,105.0,99.0,97.0,109.0,109.0,0.299,0.109,,0.31,-0.31,,92.6,83.1,0.253,,,101.0,105.0,105.0,82.0,111.0,99.0,87.0,99.0,95.0,62.0,96.0,91.0,0.193,0.265,0.055999999999999994,0.079,2.43,-0.01,-5.76,-0.94,93.2,86.7,86.0,78.8,0.245,0.135,0.226,0.242,0.44
30,2023-07-19,717347,Lineout,field_out,True,547180,607067,Bryce Harper,Colin Rea,1,0,0,38d1a26c-c2d6-40e5-8f69-19813a6ece13,607067.0,colinrea,Rea,Right,Colin Rea,4.55,4.42,124.2,104.0,89.0,99.0,0.7859999999999999,7.94,2.74,7.94,1.66,1.16,0.21600000000000003,0.436,0.12300000000000001,0.359,0.419,,,,,96.0,105.0,99.0,97.0,109.0,109.0,0.299,0.109,,0.31,-0.31,,92.6,83.1,0.253,,,101.0,105.0,105.0,82.0,111.0,99.0,87.0,99.0,95.0,62.0,96.0,91.0,0.193,0.265,0.055999999999999994,0.079,2.43,-0.01,-5.76,-0.94,93.2,86.7,86.0,78.8,0.245,0.135,0.226,0.242,0.44
31,2023-07-19,717347,Strikeout,strikeout,True,592663,607067,J.T. Realmuto,Colin Rea,0,0,0,c5f0cd92-b33c-4e07-bf35-39d798526d31,607067.0,colinrea,Rea,Right,Colin Rea,4.55,4.42,124.2,104.0,89.0,99.0,0.7859999999999999,7.94,2.74,7.94,1.66,1.16,0.21600000000000003,0.436,0.12300000000000001,0.359,0.419,,,,,96.0,105.0,99.0,97.0,109.0,109.0,0.299,0.109,,0.31,-0.31,,92.6,83.1,0.253,,,101.0,105.0,105.0,82.0,111.0,99.0,87.0,99.0,95.0,62.0,96.0,91.0,0.193,0.265,0.055999999999999994,0.079,2.43,-0.01,-5.76,-0.94,93.2,86.7,86.0,78.8,0.245,0.135,0.226,0.242,0.44
32,2023-07-19,717347,Lineout,field_out,True,681082,607067,Bryson Stott,Colin Rea,0,0,0,a8449e95-1bff-4e34-b488-fbb503d3e83f,607067.0,colinrea,Rea,Right,Colin Rea,4.55,4.42,124.2,104.0,89.0,99.0,0.7859999999999999,7.94,2.74,7.94,1.66,1.16,0.21600000000000003,0.436,0.12300000000000001,0.359,0.419,,,,,96.0,105.0,99.0,97.0,109.0,109.0,0.299,0.109,,0.31,-0.31,,92.6,83.1,0.253,,,101.0,105.0,105.0,82.0,111.0,99.0,87.0,99.0,95.0,62.0,96.0,91.0,0.193,0.265,0.055999999999999994,0.079,2.43,-0.01,-5.76,-0.94,93.2,86.7,86.0,78.8,0.245,0.135,0.226,0.242,0.44
33,2023-07-19,717347,Groundout,field_out,True,592885,650911,Christian Yelich,Cristopher Sánchez,1,0,0,7b21ce2c-8b9b-47e6-b17b-131f15affcaf,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2023-07-19,717347,Groundout,field_out,True,661388,650911,William Contreras,Cristopher Sánchez,1,0,0,d7af837d-061a-40b5-86c7-f18336b0f5b5,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2023-07-19,717347,Walk,walk,False,642715,650911,Willy Adames,Cristopher Sánchez,1,0,0,b7c5f78d-5dfc-4b6e-b664-7a0e25846aeb,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2023-07-19,717347,Flyout,field_out,True,680911,650911,Owen Miller,Cristopher Sánchez,0,0,0,f95c7482-9cb0-4a8f-9f30-c0f424aa9f5e,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,2023-07-19,717347,Field Error,field_error,False,664761,607067,Alec Bohm,Colin Rea,1,0,0,c59d3f8d-043b-4a35-8a35-161e5fc98bed,607067.0,colinrea,Rea,Right,Colin Rea,4.55,4.42,124.2,104.0,89.0,99.0,0.7859999999999999,7.94,2.74,7.94,1.66,1.16,0.21600000000000003,0.436,0.12300000000000001,0.359,0.419,,,,,96.0,105.0,99.0,97.0,109.0,109.0,0.299,0.109,,0.31,-0.31,,92.6,83.1,0.253,,,101.0,105.0,105.0,82.0,111.0,99.0,87.0,99.0,95.0,62.0,96.0,91.0,0.193,0.265,0.055999999999999994,0.079,2.43,-0.01,-5.76,-0.94,93.2,86.7,86.0,78.8,0.245,0.135,0.226,0.242,0.44
38,2023-07-19,717347,Single,single,False,669016,607067,Brandon Marsh,Colin Rea,0,0,1,6ecd68d3-7d86-4cc2-91c8-88253014c8f6,607067.0,colinrea,Rea,Right,Colin Rea,4.55,4.42,124.2,104.0,89.0,99.0,0.7859999999999999,7.94,2.74,7.94,1.66,1.16,0.21600000000000003,0.436,0.12300000000000001,0.359,0.419,,,,,96.0,105.0,99.0,97.0,109.0,109.0,0.299,0.109,,0.31,-0.31,,92.6,83.1,0.253,,,101.0,105.0,105.0,82.0,111.0,99.0,87.0,99.0,95.0,62.0,96.0,91.0,0.193,0.265,0.055999999999999994,0.079,2.43,-0.01,-5.76,-0.94,93.2,86.7,86.0,78.8,0.245,0.135,0.226,0.242,0.44
