,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,SL_ba,CH_ba,ST_ba,CU_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,wFC/C,wSI/C,vFC,vSI,SI_ba,FC_ba
0,2023-09-20,716507,Strikeout,strikeout,True,678882,592351,Ceddanne Rafaela,Jon Gray,0,0,0,cbdb3efe-11d5-4d26-9805-e32ea82321e3,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,116.0,103.0,109.0,0.424,0.39799999999999996,0.062,0.11599999999999999,-1.83,2.33,-1.69,1.71,95.7,87.2,78.2,0.346,0.194,0.211,0.105,0.263,,,,,,,,,,,,,,
1,2023-09-20,716507,Pop Out,field_out,True,646240,592351,Rafael Devers,Jon Gray,0,0,0,7dc70448-21d4-4bd1-85b9-daab159aa858,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,116.0,103.0,109.0,0.424,0.39799999999999996,0.062,0.11599999999999999,-1.83,2.33,-1.69,1.71,95.7,87.2,78.2,0.346,0.194,0.211,0.105,0.263,,,,,,,,,,,,,,
2,2023-09-20,716507,Walk,walk,False,457759,592351,Justin Turner,Jon Gray,1,0,0,223d2e58-e394-4d13-9622-300dacb54f21,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,116.0,103.0,109.0,0.424,0.39799999999999996,0.062,0.11599999999999999,-1.83,2.33,-1.69,1.71,95.7,87.2,78.2,0.346,0.194,0.211,0.105,0.263,,,,,,,,,,,,,,
3,2023-09-20,716507,Single,single,False,657077,592351,Alex Verdugo,Jon Gray,0,0,1,a340bd75-328b-4822-8d7d-27db9322c500,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,116.0,103.0,109.0,0.424,0.39799999999999996,0.062,0.11599999999999999,-1.83,2.33,-1.69,1.71,95.7,87.2,78.2,0.346,0.194,0.211,0.105,0.263,,,,,,,,,,,,,,
4,2023-09-20,716507,Home Run,home_run,False,594807,592351,Adam Duvall,Jon Gray,0,0,1,5f028d99-7b21-4408-9305-72581c00a267,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,116.0,103.0,109.0,0.424,0.39799999999999996,0.062,0.11599999999999999,-1.83,2.33,-1.69,1.71,95.7,87.2,78.2,0.346,0.194,0.211,0.105,0.263,,,,,,,,,,,,,,
5,2023-09-20,716507,Groundout,field_out,True,807799,592351,Masataka Yoshida,Jon Gray,1,0,0,90c7e97e-f65c-4edd-b647-f781861ff8ae,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,116.0,103.0,109.0,0.424,0.39799999999999996,0.062,0.11599999999999999,-1.83,2.33,-1.69,1.71,95.7,87.2,78.2,0.346,0.194,0.211,0.105,0.263,,,,,,,,,,,,,,
6,2023-09-20,716507,Walk,walk,False,543760,678394,Marcus Semien,Brayan Bello,1,0,0,87a1b57b-41dc-4513-b539-51688cb3fd33,678394.0,brayanbello,Bello,Right,Brayan Bello,4.24,4.16,157.0,100.0,90.0,98.0,0.778,7.57,2.58,9.46,1.38,1.94,0.19399999999999998,0.48,0.14400000000000002,0.35100000000000003,0.408,86.2,80.0,103.0,99.0,,,,83.0,102.0,93.0,103.0,94.0,103.0,0.207,0.175,,0.239,-1.91,-1.86,,1.38,95.5,85.3,,0.31,0.3,0.196,,,93.0,101.0,98.0,88.0,100.0,88.0,0.364,0.015,-6.73,0.52,89.1,95.0,0.278,0.462
7,2023-09-20,716507,Flyout,field_out,True,608369,678394,Corey Seager,Brayan Bello,0,0,0,546a93ec-353b-4a1e-861c-093e39ba5fb1,678394.0,brayanbello,Bello,Right,Brayan Bello,4.24,4.16,157.0,100.0,90.0,98.0,0.778,7.57,2.58,9.46,1.38,1.94,0.19399999999999998,0.48,0.14400000000000002,0.35100000000000003,0.408,86.2,80.0,103.0,99.0,,,,83.0,102.0,93.0,103.0,94.0,103.0,0.207,0.175,,0.239,-1.91,-1.86,,1.38,95.5,85.3,,0.31,0.3,0.196,,,93.0,101.0,98.0,88.0,100.0,88.0,0.364,0.015,-6.73,0.52,89.1,95.0,0.278,0.462
8,2023-09-20,716507,Grounded Into DP,grounded_into_double_play,True,663993,678394,Nathaniel Lowe,Brayan Bello,0,0,1,06cbd015-c920-48b5-95e5-838e2ea00603,678394.0,brayanbello,Bello,Right,Brayan Bello,4.24,4.16,157.0,100.0,90.0,98.0,0.778,7.57,2.58,9.46,1.38,1.94,0.19399999999999998,0.48,0.14400000000000002,0.35100000000000003,0.408,86.2,80.0,103.0,99.0,,,,83.0,102.0,93.0,103.0,94.0,103.0,0.207,0.175,,0.239,-1.91,-1.86,,1.38,95.5,85.3,,0.31,0.3,0.196,,,93.0,101.0,98.0,88.0,100.0,88.0,0.364,0.015,-6.73,0.52,89.1,95.0,0.278,0.462
9,2023-09-20,716507,Home Run,home_run,False,666915,592351,Bobby Dalbec,Jon Gray,0,0,0,04d3176a-e882-4b3d-8a20-1d444df72b6a,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,116.0,103.0,109.0,0.424,0.39799999999999996,0.062,0.11599999999999999,-1.83,2.33,-1.69,1.71,95.7,87.2,78.2,0.346,0.194,0.211,0.105,0.263,,,,,,,,,,,,,,
