,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,FF_ba,ST_ba,CH_ba,SI_ba,CU_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,SL_ba,FC_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2023-05-09,718236,Groundout,field_out,True,663743,694297,Nick Fortes,Brandon Pfaadt,0,0,0,ad55b7a0-ae68-49a2-a314-78798a8eb5a2,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,5.72,4.48,96.0,104.0,103.0,105.0,0.769,8.81,2.44,10.22,2.06,0.73,0.201,0.44299999999999995,0.14800000000000002,0.386,0.466,86.7,90.0,100.0,97.0,106.0,89.0,97.0,97.0,105.0,102.0,97.0,108.0,100.0,119.0,106.0,117.0,0.099,0.45399999999999996,0.27,0.055,0.122,-1.63,-0.03,1.21,-1.24,-3.66,93.6,93.1,83.8,78.8,0.327,0.18,0.4,0.313,0.294,,,,,,,,,,,,,,,,,,,,,
11,2023-05-09,718236,Double,double,False,542932,694297,Jon Berti,Brandon Pfaadt,1,0,0,7c6cc599-f4ad-4a48-acdf-055df9679f73,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,5.72,4.48,96.0,104.0,103.0,105.0,0.769,8.81,2.44,10.22,2.06,0.73,0.201,0.44299999999999995,0.14800000000000002,0.386,0.466,86.7,90.0,100.0,97.0,106.0,89.0,97.0,97.0,105.0,102.0,97.0,108.0,100.0,119.0,106.0,117.0,0.099,0.45399999999999996,0.27,0.055,0.122,-1.63,-0.03,1.21,-1.24,-3.66,93.6,93.1,83.8,78.8,0.327,0.18,0.4,0.313,0.294,,,,,,,,,,,,,,,,,,,,,
12,2023-05-09,718236,Walk,walk,False,665862,694297,Jazz Chisholm Jr.,Brandon Pfaadt,1,0,0,55607923-1d5b-4053-8784-0f9120b6ad20,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,5.72,4.48,96.0,104.0,103.0,105.0,0.769,8.81,2.44,10.22,2.06,0.73,0.201,0.44299999999999995,0.14800000000000002,0.386,0.466,86.7,90.0,100.0,97.0,106.0,89.0,97.0,97.0,105.0,102.0,97.0,108.0,100.0,119.0,106.0,117.0,0.099,0.45399999999999996,0.27,0.055,0.122,-1.63,-0.03,1.21,-1.24,-3.66,93.6,93.1,83.8,78.8,0.327,0.18,0.4,0.313,0.294,,,,,,,,,,,,,,,,,,,,,
13,2023-05-09,718236,Home Run,home_run,False,624585,694297,Jorge Soler,Brandon Pfaadt,0,0,1,ab642f75-2fb6-4c68-a045-d859d8d890d0,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,5.72,4.48,96.0,104.0,103.0,105.0,0.769,8.81,2.44,10.22,2.06,0.73,0.201,0.44299999999999995,0.14800000000000002,0.386,0.466,86.7,90.0,100.0,97.0,106.0,89.0,97.0,97.0,105.0,102.0,97.0,108.0,100.0,119.0,106.0,117.0,0.099,0.45399999999999996,0.27,0.055,0.122,-1.63,-0.03,1.21,-1.24,-3.66,93.6,93.1,83.8,78.8,0.327,0.18,0.4,0.313,0.294,,,,,,,,,,,,,,,,,,,,,
14,2023-05-09,718236,Pop Out,field_out,True,650333,694297,Luis Arraez,Brandon Pfaadt,0,0,0,ec2bde91-4ffb-4767-9692-619ef98f05db,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,5.72,4.48,96.0,104.0,103.0,105.0,0.769,8.81,2.44,10.22,2.06,0.73,0.201,0.44299999999999995,0.14800000000000002,0.386,0.466,86.7,90.0,100.0,97.0,106.0,89.0,97.0,97.0,105.0,102.0,97.0,108.0,100.0,119.0,106.0,117.0,0.099,0.45399999999999996,0.27,0.055,0.122,-1.63,-0.03,1.21,-1.24,-3.66,93.6,93.1,83.8,78.8,0.327,0.18,0.4,0.313,0.294,,,,,,,,,,,,,,,,,,,,,
15,2023-05-09,718236,Strikeout,strikeout,True,572233,666200,Christian Walker,Jesús Luzardo,0,0,0,7a9f624f-2e33-4a1d-b00f-c92c2be45c6e,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,,,,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,0.04,0.457,0.289,,0.21,0.93,-0.81,-0.26,,-0.09,96.7,96.5,85.1,,0.232,,0.248,0.314,,68.0,87.0,76.0,0.004,0.74,91.4,0.233,,,,,,,,,,,,,,
16,2023-05-09,718236,Double,double,False,446334,666200,Evan Longoria,Jesús Luzardo,0,0,0,1966f018-47e3-4f6d-a196-5718b9b36d2b,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,,,,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,0.04,0.457,0.289,,0.21,0.93,-0.81,-0.26,,-0.09,96.7,96.5,85.1,,0.232,,0.248,0.314,,68.0,87.0,76.0,0.004,0.74,91.4,0.233,,,,,,,,,,,,,,
17,2023-05-09,718236,Groundout,field_out,True,682998,666200,Corbin Carroll,Jesús Luzardo,0,0,1,2ead1f87-332b-4f49-8503-a9293065c7db,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,,,,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,0.04,0.457,0.289,,0.21,0.93,-0.81,-0.26,,-0.09,96.7,96.5,85.1,,0.232,,0.248,0.314,,68.0,87.0,76.0,0.004,0.74,91.4,0.233,,,,,,,,,,,,,,
18,2023-05-09,718236,Pop Out,field_out,True,605113,666200,Nick Ahmed,Jesús Luzardo,0,0,0,66b3be03-fef4-43df-874a-22038e3ab7dc,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,,,,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,0.04,0.457,0.289,,0.21,0.93,-0.81,-0.26,,-0.09,96.7,96.5,85.1,,0.232,,0.248,0.314,,68.0,87.0,76.0,0.004,0.74,91.4,0.233,,,,,,,,,,,,,,
19,2023-05-09,718236,Strikeout,strikeout,True,650559,694297,Bryan De La Cruz,Brandon Pfaadt,0,0,0,0bee9384-c6e1-4030-b53b-89b9a662d158,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,5.72,4.48,96.0,104.0,103.0,105.0,0.769,8.81,2.44,10.22,2.06,0.73,0.201,0.44299999999999995,0.14800000000000002,0.386,0.466,86.7,90.0,100.0,97.0,106.0,89.0,97.0,97.0,105.0,102.0,97.0,108.0,100.0,119.0,106.0,117.0,0.099,0.45399999999999996,0.27,0.055,0.122,-1.63,-0.03,1.21,-1.24,-3.66,93.6,93.1,83.8,78.8,0.327,0.18,0.4,0.313,0.294,,,,,,,,,,,,,,,,,,,,,
20,2023-05-09,718236,Strikeout,strikeout,True,660821,694297,Jesús Sánchez,Brandon Pfaadt,0,0,0,c82b453b-474c-4055-ba19-bab0d571e67a,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,5.72,4.48,96.0,104.0,103.0,105.0,0.769,8.81,2.44,10.22,2.06,0.73,0.201,0.44299999999999995,0.14800000000000002,0.386,0.466,86.7,90.0,100.0,97.0,106.0,89.0,97.0,97.0,105.0,102.0,97.0,108.0,100.0,119.0,106.0,117.0,0.099,0.45399999999999996,0.27,0.055,0.122,-1.63,-0.03,1.21,-1.24,-3.66,93.6,93.1,83.8,78.8,0.327,0.18,0.4,0.313,0.294,,,,,,,,,,,,,,,,,,,,,
21,2023-05-09,718236,Pop Out,field_out,True,493329,694297,Yuli Gurriel,Brandon Pfaadt,0,0,0,f9d90c25-55a6-42ae-835f-ffbabc58eb35,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,5.72,4.48,96.0,104.0,103.0,105.0,0.769,8.81,2.44,10.22,2.06,0.73,0.201,0.44299999999999995,0.14800000000000002,0.386,0.466,86.7,90.0,100.0,97.0,106.0,89.0,97.0,97.0,105.0,102.0,97.0,108.0,100.0,119.0,106.0,117.0,0.099,0.45399999999999996,0.27,0.055,0.122,-1.63,-0.03,1.21,-1.24,-3.66,93.6,93.1,83.8,78.8,0.327,0.18,0.4,0.313,0.294,,,,,,,,,,,,,,,,,,,,,
22,2023-05-09,718236,Groundout,field_out,True,672515,666200,Gabriel Moreno,Jesús Luzardo,1,0,0,c2500ed5-05fd-441d-9129-594830d0e9ad,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,,,,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,0.04,0.457,0.289,,0.21,0.93,-0.81,-0.26,,-0.09,96.7,96.5,85.1,,0.232,,0.248,0.314,,68.0,87.0,76.0,0.004,0.74,91.4,0.233,,,,,,,,,,,,,,
23,2023-05-09,718236,Strikeout,strikeout,True,666150,666200,Dominic Fletcher,Jesús Luzardo,0,0,0,36027a76-78b7-4923-b4a5-87b7f808a4cb,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,,,,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,0.04,0.457,0.289,,0.21,0.93,-0.81,-0.26,,-0.09,96.7,96.5,85.1,,0.232,,0.248,0.314,,68.0,87.0,76.0,0.004,0.74,91.4,0.233,,,,,,,,,,,,,,
24,2023-05-09,718236,Double,double,False,606466,666200,Ketel Marte,Jesús Luzardo,0,0,0,d7f04ce0-9522-4c9b-b1cd-2ede19b0e341,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,,,,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,0.04,0.457,0.289,,0.21,0.93,-0.81,-0.26,,-0.09,96.7,96.5,85.1,,0.232,,0.248,0.314,,68.0,87.0,76.0,0.004,0.74,91.4,0.233,,,,,,,,,,,,,,
25,2023-05-09,718236,Flyout,field_out,True,656896,666200,Emmanuel Rivera,Jesús Luzardo,0,0,0,9a48e75a-649e-4239-a061-b6bb648facbb,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,,,,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,0.04,0.457,0.289,,0.21,0.93,-0.81,-0.26,,-0.09,96.7,96.5,85.1,,0.232,,0.248,0.314,,68.0,87.0,76.0,0.004,0.74,91.4,0.233,,,,,,,,,,,,,,
26,2023-05-09,718236,Flyout,field_out,True,621563,694297,Joey Wendle,Brandon Pfaadt,0,0,0,34bfdd1f-da95-4bb4-a443-b5013f5139e1,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,5.72,4.48,96.0,104.0,103.0,105.0,0.769,8.81,2.44,10.22,2.06,0.73,0.201,0.44299999999999995,0.14800000000000002,0.386,0.466,86.7,90.0,100.0,97.0,106.0,89.0,97.0,97.0,105.0,102.0,97.0,108.0,100.0,119.0,106.0,117.0,0.099,0.45399999999999996,0.27,0.055,0.122,-1.63,-0.03,1.21,-1.24,-3.66,93.6,93.1,83.8,78.8,0.327,0.18,0.4,0.313,0.294,,,,,,,,,,,,,,,,,,,,,
27,2023-05-09,718236,Lineout,field_out,True,663743,694297,Nick Fortes,Brandon Pfaadt,0,0,0,21edb3e7-aa93-4e78-9994-0a376f5720fb,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,5.72,4.48,96.0,104.0,103.0,105.0,0.769,8.81,2.44,10.22,2.06,0.73,0.201,0.44299999999999995,0.14800000000000002,0.386,0.466,86.7,90.0,100.0,97.0,106.0,89.0,97.0,97.0,105.0,102.0,97.0,108.0,100.0,119.0,106.0,117.0,0.099,0.45399999999999996,0.27,0.055,0.122,-1.63,-0.03,1.21,-1.24,-3.66,93.6,93.1,83.8,78.8,0.327,0.18,0.4,0.313,0.294,,,,,,,,,,,,,,,,,,,,,
28,2023-05-09,718236,Flyout,field_out,True,542932,694297,Jon Berti,Brandon Pfaadt,0,0,0,15333935-c5e6-4705-bf2a-13b218da28e1,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,5.72,4.48,96.0,104.0,103.0,105.0,0.769,8.81,2.44,10.22,2.06,0.73,0.201,0.44299999999999995,0.14800000000000002,0.386,0.466,86.7,90.0,100.0,97.0,106.0,89.0,97.0,97.0,105.0,102.0,97.0,108.0,100.0,119.0,106.0,117.0,0.099,0.45399999999999996,0.27,0.055,0.122,-1.63,-0.03,1.21,-1.24,-3.66,93.6,93.1,83.8,78.8,0.327,0.18,0.4,0.313,0.294,,,,,,,,,,,,,,,,,,,,,
29,2023-05-09,718236,Strikeout,strikeout,True,666971,666200,Lourdes Gurriel Jr.,Jesús Luzardo,0,0,0,cd5bd801-1d59-4585-92bf-fb93f1cb5374,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,,,,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,0.04,0.457,0.289,,0.21,0.93,-0.81,-0.26,,-0.09,96.7,96.5,85.1,,0.232,,0.248,0.314,,68.0,87.0,76.0,0.004,0.74,91.4,0.233,,,,,,,,,,,,,,
30,2023-05-09,718236,Walk,walk,False,572233,666200,Christian Walker,Jesús Luzardo,1,0,0,722e47c2-ccc4-4d23-b6d4-bc5126674af1,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,,,,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,0.04,0.457,0.289,,0.21,0.93,-0.81,-0.26,,-0.09,96.7,96.5,85.1,,0.232,,0.248,0.314,,68.0,87.0,76.0,0.004,0.74,91.4,0.233,,,,,,,,,,,,,,
31,2023-05-09,718236,Single,single,False,446334,666200,Evan Longoria,Jesús Luzardo,0,0,1,f5d6b3d1-92d2-4185-9416-680be63a23f2,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,,,,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,0.04,0.457,0.289,,0.21,0.93,-0.81,-0.26,,-0.09,96.7,96.5,85.1,,0.232,,0.248,0.314,,68.0,87.0,76.0,0.004,0.74,91.4,0.233,,,,,,,,,,,,,,
32,2023-05-09,718236,Forceout,force_out,True,682998,666200,Corbin Carroll,Jesús Luzardo,0,0,1,6fdca400-cfc5-4388-a420-2b2150d5fffb,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,,,,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,0.04,0.457,0.289,,0.21,0.93,-0.81,-0.26,,-0.09,96.7,96.5,85.1,,0.232,,0.248,0.314,,68.0,87.0,76.0,0.004,0.74,91.4,0.233,,,,,,,,,,,,,,
33,2023-05-09,718236,Single,single,False,605113,666200,Nick Ahmed,Jesús Luzardo,1,0,1,99488d81-13dc-47f5-b5d5-e4fc76727dd6,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,,,,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,0.04,0.457,0.289,,0.21,0.93,-0.81,-0.26,,-0.09,96.7,96.5,85.1,,0.232,,0.248,0.314,,68.0,87.0,76.0,0.004,0.74,91.4,0.233,,,,,,,,,,,,,,
34,2023-05-09,718236,Walk,walk,False,672515,666200,Gabriel Moreno,Jesús Luzardo,1,0,1,a01f11e8-c9af-42e5-92f0-ae6eca87c10f,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,,,,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,0.04,0.457,0.289,,0.21,0.93,-0.81,-0.26,,-0.09,96.7,96.5,85.1,,0.232,,0.248,0.314,,68.0,87.0,76.0,0.004,0.74,91.4,0.233,,,,,,,,,,,,,,
35,2023-05-09,718236,Groundout,field_out,True,666150,666200,Dominic Fletcher,Jesús Luzardo,0,0,0,18ae6872-db17-4d6c-9479-9dedc1668c9c,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,,,,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,0.04,0.457,0.289,,0.21,0.93,-0.81,-0.26,,-0.09,96.7,96.5,85.1,,0.232,,0.248,0.314,,68.0,87.0,76.0,0.004,0.74,91.4,0.233,,,,,,,,,,,,,,
