,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wSI/C,wCU/C,wCH/C,vFA,vFC,vSI,vCU,CH_ba,FF_ba,CU_ba,FC_ba,SI_ba,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,SL_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
10,2023-09-12,716616,Groundout,field_out,True,687462,453286,Spencer Horwitz,Max Scherzer,0,0,0,206b00ce-1dbd-43f1-bf66-8d5c11eba45c,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,83.8,94.0,106.0,106.0,96.0,101.0,104.0,104.0,101.0,101.0,,,,98.0,108.0,99.0,,0.46299999999999997,0.10400000000000001,0.124,0.141,0.72,2.12,,0.51,0.03,93.7,88.4,,75.4,0.207,0.255,0.187,0.135,,106.0,108.0,108.0,0.168,-0.21,84.0,0.25,,,,,,,
11,2023-09-12,716616,Strikeout,strikeout,True,676914,453286,Davis Schneider,Max Scherzer,0,0,0,2f67ac97-134c-4ac5-8f38-104db9ffcc6f,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,83.8,94.0,106.0,106.0,96.0,101.0,104.0,104.0,101.0,101.0,,,,98.0,108.0,99.0,,0.46299999999999997,0.10400000000000001,0.124,0.141,0.72,2.12,,0.51,0.03,93.7,88.4,,75.4,0.207,0.255,0.187,0.135,,106.0,108.0,108.0,0.168,-0.21,84.0,0.25,,,,,,,
12,2023-09-12,716616,Double,double,False,624415,453286,Cavan Biggio,Max Scherzer,0,0,0,1bcd7566-2e21-48ea-ab99-db5caef904ed,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,83.8,94.0,106.0,106.0,96.0,101.0,104.0,104.0,101.0,101.0,,,,98.0,108.0,99.0,,0.46299999999999997,0.10400000000000001,0.124,0.141,0.72,2.12,,0.51,0.03,93.7,88.4,,75.4,0.207,0.255,0.187,0.135,,106.0,108.0,108.0,0.168,-0.21,84.0,0.25,,,,,,,
13,2023-09-12,716616,Walk,walk,False,662139,453286,Daulton Varsho,Max Scherzer,0,0,0,2182a995-0696-4f25-883f-32e3dc032db5,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,83.8,94.0,106.0,106.0,96.0,101.0,104.0,104.0,101.0,101.0,,,,98.0,108.0,99.0,,0.46299999999999997,0.10400000000000001,0.124,0.141,0.72,2.12,,0.51,0.03,93.7,88.4,,75.4,0.207,0.255,0.187,0.135,,106.0,108.0,108.0,0.168,-0.21,84.0,0.25,,,,,,,
14,2023-09-12,716616,Groundout,field_out,True,595281,453286,Kevin Kiermaier,Max Scherzer,0,0,0,edbc88fa-7721-4ef5-aec3-a8ffc51472a5,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,83.8,94.0,106.0,106.0,96.0,101.0,104.0,104.0,101.0,101.0,,,,98.0,108.0,99.0,,0.46299999999999997,0.10400000000000001,0.124,0.141,0.72,2.12,,0.51,0.03,93.7,88.4,,75.4,0.207,0.255,0.187,0.135,,106.0,108.0,108.0,0.168,-0.21,84.0,0.25,,,,,,,
15,2023-09-12,716616,Pop Out,field_out,True,665750,547943,Leody Taveras,Hyun Jin Ryu,1,0,0,1ea45a18-e0af-4af7-82fe-7395fa409088,547943.0,hyunjinryu,Ryu,Left,Hyun Jin Ryu,3.46,3.85,52.0,105.0,80.0,95.0,0.802,6.58,2.42,9.17,1.56,1.4,0.23399999999999999,0.46799999999999997,0.152,0.327,0.41200000000000003,78.1,74.0,104.0,95.0,88.0,111.0,105.0,75.0,105.0,91.0,73.0,100.0,94.0,92.0,107.0,97.0,0.095,0.317,0.18899999999999997,0.171,0.228,-0.51,1.27,3.34,-1.45,-2.1,88.6,85.1,87.7,68.9,0.276,0.265,0.286,0.238,0.133,,,,,,,,,,,,,,
16,2023-09-12,716616,Strikeout,strikeout,True,680716,547943,Jonathan Ornelas,Hyun Jin Ryu,0,0,0,c6490de3-9c8d-4049-b05c-c2eba30bec68,547943.0,hyunjinryu,Ryu,Left,Hyun Jin Ryu,3.46,3.85,52.0,105.0,80.0,95.0,0.802,6.58,2.42,9.17,1.56,1.4,0.23399999999999999,0.46799999999999997,0.152,0.327,0.41200000000000003,78.1,74.0,104.0,95.0,88.0,111.0,105.0,75.0,105.0,91.0,73.0,100.0,94.0,92.0,107.0,97.0,0.095,0.317,0.18899999999999997,0.171,0.228,-0.51,1.27,3.34,-1.45,-2.1,88.6,85.1,87.7,68.9,0.276,0.265,0.286,0.238,0.133,,,,,,,,,,,,,,
17,2023-09-12,716616,Groundout,field_out,True,543760,547943,Marcus Semien,Hyun Jin Ryu,1,0,0,3dbbad13-5589-4dc9-9334-3a12d5ae3f19,547943.0,hyunjinryu,Ryu,Left,Hyun Jin Ryu,3.46,3.85,52.0,105.0,80.0,95.0,0.802,6.58,2.42,9.17,1.56,1.4,0.23399999999999999,0.46799999999999997,0.152,0.327,0.41200000000000003,78.1,74.0,104.0,95.0,88.0,111.0,105.0,75.0,105.0,91.0,73.0,100.0,94.0,92.0,107.0,97.0,0.095,0.317,0.18899999999999997,0.171,0.228,-0.51,1.27,3.34,-1.45,-2.1,88.6,85.1,87.7,68.9,0.276,0.265,0.286,0.238,0.133,,,,,,,,,,,,,,
18,2023-09-12,716616,Lineout,field_out,True,623168,453286,Tyler Heineman,Max Scherzer,1,0,0,60cc2add-533a-4261-8375-8ea1fe7206d9,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,83.8,94.0,106.0,106.0,96.0,101.0,104.0,104.0,101.0,101.0,,,,98.0,108.0,99.0,,0.46299999999999997,0.10400000000000001,0.124,0.141,0.72,2.12,,0.51,0.03,93.7,88.4,,75.4,0.207,0.255,0.187,0.135,,106.0,108.0,108.0,0.168,-0.21,84.0,0.25,,,,,,,
19,2023-09-12,716616,Single,single,False,543807,453286,George Springer,Max Scherzer,1,0,0,4f3d2f53-e773-4f0c-88d6-d4ee04e99da7,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,83.8,94.0,106.0,106.0,96.0,101.0,104.0,104.0,101.0,101.0,,,,98.0,108.0,99.0,,0.46299999999999997,0.10400000000000001,0.124,0.141,0.72,2.12,,0.51,0.03,93.7,88.4,,75.4,0.207,0.255,0.187,0.135,,106.0,108.0,108.0,0.168,-0.21,84.0,0.25,,,,,,,
20,2023-09-12,716616,Grounded Into DP,grounded_into_double_play,True,666182,453286,Bo Bichette,Max Scherzer,0,0,1,fec608dd-0d26-4819-bb34-8a3c6f61db48,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,83.8,94.0,106.0,106.0,96.0,101.0,104.0,104.0,101.0,101.0,,,,98.0,108.0,99.0,,0.46299999999999997,0.10400000000000001,0.124,0.141,0.72,2.12,,0.51,0.03,93.7,88.4,,75.4,0.207,0.255,0.187,0.135,,106.0,108.0,108.0,0.168,-0.21,84.0,0.25,,,,,,,
21,2023-09-12,716616,Single,single,False,608369,547943,Corey Seager,Hyun Jin Ryu,0,0,0,769e5cdb-4b1c-43a3-ad38-3ba8efed4f51,547943.0,hyunjinryu,Ryu,Left,Hyun Jin Ryu,3.46,3.85,52.0,105.0,80.0,95.0,0.802,6.58,2.42,9.17,1.56,1.4,0.23399999999999999,0.46799999999999997,0.152,0.327,0.41200000000000003,78.1,74.0,104.0,95.0,88.0,111.0,105.0,75.0,105.0,91.0,73.0,100.0,94.0,92.0,107.0,97.0,0.095,0.317,0.18899999999999997,0.171,0.228,-0.51,1.27,3.34,-1.45,-2.1,88.6,85.1,87.7,68.9,0.276,0.265,0.286,0.238,0.133,,,,,,,,,,,,,,
22,2023-09-12,716616,Home Run,home_run,False,543257,547943,Robbie Grossman,Hyun Jin Ryu,0,0,1,0a79ad7e-8c91-4408-963a-160b1c28819f,547943.0,hyunjinryu,Ryu,Left,Hyun Jin Ryu,3.46,3.85,52.0,105.0,80.0,95.0,0.802,6.58,2.42,9.17,1.56,1.4,0.23399999999999999,0.46799999999999997,0.152,0.327,0.41200000000000003,78.1,74.0,104.0,95.0,88.0,111.0,105.0,75.0,105.0,91.0,73.0,100.0,94.0,92.0,107.0,97.0,0.095,0.317,0.18899999999999997,0.171,0.228,-0.51,1.27,3.34,-1.45,-2.1,88.6,85.1,87.7,68.9,0.276,0.265,0.286,0.238,0.133,,,,,,,,,,,,,,
23,2023-09-12,716616,Groundout,field_out,True,641598,547943,Mitch Garver,Hyun Jin Ryu,0,0,0,ec101602-737e-45a1-8a55-88d38a2cbaae,547943.0,hyunjinryu,Ryu,Left,Hyun Jin Ryu,3.46,3.85,52.0,105.0,80.0,95.0,0.802,6.58,2.42,9.17,1.56,1.4,0.23399999999999999,0.46799999999999997,0.152,0.327,0.41200000000000003,78.1,74.0,104.0,95.0,88.0,111.0,105.0,75.0,105.0,91.0,73.0,100.0,94.0,92.0,107.0,97.0,0.095,0.317,0.18899999999999997,0.171,0.228,-0.51,1.27,3.34,-1.45,-2.1,88.6,85.1,87.7,68.9,0.276,0.265,0.286,0.238,0.133,,,,,,,,,,,,,,
24,2023-09-12,716616,Single,single,False,641680,547943,Jonah Heim,Hyun Jin Ryu,0,0,0,6b31a6fd-829c-4b49-9d7b-b694349daa87,547943.0,hyunjinryu,Ryu,Left,Hyun Jin Ryu,3.46,3.85,52.0,105.0,80.0,95.0,0.802,6.58,2.42,9.17,1.56,1.4,0.23399999999999999,0.46799999999999997,0.152,0.327,0.41200000000000003,78.1,74.0,104.0,95.0,88.0,111.0,105.0,75.0,105.0,91.0,73.0,100.0,94.0,92.0,107.0,97.0,0.095,0.317,0.18899999999999997,0.171,0.228,-0.51,1.27,3.34,-1.45,-2.1,88.6,85.1,87.7,68.9,0.276,0.265,0.286,0.238,0.133,,,,,,,,,,,,,,
25,2023-09-12,716616,Strikeout,strikeout,True,663993,547943,Nathaniel Lowe,Hyun Jin Ryu,0,0,0,31b6260e-745b-46e9-ab0b-9054aedb728e,547943.0,hyunjinryu,Ryu,Left,Hyun Jin Ryu,3.46,3.85,52.0,105.0,80.0,95.0,0.802,6.58,2.42,9.17,1.56,1.4,0.23399999999999999,0.46799999999999997,0.152,0.327,0.41200000000000003,78.1,74.0,104.0,95.0,88.0,111.0,105.0,75.0,105.0,91.0,73.0,100.0,94.0,92.0,107.0,97.0,0.095,0.317,0.18899999999999997,0.171,0.228,-0.51,1.27,3.34,-1.45,-2.1,88.6,85.1,87.7,68.9,0.276,0.265,0.286,0.238,0.133,,,,,,,,,,,,,,
26,2023-09-12,716616,Groundout,field_out,True,677649,547943,Ezequiel Duran,Hyun Jin Ryu,1,0,0,ca533876-b9e1-45cd-a529-5277e7383127,547943.0,hyunjinryu,Ryu,Left,Hyun Jin Ryu,3.46,3.85,52.0,105.0,80.0,95.0,0.802,6.58,2.42,9.17,1.56,1.4,0.23399999999999999,0.46799999999999997,0.152,0.327,0.41200000000000003,78.1,74.0,104.0,95.0,88.0,111.0,105.0,75.0,105.0,91.0,73.0,100.0,94.0,92.0,107.0,97.0,0.095,0.317,0.18899999999999997,0.171,0.228,-0.51,1.27,3.34,-1.45,-2.1,88.6,85.1,87.7,68.9,0.276,0.265,0.286,0.238,0.133,,,,,,,,,,,,,,
27,2023-09-12,716616,Groundout,field_out,True,665489,453286,Vladimir Guerrero Jr.,Max Scherzer,1,0,0,30c25811-ad6f-4ccf-9810-04b2e9caaf52,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,83.8,94.0,106.0,106.0,96.0,101.0,104.0,104.0,101.0,101.0,,,,98.0,108.0,99.0,,0.46299999999999997,0.10400000000000001,0.124,0.141,0.72,2.12,,0.51,0.03,93.7,88.4,,75.4,0.207,0.255,0.187,0.135,,106.0,108.0,108.0,0.168,-0.21,84.0,0.25,,,,,,,
28,2023-09-12,716616,Strikeout,strikeout,True,687462,453286,Spencer Horwitz,Max Scherzer,0,0,0,b3eb1445-9302-4432-8d8c-35404ae17267,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,83.8,94.0,106.0,106.0,96.0,101.0,104.0,104.0,101.0,101.0,,,,98.0,108.0,99.0,,0.46299999999999997,0.10400000000000001,0.124,0.141,0.72,2.12,,0.51,0.03,93.7,88.4,,75.4,0.207,0.255,0.187,0.135,,106.0,108.0,108.0,0.168,-0.21,84.0,0.25,,,,,,,
29,2023-09-12,716616,Double,double,False,676914,453286,Davis Schneider,Max Scherzer,0,0,0,70ad504a-fdad-4647-815b-81d3f873f52d,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,83.8,94.0,106.0,106.0,96.0,101.0,104.0,104.0,101.0,101.0,,,,98.0,108.0,99.0,,0.46299999999999997,0.10400000000000001,0.124,0.141,0.72,2.12,,0.51,0.03,93.7,88.4,,75.4,0.207,0.255,0.187,0.135,,106.0,108.0,108.0,0.168,-0.21,84.0,0.25,,,,,,,
30,2023-09-12,716616,Flyout,field_out,True,624415,453286,Cavan Biggio,Max Scherzer,1,1,0,d23794e4-6582-4281-9076-29ebc1635834,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,83.8,94.0,106.0,106.0,96.0,101.0,104.0,104.0,101.0,101.0,,,,98.0,108.0,99.0,,0.46299999999999997,0.10400000000000001,0.124,0.141,0.72,2.12,,0.51,0.03,93.7,88.4,,75.4,0.207,0.255,0.187,0.135,,106.0,108.0,108.0,0.168,-0.21,84.0,0.25,,,,,,,
31,2023-09-12,716616,Strikeout,strikeout,True,665750,547943,Leody Taveras,Hyun Jin Ryu,0,0,0,e37f45b1-9923-421d-9a8f-3a5a60643194,547943.0,hyunjinryu,Ryu,Left,Hyun Jin Ryu,3.46,3.85,52.0,105.0,80.0,95.0,0.802,6.58,2.42,9.17,1.56,1.4,0.23399999999999999,0.46799999999999997,0.152,0.327,0.41200000000000003,78.1,74.0,104.0,95.0,88.0,111.0,105.0,75.0,105.0,91.0,73.0,100.0,94.0,92.0,107.0,97.0,0.095,0.317,0.18899999999999997,0.171,0.228,-0.51,1.27,3.34,-1.45,-2.1,88.6,85.1,87.7,68.9,0.276,0.265,0.286,0.238,0.133,,,,,,,,,,,,,,
32,2023-09-12,716616,Flyout,field_out,True,680716,547943,Jonathan Ornelas,Hyun Jin Ryu,0,0,0,207d4ee7-150f-4b38-90d6-ed93f5d0e860,547943.0,hyunjinryu,Ryu,Left,Hyun Jin Ryu,3.46,3.85,52.0,105.0,80.0,95.0,0.802,6.58,2.42,9.17,1.56,1.4,0.23399999999999999,0.46799999999999997,0.152,0.327,0.41200000000000003,78.1,74.0,104.0,95.0,88.0,111.0,105.0,75.0,105.0,91.0,73.0,100.0,94.0,92.0,107.0,97.0,0.095,0.317,0.18899999999999997,0.171,0.228,-0.51,1.27,3.34,-1.45,-2.1,88.6,85.1,87.7,68.9,0.276,0.265,0.286,0.238,0.133,,,,,,,,,,,,,,
33,2023-09-12,716616,Flyout,field_out,True,543760,547943,Marcus Semien,Hyun Jin Ryu,0,0,0,df580f9f-fbaf-4aa8-bb97-d14ebed0620f,547943.0,hyunjinryu,Ryu,Left,Hyun Jin Ryu,3.46,3.85,52.0,105.0,80.0,95.0,0.802,6.58,2.42,9.17,1.56,1.4,0.23399999999999999,0.46799999999999997,0.152,0.327,0.41200000000000003,78.1,74.0,104.0,95.0,88.0,111.0,105.0,75.0,105.0,91.0,73.0,100.0,94.0,92.0,107.0,97.0,0.095,0.317,0.18899999999999997,0.171,0.228,-0.51,1.27,3.34,-1.45,-2.1,88.6,85.1,87.7,68.9,0.276,0.265,0.286,0.238,0.133,,,,,,,,,,,,,,
34,2023-09-12,716616,Groundout,field_out,True,662139,453286,Daulton Varsho,Max Scherzer,1,0,0,4ac40153-f71c-46cb-b124-8a01c812d057,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,83.8,94.0,106.0,106.0,96.0,101.0,104.0,104.0,101.0,101.0,,,,98.0,108.0,99.0,,0.46299999999999997,0.10400000000000001,0.124,0.141,0.72,2.12,,0.51,0.03,93.7,88.4,,75.4,0.207,0.255,0.187,0.135,,106.0,108.0,108.0,0.168,-0.21,84.0,0.25,,,,,,,
35,2023-09-12,716616,Flyout,field_out,True,595281,453286,Kevin Kiermaier,Max Scherzer,1,0,0,7acc0206-649e-463a-be64-40053fa3ebc9,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,83.8,94.0,106.0,106.0,96.0,101.0,104.0,104.0,101.0,101.0,,,,98.0,108.0,99.0,,0.46299999999999997,0.10400000000000001,0.124,0.141,0.72,2.12,,0.51,0.03,93.7,88.4,,75.4,0.207,0.255,0.187,0.135,,106.0,108.0,108.0,0.168,-0.21,84.0,0.25,,,,,,,
