,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,SI_ba,FF_ba,SL_ba,CH_ba,CU_ba,FS%,wFS/C,vFS,ST_ba,FS_ba,FC%,wFC/C,vFC,Stf+ FC,Loc+ FC,Pit+ FC,FC_ba,Stf+ FS,Loc+ FS,Pit+ FS
13,2023-04-12,718598,Groundout,field_out,True,677950,676083,Alek Thomas,Janson Junk,1,1,0,369cff95-9325-40c2-be6e-e21145ea62bb,676083.0,jansonjunk,Junk,Right,Janson Junk,4.91,3.85,7.1,106.0,103.0,103.0,0.9309999999999999,6.14,2.45,9.82,1.23,2.33,0.2,0.6,0.08,0.36,0.418,,,,,131.0,104.0,100.0,98.0,106.0,105.0,89.0,110.0,108.0,102.0,104.0,100.0,0.055,0.5,0.2,0.127,,-0.68,1.88,-3.77,-1.25,,92.6,92.1,79.9,82.2,0.333,0.231,,,0.333,0.11800000000000001,-3.66,84.6,0.2,0.333,,,,,,,,,,
14,2023-04-12,718598,Single,single,False,672695,676083,Geraldo Perdomo,Janson Junk,0,0,0,6b4d0973-20ec-4470-b63d-7a20e2fc748f,676083.0,jansonjunk,Junk,Right,Janson Junk,4.91,3.85,7.1,106.0,103.0,103.0,0.9309999999999999,6.14,2.45,9.82,1.23,2.33,0.2,0.6,0.08,0.36,0.418,,,,,131.0,104.0,100.0,98.0,106.0,105.0,89.0,110.0,108.0,102.0,104.0,100.0,0.055,0.5,0.2,0.127,,-0.68,1.88,-3.77,-1.25,,92.6,92.1,79.9,82.2,0.333,0.231,,,0.333,0.11800000000000001,-3.66,84.6,0.2,0.333,,,,,,,,,,
15,2023-04-12,718598,Groundout,field_out,True,645444,676083,Jose Herrera,Janson Junk,0,0,0,fd69da95-0625-4194-b086-389b44dd7f84,676083.0,jansonjunk,Junk,Right,Janson Junk,4.91,3.85,7.1,106.0,103.0,103.0,0.9309999999999999,6.14,2.45,9.82,1.23,2.33,0.2,0.6,0.08,0.36,0.418,,,,,131.0,104.0,100.0,98.0,106.0,105.0,89.0,110.0,108.0,102.0,104.0,100.0,0.055,0.5,0.2,0.127,,-0.68,1.88,-3.77,-1.25,,92.6,92.1,79.9,82.2,0.333,0.231,,,0.333,0.11800000000000001,-3.66,84.6,0.2,0.333,,,,,,,,,,
16,2023-04-12,718598,Groundout,field_out,True,686894,686753,Joey Wiemer,Drey Jameson,1,0,0,7d287992-5b14-4ab2-a2e1-f63604509216,686753.0,dreyjameson,Jameson,Right,Drey Jameson,3.32,5.55,40.2,98.0,102.0,97.0,0.723,8.19,3.98,8.85,1.33,1.17,0.271,0.322,0.102,0.39,0.435,89.1,95.0,94.0,93.0,119.0,89.0,96.0,102.0,105.0,99.0,92.0,94.0,89.0,115.0,99.0,106.0,0.298,0.272,0.261,0.037000000000000005,0.132,-0.7,-0.74,0.4,1.43,2.95,97.0,95.0,85.4,80.8,0.362,0.279,0.158,0.19,0.2,,,,,,,,,,,,,,,
17,2023-04-12,718598,Strikeout,strikeout,True,670712,686753,Mike Brosseau,Drey Jameson,0,0,0,5b52d195-6ec1-4657-844f-da2be2d63e77,686753.0,dreyjameson,Jameson,Right,Drey Jameson,3.32,5.55,40.2,98.0,102.0,97.0,0.723,8.19,3.98,8.85,1.33,1.17,0.271,0.322,0.102,0.39,0.435,89.1,95.0,94.0,93.0,119.0,89.0,96.0,102.0,105.0,99.0,92.0,94.0,89.0,115.0,99.0,106.0,0.298,0.272,0.261,0.037000000000000005,0.132,-0.7,-0.74,0.4,1.43,2.95,97.0,95.0,85.4,80.8,0.362,0.279,0.158,0.19,0.2,,,,,,,,,,,,,,,
18,2023-04-12,718598,Strikeout,strikeout,True,592885,686753,Christian Yelich,Drey Jameson,0,0,0,d98f48d3-141d-4822-828f-432c2fbc3405,686753.0,dreyjameson,Jameson,Right,Drey Jameson,3.32,5.55,40.2,98.0,102.0,97.0,0.723,8.19,3.98,8.85,1.33,1.17,0.271,0.322,0.102,0.39,0.435,89.1,95.0,94.0,93.0,119.0,89.0,96.0,102.0,105.0,99.0,92.0,94.0,89.0,115.0,99.0,106.0,0.298,0.272,0.261,0.037000000000000005,0.132,-0.7,-0.74,0.4,1.43,2.95,97.0,95.0,85.4,80.8,0.362,0.279,0.158,0.19,0.2,,,,,,,,,,,,,,,
19,2023-04-12,718598,Single,single,False,668942,676083,Josh Rojas,Janson Junk,0,0,0,79008889-31ed-49a2-bb4f-b2b4a8b0ff43,676083.0,jansonjunk,Junk,Right,Janson Junk,4.91,3.85,7.1,106.0,103.0,103.0,0.9309999999999999,6.14,2.45,9.82,1.23,2.33,0.2,0.6,0.08,0.36,0.418,,,,,131.0,104.0,100.0,98.0,106.0,105.0,89.0,110.0,108.0,102.0,104.0,100.0,0.055,0.5,0.2,0.127,,-0.68,1.88,-3.77,-1.25,,92.6,92.1,79.9,82.2,0.333,0.231,,,0.333,0.11800000000000001,-3.66,84.6,0.2,0.333,,,,,,,,,,
20,2023-04-12,718598,Walk,walk,False,606466,676083,Ketel Marte,Janson Junk,1,0,1,52ce01f9-62fb-4e75-a3be-4415f982f541,676083.0,jansonjunk,Junk,Right,Janson Junk,4.91,3.85,7.1,106.0,103.0,103.0,0.9309999999999999,6.14,2.45,9.82,1.23,2.33,0.2,0.6,0.08,0.36,0.418,,,,,131.0,104.0,100.0,98.0,106.0,105.0,89.0,110.0,108.0,102.0,104.0,100.0,0.055,0.5,0.2,0.127,,-0.68,1.88,-3.77,-1.25,,92.6,92.1,79.9,82.2,0.333,0.231,,,0.333,0.11800000000000001,-3.66,84.6,0.2,0.333,,,,,,,,,,
21,2023-04-12,718598,Home Run,home_run,False,666971,676083,Lourdes Gurriel Jr.,Janson Junk,0,0,1,14f008eb-2740-46cd-bf24-c060e5e0a38a,676083.0,jansonjunk,Junk,Right,Janson Junk,4.91,3.85,7.1,106.0,103.0,103.0,0.9309999999999999,6.14,2.45,9.82,1.23,2.33,0.2,0.6,0.08,0.36,0.418,,,,,131.0,104.0,100.0,98.0,106.0,105.0,89.0,110.0,108.0,102.0,104.0,100.0,0.055,0.5,0.2,0.127,,-0.68,1.88,-3.77,-1.25,,92.6,92.1,79.9,82.2,0.333,0.231,,,0.333,0.11800000000000001,-3.66,84.6,0.2,0.333,,,,,,,,,,
22,2023-04-12,718598,Pop Out,field_out,True,572233,676083,Christian Walker,Janson Junk,0,0,0,ddacf3f6-6902-4f13-9c10-602ce340a172,676083.0,jansonjunk,Junk,Right,Janson Junk,4.91,3.85,7.1,106.0,103.0,103.0,0.9309999999999999,6.14,2.45,9.82,1.23,2.33,0.2,0.6,0.08,0.36,0.418,,,,,131.0,104.0,100.0,98.0,106.0,105.0,89.0,110.0,108.0,102.0,104.0,100.0,0.055,0.5,0.2,0.127,,-0.68,1.88,-3.77,-1.25,,92.6,92.1,79.9,82.2,0.333,0.231,,,0.333,0.11800000000000001,-3.66,84.6,0.2,0.333,,,,,,,,,,
23,2023-04-12,718598,Single,single,False,682998,676083,Corbin Carroll,Janson Junk,0,0,0,89e7e8e7-2289-4580-b2c0-4ecac065d502,676083.0,jansonjunk,Junk,Right,Janson Junk,4.91,3.85,7.1,106.0,103.0,103.0,0.9309999999999999,6.14,2.45,9.82,1.23,2.33,0.2,0.6,0.08,0.36,0.418,,,,,131.0,104.0,100.0,98.0,106.0,105.0,89.0,110.0,108.0,102.0,104.0,100.0,0.055,0.5,0.2,0.127,,-0.68,1.88,-3.77,-1.25,,92.6,92.1,79.9,82.2,0.333,0.231,,,0.333,0.11800000000000001,-3.66,84.6,0.2,0.333,,,,,,,,,,
24,2023-04-12,718598,Forceout,force_out,True,664983,676083,Jake McCarthy,Janson Junk,0,0,1,d2a8ffb7-5fcd-454b-91b7-54dfd8efe8a2,676083.0,jansonjunk,Junk,Right,Janson Junk,4.91,3.85,7.1,106.0,103.0,103.0,0.9309999999999999,6.14,2.45,9.82,1.23,2.33,0.2,0.6,0.08,0.36,0.418,,,,,131.0,104.0,100.0,98.0,106.0,105.0,89.0,110.0,108.0,102.0,104.0,100.0,0.055,0.5,0.2,0.127,,-0.68,1.88,-3.77,-1.25,,92.6,92.1,79.9,82.2,0.333,0.231,,,0.333,0.11800000000000001,-3.66,84.6,0.2,0.333,,,,,,,,,,
25,2023-04-12,718598,Double,double,True,677950,676083,Alek Thomas,Janson Junk,1,0,1,33ac8b86-9db6-4fca-b639-1cbbbe23ff0c,676083.0,jansonjunk,Junk,Right,Janson Junk,4.91,3.85,7.1,106.0,103.0,103.0,0.9309999999999999,6.14,2.45,9.82,1.23,2.33,0.2,0.6,0.08,0.36,0.418,,,,,131.0,104.0,100.0,98.0,106.0,105.0,89.0,110.0,108.0,102.0,104.0,100.0,0.055,0.5,0.2,0.127,,-0.68,1.88,-3.77,-1.25,,92.6,92.1,79.9,82.2,0.333,0.231,,,0.333,0.11800000000000001,-3.66,84.6,0.2,0.333,,,,,,,,,,
26,2023-04-12,718598,Strikeout,strikeout,True,642715,686753,Willy Adames,Drey Jameson,0,0,0,20d61e3b-cb68-40f4-941f-22cfe7fb85fa,686753.0,dreyjameson,Jameson,Right,Drey Jameson,3.32,5.55,40.2,98.0,102.0,97.0,0.723,8.19,3.98,8.85,1.33,1.17,0.271,0.322,0.102,0.39,0.435,89.1,95.0,94.0,93.0,119.0,89.0,96.0,102.0,105.0,99.0,92.0,94.0,89.0,115.0,99.0,106.0,0.298,0.272,0.261,0.037000000000000005,0.132,-0.7,-0.74,0.4,1.43,2.95,97.0,95.0,85.4,80.8,0.362,0.279,0.158,0.19,0.2,,,,,,,,,,,,,,,
27,2023-04-12,718598,Pop Out,field_out,True,642133,686753,Rowdy Tellez,Drey Jameson,1,0,0,63a1aa25-b14e-4042-b28b-4924ccbdae4b,686753.0,dreyjameson,Jameson,Right,Drey Jameson,3.32,5.55,40.2,98.0,102.0,97.0,0.723,8.19,3.98,8.85,1.33,1.17,0.271,0.322,0.102,0.39,0.435,89.1,95.0,94.0,93.0,119.0,89.0,96.0,102.0,105.0,99.0,92.0,94.0,89.0,115.0,99.0,106.0,0.298,0.272,0.261,0.037000000000000005,0.132,-0.7,-0.74,0.4,1.43,2.95,97.0,95.0,85.4,80.8,0.362,0.279,0.158,0.19,0.2,,,,,,,,,,,,,,,
28,2023-04-12,718598,Double,double,False,661388,686753,William Contreras,Drey Jameson,0,0,0,c1154ec0-247d-4ef7-b83e-edd0c8dc4bab,686753.0,dreyjameson,Jameson,Right,Drey Jameson,3.32,5.55,40.2,98.0,102.0,97.0,0.723,8.19,3.98,8.85,1.33,1.17,0.271,0.322,0.102,0.39,0.435,89.1,95.0,94.0,93.0,119.0,89.0,96.0,102.0,105.0,99.0,92.0,94.0,89.0,115.0,99.0,106.0,0.298,0.272,0.261,0.037000000000000005,0.132,-0.7,-0.74,0.4,1.43,2.95,97.0,95.0,85.4,80.8,0.362,0.279,0.158,0.19,0.2,,,,,,,,,,,,,,,
29,2023-04-12,718598,Groundout,field_out,True,669003,686753,Garrett Mitchell,Drey Jameson,0,0,0,ef6ae619-20b2-4afc-9fc4-e3ba09b79b1f,686753.0,dreyjameson,Jameson,Right,Drey Jameson,3.32,5.55,40.2,98.0,102.0,97.0,0.723,8.19,3.98,8.85,1.33,1.17,0.271,0.322,0.102,0.39,0.435,89.1,95.0,94.0,93.0,119.0,89.0,96.0,102.0,105.0,99.0,92.0,94.0,89.0,115.0,99.0,106.0,0.298,0.272,0.261,0.037000000000000005,0.132,-0.7,-0.74,0.4,1.43,2.95,97.0,95.0,85.4,80.8,0.362,0.279,0.158,0.19,0.2,,,,,,,,,,,,,,,
30,2023-04-12,718598,Walk,walk,False,672695,676083,Geraldo Perdomo,Janson Junk,1,0,0,c139aa44-26d8-44bf-aa6c-ac3d9af4d5f2,676083.0,jansonjunk,Junk,Right,Janson Junk,4.91,3.85,7.1,106.0,103.0,103.0,0.9309999999999999,6.14,2.45,9.82,1.23,2.33,0.2,0.6,0.08,0.36,0.418,,,,,131.0,104.0,100.0,98.0,106.0,105.0,89.0,110.0,108.0,102.0,104.0,100.0,0.055,0.5,0.2,0.127,,-0.68,1.88,-3.77,-1.25,,92.6,92.1,79.9,82.2,0.333,0.231,,,0.333,0.11800000000000001,-3.66,84.6,0.2,0.333,,,,,,,,,,
31,2023-04-12,718598,Groundout,field_out,True,645444,676083,Jose Herrera,Janson Junk,0,0,1,f9f278b7-3e15-4579-a1fb-f5d9c6c3d61f,676083.0,jansonjunk,Junk,Right,Janson Junk,4.91,3.85,7.1,106.0,103.0,103.0,0.9309999999999999,6.14,2.45,9.82,1.23,2.33,0.2,0.6,0.08,0.36,0.418,,,,,131.0,104.0,100.0,98.0,106.0,105.0,89.0,110.0,108.0,102.0,104.0,100.0,0.055,0.5,0.2,0.127,,-0.68,1.88,-3.77,-1.25,,92.6,92.1,79.9,82.2,0.333,0.231,,,0.333,0.11800000000000001,-3.66,84.6,0.2,0.333,,,,,,,,,,
32,2023-04-12,718598,Double,double,False,668942,676083,Josh Rojas,Janson Junk,0,0,1,a4f19e7b-c343-4943-a10b-aecda2905af6,676083.0,jansonjunk,Junk,Right,Janson Junk,4.91,3.85,7.1,106.0,103.0,103.0,0.9309999999999999,6.14,2.45,9.82,1.23,2.33,0.2,0.6,0.08,0.36,0.418,,,,,131.0,104.0,100.0,98.0,106.0,105.0,89.0,110.0,108.0,102.0,104.0,100.0,0.055,0.5,0.2,0.127,,-0.68,1.88,-3.77,-1.25,,92.6,92.1,79.9,82.2,0.333,0.231,,,0.333,0.11800000000000001,-3.66,84.6,0.2,0.333,,,,,,,,,,
33,2023-04-12,718598,Groundout,field_out,True,606466,676083,Ketel Marte,Janson Junk,1,0,1,cfff11dd-7f3c-4439-a837-cf6a21817f93,676083.0,jansonjunk,Junk,Right,Janson Junk,4.91,3.85,7.1,106.0,103.0,103.0,0.9309999999999999,6.14,2.45,9.82,1.23,2.33,0.2,0.6,0.08,0.36,0.418,,,,,131.0,104.0,100.0,98.0,106.0,105.0,89.0,110.0,108.0,102.0,104.0,100.0,0.055,0.5,0.2,0.127,,-0.68,1.88,-3.77,-1.25,,92.6,92.1,79.9,82.2,0.333,0.231,,,0.333,0.11800000000000001,-3.66,84.6,0.2,0.333,,,,,,,,,,
34,2023-04-12,718598,Flyout,field_out,True,666971,676083,Lourdes Gurriel Jr.,Janson Junk,1,0,0,3e087fc5-4aa8-4b80-8f6b-0a1e0aad67cf,676083.0,jansonjunk,Junk,Right,Janson Junk,4.91,3.85,7.1,106.0,103.0,103.0,0.9309999999999999,6.14,2.45,9.82,1.23,2.33,0.2,0.6,0.08,0.36,0.418,,,,,131.0,104.0,100.0,98.0,106.0,105.0,89.0,110.0,108.0,102.0,104.0,100.0,0.055,0.5,0.2,0.127,,-0.68,1.88,-3.77,-1.25,,92.6,92.1,79.9,82.2,0.333,0.231,,,0.333,0.11800000000000001,-3.66,84.6,0.2,0.333,,,,,,,,,,
35,2023-04-12,718598,Groundout,field_out,True,572228,656464,Luke Voit,Kevin Ginkel,0,0,0,1080fb22-6106-448a-809b-22d5d1c0f908,656464.0,kevinginkel,Ginkel,Right,Kevin Ginkel,2.48,3.09,65.1,100.0,107.0,102.0,0.725,9.64,3.17,5.65,0.41,1.51,0.33299999999999996,0.33299999999999996,0.17,0.308,0.401,,,,,,,,94.0,100.0,96.0,105.0,95.0,91.0,122.0,102.0,112.0,0.10099999999999999,0.467,0.431,,,1.2,3.42,1.62,,,95.7,94.8,86.6,,0.063,0.226,0.162,,,,,,,,0.001,-5.8,90.1,,,,,,,
36,2023-04-12,718598,Single,single,False,668930,656464,Brice Turang,Kevin Ginkel,0,0,0,ae9b850b-537c-4cd4-a101-54957494bf00,656464.0,kevinginkel,Ginkel,Right,Kevin Ginkel,2.48,3.09,65.1,100.0,107.0,102.0,0.725,9.64,3.17,5.65,0.41,1.51,0.33299999999999996,0.33299999999999996,0.17,0.308,0.401,,,,,,,,94.0,100.0,96.0,105.0,95.0,91.0,122.0,102.0,112.0,0.10099999999999999,0.467,0.431,,,1.2,3.42,1.62,,,95.7,94.8,86.6,,0.063,0.226,0.162,,,,,,,,0.001,-5.8,90.1,,,,,,,
37,2023-04-12,718598,Strikeout,strikeout,True,686894,656464,Joey Wiemer,Kevin Ginkel,0,0,0,e7a992b2-c5b3-4654-a845-ec5afa674748,656464.0,kevinginkel,Ginkel,Right,Kevin Ginkel,2.48,3.09,65.1,100.0,107.0,102.0,0.725,9.64,3.17,5.65,0.41,1.51,0.33299999999999996,0.33299999999999996,0.17,0.308,0.401,,,,,,,,94.0,100.0,96.0,105.0,95.0,91.0,122.0,102.0,112.0,0.10099999999999999,0.467,0.431,,,1.2,3.42,1.62,,,95.7,94.8,86.6,,0.063,0.226,0.162,,,,,,,,0.001,-5.8,90.1,,,,,,,
38,2023-04-12,718598,Walk,walk,False,670712,656464,Mike Brosseau,Kevin Ginkel,0,0,1,d4021fc9-3925-411c-85c6-392f4cd8d5c7,656464.0,kevinginkel,Ginkel,Right,Kevin Ginkel,2.48,3.09,65.1,100.0,107.0,102.0,0.725,9.64,3.17,5.65,0.41,1.51,0.33299999999999996,0.33299999999999996,0.17,0.308,0.401,,,,,,,,94.0,100.0,96.0,105.0,95.0,91.0,122.0,102.0,112.0,0.10099999999999999,0.467,0.431,,,1.2,3.42,1.62,,,95.7,94.8,86.6,,0.063,0.226,0.162,,,,,,,,0.001,-5.8,90.1,,,,,,,
