,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSI,vSL,vCU,SI_ba,SL_ba,FC_ba,FF_ba,CU_ba,CH_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,ST_ba,FS_ba
0,2023-08-21,716904,Single,single,False,672580,621112,Maikel Garcia,Paul Blackburn,1,0,0,456ac7db-486e-40cc-a01c-a65c9aad0294,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,4.43,4.42,103.2,100.0,87.0,97.0,0.778,9.03,3.73,10.16,0.95,1.17,0.24600000000000002,0.38,0.166,0.297,0.34600000000000003,86.0,67.0,108.0,96.0,89.0,104.0,104.0,77.0,95.0,87.0,82.0,96.0,87.0,91.0,103.0,108.0,106.0,100.0,100.0,0.24,0.146,0.204,0.18100000000000002,0.11699999999999999,0.11199999999999999,-2.52,-2.38,-0.75,0.46,1.69,2.14,91.9,88.9,91.8,80.8,79.1,0.306,0.198,0.435,0.383,0.14,0.143,,,,,,,,
1,2023-08-21,716904,Forceout,force_out,True,677951,621112,Bobby Witt Jr.,Paul Blackburn,1,0,1,644406c9-2c78-4470-af74-c5d2a695fe13,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,4.43,4.42,103.2,100.0,87.0,97.0,0.778,9.03,3.73,10.16,0.95,1.17,0.24600000000000002,0.38,0.166,0.297,0.34600000000000003,86.0,67.0,108.0,96.0,89.0,104.0,104.0,77.0,95.0,87.0,82.0,96.0,87.0,91.0,103.0,108.0,106.0,100.0,100.0,0.24,0.146,0.204,0.18100000000000002,0.11699999999999999,0.11199999999999999,-2.52,-2.38,-0.75,0.46,1.69,2.14,91.9,88.9,91.8,80.8,79.1,0.306,0.198,0.435,0.383,0.14,0.143,,,,,,,,
2,2023-08-21,716904,Grounded Into DP,grounded_into_double_play,True,686681,621112,Michael Massey,Paul Blackburn,1,0,1,2e17bc25-cd61-44c3-8685-94b5cbe0ae08,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,4.43,4.42,103.2,100.0,87.0,97.0,0.778,9.03,3.73,10.16,0.95,1.17,0.24600000000000002,0.38,0.166,0.297,0.34600000000000003,86.0,67.0,108.0,96.0,89.0,104.0,104.0,77.0,95.0,87.0,82.0,96.0,87.0,91.0,103.0,108.0,106.0,100.0,100.0,0.24,0.146,0.204,0.18100000000000002,0.11699999999999999,0.11199999999999999,-2.52,-2.38,-0.75,0.46,1.69,2.14,91.9,88.9,91.8,80.8,79.1,0.306,0.198,0.435,0.383,0.14,0.143,,,,,,,,
3,2023-08-21,716904,Catcher Interference,catcher_interf,False,665923,656353,Esteury Ruiz,Tucker Davidson,0,0,0,74da5eca-6608-4fa5-9f43-29baf1a4c79e,656353.0,tuckerdavidson,Davidson,Left,Tucker Davidson,5.96,5.16,51.1,97.0,93.0,95.0,0.7659999999999999,8.06,3.33,11.22,1.05,1.38,0.259,0.40399999999999997,0.133,0.331,0.413,,,,,,,,72.0,89.0,84.0,79.0,108.0,96.0,104.0,92.0,97.0,,,,0.02,0.35200000000000004,,0.5539999999999999,,,-1.68,,-4.43,-0.8,,,91.4,,90.4,83.8,,0.5,0.34,,0.328,,,82.0,94.0,97.0,0.07400000000000001,2.98,82.6,0.25,0.105
4,2023-08-21,716904,Groundout,field_out,True,680869,656353,Zack Gelof,Tucker Davidson,0,0,1,b2e37af5-fb45-4213-bbdf-f1fa9cca7aec,656353.0,tuckerdavidson,Davidson,Left,Tucker Davidson,5.96,5.16,51.1,97.0,93.0,95.0,0.7659999999999999,8.06,3.33,11.22,1.05,1.38,0.259,0.40399999999999997,0.133,0.331,0.413,,,,,,,,72.0,89.0,84.0,79.0,108.0,96.0,104.0,92.0,97.0,,,,0.02,0.35200000000000004,,0.5539999999999999,,,-1.68,,-4.43,-0.8,,,91.4,,90.4,83.8,,0.5,0.34,,0.328,,,82.0,94.0,97.0,0.07400000000000001,2.98,82.6,0.25,0.105
5,2023-08-21,716904,Walk,walk,False,676116,656353,Ryan Noda,Tucker Davidson,0,0,0,cac1b536-6700-415a-9cee-d13f2dec360c,656353.0,tuckerdavidson,Davidson,Left,Tucker Davidson,5.96,5.16,51.1,97.0,93.0,95.0,0.7659999999999999,8.06,3.33,11.22,1.05,1.38,0.259,0.40399999999999997,0.133,0.331,0.413,,,,,,,,72.0,89.0,84.0,79.0,108.0,96.0,104.0,92.0,97.0,,,,0.02,0.35200000000000004,,0.5539999999999999,,,-1.68,,-4.43,-0.8,,,91.4,,90.4,83.8,,0.5,0.34,,0.328,,,82.0,94.0,97.0,0.07400000000000001,2.98,82.6,0.25,0.105
6,2023-08-21,716904,Lineout,field_out,True,667670,656353,Brent Rooker,Tucker Davidson,0,0,0,fb2675c4-a18a-46b2-82f8-106317dea40d,656353.0,tuckerdavidson,Davidson,Left,Tucker Davidson,5.96,5.16,51.1,97.0,93.0,95.0,0.7659999999999999,8.06,3.33,11.22,1.05,1.38,0.259,0.40399999999999997,0.133,0.331,0.413,,,,,,,,72.0,89.0,84.0,79.0,108.0,96.0,104.0,92.0,97.0,,,,0.02,0.35200000000000004,,0.5539999999999999,,,-1.68,,-4.43,-0.8,,,91.4,,90.4,83.8,,0.5,0.34,,0.328,,,82.0,94.0,97.0,0.07400000000000001,2.98,82.6,0.25,0.105
7,2023-08-21,716904,Lineout,field_out,True,649557,656353,Aledmys Díaz,Tucker Davidson,0,0,1,60d1180d-9b5e-4211-a411-ca337b51230e,656353.0,tuckerdavidson,Davidson,Left,Tucker Davidson,5.96,5.16,51.1,97.0,93.0,95.0,0.7659999999999999,8.06,3.33,11.22,1.05,1.38,0.259,0.40399999999999997,0.133,0.331,0.413,,,,,,,,72.0,89.0,84.0,79.0,108.0,96.0,104.0,92.0,97.0,,,,0.02,0.35200000000000004,,0.5539999999999999,,,-1.68,,-4.43,-0.8,,,91.4,,90.4,83.8,,0.5,0.34,,0.328,,,82.0,94.0,97.0,0.07400000000000001,2.98,82.6,0.25,0.105
8,2023-08-21,716904,Groundout,field_out,True,521692,621112,Salvador Perez,Paul Blackburn,0,0,0,73fab171-a713-44a6-9a3f-5fb600555b91,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,4.43,4.42,103.2,100.0,87.0,97.0,0.778,9.03,3.73,10.16,0.95,1.17,0.24600000000000002,0.38,0.166,0.297,0.34600000000000003,86.0,67.0,108.0,96.0,89.0,104.0,104.0,77.0,95.0,87.0,82.0,96.0,87.0,91.0,103.0,108.0,106.0,100.0,100.0,0.24,0.146,0.204,0.18100000000000002,0.11699999999999999,0.11199999999999999,-2.52,-2.38,-0.75,0.46,1.69,2.14,91.9,88.9,91.8,80.8,79.1,0.306,0.198,0.435,0.383,0.14,0.143,,,,,,,,
9,2023-08-21,716904,Triple,triple,False,669004,621112,MJ Melendez,Paul Blackburn,0,0,0,056554cf-6562-4544-9838-600b3245f694,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,4.43,4.42,103.2,100.0,87.0,97.0,0.778,9.03,3.73,10.16,0.95,1.17,0.24600000000000002,0.38,0.166,0.297,0.34600000000000003,86.0,67.0,108.0,96.0,89.0,104.0,104.0,77.0,95.0,87.0,82.0,96.0,87.0,91.0,103.0,108.0,106.0,100.0,100.0,0.24,0.146,0.204,0.18100000000000002,0.11699999999999999,0.11199999999999999,-2.52,-2.38,-0.75,0.46,1.69,2.14,91.9,88.9,91.8,80.8,79.1,0.306,0.198,0.435,0.383,0.14,0.143,,,,,,,,
10,2023-08-21,716904,Sac Fly,sac_fly,True,666023,621112,Freddy Fermin,Paul Blackburn,0,0,1,75821c26-108e-43ec-ab46-d5b4cd8bff79,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,4.43,4.42,103.2,100.0,87.0,97.0,0.778,9.03,3.73,10.16,0.95,1.17,0.24600000000000002,0.38,0.166,0.297,0.34600000000000003,86.0,67.0,108.0,96.0,89.0,104.0,104.0,77.0,95.0,87.0,82.0,96.0,87.0,91.0,103.0,108.0,106.0,100.0,100.0,0.24,0.146,0.204,0.18100000000000002,0.11699999999999999,0.11199999999999999,-2.52,-2.38,-0.75,0.46,1.69,2.14,91.9,88.9,91.8,80.8,79.1,0.306,0.198,0.435,0.383,0.14,0.143,,,,,,,,
