,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,vFA,vFC,vFS,vSI,vSL,SL_ba,SI_ba,FC_ba,FF_ba,FS_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,CU%,CH%,wCU/C,wCH/C,vCU,CH_ba,CU_ba,ST_ba
10,2023-04-14,718580,Strikeout,strikeout,True,592273,656557,Brandon Drury,Tanner Houck,0,0,0,4066aa29-6994-4542-9896-b40658daaf6f,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,95.0,96.0,88.0,111.0,102.0,101.0,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.099,0.10800000000000001,0.114,0.38299999999999995,-2.8,0.73,-1.52,-0.38,0.98,93.9,91.3,87.6,93.4,83.9,0.178,0.306,0.229,0.325,0.31,,,,,,,,,,,,,,,
11,2023-04-14,718580,Walk,walk,False,650859,656557,Luis Rengifo,Tanner Houck,1,0,0,3540279a-917e-4f76-b755-f42ce72dab70,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,95.0,96.0,88.0,111.0,102.0,101.0,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.099,0.10800000000000001,0.114,0.38299999999999995,-2.8,0.73,-1.52,-0.38,0.98,93.9,91.3,87.6,93.4,83.9,0.178,0.306,0.229,0.325,0.31,,,,,,,,,,,,,,,
12,2023-04-14,718580,Strikeout,strikeout,True,681351,656557,Logan O'Hoppe,Tanner Houck,0,0,0,58d105ba-19c4-4223-bdbd-a305c43a08ea,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,95.0,96.0,88.0,111.0,102.0,101.0,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.099,0.10800000000000001,0.114,0.38299999999999995,-2.8,0.73,-1.52,-0.38,0.98,93.9,91.3,87.6,93.4,83.9,0.178,0.306,0.229,0.325,0.31,,,,,,,,,,,,,,,
13,2023-04-14,718580,Caught Stealing 2B,caught_stealing_2b,True,621493,656557,Taylor Ward,Tanner Houck,0,0,0,73acd19a-4acb-4fa0-adcd-e7163ab0c3b5,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,95.0,96.0,88.0,111.0,102.0,101.0,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.099,0.10800000000000001,0.114,0.38299999999999995,-2.8,0.73,-1.52,-0.38,0.98,93.9,91.3,87.6,93.4,83.9,0.178,0.306,0.229,0.325,0.31,,,,,,,,,,,,,,,
14,2023-04-14,718580,Lineout,field_out,True,571771,663776,Enrique Hernández,Patrick Sandoval,1,1,0,210e05bd-09d8-4699-a1ff-a69d55efc6d2,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,63.0,94.0,89.0,69.0,97.0,86.0,123.0,100.0,107.0,,,,,,,0.111,0.256,,,0.285,-1.22,,,0.36,0.02,93.0,,,93.2,86.5,0.267,0.269,,0.336,,83.0,99.0,98.0,100.0,99.0,96.0,101.0,0.09,0.258,0.27,0.3,76.5,0.184,0.286,0.2
15,2023-04-14,718580,Strikeout,strikeout,True,624414,663776,Christian Arroyo,Patrick Sandoval,0,0,0,89835ca9-79b1-4254-b505-e68b5f72e890,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,63.0,94.0,89.0,69.0,97.0,86.0,123.0,100.0,107.0,,,,,,,0.111,0.256,,,0.285,-1.22,,,0.36,0.02,93.0,,,93.2,86.5,0.267,0.269,,0.336,,83.0,99.0,98.0,100.0,99.0,96.0,101.0,0.09,0.258,0.27,0.3,76.5,0.184,0.286,0.2
16,2023-04-14,718580,Strikeout,strikeout,True,671213,663776,Triston Casas,Patrick Sandoval,0,0,0,c0ea682e-8bf0-4c9b-af26-09b4b556e773,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,63.0,94.0,89.0,69.0,97.0,86.0,123.0,100.0,107.0,,,,,,,0.111,0.256,,,0.285,-1.22,,,0.36,0.02,93.0,,,93.2,86.5,0.267,0.269,,0.336,,83.0,99.0,98.0,100.0,99.0,96.0,101.0,0.09,0.258,0.27,0.3,76.5,0.184,0.286,0.2
17,2023-04-14,718580,Pop Out,field_out,True,621493,656557,Taylor Ward,Tanner Houck,0,0,0,2653d468-37d6-469c-a2ae-83d92e5076b3,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,95.0,96.0,88.0,111.0,102.0,101.0,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.099,0.10800000000000001,0.114,0.38299999999999995,-2.8,0.73,-1.52,-0.38,0.98,93.9,91.3,87.6,93.4,83.9,0.178,0.306,0.229,0.325,0.31,,,,,,,,,,,,,,,
18,2023-04-14,718580,Walk,walk,False,545361,656557,Mike Trout,Tanner Houck,0,0,0,7276aab6-2b0b-42f2-a402-1723eff941f5,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,95.0,96.0,88.0,111.0,102.0,101.0,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.099,0.10800000000000001,0.114,0.38299999999999995,-2.8,0.73,-1.52,-0.38,0.98,93.9,91.3,87.6,93.4,83.9,0.178,0.306,0.229,0.325,0.31,,,,,,,,,,,,,,,
19,2023-04-14,718580,Strikeout,strikeout,True,660271,656557,Shohei Ohtani,Tanner Houck,0,0,0,fbeda287-aca4-4cca-a87a-3152923e15ac,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,95.0,96.0,88.0,111.0,102.0,101.0,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.099,0.10800000000000001,0.114,0.38299999999999995,-2.8,0.73,-1.52,-0.38,0.98,93.9,91.3,87.6,93.4,83.9,0.178,0.306,0.229,0.325,0.31,,,,,,,,,,,,,,,
20,2023-04-14,718580,Single,single,False,543685,656557,Anthony Rendon,Tanner Houck,1,0,1,deaf2e53-be17-492b-a8b9-cd31c182a72e,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,95.0,96.0,88.0,111.0,102.0,101.0,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.099,0.10800000000000001,0.114,0.38299999999999995,-2.8,0.73,-1.52,-0.38,0.98,93.9,91.3,87.6,93.4,83.9,0.178,0.306,0.229,0.325,0.31,,,,,,,,,,,,,,,
21,2023-04-14,718580,Forceout,force_out,True,592669,656557,Hunter Renfroe,Tanner Houck,0,0,1,95a75108-5de9-4d96-8cc6-dbb56165a7d6,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,95.0,96.0,88.0,111.0,102.0,101.0,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.099,0.10800000000000001,0.114,0.38299999999999995,-2.8,0.73,-1.52,-0.38,0.98,93.9,91.3,87.6,93.4,83.9,0.178,0.306,0.229,0.325,0.31,,,,,,,,,,,,,,,
22,2023-04-14,718580,Strikeout,strikeout,True,657136,663776,Connor Wong,Patrick Sandoval,0,0,0,6273bb20-a526-4379-8d88-b007d3ecbf95,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,63.0,94.0,89.0,69.0,97.0,86.0,123.0,100.0,107.0,,,,,,,0.111,0.256,,,0.285,-1.22,,,0.36,0.02,93.0,,,93.2,86.5,0.267,0.269,,0.336,,83.0,99.0,98.0,100.0,99.0,96.0,101.0,0.09,0.258,0.27,0.3,76.5,0.184,0.286,0.2
23,2023-04-14,718580,Strikeout,strikeout,True,644374,663776,Yu Chang,Patrick Sandoval,0,0,0,abebb0dd-bb52-4c11-b712-f8b1ff51f0de,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,63.0,94.0,89.0,69.0,97.0,86.0,123.0,100.0,107.0,,,,,,,0.111,0.256,,,0.285,-1.22,,,0.36,0.02,93.0,,,93.2,86.5,0.267,0.269,,0.336,,83.0,99.0,98.0,100.0,99.0,96.0,101.0,0.09,0.258,0.27,0.3,76.5,0.184,0.286,0.2
24,2023-04-14,718580,Single,single,False,657077,663776,Alex Verdugo,Patrick Sandoval,0,0,0,a702cba0-37fa-4c98-bc35-b50376287c11,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,63.0,94.0,89.0,69.0,97.0,86.0,123.0,100.0,107.0,,,,,,,0.111,0.256,,,0.285,-1.22,,,0.36,0.02,93.0,,,93.2,86.5,0.267,0.269,,0.336,,83.0,99.0,98.0,100.0,99.0,96.0,101.0,0.09,0.258,0.27,0.3,76.5,0.184,0.286,0.2
25,2023-04-14,718580,Single,single,False,457759,663776,Justin Turner,Patrick Sandoval,0,0,1,88b2dcbb-5ebd-4cc1-9cd4-dfaff63c4b93,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,63.0,94.0,89.0,69.0,97.0,86.0,123.0,100.0,107.0,,,,,,,0.111,0.256,,,0.285,-1.22,,,0.36,0.02,93.0,,,93.2,86.5,0.267,0.269,,0.336,,83.0,99.0,98.0,100.0,99.0,96.0,101.0,0.09,0.258,0.27,0.3,76.5,0.184,0.286,0.2
26,2023-04-14,718580,Forceout,force_out,True,608701,663776,Rob Refsnyder,Patrick Sandoval,0,0,1,633c8a47-7b6d-42f4-97c5-1182604280f1,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,63.0,94.0,89.0,69.0,97.0,86.0,123.0,100.0,107.0,,,,,,,0.111,0.256,,,0.285,-1.22,,,0.36,0.02,93.0,,,93.2,86.5,0.267,0.269,,0.336,,83.0,99.0,98.0,100.0,99.0,96.0,101.0,0.09,0.258,0.27,0.3,76.5,0.184,0.286,0.2
27,2023-04-14,718580,Walk,walk,False,571875,656557,Jake Lamb,Tanner Houck,1,0,0,b2384fc8-6038-4665-b6a4-1bf169f81d98,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,95.0,96.0,88.0,111.0,102.0,101.0,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.099,0.10800000000000001,0.114,0.38299999999999995,-2.8,0.73,-1.52,-0.38,0.98,93.9,91.3,87.6,93.4,83.9,0.178,0.306,0.229,0.325,0.31,,,,,,,,,,,,,,,
28,2023-04-14,718580,Single,single,False,592273,656557,Brandon Drury,Tanner Houck,0,0,1,e480c027-ad48-4698-84a2-f65f2a49411b,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,95.0,96.0,88.0,111.0,102.0,101.0,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.099,0.10800000000000001,0.114,0.38299999999999995,-2.8,0.73,-1.52,-0.38,0.98,93.9,91.3,87.6,93.4,83.9,0.178,0.306,0.229,0.325,0.31,,,,,,,,,,,,,,,
29,2023-04-14,718580,Strikeout,strikeout,True,650859,656557,Luis Rengifo,Tanner Houck,0,0,0,ce451119-e8bb-46a8-afe2-bf170b7f3404,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,95.0,96.0,88.0,111.0,102.0,101.0,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.099,0.10800000000000001,0.114,0.38299999999999995,-2.8,0.73,-1.52,-0.38,0.98,93.9,91.3,87.6,93.4,83.9,0.178,0.306,0.229,0.325,0.31,,,,,,,,,,,,,,,
30,2023-04-14,718580,Pop Out,field_out,True,681351,656557,Logan O'Hoppe,Tanner Houck,1,0,0,7f696064-0d7c-4697-adbe-705bdd40b10f,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,95.0,96.0,88.0,111.0,102.0,101.0,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.099,0.10800000000000001,0.114,0.38299999999999995,-2.8,0.73,-1.52,-0.38,0.98,93.9,91.3,87.6,93.4,83.9,0.178,0.306,0.229,0.325,0.31,,,,,,,,,,,,,,,
31,2023-04-14,718580,Strikeout,strikeout,True,621493,656557,Taylor Ward,Tanner Houck,0,0,0,9d58f0d8-ecad-4149-b8a0-ae0b2f126dea,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,95.0,96.0,88.0,111.0,102.0,101.0,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.099,0.10800000000000001,0.114,0.38299999999999995,-2.8,0.73,-1.52,-0.38,0.98,93.9,91.3,87.6,93.4,83.9,0.178,0.306,0.229,0.325,0.31,,,,,,,,,,,,,,,
32,2023-04-14,718580,Field Error,field_error,False,646240,663776,Rafael Devers,Patrick Sandoval,1,1,0,ea44310f-9d96-4fdf-be87-6e5c72ce1637,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,63.0,94.0,89.0,69.0,97.0,86.0,123.0,100.0,107.0,,,,,,,0.111,0.256,,,0.285,-1.22,,,0.36,0.02,93.0,,,93.2,86.5,0.267,0.269,,0.336,,83.0,99.0,98.0,100.0,99.0,96.0,101.0,0.09,0.258,0.27,0.3,76.5,0.184,0.286,0.2
33,2023-04-14,718580,Double,double,False,571771,663776,Enrique Hernández,Patrick Sandoval,0,0,1,69fd65e5-71cd-400b-8a2b-6925d4c0bd19,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,63.0,94.0,89.0,69.0,97.0,86.0,123.0,100.0,107.0,,,,,,,0.111,0.256,,,0.285,-1.22,,,0.36,0.02,93.0,,,93.2,86.5,0.267,0.269,,0.336,,83.0,99.0,98.0,100.0,99.0,96.0,101.0,0.09,0.258,0.27,0.3,76.5,0.184,0.286,0.2
34,2023-04-14,718580,Strikeout,strikeout,True,624414,663776,Christian Arroyo,Patrick Sandoval,0,0,0,5dbd0309-00e1-4c3d-946e-7cc4e5912de3,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,63.0,94.0,89.0,69.0,97.0,86.0,123.0,100.0,107.0,,,,,,,0.111,0.256,,,0.285,-1.22,,,0.36,0.02,93.0,,,93.2,86.5,0.267,0.269,,0.336,,83.0,99.0,98.0,100.0,99.0,96.0,101.0,0.09,0.258,0.27,0.3,76.5,0.184,0.286,0.2
35,2023-04-14,718580,Strikeout,strikeout,True,671213,663776,Triston Casas,Patrick Sandoval,0,0,0,8f7f3ff1-f3ca-4018-8c01-b497646b2e64,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,63.0,94.0,89.0,69.0,97.0,86.0,123.0,100.0,107.0,,,,,,,0.111,0.256,,,0.285,-1.22,,,0.36,0.02,93.0,,,93.2,86.5,0.267,0.269,,0.336,,83.0,99.0,98.0,100.0,99.0,96.0,101.0,0.09,0.258,0.27,0.3,76.5,0.184,0.286,0.2
36,2023-04-14,718580,Walk,walk,False,657136,663776,Connor Wong,Patrick Sandoval,0,0,0,bb40d364-dfad-4422-a711-b2d68fc0ac2a,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,63.0,94.0,89.0,69.0,97.0,86.0,123.0,100.0,107.0,,,,,,,0.111,0.256,,,0.285,-1.22,,,0.36,0.02,93.0,,,93.2,86.5,0.267,0.269,,0.336,,83.0,99.0,98.0,100.0,99.0,96.0,101.0,0.09,0.258,0.27,0.3,76.5,0.184,0.286,0.2
