,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vSI,vSL,FF_ba,FC_ba,ST_ba,CH_ba,SL_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,CU%,wFS/C,wCU/C,vFS,vCU,FS_ba,SI_ba,CU_ba
10,2023-04-03,718725,Groundout,field_out,True,624431,592836,Jose Trevino,Taijuan Walker,0,0,0,033515c9-4abd-4b17-8385-2212700dbbd5,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,4.38,4.36,172.2,99.0,94.0,97.0,0.8079999999999999,7.19,3.7,8.08,1.04,1.21,0.217,0.43,0.16699999999999998,0.326,0.382,,,,,79.0,98.0,90.0,81.0,100.0,93.0,124.0,109.0,114.0,99.0,103.0,100.0,0.233,0.17600000000000002,0.17600000000000002,0.026000000000000002,,-0.82,-0.44,0.53,-1.43,,92.8,87.1,92.4,82.5,0.257,0.284,0.158,,,92.0,91.0,94.0,104.0,97.0,100.0,0.332,0.057,0.48,-1.07,87.9,74.8,0.205,0.273,0.212
11,2023-04-03,718725,Strikeout,strikeout,True,592206,641482,Nick Castellanos,Nestor Cortes,0,0,0,a20ffaf6-4dc5-44e6-8913-fbaa56e1b1c6,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,83.4,92.0,111.0,110.0,102.0,106.0,106.0,138.0,99.0,111.0,92.0,103.0,103.0,110.0,102.0,102.0,0.005,0.521,0.28800000000000003,0.158,0.027999999999999997,0.68,0.39,4.05,-1.47,-6.99,91.6,86.6,89.3,76.9,0.213,0.26,0.259,0.5,0.2,,,,,,,,,,,,,,,
12,2023-04-03,718725,Single,single,False,664761,641482,Alec Bohm,Nestor Cortes,1,0,0,a8215283-400b-4484-a94b-51f9d0f191fd,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,83.4,92.0,111.0,110.0,102.0,106.0,106.0,138.0,99.0,111.0,92.0,103.0,103.0,110.0,102.0,102.0,0.005,0.521,0.28800000000000003,0.158,0.027999999999999997,0.68,0.39,4.05,-1.47,-6.99,91.6,86.6,89.3,76.9,0.213,0.26,0.259,0.5,0.2,,,,,,,,,,,,,,,
13,2023-04-03,718725,Single,single,False,669742,641482,Darick Hall,Nestor Cortes,1,0,1,edfacccf-5150-4ecd-b3f3-ed34c8adf080,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,83.4,92.0,111.0,110.0,102.0,106.0,106.0,138.0,99.0,111.0,92.0,103.0,103.0,110.0,102.0,102.0,0.005,0.521,0.28800000000000003,0.158,0.027999999999999997,0.68,0.39,4.05,-1.47,-6.99,91.6,86.6,89.3,76.9,0.213,0.26,0.259,0.5,0.2,,,,,,,,,,,,,,,
14,2023-04-03,718725,Pop Out,field_out,True,624641,641482,Edmundo Sosa,Nestor Cortes,1,0,0,1746f89a-eed5-449f-90a2-2e1a6ddcb028,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,83.4,92.0,111.0,110.0,102.0,106.0,106.0,138.0,99.0,111.0,92.0,103.0,103.0,110.0,102.0,102.0,0.005,0.521,0.28800000000000003,0.158,0.027999999999999997,0.68,0.39,4.05,-1.47,-6.99,91.6,86.6,89.3,76.9,0.213,0.26,0.259,0.5,0.2,,,,,,,,,,,,,,,
15,2023-04-03,718725,Forceout,force_out,True,681082,641482,Bryson Stott,Nestor Cortes,1,0,1,868959bb-f24a-4996-babc-b088b4e8e87b,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,83.4,92.0,111.0,110.0,102.0,106.0,106.0,138.0,99.0,111.0,92.0,103.0,103.0,110.0,102.0,102.0,0.005,0.521,0.28800000000000003,0.158,0.027999999999999997,0.68,0.39,4.05,-1.47,-6.99,91.6,86.6,89.3,76.9,0.213,0.26,0.259,0.5,0.2,,,,,,,,,,,,,,,
16,2023-04-03,718725,Groundout,field_out,True,683011,592836,Anthony Volpe,Taijuan Walker,0,0,0,ab2df733-2f51-4814-8fb7-8622bfdb2ea7,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,4.38,4.36,172.2,99.0,94.0,97.0,0.8079999999999999,7.19,3.7,8.08,1.04,1.21,0.217,0.43,0.16699999999999998,0.326,0.382,,,,,79.0,98.0,90.0,81.0,100.0,93.0,124.0,109.0,114.0,99.0,103.0,100.0,0.233,0.17600000000000002,0.17600000000000002,0.026000000000000002,,-0.82,-0.44,0.53,-1.43,,92.8,87.1,92.4,82.5,0.257,0.284,0.158,,,92.0,91.0,94.0,104.0,97.0,100.0,0.332,0.057,0.48,-1.07,87.9,74.8,0.205,0.273,0.212
17,2023-04-03,718725,Groundout,field_out,True,518934,592836,DJ LeMahieu,Taijuan Walker,0,0,0,41c77db6-5774-4b3e-a79b-245066e9a426,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,4.38,4.36,172.2,99.0,94.0,97.0,0.8079999999999999,7.19,3.7,8.08,1.04,1.21,0.217,0.43,0.16699999999999998,0.326,0.382,,,,,79.0,98.0,90.0,81.0,100.0,93.0,124.0,109.0,114.0,99.0,103.0,100.0,0.233,0.17600000000000002,0.17600000000000002,0.026000000000000002,,-0.82,-0.44,0.53,-1.43,,92.8,87.1,92.4,82.5,0.257,0.284,0.158,,,92.0,91.0,94.0,104.0,97.0,100.0,0.332,0.057,0.48,-1.07,87.9,74.8,0.205,0.273,0.212
18,2023-04-03,718725,Strikeout,strikeout,True,592450,592836,Aaron Judge,Taijuan Walker,0,0,0,c43c9869-889c-42be-a4bc-9a2004d9f18e,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,4.38,4.36,172.2,99.0,94.0,97.0,0.8079999999999999,7.19,3.7,8.08,1.04,1.21,0.217,0.43,0.16699999999999998,0.326,0.382,,,,,79.0,98.0,90.0,81.0,100.0,93.0,124.0,109.0,114.0,99.0,103.0,100.0,0.233,0.17600000000000002,0.17600000000000002,0.026000000000000002,,-0.82,-0.44,0.53,-1.43,,92.8,87.1,92.4,82.5,0.257,0.284,0.158,,,92.0,91.0,94.0,104.0,97.0,100.0,0.332,0.057,0.48,-1.07,87.9,74.8,0.205,0.273,0.212
19,2023-04-03,718725,Strikeout,strikeout,True,669016,641482,Brandon Marsh,Nestor Cortes,0,0,0,da13eb0e-ec2f-487a-874c-c6250aeef586,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,83.4,92.0,111.0,110.0,102.0,106.0,106.0,138.0,99.0,111.0,92.0,103.0,103.0,110.0,102.0,102.0,0.005,0.521,0.28800000000000003,0.158,0.027999999999999997,0.68,0.39,4.05,-1.47,-6.99,91.6,86.6,89.3,76.9,0.213,0.26,0.259,0.5,0.2,,,,,,,,,,,,,,,
20,2023-04-03,718725,Single,single,False,607208,641482,Trea Turner,Nestor Cortes,0,0,0,5d2758a5-c7b2-4ae1-9ca8-96c2f5b84ffa,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,83.4,92.0,111.0,110.0,102.0,106.0,106.0,138.0,99.0,111.0,92.0,103.0,103.0,110.0,102.0,102.0,0.005,0.521,0.28800000000000003,0.158,0.027999999999999997,0.68,0.39,4.05,-1.47,-6.99,91.6,86.6,89.3,76.9,0.213,0.26,0.259,0.5,0.2,,,,,,,,,,,,,,,
21,2023-04-03,718725,Flyout,field_out,True,656941,641482,Kyle Schwarber,Nestor Cortes,1,0,0,f437ff4c-3e2b-4ef4-8cf9-10295d0d4707,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,83.4,92.0,111.0,110.0,102.0,106.0,106.0,138.0,99.0,111.0,92.0,103.0,103.0,110.0,102.0,102.0,0.005,0.521,0.28800000000000003,0.158,0.027999999999999997,0.68,0.39,4.05,-1.47,-6.99,91.6,86.6,89.3,76.9,0.213,0.26,0.259,0.5,0.2,,,,,,,,,,,,,,,
22,2023-04-03,718725,Flyout,field_out,True,592663,641482,J.T. Realmuto,Nestor Cortes,0,0,0,2975e94b-effc-43fb-9041-13510e837eb3,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,83.4,92.0,111.0,110.0,102.0,106.0,106.0,138.0,99.0,111.0,92.0,103.0,103.0,110.0,102.0,102.0,0.005,0.521,0.28800000000000003,0.158,0.027999999999999997,0.68,0.39,4.05,-1.47,-6.99,91.6,86.6,89.3,76.9,0.213,0.26,0.259,0.5,0.2,,,,,,,,,,,,,,,
23,2023-04-03,718725,Groundout,field_out,True,519203,592836,Anthony Rizzo,Taijuan Walker,0,0,0,88711d32-52df-4c7c-9ea9-be47c90ac5aa,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,4.38,4.36,172.2,99.0,94.0,97.0,0.8079999999999999,7.19,3.7,8.08,1.04,1.21,0.217,0.43,0.16699999999999998,0.326,0.382,,,,,79.0,98.0,90.0,81.0,100.0,93.0,124.0,109.0,114.0,99.0,103.0,100.0,0.233,0.17600000000000002,0.17600000000000002,0.026000000000000002,,-0.82,-0.44,0.53,-1.43,,92.8,87.1,92.4,82.5,0.257,0.284,0.158,,,92.0,91.0,94.0,104.0,97.0,100.0,0.332,0.057,0.48,-1.07,87.9,74.8,0.205,0.273,0.212
24,2023-04-03,718725,Strikeout,strikeout,True,519317,592836,Giancarlo Stanton,Taijuan Walker,0,0,0,4afc6713-1faa-449d-85e0-726b0ab6386f,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,4.38,4.36,172.2,99.0,94.0,97.0,0.8079999999999999,7.19,3.7,8.08,1.04,1.21,0.217,0.43,0.16699999999999998,0.326,0.382,,,,,79.0,98.0,90.0,81.0,100.0,93.0,124.0,109.0,114.0,99.0,103.0,100.0,0.233,0.17600000000000002,0.17600000000000002,0.026000000000000002,,-0.82,-0.44,0.53,-1.43,,92.8,87.1,92.4,82.5,0.257,0.284,0.158,,,92.0,91.0,94.0,104.0,97.0,100.0,0.332,0.057,0.48,-1.07,87.9,74.8,0.205,0.273,0.212
25,2023-04-03,718725,Home Run,home_run,False,650402,592836,Gleyber Torres,Taijuan Walker,1,1,0,3260e8ba-65e3-44c5-98ac-2a83ef5cfcca,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,4.38,4.36,172.2,99.0,94.0,97.0,0.8079999999999999,7.19,3.7,8.08,1.04,1.21,0.217,0.43,0.16699999999999998,0.326,0.382,,,,,79.0,98.0,90.0,81.0,100.0,93.0,124.0,109.0,114.0,99.0,103.0,100.0,0.233,0.17600000000000002,0.17600000000000002,0.026000000000000002,,-0.82,-0.44,0.53,-1.43,,92.8,87.1,92.4,82.5,0.257,0.284,0.158,,,92.0,91.0,94.0,104.0,97.0,100.0,0.332,0.057,0.48,-1.07,87.9,74.8,0.205,0.273,0.212
26,2023-04-03,718725,Strikeout,strikeout,True,614173,592836,Franchy Cordero,Taijuan Walker,0,0,0,8e0acb1c-d580-46a3-9524-ef4a2931a174,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,4.38,4.36,172.2,99.0,94.0,97.0,0.8079999999999999,7.19,3.7,8.08,1.04,1.21,0.217,0.43,0.16699999999999998,0.326,0.382,,,,,79.0,98.0,90.0,81.0,100.0,93.0,124.0,109.0,114.0,99.0,103.0,100.0,0.233,0.17600000000000002,0.17600000000000002,0.026000000000000002,,-0.82,-0.44,0.53,-1.43,,92.8,87.1,92.4,82.5,0.257,0.284,0.158,,,92.0,91.0,94.0,104.0,97.0,100.0,0.332,0.057,0.48,-1.07,87.9,74.8,0.205,0.273,0.212
27,2023-04-03,718725,Pop Out,field_out,True,592206,641482,Nick Castellanos,Nestor Cortes,0,0,0,0f4cef2a-6677-45aa-86c8-579b4844325f,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,83.4,92.0,111.0,110.0,102.0,106.0,106.0,138.0,99.0,111.0,92.0,103.0,103.0,110.0,102.0,102.0,0.005,0.521,0.28800000000000003,0.158,0.027999999999999997,0.68,0.39,4.05,-1.47,-6.99,91.6,86.6,89.3,76.9,0.213,0.26,0.259,0.5,0.2,,,,,,,,,,,,,,,
28,2023-04-03,718725,Double,double,False,664761,641482,Alec Bohm,Nestor Cortes,0,0,0,3daf195e-fe1d-414e-a24c-a2d23bd54374,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,83.4,92.0,111.0,110.0,102.0,106.0,106.0,138.0,99.0,111.0,92.0,103.0,103.0,110.0,102.0,102.0,0.005,0.521,0.28800000000000003,0.158,0.027999999999999997,0.68,0.39,4.05,-1.47,-6.99,91.6,86.6,89.3,76.9,0.213,0.26,0.259,0.5,0.2,,,,,,,,,,,,,,,
29,2023-04-03,718725,Lineout,field_out,True,669742,641482,Darick Hall,Nestor Cortes,0,0,1,1de42e07-1745-458c-bfb4-07323042302b,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,83.4,92.0,111.0,110.0,102.0,106.0,106.0,138.0,99.0,111.0,92.0,103.0,103.0,110.0,102.0,102.0,0.005,0.521,0.28800000000000003,0.158,0.027999999999999997,0.68,0.39,4.05,-1.47,-6.99,91.6,86.6,89.3,76.9,0.213,0.26,0.259,0.5,0.2,,,,,,,,,,,,,,,
30,2023-04-03,718725,Single,single,False,624641,641482,Edmundo Sosa,Nestor Cortes,0,0,1,ce7fcd90-a428-4ae9-ad3e-a8a3eb13ca0b,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,83.4,92.0,111.0,110.0,102.0,106.0,106.0,138.0,99.0,111.0,92.0,103.0,103.0,110.0,102.0,102.0,0.005,0.521,0.28800000000000003,0.158,0.027999999999999997,0.68,0.39,4.05,-1.47,-6.99,91.6,86.6,89.3,76.9,0.213,0.26,0.259,0.5,0.2,,,,,,,,,,,,,,,
31,2023-04-03,718725,Flyout,field_out,True,681082,641482,Bryson Stott,Nestor Cortes,0,0,0,df5dba3b-f726-4ced-af86-5a76f679a034,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,83.4,92.0,111.0,110.0,102.0,106.0,106.0,138.0,99.0,111.0,92.0,103.0,103.0,110.0,102.0,102.0,0.005,0.521,0.28800000000000003,0.158,0.027999999999999997,0.68,0.39,4.05,-1.47,-6.99,91.6,86.6,89.3,76.9,0.213,0.26,0.259,0.5,0.2,,,,,,,,,,,,,,,
32,2023-04-03,718725,Groundout,field_out,True,543305,592836,Aaron Hicks,Taijuan Walker,0,0,0,43472469-40f9-4ab9-a031-a302c5d7f614,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,4.38,4.36,172.2,99.0,94.0,97.0,0.8079999999999999,7.19,3.7,8.08,1.04,1.21,0.217,0.43,0.16699999999999998,0.326,0.382,,,,,79.0,98.0,90.0,81.0,100.0,93.0,124.0,109.0,114.0,99.0,103.0,100.0,0.233,0.17600000000000002,0.17600000000000002,0.026000000000000002,,-0.82,-0.44,0.53,-1.43,,92.8,87.1,92.4,82.5,0.257,0.284,0.158,,,92.0,91.0,94.0,104.0,97.0,100.0,0.332,0.057,0.48,-1.07,87.9,74.8,0.205,0.273,0.212
33,2023-04-03,718725,Groundout,field_out,True,624431,592836,Jose Trevino,Taijuan Walker,1,0,0,45a4ff5d-2452-4feb-87d4-3f5aa3248a08,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,4.38,4.36,172.2,99.0,94.0,97.0,0.8079999999999999,7.19,3.7,8.08,1.04,1.21,0.217,0.43,0.16699999999999998,0.326,0.382,,,,,79.0,98.0,90.0,81.0,100.0,93.0,124.0,109.0,114.0,99.0,103.0,100.0,0.233,0.17600000000000002,0.17600000000000002,0.026000000000000002,,-0.82,-0.44,0.53,-1.43,,92.8,87.1,92.4,82.5,0.257,0.284,0.158,,,92.0,91.0,94.0,104.0,97.0,100.0,0.332,0.057,0.48,-1.07,87.9,74.8,0.205,0.273,0.212
34,2023-04-03,718725,Strikeout,strikeout,True,683011,592836,Anthony Volpe,Taijuan Walker,0,0,0,a2309f97-ebc7-4a7f-8097-7a583a42a8c9,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,4.38,4.36,172.2,99.0,94.0,97.0,0.8079999999999999,7.19,3.7,8.08,1.04,1.21,0.217,0.43,0.16699999999999998,0.326,0.382,,,,,79.0,98.0,90.0,81.0,100.0,93.0,124.0,109.0,114.0,99.0,103.0,100.0,0.233,0.17600000000000002,0.17600000000000002,0.026000000000000002,,-0.82,-0.44,0.53,-1.43,,92.8,87.1,92.4,82.5,0.257,0.284,0.158,,,92.0,91.0,94.0,104.0,97.0,100.0,0.332,0.057,0.48,-1.07,87.9,74.8,0.205,0.273,0.212
