,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,SL_ba,CH_ba,CU_ba,vKN (sc),Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FS%,KC%,KN%,wFS/C,wSI/C,wKC/C,wKN/C,vFS,vSI,vKC,SI_ba,FS_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,ST_ba
10,2023-08-23,716881,Walk,walk,False,668942,656629,Josh Rojas,Michael Kopech,0,0,0,d5336cd2-9c5b-471b-bf06-3c6a68e97820,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2023-08-23,716881,Walk,walk,False,657247,656629,Brian O'Keefe,Michael Kopech,0,0,1,7865bdcc-8ce4-4fde-bad0-42926334f881,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2023-08-23,716881,Strikeout,strikeout,True,641487,656629,J.P. Crawford,Michael Kopech,0,0,0,30691150-593a-4a0d-ba59-c683432008ea,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2023-08-23,716881,Strikeout,strikeout,True,650391,669923,Eloy Jiménez,George Kirby,0,0,0,257550b1-2868-420d-89af-ce43feb3a602,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,94.0,107.0,111.0,,,,97.0,111.0,105.0,126.0,106.0,112.0,0.39399999999999996,0.19699999999999998,,0.018000000000000002,1.34,1.03,,-5.31,96.1,86.3,,0.234,0.264,0.5,0.265,75.1,106.0,110.0,109.0,95.0,103.0,110.0,0.21600000000000003,0.061,0.115,0.001,1.07,0.43,0.35,0.26,84.9,95.8,81.8,0.261,0.143,,,,,,,,
14,2023-08-23,716881,Groundout,field_out,True,683734,669923,Andrew Vaughn,George Kirby,0,0,0,bbfcf077-79e0-4237-a880-1f2b858528c3,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,94.0,107.0,111.0,,,,97.0,111.0,105.0,126.0,106.0,112.0,0.39399999999999996,0.19699999999999998,,0.018000000000000002,1.34,1.03,,-5.31,96.1,86.3,,0.234,0.264,0.5,0.265,75.1,106.0,110.0,109.0,95.0,103.0,110.0,0.21600000000000003,0.061,0.115,0.001,1.07,0.43,0.35,0.26,84.9,95.8,81.8,0.261,0.143,,,,,,,,
15,2023-08-23,716881,Single,single,False,693049,669923,Oscar Colás,George Kirby,1,0,0,da0e9901-97c9-4dee-b4e0-c579d3bfa74b,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,94.0,107.0,111.0,,,,97.0,111.0,105.0,126.0,106.0,112.0,0.39399999999999996,0.19699999999999998,,0.018000000000000002,1.34,1.03,,-5.31,96.1,86.3,,0.234,0.264,0.5,0.265,75.1,106.0,110.0,109.0,95.0,103.0,110.0,0.21600000000000003,0.061,0.115,0.001,1.07,0.43,0.35,0.26,84.9,95.8,81.8,0.261,0.143,,,,,,,,
16,2023-08-23,716881,Strikeout,strikeout,True,572204,669923,Trayce Thompson,George Kirby,0,0,0,d43a624c-3ff8-4d44-8ced-31339d030b14,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,94.0,107.0,111.0,,,,97.0,111.0,105.0,126.0,106.0,112.0,0.39399999999999996,0.19699999999999998,,0.018000000000000002,1.34,1.03,,-5.31,96.1,86.3,,0.234,0.264,0.5,0.265,75.1,106.0,110.0,109.0,95.0,103.0,110.0,0.21600000000000003,0.061,0.115,0.001,1.07,0.43,0.35,0.26,84.9,95.8,81.8,0.261,0.143,,,,,,,,
17,2023-08-23,716881,Flyout,field_out,True,677594,656629,Julio Rodríguez,Michael Kopech,0,0,0,35f0d4b3-7afe-4769-b08e-0b7f88b853bf,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2023-08-23,716881,Hit By Pitch,hit_by_pitch,False,553993,656629,Eugenio Suárez,Michael Kopech,0,0,0,df5718c0-67f4-48f5-9962-d04d0441195e,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2023-08-23,716881,Walk,walk,False,606192,656629,Teoscar Hernández,Michael Kopech,0,0,1,cc7ca733-af14-4a5e-aa89-73f3169c38cd,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2023-08-23,716881,Grounded Into DP,grounded_into_double_play,True,664034,656629,Ty France,Michael Kopech,1,0,1,d85bd78a-71b0-424c-bf59-69e39a5ba19c,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2023-08-23,716881,Double,double,False,656024,669923,Carlos Pérez,George Kirby,0,0,0,44b2571f-d9bb-45a8-b4f1-e0e67744a34f,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,94.0,107.0,111.0,,,,97.0,111.0,105.0,126.0,106.0,112.0,0.39399999999999996,0.19699999999999998,,0.018000000000000002,1.34,1.03,,-5.31,96.1,86.3,,0.234,0.264,0.5,0.265,75.1,106.0,110.0,109.0,95.0,103.0,110.0,0.21600000000000003,0.061,0.115,0.001,1.07,0.43,0.35,0.26,84.9,95.8,81.8,0.261,0.143,,,,,,,,
22,2023-08-23,716881,Groundout,field_out,True,672820,669923,Lenyn Sosa,George Kirby,0,0,1,8b93d2b5-1f75-4d19-a9fc-c33baf48dc21,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,94.0,107.0,111.0,,,,97.0,111.0,105.0,126.0,106.0,112.0,0.39399999999999996,0.19699999999999998,,0.018000000000000002,1.34,1.03,,-5.31,96.1,86.3,,0.234,0.264,0.5,0.265,75.1,106.0,110.0,109.0,95.0,103.0,110.0,0.21600000000000003,0.061,0.115,0.001,1.07,0.43,0.35,0.26,84.9,95.8,81.8,0.261,0.143,,,,,,,,
23,2023-08-23,716881,Single,single,False,641313,669923,Tim Anderson,George Kirby,0,0,1,cdb4f91d-6d23-46c5-b0bf-833a02759c77,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,94.0,107.0,111.0,,,,97.0,111.0,105.0,126.0,106.0,112.0,0.39399999999999996,0.19699999999999998,,0.018000000000000002,1.34,1.03,,-5.31,96.1,86.3,,0.234,0.264,0.5,0.265,75.1,106.0,110.0,109.0,95.0,103.0,110.0,0.21600000000000003,0.061,0.115,0.001,1.07,0.43,0.35,0.26,84.9,95.8,81.8,0.261,0.143,,,,,,,,
24,2023-08-23,716881,Single,single,False,462101,669923,Elvis Andrus,George Kirby,1,1,1,6574b06f-b161-4183-b471-cc9346228c62,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,94.0,107.0,111.0,,,,97.0,111.0,105.0,126.0,106.0,112.0,0.39399999999999996,0.19699999999999998,,0.018000000000000002,1.34,1.03,,-5.31,96.1,86.3,,0.234,0.264,0.5,0.265,75.1,106.0,110.0,109.0,95.0,103.0,110.0,0.21600000000000003,0.061,0.115,0.001,1.07,0.43,0.35,0.26,84.9,95.8,81.8,0.261,0.143,,,,,,,,
25,2023-08-23,716881,Pop Out,field_out,True,673357,669923,Luis Robert Jr.,George Kirby,0,0,0,1c398bc2-dbe3-4928-a923-ff53c3412d71,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,94.0,107.0,111.0,,,,97.0,111.0,105.0,126.0,106.0,112.0,0.39399999999999996,0.19699999999999998,,0.018000000000000002,1.34,1.03,,-5.31,96.1,86.3,,0.234,0.264,0.5,0.265,75.1,106.0,110.0,109.0,95.0,103.0,110.0,0.21600000000000003,0.061,0.115,0.001,1.07,0.43,0.35,0.26,84.9,95.8,81.8,0.261,0.143,,,,,,,,
26,2023-08-23,716881,Strikeout,strikeout,True,650391,669923,Eloy Jiménez,George Kirby,0,0,1,a9dc0fed-404f-4b85-8489-c8cf70b22a22,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,94.0,107.0,111.0,,,,97.0,111.0,105.0,126.0,106.0,112.0,0.39399999999999996,0.19699999999999998,,0.018000000000000002,1.34,1.03,,-5.31,96.1,86.3,,0.234,0.264,0.5,0.265,75.1,106.0,110.0,109.0,95.0,103.0,110.0,0.21600000000000003,0.061,0.115,0.001,1.07,0.43,0.35,0.26,84.9,95.8,81.8,0.261,0.143,,,,,,,,
27,2023-08-23,716881,Flyout,field_out,True,686527,656629,Dominic Canzone,Michael Kopech,0,0,0,bc6f8d0e-03b2-48ff-a2cc-c115ba78bab4,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2023-08-23,716881,Pop Out,field_out,True,664238,656629,Dylan Moore,Michael Kopech,1,1,0,cfe82ad9-02b6-4d28-aa6b-1b84bd203a7c,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2023-08-23,716881,Strikeout,strikeout,True,668942,656629,Josh Rojas,Michael Kopech,0,0,0,95b9f279-47d5-4b52-87da-b43af5d53e26,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2023-08-23,716881,Strikeout,strikeout,True,683734,669923,Andrew Vaughn,George Kirby,0,0,0,193fd231-128a-4958-8768-1972d7d4d26f,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,94.0,107.0,111.0,,,,97.0,111.0,105.0,126.0,106.0,112.0,0.39399999999999996,0.19699999999999998,,0.018000000000000002,1.34,1.03,,-5.31,96.1,86.3,,0.234,0.264,0.5,0.265,75.1,106.0,110.0,109.0,95.0,103.0,110.0,0.21600000000000003,0.061,0.115,0.001,1.07,0.43,0.35,0.26,84.9,95.8,81.8,0.261,0.143,,,,,,,,
31,2023-08-23,716881,Flyout,field_out,True,693049,669923,Oscar Colás,George Kirby,0,0,0,bc3ffde3-0829-4053-91cd-2d802c584213,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,94.0,107.0,111.0,,,,97.0,111.0,105.0,126.0,106.0,112.0,0.39399999999999996,0.19699999999999998,,0.018000000000000002,1.34,1.03,,-5.31,96.1,86.3,,0.234,0.264,0.5,0.265,75.1,106.0,110.0,109.0,95.0,103.0,110.0,0.21600000000000003,0.061,0.115,0.001,1.07,0.43,0.35,0.26,84.9,95.8,81.8,0.261,0.143,,,,,,,,
32,2023-08-23,716881,Double,double,False,572204,669923,Trayce Thompson,George Kirby,0,0,0,0ae6d8d3-88e6-4831-be10-63f8d4bdc97d,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,94.0,107.0,111.0,,,,97.0,111.0,105.0,126.0,106.0,112.0,0.39399999999999996,0.19699999999999998,,0.018000000000000002,1.34,1.03,,-5.31,96.1,86.3,,0.234,0.264,0.5,0.265,75.1,106.0,110.0,109.0,95.0,103.0,110.0,0.21600000000000003,0.061,0.115,0.001,1.07,0.43,0.35,0.26,84.9,95.8,81.8,0.261,0.143,,,,,,,,
33,2023-08-23,716881,Strikeout,strikeout,True,656024,669923,Carlos Pérez,George Kirby,0,0,0,a8b72d58-0983-4e88-b0c9-830b13946076,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,94.0,107.0,111.0,,,,97.0,111.0,105.0,126.0,106.0,112.0,0.39399999999999996,0.19699999999999998,,0.018000000000000002,1.34,1.03,,-5.31,96.1,86.3,,0.234,0.264,0.5,0.265,75.1,106.0,110.0,109.0,95.0,103.0,110.0,0.21600000000000003,0.061,0.115,0.001,1.07,0.43,0.35,0.26,84.9,95.8,81.8,0.261,0.143,,,,,,,,
34,2023-08-23,716881,Flyout,field_out,True,657247,543766,Brian O'Keefe,Bryan Shaw,0,0,0,388cbe3e-fc81-43cb-a1dc-3ce2fa86baa7,543766.0,bryanshaw,"Shaw, B",Right,Bryan Shaw,4.14,3.85,45.2,98.0,105.0,98.0,0.775,7.88,3.35,7.69,0.59,0.98,0.252,0.32299999999999995,0.17300000000000001,0.28300000000000003,0.425,83.3,65.0,93.0,93.0,98.0,91.0,96.0,,,,109.0,100.0,105.0,0.001,0.20199999999999999,0.139,0.027000000000000003,-5.8,0.06,1.31,1.65,89.8,83.5,81.7,,0.238,0.143,0.188,,86.0,100.0,89.0,,,,0.125,,0.001,,,2.21,-3.64,,,93.9,72.1,0.192,,113.0,100.0,99.0,0.505,0.9,93.8,0.267,
35,2023-08-23,716881,Flyout,field_out,True,641487,543766,J.P. Crawford,Bryan Shaw,1,0,0,0a6e50a7-c5b6-416e-85af-bd1de25c87ac,543766.0,bryanshaw,"Shaw, B",Right,Bryan Shaw,4.14,3.85,45.2,98.0,105.0,98.0,0.775,7.88,3.35,7.69,0.59,0.98,0.252,0.32299999999999995,0.17300000000000001,0.28300000000000003,0.425,83.3,65.0,93.0,93.0,98.0,91.0,96.0,,,,109.0,100.0,105.0,0.001,0.20199999999999999,0.139,0.027000000000000003,-5.8,0.06,1.31,1.65,89.8,83.5,81.7,,0.238,0.143,0.188,,86.0,100.0,89.0,,,,0.125,,0.001,,,2.21,-3.64,,,93.9,72.1,0.192,,113.0,100.0,99.0,0.505,0.9,93.8,0.267,
