,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,FO%,SL%,CU%,wFA/C,wFC/C,wFO/C,wSL/C,wCU/C,vFA,vFC,vFO,vSL,vCU,FF_ba,FC_ba,FS_ba,SL_ba,ST_ba,CU_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,SI%,KC%,CH%,wSI/C,wKC/C,wCH/C,vSI,vKC,SI_ba,CH_ba,FS%,wFS/C,vFS
10,2023-06-17,717718,Strikeout,strikeout,True,657557,673540,Paul DeJong,Kodai Senga,0,0,0,b212d763-6bc8-452d-897b-dd59c4a8b759,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,100.0,93.0,102.0,93.0,95.0,93.0,0.37,0.25,0.237,0.11599999999999999,0.027000000000000003,0.17,2.52,0.95,-0.96,-0.23,95.7,90.8,83.2,82.7,72.8,0.244,0.244,0.11,0.219,0.333,0.125,,,,,,,,,,,,,,,,,,,,
11,2023-06-17,717718,Double,double,False,669242,673540,Tommy Edman,Kodai Senga,0,0,0,941604c0-969b-46af-bd6a-28111c7e69b9,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,100.0,93.0,102.0,93.0,95.0,93.0,0.37,0.25,0.237,0.11599999999999999,0.027000000000000003,0.17,2.52,0.95,-0.96,-0.23,95.7,90.8,83.2,82.7,72.8,0.244,0.244,0.11,0.219,0.333,0.125,,,,,,,,,,,,,,,,,,,,
12,2023-06-17,717718,Strikeout,strikeout,True,676475,673540,Alec Burleson,Kodai Senga,0,0,0,30dcb581-ff8a-4dd5-9ab1-b0f7b7cfb596,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,100.0,93.0,102.0,93.0,95.0,93.0,0.37,0.25,0.237,0.11599999999999999,0.027000000000000003,0.17,2.52,0.95,-0.96,-0.23,95.7,90.8,83.2,82.7,72.8,0.244,0.244,0.11,0.219,0.333,0.125,,,,,,,,,,,,,,,,,,,,
13,2023-06-17,717718,Single,single,False,680977,673540,Brendan Donovan,Kodai Senga,0,0,1,9aa299af-d569-4a81-880e-998be1527e7e,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,100.0,93.0,102.0,93.0,95.0,93.0,0.37,0.25,0.237,0.11599999999999999,0.027000000000000003,0.17,2.52,0.95,-0.96,-0.23,95.7,90.8,83.2,82.7,72.8,0.244,0.244,0.11,0.219,0.333,0.125,,,,,,,,,,,,,,,,,,,,
14,2023-06-17,717718,Home Run,home_run,False,502671,673540,Paul Goldschmidt,Kodai Senga,0,0,1,f211afb2-b2da-432d-bb0c-49bdb6d2242c,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,100.0,93.0,102.0,93.0,95.0,93.0,0.37,0.25,0.237,0.11599999999999999,0.027000000000000003,0.17,2.52,0.95,-0.96,-0.23,95.7,90.8,83.2,82.7,72.8,0.244,0.244,0.11,0.219,0.333,0.125,,,,,,,,,,,,,,,,,,,,
15,2023-06-17,717718,Strikeout,strikeout,True,571448,673540,Nolan Arenado,Kodai Senga,0,0,0,7f8d3e1f-54a2-478d-ad1a-9f7138e35764,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,100.0,93.0,102.0,93.0,95.0,93.0,0.37,0.25,0.237,0.11599999999999999,0.027000000000000003,0.17,2.52,0.95,-0.96,-0.23,95.7,90.8,83.2,82.7,72.8,0.244,0.244,0.11,0.219,0.333,0.125,,,,,,,,,,,,,,,,,,,,
16,2023-06-17,717718,Single,single,False,683146,425794,Brett Baty,Adam Wainwright,0,0,0,a4428a13-e7eb-4366-bed3-9a7ca6f93a75,425794.0,adamwainwright,Wainwright,Right,Adam Wainwright,7.4,7.35,101.0,99.0,103.0,97.0,0.88,4.9,3.65,13.46,1.78,1.07,0.18600000000000003,0.439,0.129,0.33899999999999997,0.425,129.0,102.0,110.0,80.0,94.0,84.0,83.0,78.0,71.0,107.0,99.0,95.0,0.099,0.226,,0.003,0.306,-1.48,-0.27,,-13.9,-1.5,85.7,82.9,,75.6,71.5,0.326,0.344,,,,0.291,81.4,66.0,84.0,80.0,87.0,99.0,89.0,0.314,0.002,0.05,-3.36,6.39,-3.6,86.9,65.7,0.394,0.389,,,
17,2023-06-17,717718,Flyout,field_out,True,682626,425794,Francisco Alvarez,Adam Wainwright,0,0,0,ee630d1c-27d6-4be5-aa08-5d8d0c7ba593,425794.0,adamwainwright,Wainwright,Right,Adam Wainwright,7.4,7.35,101.0,99.0,103.0,97.0,0.88,4.9,3.65,13.46,1.78,1.07,0.18600000000000003,0.439,0.129,0.33899999999999997,0.425,129.0,102.0,110.0,80.0,94.0,84.0,83.0,78.0,71.0,107.0,99.0,95.0,0.099,0.226,,0.003,0.306,-1.48,-0.27,,-13.9,-1.5,85.7,82.9,,75.6,71.5,0.326,0.344,,,,0.291,81.4,66.0,84.0,80.0,87.0,99.0,89.0,0.314,0.002,0.05,-3.36,6.39,-3.6,86.9,65.7,0.394,0.389,,,
18,2023-06-17,717718,Walk,walk,False,596129,425794,Daniel Vogelbach,Adam Wainwright,0,0,1,b4896aae-3ec4-44d8-9721-9b528fd18de4,425794.0,adamwainwright,Wainwright,Right,Adam Wainwright,7.4,7.35,101.0,99.0,103.0,97.0,0.88,4.9,3.65,13.46,1.78,1.07,0.18600000000000003,0.439,0.129,0.33899999999999997,0.425,129.0,102.0,110.0,80.0,94.0,84.0,83.0,78.0,71.0,107.0,99.0,95.0,0.099,0.226,,0.003,0.306,-1.48,-0.27,,-13.9,-1.5,85.7,82.9,,75.6,71.5,0.326,0.344,,,,0.291,81.4,66.0,84.0,80.0,87.0,99.0,89.0,0.314,0.002,0.05,-3.36,6.39,-3.6,86.9,65.7,0.394,0.389,,,
19,2023-06-17,717718,Grounded Into DP,grounded_into_double_play,True,592192,425794,Mark Canha,Adam Wainwright,0,0,1,752dc327-1e15-479e-a442-be8f5ef9a852,425794.0,adamwainwright,Wainwright,Right,Adam Wainwright,7.4,7.35,101.0,99.0,103.0,97.0,0.88,4.9,3.65,13.46,1.78,1.07,0.18600000000000003,0.439,0.129,0.33899999999999997,0.425,129.0,102.0,110.0,80.0,94.0,84.0,83.0,78.0,71.0,107.0,99.0,95.0,0.099,0.226,,0.003,0.306,-1.48,-0.27,,-13.9,-1.5,85.7,82.9,,75.6,71.5,0.326,0.344,,,,0.291,81.4,66.0,84.0,80.0,87.0,99.0,89.0,0.314,0.002,0.05,-3.36,6.39,-3.6,86.9,65.7,0.394,0.389,,,
20,2023-06-17,717718,Groundout,field_out,True,575929,673540,Willson Contreras,Kodai Senga,0,0,0,bc06cb55-ae6d-427b-90cd-57ed9e458155,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,100.0,93.0,102.0,93.0,95.0,93.0,0.37,0.25,0.237,0.11599999999999999,0.027000000000000003,0.17,2.52,0.95,-0.96,-0.23,95.7,90.8,83.2,82.7,72.8,0.244,0.244,0.11,0.219,0.333,0.125,,,,,,,,,,,,,,,,,,,,
21,2023-06-17,717718,Home Run,home_run,False,691023,673540,Jordan Walker,Kodai Senga,1,0,0,a1d2394f-ffe2-45ca-b59b-5779988d8d51,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,100.0,93.0,102.0,93.0,95.0,93.0,0.37,0.25,0.237,0.11599999999999999,0.027000000000000003,0.17,2.52,0.95,-0.96,-0.23,95.7,90.8,83.2,82.7,72.8,0.244,0.244,0.11,0.219,0.333,0.125,,,,,,,,,,,,,,,,,,,,
22,2023-06-17,717718,Flyout,field_out,True,669357,673540,Nolan Gorman,Kodai Senga,0,0,0,c7b52031-1e2e-4678-b617-052c95e2af6c,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,100.0,93.0,102.0,93.0,95.0,93.0,0.37,0.25,0.237,0.11599999999999999,0.027000000000000003,0.17,2.52,0.95,-0.96,-0.23,95.7,90.8,83.2,82.7,72.8,0.244,0.244,0.11,0.219,0.333,0.125,,,,,,,,,,,,,,,,,,,,
23,2023-06-17,717718,Strikeout,strikeout,True,657557,673540,Paul DeJong,Kodai Senga,0,0,0,c22650ce-8d89-4c33-a151-65e9e88dde82,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,100.0,93.0,102.0,93.0,95.0,93.0,0.37,0.25,0.237,0.11599999999999999,0.027000000000000003,0.17,2.52,0.95,-0.96,-0.23,95.7,90.8,83.2,82.7,72.8,0.244,0.244,0.11,0.219,0.333,0.125,,,,,,,,,,,,,,,,,,,,
24,2023-06-17,717718,Flyout,field_out,True,641645,425794,Luis Guillorme,Adam Wainwright,0,0,0,07444c6d-bc71-429c-a19a-85505e3a3b55,425794.0,adamwainwright,Wainwright,Right,Adam Wainwright,7.4,7.35,101.0,99.0,103.0,97.0,0.88,4.9,3.65,13.46,1.78,1.07,0.18600000000000003,0.439,0.129,0.33899999999999997,0.425,129.0,102.0,110.0,80.0,94.0,84.0,83.0,78.0,71.0,107.0,99.0,95.0,0.099,0.226,,0.003,0.306,-1.48,-0.27,,-13.9,-1.5,85.7,82.9,,75.6,71.5,0.326,0.344,,,,0.291,81.4,66.0,84.0,80.0,87.0,99.0,89.0,0.314,0.002,0.05,-3.36,6.39,-3.6,86.9,65.7,0.394,0.389,,,
25,2023-06-17,717718,Pop Out,field_out,True,607043,425794,Brandon Nimmo,Adam Wainwright,0,0,0,a73d6f21-2358-43f7-bd11-005862b494d4,425794.0,adamwainwright,Wainwright,Right,Adam Wainwright,7.4,7.35,101.0,99.0,103.0,97.0,0.88,4.9,3.65,13.46,1.78,1.07,0.18600000000000003,0.439,0.129,0.33899999999999997,0.425,129.0,102.0,110.0,80.0,94.0,84.0,83.0,78.0,71.0,107.0,99.0,95.0,0.099,0.226,,0.003,0.306,-1.48,-0.27,,-13.9,-1.5,85.7,82.9,,75.6,71.5,0.326,0.344,,,,0.291,81.4,66.0,84.0,80.0,87.0,99.0,89.0,0.314,0.002,0.05,-3.36,6.39,-3.6,86.9,65.7,0.394,0.389,,,
26,2023-06-17,717718,Double,double,False,516782,425794,Starling Marte,Adam Wainwright,0,0,0,c448532c-8413-4f2e-81c8-ea41925ea6a1,425794.0,adamwainwright,Wainwright,Right,Adam Wainwright,7.4,7.35,101.0,99.0,103.0,97.0,0.88,4.9,3.65,13.46,1.78,1.07,0.18600000000000003,0.439,0.129,0.33899999999999997,0.425,129.0,102.0,110.0,80.0,94.0,84.0,83.0,78.0,71.0,107.0,99.0,95.0,0.099,0.226,,0.003,0.306,-1.48,-0.27,,-13.9,-1.5,85.7,82.9,,75.6,71.5,0.326,0.344,,,,0.291,81.4,66.0,84.0,80.0,87.0,99.0,89.0,0.314,0.002,0.05,-3.36,6.39,-3.6,86.9,65.7,0.394,0.389,,,
27,2023-06-17,717718,Groundout,field_out,True,643446,425794,Jeff McNeil,Adam Wainwright,0,0,0,435882f6-f3fb-4819-8cf6-304e537cddd3,425794.0,adamwainwright,Wainwright,Right,Adam Wainwright,7.4,7.35,101.0,99.0,103.0,97.0,0.88,4.9,3.65,13.46,1.78,1.07,0.18600000000000003,0.439,0.129,0.33899999999999997,0.425,129.0,102.0,110.0,80.0,94.0,84.0,83.0,78.0,71.0,107.0,99.0,95.0,0.099,0.226,,0.003,0.306,-1.48,-0.27,,-13.9,-1.5,85.7,82.9,,75.6,71.5,0.326,0.344,,,,0.291,81.4,66.0,84.0,80.0,87.0,99.0,89.0,0.314,0.002,0.05,-3.36,6.39,-3.6,86.9,65.7,0.394,0.389,,,
28,2023-06-17,717718,Lineout,field_out,True,669242,673540,Tommy Edman,Kodai Senga,1,0,0,23c3e1de-eaa6-4864-917f-7a62de33394b,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,100.0,93.0,102.0,93.0,95.0,93.0,0.37,0.25,0.237,0.11599999999999999,0.027000000000000003,0.17,2.52,0.95,-0.96,-0.23,95.7,90.8,83.2,82.7,72.8,0.244,0.244,0.11,0.219,0.333,0.125,,,,,,,,,,,,,,,,,,,,
29,2023-06-17,717718,Lineout,field_out,True,676475,673540,Alec Burleson,Kodai Senga,0,0,0,0cedfd7c-8306-40cd-910f-0a9e41337763,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,100.0,93.0,102.0,93.0,95.0,93.0,0.37,0.25,0.237,0.11599999999999999,0.027000000000000003,0.17,2.52,0.95,-0.96,-0.23,95.7,90.8,83.2,82.7,72.8,0.244,0.244,0.11,0.219,0.333,0.125,,,,,,,,,,,,,,,,,,,,
30,2023-06-17,717718,Groundout,field_out,True,680977,673540,Brendan Donovan,Kodai Senga,0,0,0,17696bff-0bec-49c9-88dd-4758aaf497f7,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,100.0,93.0,102.0,93.0,95.0,93.0,0.37,0.25,0.237,0.11599999999999999,0.027000000000000003,0.17,2.52,0.95,-0.96,-0.23,95.7,90.8,83.2,82.7,72.8,0.244,0.244,0.11,0.219,0.333,0.125,,,,,,,,,,,,,,,,,,,,
31,2023-06-17,717718,Single,single,False,502054,425794,Tommy Pham,Adam Wainwright,1,0,0,016c28e1-2e02-4a6c-8e11-77a11e3a6791,425794.0,adamwainwright,Wainwright,Right,Adam Wainwright,7.4,7.35,101.0,99.0,103.0,97.0,0.88,4.9,3.65,13.46,1.78,1.07,0.18600000000000003,0.439,0.129,0.33899999999999997,0.425,129.0,102.0,110.0,80.0,94.0,84.0,83.0,78.0,71.0,107.0,99.0,95.0,0.099,0.226,,0.003,0.306,-1.48,-0.27,,-13.9,-1.5,85.7,82.9,,75.6,71.5,0.326,0.344,,,,0.291,81.4,66.0,84.0,80.0,87.0,99.0,89.0,0.314,0.002,0.05,-3.36,6.39,-3.6,86.9,65.7,0.394,0.389,,,
32,2023-06-17,717718,Grounded Into DP,grounded_into_double_play,True,683146,425794,Brett Baty,Adam Wainwright,0,0,1,eec7418d-a924-4353-9fdd-9b8091826868,425794.0,adamwainwright,Wainwright,Right,Adam Wainwright,7.4,7.35,101.0,99.0,103.0,97.0,0.88,4.9,3.65,13.46,1.78,1.07,0.18600000000000003,0.439,0.129,0.33899999999999997,0.425,129.0,102.0,110.0,80.0,94.0,84.0,83.0,78.0,71.0,107.0,99.0,95.0,0.099,0.226,,0.003,0.306,-1.48,-0.27,,-13.9,-1.5,85.7,82.9,,75.6,71.5,0.326,0.344,,,,0.291,81.4,66.0,84.0,80.0,87.0,99.0,89.0,0.314,0.002,0.05,-3.36,6.39,-3.6,86.9,65.7,0.394,0.389,,,
33,2023-06-17,717718,Lineout,field_out,True,682626,425794,Francisco Alvarez,Adam Wainwright,1,0,0,83ea1c54-9656-4332-81f3-3a0bbdc9b7c6,425794.0,adamwainwright,Wainwright,Right,Adam Wainwright,7.4,7.35,101.0,99.0,103.0,97.0,0.88,4.9,3.65,13.46,1.78,1.07,0.18600000000000003,0.439,0.129,0.33899999999999997,0.425,129.0,102.0,110.0,80.0,94.0,84.0,83.0,78.0,71.0,107.0,99.0,95.0,0.099,0.226,,0.003,0.306,-1.48,-0.27,,-13.9,-1.5,85.7,82.9,,75.6,71.5,0.326,0.344,,,,0.291,81.4,66.0,84.0,80.0,87.0,99.0,89.0,0.314,0.002,0.05,-3.36,6.39,-3.6,86.9,65.7,0.394,0.389,,,
34,2023-06-17,717718,Strikeout,strikeout,True,502671,673540,Paul Goldschmidt,Kodai Senga,0,0,0,7c82aa47-7e04-455d-956f-a92e6d1c2075,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,100.0,93.0,102.0,93.0,95.0,93.0,0.37,0.25,0.237,0.11599999999999999,0.027000000000000003,0.17,2.52,0.95,-0.96,-0.23,95.7,90.8,83.2,82.7,72.8,0.244,0.244,0.11,0.219,0.333,0.125,,,,,,,,,,,,,,,,,,,,
35,2023-06-17,717718,Lineout,field_out,True,571448,673540,Nolan Arenado,Kodai Senga,0,0,0,32a80c6c-aac5-4cf5-9e1d-139243d48829,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,100.0,93.0,102.0,93.0,95.0,93.0,0.37,0.25,0.237,0.11599999999999999,0.027000000000000003,0.17,2.52,0.95,-0.96,-0.23,95.7,90.8,83.2,82.7,72.8,0.244,0.244,0.11,0.219,0.333,0.125,,,,,,,,,,,,,,,,,,,,
