,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CU%,CH%,wSI/C,wCU/C,wCH/C,vSI,vCU,SI_ba,CU_ba,CH_ba,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,wFA/C,wFC/C,wSL/C,vFA,vFC,vSL,FF_ba,SL_ba,ST_ba,FC_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
10,2023-07-23,717298,Strikeout,strikeout,True,668901,657514,Mark Vientos,Brennan Bernardino,0,0,0,47cc2d4a-fdfa-4481-92dc-318f9783e1d9,657514.0,brennanbernardino,Bernardino,Left,Brennan Bernardino,3.2,4.07,50.2,96.0,88.0,90.0,0.773,10.3,3.2,8.53,0.71,1.86,0.254,0.34299999999999997,0.149,0.321,0.457,82.4,34.0,68.0,70.0,101.0,93.0,93.0,79.0,100.0,88.0,0.5589999999999999,0.42700000000000005,0.013999999999999999,1.73,-0.78,-13.88,90.8,77.6,0.252,0.238,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2023-07-23,717298,Flyout,field_out,True,683146,657514,Brett Baty,Brennan Bernardino,1,0,0,a04b591a-c738-4731-83dc-51613d222dea,657514.0,brennanbernardino,Bernardino,Left,Brennan Bernardino,3.2,4.07,50.2,96.0,88.0,90.0,0.773,10.3,3.2,8.53,0.71,1.86,0.254,0.34299999999999997,0.149,0.321,0.457,82.4,34.0,68.0,70.0,101.0,93.0,93.0,79.0,100.0,88.0,0.5589999999999999,0.42700000000000005,0.013999999999999999,1.73,-0.78,-13.88,90.8,77.6,0.252,0.238,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2023-07-23,717298,Groundout,field_out,True,592192,669684,Mark Canha,Chris Murphy,1,0,0,7cf1bc75-bc90-4123-a27e-e626be9602dd,669684.0,chrismurphy,Murphy,Left,Chris Murphy,4.91,3.63,47.2,95.0,95.0,96.0,0.802,9.25,3.21,9.44,0.94,1.26,0.29,0.434,0.131,0.276,0.40700000000000003,84.9,69.0,93.0,89.0,95.0,100.0,102.0,,,,,0.183,0.063,,2.77,3.21,,75.8,,0.121,0.0,96.0,92.0,88.0,104.0,96.0,102.0,,,,0.387,,0.36700000000000005,-1.49,,-0.7,93.9,,86.8,0.338,0.298,0.3,,,,,,,,
13,2023-07-23,717298,Single,single,False,657136,471911,Connor Wong,Carlos Carrasco,0,0,0,4a7c05b2-b956-4ee7-8481-afa5e30e526a,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,6.8,6.77,90.0,98.0,93.0,96.0,0.765,6.6,3.8,11.5,1.8,1.52,0.195,0.45899999999999996,0.13,0.35200000000000004,0.382,87.2,108.0,103.0,104.0,88.0,103.0,104.0,91.0,90.0,87.0,0.1,0.091,0.299,-3.88,-1.25,0.12,91.5,80.1,0.45,0.25,0.22,75.0,95.0,85.0,104.0,98.0,108.0,86.0,88.0,95.0,0.32299999999999995,0.004,0.184,-2.35,-9.5,-1.99,92.7,89.5,84.1,0.358,0.329,,,,,,,,,
14,2023-07-23,717298,Single,single,False,571771,471911,Enrique Hernández,Carlos Carrasco,1,0,1,24a0c0b0-4d73-454d-a7aa-327fd0552f57,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,6.8,6.77,90.0,98.0,93.0,96.0,0.765,6.6,3.8,11.5,1.8,1.52,0.195,0.45899999999999996,0.13,0.35200000000000004,0.382,87.2,108.0,103.0,104.0,88.0,103.0,104.0,91.0,90.0,87.0,0.1,0.091,0.299,-3.88,-1.25,0.12,91.5,80.1,0.45,0.25,0.22,75.0,95.0,85.0,104.0,98.0,108.0,86.0,88.0,95.0,0.32299999999999995,0.004,0.184,-2.35,-9.5,-1.99,92.7,89.5,84.1,0.358,0.329,,,,,,,,,
15,2023-07-23,717298,Strikeout,strikeout,True,644374,471911,Yu Chang,Carlos Carrasco,0,0,0,3a392091-7971-4d0d-98b4-e06d54f89981,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,6.8,6.77,90.0,98.0,93.0,96.0,0.765,6.6,3.8,11.5,1.8,1.52,0.195,0.45899999999999996,0.13,0.35200000000000004,0.382,87.2,108.0,103.0,104.0,88.0,103.0,104.0,91.0,90.0,87.0,0.1,0.091,0.299,-3.88,-1.25,0.12,91.5,80.1,0.45,0.25,0.22,75.0,95.0,85.0,104.0,98.0,108.0,86.0,88.0,95.0,0.32299999999999995,0.004,0.184,-2.35,-9.5,-1.99,92.7,89.5,84.1,0.358,0.329,,,,,,,,,
16,2023-07-23,717298,Lineout,field_out,True,680776,471911,Jarren Duran,Carlos Carrasco,0,0,0,4e01825d-f8dd-4203-ae95-a9c2de36fc9d,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,6.8,6.77,90.0,98.0,93.0,96.0,0.765,6.6,3.8,11.5,1.8,1.52,0.195,0.45899999999999996,0.13,0.35200000000000004,0.382,87.2,108.0,103.0,104.0,88.0,103.0,104.0,91.0,90.0,87.0,0.1,0.091,0.299,-3.88,-1.25,0.12,91.5,80.1,0.45,0.25,0.22,75.0,95.0,85.0,104.0,98.0,108.0,86.0,88.0,95.0,0.32299999999999995,0.004,0.184,-2.35,-9.5,-1.99,92.7,89.5,84.1,0.358,0.329,,,,,,,,,
17,2023-07-23,717298,Groundout,field_out,True,807799,471911,Masataka Yoshida,Carlos Carrasco,0,0,0,6b33eaaf-9c28-44cb-9e2a-cce4ac171ae2,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,6.8,6.77,90.0,98.0,93.0,96.0,0.765,6.6,3.8,11.5,1.8,1.52,0.195,0.45899999999999996,0.13,0.35200000000000004,0.382,87.2,108.0,103.0,104.0,88.0,103.0,104.0,91.0,90.0,87.0,0.1,0.091,0.299,-3.88,-1.25,0.12,91.5,80.1,0.45,0.25,0.22,75.0,95.0,85.0,104.0,98.0,108.0,86.0,88.0,95.0,0.32299999999999995,0.004,0.184,-2.35,-9.5,-1.99,92.7,89.5,84.1,0.358,0.329,,,,,,,,,
18,2023-07-23,717298,Walk,walk,False,553882,669684,Omar Narváez,Chris Murphy,0,0,0,528c3594-df71-46be-96da-5065d1b4c23a,669684.0,chrismurphy,Murphy,Left,Chris Murphy,4.91,3.63,47.2,95.0,95.0,96.0,0.802,9.25,3.21,9.44,0.94,1.26,0.29,0.434,0.131,0.276,0.40700000000000003,84.9,69.0,93.0,89.0,95.0,100.0,102.0,,,,,0.183,0.063,,2.77,3.21,,75.8,,0.121,0.0,96.0,92.0,88.0,104.0,96.0,102.0,,,,0.387,,0.36700000000000005,-1.49,,-0.7,93.9,,86.8,0.338,0.298,0.3,,,,,,,,
19,2023-07-23,717298,Strikeout,strikeout,True,664901,669684,Danny Mendick,Chris Murphy,0,0,0,a27833db-adcc-4f30-ace9-f45f754f3484,669684.0,chrismurphy,Murphy,Left,Chris Murphy,4.91,3.63,47.2,95.0,95.0,96.0,0.802,9.25,3.21,9.44,0.94,1.26,0.29,0.434,0.131,0.276,0.40700000000000003,84.9,69.0,93.0,89.0,95.0,100.0,102.0,,,,,0.183,0.063,,2.77,3.21,,75.8,,0.121,0.0,96.0,92.0,88.0,104.0,96.0,102.0,,,,0.387,,0.36700000000000005,-1.49,,-0.7,93.9,,86.8,0.338,0.298,0.3,,,,,,,,
20,2023-07-23,717298,Pop Out,field_out,True,607043,669684,Brandon Nimmo,Chris Murphy,0,0,0,34525fc4-9423-4aab-ab01-1caf7d060c88,669684.0,chrismurphy,Murphy,Left,Chris Murphy,4.91,3.63,47.2,95.0,95.0,96.0,0.802,9.25,3.21,9.44,0.94,1.26,0.29,0.434,0.131,0.276,0.40700000000000003,84.9,69.0,93.0,89.0,95.0,100.0,102.0,,,,,0.183,0.063,,2.77,3.21,,75.8,,0.121,0.0,96.0,92.0,88.0,104.0,96.0,102.0,,,,0.387,,0.36700000000000005,-1.49,,-0.7,93.9,,86.8,0.338,0.298,0.3,,,,,,,,
21,2023-07-23,717298,Lineout,field_out,True,596019,669684,Francisco Lindor,Chris Murphy,0,0,0,28ddb5ed-4889-4064-9bd5-b06a843ac0f9,669684.0,chrismurphy,Murphy,Left,Chris Murphy,4.91,3.63,47.2,95.0,95.0,96.0,0.802,9.25,3.21,9.44,0.94,1.26,0.29,0.434,0.131,0.276,0.40700000000000003,84.9,69.0,93.0,89.0,95.0,100.0,102.0,,,,,0.183,0.063,,2.77,3.21,,75.8,,0.121,0.0,96.0,92.0,88.0,104.0,96.0,102.0,,,,0.387,,0.36700000000000005,-1.49,,-0.7,93.9,,86.8,0.338,0.298,0.3,,,,,,,,
22,2023-07-23,717298,Double,double,False,457759,471911,Justin Turner,Carlos Carrasco,1,1,0,ac02dc7a-8e4f-4ebe-837e-66efd63d04cb,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,6.8,6.77,90.0,98.0,93.0,96.0,0.765,6.6,3.8,11.5,1.8,1.52,0.195,0.45899999999999996,0.13,0.35200000000000004,0.382,87.2,108.0,103.0,104.0,88.0,103.0,104.0,91.0,90.0,87.0,0.1,0.091,0.299,-3.88,-1.25,0.12,91.5,80.1,0.45,0.25,0.22,75.0,95.0,85.0,104.0,98.0,108.0,86.0,88.0,95.0,0.32299999999999995,0.004,0.184,-2.35,-9.5,-1.99,92.7,89.5,84.1,0.358,0.329,,,,,,,,,
23,2023-07-23,717298,Single,single,False,646240,471911,Rafael Devers,Carlos Carrasco,0,0,1,03e01c8b-1dc6-4c92-a429-c22c807a7ef4,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,6.8,6.77,90.0,98.0,93.0,96.0,0.765,6.6,3.8,11.5,1.8,1.52,0.195,0.45899999999999996,0.13,0.35200000000000004,0.382,87.2,108.0,103.0,104.0,88.0,103.0,104.0,91.0,90.0,87.0,0.1,0.091,0.299,-3.88,-1.25,0.12,91.5,80.1,0.45,0.25,0.22,75.0,95.0,85.0,104.0,98.0,108.0,86.0,88.0,95.0,0.32299999999999995,0.004,0.184,-2.35,-9.5,-1.99,92.7,89.5,84.1,0.358,0.329,,,,,,,,,
24,2023-07-23,717298,Double,double,True,594807,471911,Adam Duvall,Carlos Carrasco,0,0,1,98e3cb57-ec23-48e7-9968-5015db2d973b,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,6.8,6.77,90.0,98.0,93.0,96.0,0.765,6.6,3.8,11.5,1.8,1.52,0.195,0.45899999999999996,0.13,0.35200000000000004,0.382,87.2,108.0,103.0,104.0,88.0,103.0,104.0,91.0,90.0,87.0,0.1,0.091,0.299,-3.88,-1.25,0.12,91.5,80.1,0.45,0.25,0.22,75.0,95.0,85.0,104.0,98.0,108.0,86.0,88.0,95.0,0.32299999999999995,0.004,0.184,-2.35,-9.5,-1.99,92.7,89.5,84.1,0.358,0.329,,,,,,,,,
25,2023-07-23,717298,Single,single,False,671213,471911,Triston Casas,Carlos Carrasco,0,0,1,cf688704-4fdf-4400-a980-9497966665c0,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,6.8,6.77,90.0,98.0,93.0,96.0,0.765,6.6,3.8,11.5,1.8,1.52,0.195,0.45899999999999996,0.13,0.35200000000000004,0.382,87.2,108.0,103.0,104.0,88.0,103.0,104.0,91.0,90.0,87.0,0.1,0.091,0.299,-3.88,-1.25,0.12,91.5,80.1,0.45,0.25,0.22,75.0,95.0,85.0,104.0,98.0,108.0,86.0,88.0,95.0,0.32299999999999995,0.004,0.184,-2.35,-9.5,-1.99,92.7,89.5,84.1,0.358,0.329,,,,,,,,,
26,2023-07-23,717298,Single,single,False,657136,471911,Connor Wong,Carlos Carrasco,0,0,1,550c4bd1-f30b-4e16-b7e8-cfd95a485bcc,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,6.8,6.77,90.0,98.0,93.0,96.0,0.765,6.6,3.8,11.5,1.8,1.52,0.195,0.45899999999999996,0.13,0.35200000000000004,0.382,87.2,108.0,103.0,104.0,88.0,103.0,104.0,91.0,90.0,87.0,0.1,0.091,0.299,-3.88,-1.25,0.12,91.5,80.1,0.45,0.25,0.22,75.0,95.0,85.0,104.0,98.0,108.0,86.0,88.0,95.0,0.32299999999999995,0.004,0.184,-2.35,-9.5,-1.99,92.7,89.5,84.1,0.358,0.329,,,,,,,,,
27,2023-07-23,717298,Single,single,False,571771,471911,Enrique Hernández,Carlos Carrasco,1,0,1,ad36e25c-c8fd-4b53-a065-1fa173a7e640,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,6.8,6.77,90.0,98.0,93.0,96.0,0.765,6.6,3.8,11.5,1.8,1.52,0.195,0.45899999999999996,0.13,0.35200000000000004,0.382,87.2,108.0,103.0,104.0,88.0,103.0,104.0,91.0,90.0,87.0,0.1,0.091,0.299,-3.88,-1.25,0.12,91.5,80.1,0.45,0.25,0.22,75.0,95.0,85.0,104.0,98.0,108.0,86.0,88.0,95.0,0.32299999999999995,0.004,0.184,-2.35,-9.5,-1.99,92.7,89.5,84.1,0.358,0.329,,,,,,,,,
28,2023-07-23,717298,Single,single,False,644374,622098,Yu Chang,Drew Smith,1,0,1,14e9ad36-d121-4453-a1bc-4a382a864577,622098.0,drewsmith,"Smith, Dr",Right,Drew Smith,4.15,4.39,56.1,96.0,121.0,103.0,0.7859999999999999,9.59,4.63,7.99,1.12,0.58,0.28,0.307,0.16699999999999998,0.34,0.37,85.4,69.0,98.0,93.0,91.0,92.0,98.0,,,,0.001,0.085,0.09300000000000001,4.16,-2.13,-2.86,96.6,76.7,,0.389,0.364,133.0,94.0,102.0,121.0,103.0,109.0,,,,0.612,,0.209,0.93,,-1.62,95.0,,84.3,0.169,0.318,,,,,,,,,
29,2023-07-23,717298,Strikeout,strikeout,True,680776,622098,Jarren Duran,Drew Smith,0,0,0,71812907-2ee6-44a8-8493-47d89043c962,622098.0,drewsmith,"Smith, Dr",Right,Drew Smith,4.15,4.39,56.1,96.0,121.0,103.0,0.7859999999999999,9.59,4.63,7.99,1.12,0.58,0.28,0.307,0.16699999999999998,0.34,0.37,85.4,69.0,98.0,93.0,91.0,92.0,98.0,,,,0.001,0.085,0.09300000000000001,4.16,-2.13,-2.86,96.6,76.7,,0.389,0.364,133.0,94.0,102.0,121.0,103.0,109.0,,,,0.612,,0.209,0.93,,-1.62,95.0,,84.3,0.169,0.318,,,,,,,,,
30,2023-07-23,717298,Flyout,field_out,True,807799,622098,Masataka Yoshida,Drew Smith,0,0,1,b4f45215-89b8-45e7-b72a-d657617e262e,622098.0,drewsmith,"Smith, Dr",Right,Drew Smith,4.15,4.39,56.1,96.0,121.0,103.0,0.7859999999999999,9.59,4.63,7.99,1.12,0.58,0.28,0.307,0.16699999999999998,0.34,0.37,85.4,69.0,98.0,93.0,91.0,92.0,98.0,,,,0.001,0.085,0.09300000000000001,4.16,-2.13,-2.86,96.6,76.7,,0.389,0.364,133.0,94.0,102.0,121.0,103.0,109.0,,,,0.612,,0.209,0.93,,-1.62,95.0,,84.3,0.169,0.318,,,,,,,,,
31,2023-07-23,717298,Single,single,False,643446,669684,Jeff McNeil,Chris Murphy,1,1,0,c02e25b2-504f-49d7-a42c-fa70aae6636f,669684.0,chrismurphy,Murphy,Left,Chris Murphy,4.91,3.63,47.2,95.0,95.0,96.0,0.802,9.25,3.21,9.44,0.94,1.26,0.29,0.434,0.131,0.276,0.40700000000000003,84.9,69.0,93.0,89.0,95.0,100.0,102.0,,,,,0.183,0.063,,2.77,3.21,,75.8,,0.121,0.0,96.0,92.0,88.0,104.0,96.0,102.0,,,,0.387,,0.36700000000000005,-1.49,,-0.7,93.9,,86.8,0.338,0.298,0.3,,,,,,,,
32,2023-07-23,717298,Strikeout,strikeout,True,624413,669684,Pete Alonso,Chris Murphy,0,0,0,ca2204c3-b74e-4d48-9fe8-bc3efc274dbd,669684.0,chrismurphy,Murphy,Left,Chris Murphy,4.91,3.63,47.2,95.0,95.0,96.0,0.802,9.25,3.21,9.44,0.94,1.26,0.29,0.434,0.131,0.276,0.40700000000000003,84.9,69.0,93.0,89.0,95.0,100.0,102.0,,,,,0.183,0.063,,2.77,3.21,,75.8,,0.121,0.0,96.0,92.0,88.0,104.0,96.0,102.0,,,,0.387,,0.36700000000000005,-1.49,,-0.7,93.9,,86.8,0.338,0.298,0.3,,,,,,,,
33,2023-07-23,717298,Grounded Into DP,grounded_into_double_play,True,668901,669684,Mark Vientos,Chris Murphy,0,0,1,0bb2dbe6-6b00-487b-8fb1-52458afafae1,669684.0,chrismurphy,Murphy,Left,Chris Murphy,4.91,3.63,47.2,95.0,95.0,96.0,0.802,9.25,3.21,9.44,0.94,1.26,0.29,0.434,0.131,0.276,0.40700000000000003,84.9,69.0,93.0,89.0,95.0,100.0,102.0,,,,,0.183,0.063,,2.77,3.21,,75.8,,0.121,0.0,96.0,92.0,88.0,104.0,96.0,102.0,,,,0.387,,0.36700000000000005,-1.49,,-0.7,93.9,,86.8,0.338,0.298,0.3,,,,,,,,
34,2023-07-23,717298,Flyout,field_out,True,457759,622098,Justin Turner,Drew Smith,0,0,0,016f7102-ef63-447b-a6d1-42d26880426c,622098.0,drewsmith,"Smith, Dr",Right,Drew Smith,4.15,4.39,56.1,96.0,121.0,103.0,0.7859999999999999,9.59,4.63,7.99,1.12,0.58,0.28,0.307,0.16699999999999998,0.34,0.37,85.4,69.0,98.0,93.0,91.0,92.0,98.0,,,,0.001,0.085,0.09300000000000001,4.16,-2.13,-2.86,96.6,76.7,,0.389,0.364,133.0,94.0,102.0,121.0,103.0,109.0,,,,0.612,,0.209,0.93,,-1.62,95.0,,84.3,0.169,0.318,,,,,,,,,
35,2023-07-23,717298,Strikeout,strikeout,True,646240,622098,Rafael Devers,Drew Smith,0,0,0,190ff21c-629b-4c6c-8e99-125f5b4d53a3,622098.0,drewsmith,"Smith, Dr",Right,Drew Smith,4.15,4.39,56.1,96.0,121.0,103.0,0.7859999999999999,9.59,4.63,7.99,1.12,0.58,0.28,0.307,0.16699999999999998,0.34,0.37,85.4,69.0,98.0,93.0,91.0,92.0,98.0,,,,0.001,0.085,0.09300000000000001,4.16,-2.13,-2.86,96.6,76.7,,0.389,0.364,133.0,94.0,102.0,121.0,103.0,109.0,,,,0.612,,0.209,0.93,,-1.62,95.0,,84.3,0.169,0.318,,,,,,,,,
36,2023-07-23,717298,Strikeout,strikeout,True,594807,622098,Adam Duvall,Drew Smith,0,0,0,a0a32a0d-cefa-40d9-b64b-3245957e6c59,622098.0,drewsmith,"Smith, Dr",Right,Drew Smith,4.15,4.39,56.1,96.0,121.0,103.0,0.7859999999999999,9.59,4.63,7.99,1.12,0.58,0.28,0.307,0.16699999999999998,0.34,0.37,85.4,69.0,98.0,93.0,91.0,92.0,98.0,,,,0.001,0.085,0.09300000000000001,4.16,-2.13,-2.86,96.6,76.7,,0.389,0.364,133.0,94.0,102.0,121.0,103.0,109.0,,,,0.612,,0.209,0.93,,-1.62,95.0,,84.3,0.169,0.318,,,,,,,,,
