,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vSI,vSL,FF_ba,SI_ba,SL_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,FS%,CU%,wFC/C,wFS/C,wCU/C,vFC,vFS,vCU,FC_ba,CU_ba,FS_ba,ST_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS
0,2023-07-02,717519,Strikeout,strikeout,True,666139,622491,Josh Lowe,Luis Castillo,0,0,0,94d12330-9266-4d10-bc4f-f97152a55517,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-07-02,717519,Flyout,field_out,True,677551,622491,Wander Franco,Luis Castillo,0,0,0,bb617fb3-93dc-4164-b3b9-85cec98ae45b,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-07-02,717519,Home Run,home_run,False,668227,622491,Randy Arozarena,Luis Castillo,1,1,0,7a439647-be3a-4044-9d31-30227483358b,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-07-02,717519,Strikeout,strikeout,True,670042,622491,Luke Raley,Luis Castillo,0,0,0,8b6833b1-6515-400f-b3e4-257b16c914dc,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2023-07-02,717519,Double,double,False,641487,671737,J.P. Crawford,Taj Bradley,0,0,0,1f3ec830-a507-4c80-83ec-8dceb80d82a0,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,,,,,131.0,101.0,109.0,,,,,,,0.001,0.449,,,-0.8,0.0,,,96.1,97.8,,0.277,,,,88.0,107.0,111.0,106.0,99.0,99.0,0.248,0.136,0.16699999999999998,-1.32,0.62,0.04,88.9,89.3,79.0,0.312,0.169,0.19,,,,,,,,,,
5,2023-07-02,717519,Lineout,field_out,True,677594,671737,Julio Rodríguez,Taj Bradley,1,0,0,1a2b01d3-cf10-4bcd-82d6-2f1eefa8bebc,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,,,,,131.0,101.0,109.0,,,,,,,0.001,0.449,,,-0.8,0.0,,,96.1,97.8,,0.277,,,,88.0,107.0,111.0,106.0,99.0,99.0,0.248,0.136,0.16699999999999998,-1.32,0.62,0.04,88.9,89.3,79.0,0.312,0.169,0.19,,,,,,,,,,
6,2023-07-02,717519,Groundout,field_out,True,664034,671737,Ty France,Taj Bradley,0,0,0,751716f0-7ae3-4df4-81e8-7c67a51666f9,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,,,,,131.0,101.0,109.0,,,,,,,0.001,0.449,,,-0.8,0.0,,,96.1,97.8,,0.277,,,,88.0,107.0,111.0,106.0,99.0,99.0,0.248,0.136,0.16699999999999998,-1.32,0.62,0.04,88.9,89.3,79.0,0.312,0.169,0.19,,,,,,,,,,
7,2023-07-02,717519,Groundout,field_out,True,606192,671737,Teoscar Hernández,Taj Bradley,1,0,0,71a54320-d1f0-4b08-9149-66e00bf6a5c5,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,,,,,131.0,101.0,109.0,,,,,,,0.001,0.449,,,-0.8,0.0,,,96.1,97.8,,0.277,,,,88.0,107.0,111.0,106.0,99.0,99.0,0.248,0.136,0.16699999999999998,-1.32,0.62,0.04,88.9,89.3,79.0,0.312,0.169,0.19,,,,,,,,,,
8,2023-07-02,717519,Groundout,field_out,True,623912,622491,Harold Ramírez,Luis Castillo,0,0,0,c7dbf631-1342-4aad-9b7d-d6da3ed532ec,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2023-07-02,717519,Home Run,home_run,False,670623,622491,Isaac Paredes,Luis Castillo,0,0,0,c8082577-bd88-485a-a767-46583f7cab91,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
