,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,SL_ba,CH_ba,ST_ba,CU_ba,SI%,wSI/C,vSI,SI_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba
10,2023-08-05,717124,Strikeout,strikeout,True,660821,592351,Jesús Sánchez,Jon Gray,0,0,0,6173328d-f863-43a8-ae14-bba91c1621ab,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,116.0,103.0,109.0,0.424,0.39799999999999996,0.062,0.11599999999999999,-1.83,2.33,-1.69,1.71,95.7,87.2,78.2,0.346,0.194,0.211,0.105,0.263,,,,,,,,,,,,,,,,,,,,,
11,2023-08-05,717124,Strikeout,strikeout,True,663743,592351,Nick Fortes,Jon Gray,0,0,0,3d101eab-c2e0-4f83-af43-00f9bb305a77,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,116.0,103.0,109.0,0.424,0.39799999999999996,0.062,0.11599999999999999,-1.83,2.33,-1.69,1.71,95.7,87.2,78.2,0.346,0.194,0.211,0.105,0.263,,,,,,,,,,,,,,,,,,,,,
12,2023-08-05,717124,Flyout,field_out,True,673962,666277,Josh Jung,George Soriano,0,0,0,112a26fc-7ec0-4451-9ddf-7245291e5469,666277.0,georgesoriano,"Soriano, G",Right,George Soriano,3.81,4.51,52.0,95.0,98.0,95.0,0.735,9.0,3.98,7.96,1.04,1.07,0.203,0.45299999999999996,0.149,0.35100000000000003,0.429,88.9,93.0,96.0,98.0,,,,87.0,90.0,82.0,111.0,100.0,108.0,0.405,0.379,,0.215,-0.11,0.68,,0.64,94.6,83.3,,0.315,0.162,0.22,,,,,,,,,,,,,,,,,,,,,,,
13,2023-08-05,717124,Walk,walk,False,543257,666277,Robbie Grossman,George Soriano,0,0,0,1bf8b5ea-1957-4d2a-af2f-db460a50d4ca,666277.0,georgesoriano,"Soriano, G",Right,George Soriano,3.81,4.51,52.0,95.0,98.0,95.0,0.735,9.0,3.98,7.96,1.04,1.07,0.203,0.45299999999999996,0.149,0.35100000000000003,0.429,88.9,93.0,96.0,98.0,,,,87.0,90.0,82.0,111.0,100.0,108.0,0.405,0.379,,0.215,-0.11,0.68,,0.64,94.6,83.3,,0.315,0.162,0.22,,,,,,,,,,,,,,,,,,,,,,,
14,2023-08-05,717124,Strikeout,strikeout,True,677649,666277,Ezequiel Duran,George Soriano,0,0,0,22c0ec69-a677-4647-915f-91b067431d37,666277.0,georgesoriano,"Soriano, G",Right,George Soriano,3.81,4.51,52.0,95.0,98.0,95.0,0.735,9.0,3.98,7.96,1.04,1.07,0.203,0.45299999999999996,0.149,0.35100000000000003,0.429,88.9,93.0,96.0,98.0,,,,87.0,90.0,82.0,111.0,100.0,108.0,0.405,0.379,,0.215,-0.11,0.68,,0.64,94.6,83.3,,0.315,0.162,0.22,,,,,,,,,,,,,,,,,,,,,,,
15,2023-08-05,717124,Strikeout,strikeout,True,665750,666277,Leody Taveras,George Soriano,0,0,0,1e71fbc5-3fbd-49f4-8709-526613377890,666277.0,georgesoriano,"Soriano, G",Right,George Soriano,3.81,4.51,52.0,95.0,98.0,95.0,0.735,9.0,3.98,7.96,1.04,1.07,0.203,0.45299999999999996,0.149,0.35100000000000003,0.429,88.9,93.0,96.0,98.0,,,,87.0,90.0,82.0,111.0,100.0,108.0,0.405,0.379,,0.215,-0.11,0.68,,0.64,94.6,83.3,,0.315,0.162,0.22,,,,,,,,,,,,,,,,,,,,,,,
16,2023-08-05,717124,Single,single,False,621563,592351,Joey Wendle,Jon Gray,0,0,0,fccca93b-25ab-4d38-81e5-46a5a87f4248,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,116.0,103.0,109.0,0.424,0.39799999999999996,0.062,0.11599999999999999,-1.83,2.33,-1.69,1.71,95.7,87.2,78.2,0.346,0.194,0.211,0.105,0.263,,,,,,,,,,,,,,,,,,,,,
17,2023-08-05,717124,Single,single,False,650333,592351,Luis Arraez,Jon Gray,1,0,1,17d7c658-05af-4bd1-9736-52a47f3aebfd,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,116.0,103.0,109.0,0.424,0.39799999999999996,0.062,0.11599999999999999,-1.83,2.33,-1.69,1.71,95.7,87.2,78.2,0.346,0.194,0.211,0.105,0.263,,,,,,,,,,,,,,,,,,,,,
18,2023-08-05,717124,Double,double,False,624585,592351,Jorge Soler,Jon Gray,0,0,1,a8bbab34-9ee2-4915-99b1-bb278e7257fe,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,116.0,103.0,109.0,0.424,0.39799999999999996,0.062,0.11599999999999999,-1.83,2.33,-1.69,1.71,95.7,87.2,78.2,0.346,0.194,0.211,0.105,0.263,,,,,,,,,,,,,,,,,,,,,
19,2023-08-05,717124,Flyout,field_out,True,605137,592351,Josh Bell,Jon Gray,0,0,1,47ecf3f5-0706-4673-b703-806376b0d754,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,116.0,103.0,109.0,0.424,0.39799999999999996,0.062,0.11599999999999999,-1.83,2.33,-1.69,1.71,95.7,87.2,78.2,0.346,0.194,0.211,0.105,0.263,,,,,,,,,,,,,,,,,,,,,
20,2023-08-05,717124,Single,single,False,665862,592351,Jazz Chisholm Jr.,Jon Gray,0,0,1,65f669b1-d73a-43a8-801c-c007f87a2189,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,116.0,103.0,109.0,0.424,0.39799999999999996,0.062,0.11599999999999999,-1.83,2.33,-1.69,1.71,95.7,87.2,78.2,0.346,0.194,0.211,0.105,0.263,,,,,,,,,,,,,,,,,,,,,
21,2023-08-05,717124,Lineout,field_out,True,650559,592351,Bryan De La Cruz,Jon Gray,0,0,0,ee753a6f-3e0f-4299-b80c-fa2dec26a0fb,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,116.0,103.0,109.0,0.424,0.39799999999999996,0.062,0.11599999999999999,-1.83,2.33,-1.69,1.71,95.7,87.2,78.2,0.346,0.194,0.211,0.105,0.263,,,,,,,,,,,,,,,,,,,,,
22,2023-08-05,717124,Caught Stealing 2B,caught_stealing_2b,True,542932,592351,Jon Berti,Jon Gray,0,0,0,a4191347-addd-4d73-9da4-74f3c205100f,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,116.0,103.0,109.0,0.424,0.39799999999999996,0.062,0.11599999999999999,-1.83,2.33,-1.69,1.71,95.7,87.2,78.2,0.346,0.194,0.211,0.105,0.263,,,,,,,,,,,,,,,,,,,,,
23,2023-08-05,717124,Pop Out,field_out,True,595978,666277,Austin Hedges,George Soriano,1,0,0,900d4f20-feaa-4e4b-9f95-bf8b45065f5d,666277.0,georgesoriano,"Soriano, G",Right,George Soriano,3.81,4.51,52.0,95.0,98.0,95.0,0.735,9.0,3.98,7.96,1.04,1.07,0.203,0.45299999999999996,0.149,0.35100000000000003,0.429,88.9,93.0,96.0,98.0,,,,87.0,90.0,82.0,111.0,100.0,108.0,0.405,0.379,,0.215,-0.11,0.68,,0.64,94.6,83.3,,0.315,0.162,0.22,,,,,,,,,,,,,,,,,,,,,,,
24,2023-08-05,717124,Walk,walk,False,543760,666277,Marcus Semien,George Soriano,1,0,0,f4f30a3e-205f-4bb5-994e-b809cfc8bd81,666277.0,georgesoriano,"Soriano, G",Right,George Soriano,3.81,4.51,52.0,95.0,98.0,95.0,0.735,9.0,3.98,7.96,1.04,1.07,0.203,0.45299999999999996,0.149,0.35100000000000003,0.429,88.9,93.0,96.0,98.0,,,,87.0,90.0,82.0,111.0,100.0,108.0,0.405,0.379,,0.215,-0.11,0.68,,0.64,94.6,83.3,,0.315,0.162,0.22,,,,,,,,,,,,,,,,,,,,,,,
25,2023-08-05,717124,Groundout,field_out,True,608369,666277,Corey Seager,George Soriano,0,0,1,c64d2685-3740-431d-887e-7814acc7f03d,666277.0,georgesoriano,"Soriano, G",Right,George Soriano,3.81,4.51,52.0,95.0,98.0,95.0,0.735,9.0,3.98,7.96,1.04,1.07,0.203,0.45299999999999996,0.149,0.35100000000000003,0.429,88.9,93.0,96.0,98.0,,,,87.0,90.0,82.0,111.0,100.0,108.0,0.405,0.379,,0.215,-0.11,0.68,,0.64,94.6,83.3,,0.315,0.162,0.22,,,,,,,,,,,,,,,,,,,,,,,
26,2023-08-05,717124,Strikeout,strikeout,True,663993,666277,Nathaniel Lowe,George Soriano,0,0,0,9b08f462-cd9e-424f-a23d-b7d24104ad21,666277.0,georgesoriano,"Soriano, G",Right,George Soriano,3.81,4.51,52.0,95.0,98.0,95.0,0.735,9.0,3.98,7.96,1.04,1.07,0.203,0.45299999999999996,0.149,0.35100000000000003,0.429,88.9,93.0,96.0,98.0,,,,87.0,90.0,82.0,111.0,100.0,108.0,0.405,0.379,,0.215,-0.11,0.68,,0.64,94.6,83.3,,0.315,0.162,0.22,,,,,,,,,,,,,,,,,,,,,,,
27,2023-08-05,717124,Single,single,False,542932,592351,Jon Berti,Jon Gray,1,0,0,bfa019e1-f215-4094-9c59-38b4c8ef6822,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,116.0,103.0,109.0,0.424,0.39799999999999996,0.062,0.11599999999999999,-1.83,2.33,-1.69,1.71,95.7,87.2,78.2,0.346,0.194,0.211,0.105,0.263,,,,,,,,,,,,,,,,,,,,,
28,2023-08-05,717124,Single,single,False,660821,592351,Jesús Sánchez,Jon Gray,0,0,1,ee9808ef-72cc-46e0-b7bb-c48498195dfe,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,116.0,103.0,109.0,0.424,0.39799999999999996,0.062,0.11599999999999999,-1.83,2.33,-1.69,1.71,95.7,87.2,78.2,0.346,0.194,0.211,0.105,0.263,,,,,,,,,,,,,,,,,,,,,
29,2023-08-05,717124,Sac Bunt,sac_bunt,True,663743,592351,Nick Fortes,Jon Gray,0,0,1,23ab0fcc-3a82-4668-b5b0-e8377dc3d6df,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,116.0,103.0,109.0,0.424,0.39799999999999996,0.062,0.11599999999999999,-1.83,2.33,-1.69,1.71,95.7,87.2,78.2,0.346,0.194,0.211,0.105,0.263,,,,,,,,,,,,,,,,,,,,,
30,2023-08-05,717124,Sac Fly,sac_fly,True,621563,592351,Joey Wendle,Jon Gray,1,0,1,be686e87-48e3-48ba-ad50-417c24401994,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,116.0,103.0,109.0,0.424,0.39799999999999996,0.062,0.11599999999999999,-1.83,2.33,-1.69,1.71,95.7,87.2,78.2,0.346,0.194,0.211,0.105,0.263,,,,,,,,,,,,,,,,,,,,,
31,2023-08-05,717124,Double,double,False,650333,592351,Luis Arraez,Jon Gray,0,0,1,ead17d2a-a340-45af-86f1-d6470fee761e,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,116.0,103.0,109.0,0.424,0.39799999999999996,0.062,0.11599999999999999,-1.83,2.33,-1.69,1.71,95.7,87.2,78.2,0.346,0.194,0.211,0.105,0.263,,,,,,,,,,,,,,,,,,,,,
32,2023-08-05,717124,Pop Out,field_out,True,624585,592351,Jorge Soler,Jon Gray,0,0,0,c5ddeb60-3ed1-4a20-8885-8b27fe896fc9,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,116.0,103.0,109.0,0.424,0.39799999999999996,0.062,0.11599999999999999,-1.83,2.33,-1.69,1.71,95.7,87.2,78.2,0.346,0.194,0.211,0.105,0.263,,,,,,,,,,,,,,,,,,,,,
33,2023-08-05,717124,Walk,walk,False,666969,666277,Adolis García,George Soriano,1,0,0,7a07d9cd-81d5-475a-b425-64c4b0c457e9,666277.0,georgesoriano,"Soriano, G",Right,George Soriano,3.81,4.51,52.0,95.0,98.0,95.0,0.735,9.0,3.98,7.96,1.04,1.07,0.203,0.45299999999999996,0.149,0.35100000000000003,0.429,88.9,93.0,96.0,98.0,,,,87.0,90.0,82.0,111.0,100.0,108.0,0.405,0.379,,0.215,-0.11,0.68,,0.64,94.6,83.3,,0.315,0.162,0.22,,,,,,,,,,,,,,,,,,,,,,,
34,2023-08-05,717124,Single,single,False,673962,666277,Josh Jung,George Soriano,0,0,1,8278e04c-f546-4b07-b4f0-4afee0a06c0f,666277.0,georgesoriano,"Soriano, G",Right,George Soriano,3.81,4.51,52.0,95.0,98.0,95.0,0.735,9.0,3.98,7.96,1.04,1.07,0.203,0.45299999999999996,0.149,0.35100000000000003,0.429,88.9,93.0,96.0,98.0,,,,87.0,90.0,82.0,111.0,100.0,108.0,0.405,0.379,,0.215,-0.11,0.68,,0.64,94.6,83.3,,0.315,0.162,0.22,,,,,,,,,,,,,,,,,,,,,,,
35,2023-08-05,717124,Home Run,home_run,False,543257,666277,Robbie Grossman,George Soriano,1,0,1,0c045972-241c-4a03-b575-6f3716243e18,666277.0,georgesoriano,"Soriano, G",Right,George Soriano,3.81,4.51,52.0,95.0,98.0,95.0,0.735,9.0,3.98,7.96,1.04,1.07,0.203,0.45299999999999996,0.149,0.35100000000000003,0.429,88.9,93.0,96.0,98.0,,,,87.0,90.0,82.0,111.0,100.0,108.0,0.405,0.379,,0.215,-0.11,0.68,,0.64,94.6,83.3,,0.315,0.162,0.22,,,,,,,,,,,,,,,,,,,,,,,
36,2023-08-05,717124,Pop Out,field_out,True,677649,595345,Ezequiel Duran,Steven Okert,0,0,0,b4fbeed6-5dba-41a4-ab0d-78510793f2f1,595345.0,stevenokert,Okert,Left,Steven Okert,4.45,3.87,58.2,95.0,113.0,99.0,0.72,11.2,3.68,7.67,1.38,0.45,0.311,0.358,0.17600000000000002,0.318,0.424,,,,,,,,92.0,94.0,88.0,127.0,96.0,105.0,0.386,0.613,,,-1.92,1.38,,,93.8,81.9,,0.289,0.194,,,,0.001,-2.69,94.2,,,,,,,,,,,,,,,,,,
37,2023-08-05,717124,Strikeout,strikeout,True,665750,595345,Leody Taveras,Steven Okert,0,0,0,62f92dfa-e037-4444-b65c-9eb8e4f1d6b9,595345.0,stevenokert,Okert,Left,Steven Okert,4.45,3.87,58.2,95.0,113.0,99.0,0.72,11.2,3.68,7.67,1.38,0.45,0.311,0.358,0.17600000000000002,0.318,0.424,,,,,,,,92.0,94.0,88.0,127.0,96.0,105.0,0.386,0.613,,,-1.92,1.38,,,93.8,81.9,,0.289,0.194,,,,0.001,-2.69,94.2,,,,,,,,,,,,,,,,,,
38,2023-08-05,717124,Strikeout,strikeout,True,595978,595345,Austin Hedges,Steven Okert,0,0,0,85ef51f3-fd51-4499-bfed-74a861100830,595345.0,stevenokert,Okert,Left,Steven Okert,4.45,3.87,58.2,95.0,113.0,99.0,0.72,11.2,3.68,7.67,1.38,0.45,0.311,0.358,0.17600000000000002,0.318,0.424,,,,,,,,92.0,94.0,88.0,127.0,96.0,105.0,0.386,0.613,,,-1.92,1.38,,,93.8,81.9,,0.289,0.194,,,,0.001,-2.69,94.2,,,,,,,,,,,,,,,,,,
39,2023-08-05,717124,Strikeout,strikeout,True,605137,592351,Josh Bell,Jon Gray,0,0,0,9939abc6-3740-4ae9-86f7-ff7d19f27c8e,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,116.0,103.0,109.0,0.424,0.39799999999999996,0.062,0.11599999999999999,-1.83,2.33,-1.69,1.71,95.7,87.2,78.2,0.346,0.194,0.211,0.105,0.263,,,,,,,,,,,,,,,,,,,,,
40,2023-08-05,717124,Strikeout,strikeout,True,669394,592351,Jake Burger,Jon Gray,0,0,0,b8515a5c-51e4-4e69-9aef-80696f626a0b,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,116.0,103.0,109.0,0.424,0.39799999999999996,0.062,0.11599999999999999,-1.83,2.33,-1.69,1.71,95.7,87.2,78.2,0.346,0.194,0.211,0.105,0.263,,,,,,,,,,,,,,,,,,,,,
