,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vSI,vSL,vKC,SL_ba,FF_ba,CU_ba,FC_ba,SI_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,CU%,wCU/C,vCU,CH_ba,ST_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
0,2023-04-03,718718,Flyout,field_out,True,595777,675627,Jurickson Profar,Michael Grove,0,0,0,ac695c2f-61ef-4998-9c59-f90aed3a7b86,675627.0,michaelgrove,Grove,Right,Michael Grove,6.13,5.0,69.0,102.0,98.0,103.0,0.742,9.52,2.48,10.83,1.57,1.07,0.188,0.42,0.16399999999999998,0.34299999999999997,0.44,88.0,123.0,129.0,150.0,86.0,102.0,95.0,106.0,106.0,111.0,98.0,93.0,98.0,94.0,103.0,105.0,0.042,0.327,0.075,0.382,0.17,0.003,-3.57,0.93,1.99,1.07,-0.36,-16.59,94.8,89.2,94.7,85.6,78.3,0.2,0.442,0.308,0.261,0.286,,,,,,,,,,,,,,,,,,
1,2023-04-03,718718,Single,single,False,592178,675627,Kris Bryant,Michael Grove,1,0,0,e048cf72-798d-4d5c-977f-92ef9d81bd22,675627.0,michaelgrove,Grove,Right,Michael Grove,6.13,5.0,69.0,102.0,98.0,103.0,0.742,9.52,2.48,10.83,1.57,1.07,0.188,0.42,0.16399999999999998,0.34299999999999997,0.44,88.0,123.0,129.0,150.0,86.0,102.0,95.0,106.0,106.0,111.0,98.0,93.0,98.0,94.0,103.0,105.0,0.042,0.327,0.075,0.382,0.17,0.003,-3.57,0.93,1.99,1.07,-0.36,-16.59,94.8,89.2,94.7,85.6,78.3,0.2,0.442,0.308,0.261,0.286,,,,,,,,,,,,,,,,,,
2,2023-04-03,718718,Forceout,force_out,True,453568,675627,Charlie Blackmon,Michael Grove,1,0,1,66a5a759-7f5c-4d76-b02b-f002a848637f,675627.0,michaelgrove,Grove,Right,Michael Grove,6.13,5.0,69.0,102.0,98.0,103.0,0.742,9.52,2.48,10.83,1.57,1.07,0.188,0.42,0.16399999999999998,0.34299999999999997,0.44,88.0,123.0,129.0,150.0,86.0,102.0,95.0,106.0,106.0,111.0,98.0,93.0,98.0,94.0,103.0,105.0,0.042,0.327,0.075,0.382,0.17,0.003,-3.57,0.93,1.99,1.07,-0.36,-16.59,94.8,89.2,94.7,85.6,78.3,0.2,0.442,0.308,0.261,0.286,,,,,,,,,,,,,,,,,,
3,2023-04-03,718718,Pop Out,field_out,True,543068,675627,C.J. Cron,Michael Grove,0,0,0,4eb56a82-9bbc-47f3-8300-08eee7dab402,675627.0,michaelgrove,Grove,Right,Michael Grove,6.13,5.0,69.0,102.0,98.0,103.0,0.742,9.52,2.48,10.83,1.57,1.07,0.188,0.42,0.16399999999999998,0.34299999999999997,0.44,88.0,123.0,129.0,150.0,86.0,102.0,95.0,106.0,106.0,111.0,98.0,93.0,98.0,94.0,103.0,105.0,0.042,0.327,0.075,0.382,0.17,0.003,-3.57,0.93,1.99,1.07,-0.36,-16.59,94.8,89.2,94.7,85.6,78.3,0.2,0.442,0.308,0.261,0.286,,,,,,,,,,,,,,,,,,
4,2023-04-03,718718,Lineout,field_out,True,605141,663372,Mookie Betts,Ryan Feltner,1,1,0,f0100407-d686-4c55-a287-888f3952ea15,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,5.82,4.64,43.1,101.0,96.0,100.0,0.81,7.89,5.82,9.35,0.42,1.29,0.24100000000000002,0.331,0.188,0.248,0.44799999999999995,84.1,93.0,90.0,96.0,96.0,100.0,93.0,95.0,106.0,105.0,,,,,,,0.17300000000000001,0.278,,0.313,,0.147,-0.01,,-4.88,1.27,,2.91,94.8,,94.3,88.6,,0.178,0.25,0.333,,0.475,91.0,110.0,117.0,103.0,99.0,95.0,0.08900000000000001,-2.31,79.7,0.08,,,,,,,,
5,2023-04-03,718718,Walk,walk,False,518692,663372,Freddie Freeman,Ryan Feltner,0,0,0,3c9e23e0-dcac-46cd-9fc1-c7c35898be68,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,5.82,4.64,43.1,101.0,96.0,100.0,0.81,7.89,5.82,9.35,0.42,1.29,0.24100000000000002,0.331,0.188,0.248,0.44799999999999995,84.1,93.0,90.0,96.0,96.0,100.0,93.0,95.0,106.0,105.0,,,,,,,0.17300000000000001,0.278,,0.313,,0.147,-0.01,,-4.88,1.27,,2.91,94.8,,94.3,88.6,,0.178,0.25,0.333,,0.475,91.0,110.0,117.0,103.0,99.0,95.0,0.08900000000000001,-2.31,79.7,0.08,,,,,,,,
6,2023-04-03,718718,Flyout,field_out,True,669257,663372,Will Smith,Ryan Feltner,0,0,0,1b098cf1-bc3e-4e6f-8fd5-e77bdb3a960e,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,5.82,4.64,43.1,101.0,96.0,100.0,0.81,7.89,5.82,9.35,0.42,1.29,0.24100000000000002,0.331,0.188,0.248,0.44799999999999995,84.1,93.0,90.0,96.0,96.0,100.0,93.0,95.0,106.0,105.0,,,,,,,0.17300000000000001,0.278,,0.313,,0.147,-0.01,,-4.88,1.27,,2.91,94.8,,94.3,88.6,,0.178,0.25,0.333,,0.475,91.0,110.0,117.0,103.0,99.0,95.0,0.08900000000000001,-2.31,79.7,0.08,,,,,,,,
7,2023-04-03,718718,Strikeout,strikeout,True,571970,663372,Max Muncy,Ryan Feltner,0,0,0,17fd9216-f956-4851-909e-d3e9a53ab850,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,5.82,4.64,43.1,101.0,96.0,100.0,0.81,7.89,5.82,9.35,0.42,1.29,0.24100000000000002,0.331,0.188,0.248,0.44799999999999995,84.1,93.0,90.0,96.0,96.0,100.0,93.0,95.0,106.0,105.0,,,,,,,0.17300000000000001,0.278,,0.313,,0.147,-0.01,,-4.88,1.27,,2.91,94.8,,94.3,88.6,,0.178,0.25,0.333,,0.475,91.0,110.0,117.0,103.0,99.0,95.0,0.08900000000000001,-2.31,79.7,0.08,,,,,,,,
8,2023-04-03,718718,Strikeout,strikeout,True,641857,675627,Ryan McMahon,Michael Grove,0,0,0,da7da638-784e-4a78-828b-2e25e8856435,675627.0,michaelgrove,Grove,Right,Michael Grove,6.13,5.0,69.0,102.0,98.0,103.0,0.742,9.52,2.48,10.83,1.57,1.07,0.188,0.42,0.16399999999999998,0.34299999999999997,0.44,88.0,123.0,129.0,150.0,86.0,102.0,95.0,106.0,106.0,111.0,98.0,93.0,98.0,94.0,103.0,105.0,0.042,0.327,0.075,0.382,0.17,0.003,-3.57,0.93,1.99,1.07,-0.36,-16.59,94.8,89.2,94.7,85.6,78.3,0.2,0.442,0.308,0.261,0.286,,,,,,,,,,,,,,,,,,
9,2023-04-03,718718,Strikeout,strikeout,True,519058,675627,Mike Moustakas,Michael Grove,0,0,0,260f0f43-9bed-4c31-b06b-3247d852dffc,675627.0,michaelgrove,Grove,Right,Michael Grove,6.13,5.0,69.0,102.0,98.0,103.0,0.742,9.52,2.48,10.83,1.57,1.07,0.188,0.42,0.16399999999999998,0.34299999999999997,0.44,88.0,123.0,129.0,150.0,86.0,102.0,95.0,106.0,106.0,111.0,98.0,93.0,98.0,94.0,103.0,105.0,0.042,0.327,0.075,0.382,0.17,0.003,-3.57,0.93,1.99,1.07,-0.36,-16.59,94.8,89.2,94.7,85.6,78.3,0.2,0.442,0.308,0.261,0.286,,,,,,,,,,,,,,,,,,
