,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,SI%,FA%,CU%,CH%,wFA/C,wSI/C,wCU/C,wCH/C,vFA,vSI,vCU,CU_ba,CH_ba,FF_ba,SI_ba,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FC%,SL%,wFC/C,wSL/C,vFC,vSL,FC_ba,SL_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,ST_ba,FS%,wFS/C,vFS
0,2023-07-03,717513,Strikeout,strikeout,True,683002,593334,Gunnar Henderson,Domingo Germán,0,0,0,56dd63b1-63d1-43e8-a8ae-7ba2cad85160,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,85.8,96.0,98.0,95.0,94.0,102.0,104.0,89.0,100.0,97.0,82.0,95.0,87.0,0.105,0.27699999999999997,0.409,0.209,-1.75,0.95,1.5,1.01,92.3,92.4,82.9,0.174,0.2,0.321,0.15,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-07-03,717513,Groundout,field_out,True,668939,593334,Adley Rutschman,Domingo Germán,1,0,0,e827b7e5-4c0e-4382-971b-7d6e25080f67,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,85.8,96.0,98.0,95.0,94.0,102.0,104.0,89.0,100.0,97.0,82.0,95.0,87.0,0.105,0.27699999999999997,0.409,0.209,-1.75,0.95,1.5,1.01,92.3,92.4,82.9,0.174,0.2,0.321,0.15,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-07-03,717513,Groundout,field_out,True,623993,593334,Anthony Santander,Domingo Germán,1,0,0,a59ac3e7-5b0b-4a3b-9ba8-e2479bc96c2e,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,85.8,96.0,98.0,95.0,94.0,102.0,104.0,89.0,100.0,97.0,82.0,95.0,87.0,0.105,0.27699999999999997,0.409,0.209,-1.75,0.95,1.5,1.01,92.3,92.4,82.9,0.174,0.2,0.321,0.15,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-07-03,717513,Groundout,field_out,True,518934,669330,DJ LeMahieu,Tyler Wells,1,0,0,16a9ee8d-6163-473c-8258-1aaa71ad4eed,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,,,,,0.377,0.078,0.185,0.59,,0.41,0.43,92.5,,74.1,0.217,0.196,0.2,,88.0,108.0,103.0,85.0,100.0,96.0,0.195,0.16399999999999998,0.67,1.18,88.7,84.0,0.212,0.149,,,,,,,,,,
4,2023-07-03,717513,Lineout,field_out,True,650402,669330,Gleyber Torres,Tyler Wells,0,0,0,87bff77f-f264-44b3-be76-fc39652224f8,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,,,,,0.377,0.078,0.185,0.59,,0.41,0.43,92.5,,74.1,0.217,0.196,0.2,,88.0,108.0,103.0,85.0,100.0,96.0,0.195,0.16399999999999998,0.67,1.18,88.7,84.0,0.212,0.149,,,,,,,,,,
5,2023-07-03,717513,Pop Out,field_out,True,519317,669330,Giancarlo Stanton,Tyler Wells,0,0,0,41dca618-83ea-478e-9c95-a5a3d181d0ee,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,,,,,0.377,0.078,0.185,0.59,,0.41,0.43,92.5,,74.1,0.217,0.196,0.2,,88.0,108.0,103.0,85.0,100.0,96.0,0.195,0.16399999999999998,0.67,1.18,88.7,84.0,0.212,0.149,,,,,,,,,,
6,2023-07-03,717513,Single,single,False,656811,593334,Ryan O'Hearn,Domingo Germán,0,0,1,f9191ed4-bee9-4781-9719-47105105bdc1,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,85.8,96.0,98.0,95.0,94.0,102.0,104.0,89.0,100.0,97.0,82.0,95.0,87.0,0.105,0.27699999999999997,0.409,0.209,-1.75,0.95,1.5,1.01,92.3,92.4,82.9,0.174,0.2,0.321,0.15,,,,,,,,,,,,,,,,,,,,,,,,
7,2023-07-03,717513,Single,single,False,602104,593334,Ramón Urías,Domingo Germán,1,0,1,cc8ff02d-f48c-4c8e-9e04-6f7108360dd1,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,85.8,96.0,98.0,95.0,94.0,102.0,104.0,89.0,100.0,97.0,82.0,95.0,87.0,0.105,0.27699999999999997,0.409,0.209,-1.75,0.95,1.5,1.01,92.3,92.4,82.9,0.174,0.2,0.321,0.15,,,,,,,,,,,,,,,,,,,,,,,,
8,2023-07-03,717513,Single,single,False,656775,593334,Cedric Mullins,Domingo Germán,0,0,1,341b7da2-188b-47c4-9084-04783a16caf1,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,85.8,96.0,98.0,95.0,94.0,102.0,104.0,89.0,100.0,97.0,82.0,95.0,87.0,0.105,0.27699999999999997,0.409,0.209,-1.75,0.95,1.5,1.01,92.3,92.4,82.9,0.174,0.2,0.321,0.15,,,,,,,,,,,,,,,,,,,,,,,,
9,2023-07-03,717513,Pop Out,field_out,True,543305,593334,Aaron Hicks,Domingo Germán,1,0,0,997211c5-0ebf-42f9-a529-9a2d51c5d278,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,85.8,96.0,98.0,95.0,94.0,102.0,104.0,89.0,100.0,97.0,82.0,95.0,87.0,0.105,0.27699999999999997,0.409,0.209,-1.75,0.95,1.5,1.01,92.3,92.4,82.9,0.174,0.2,0.321,0.15,,,,,,,,,,,,,,,,,,,,,,,,
