,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,SI%,FA%,CU%,CH%,wFA/C,wSI/C,wCU/C,wCH/C,vFA,vSI,vCU,SI_ba,SV_ba,CH_ba,FF_ba,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FC%,SL%,wFC/C,wSL/C,vFC,vSL,SL_ba,FC_ba,CU_ba,ST_ba,FS%,wFS/C,vFS,FS_ba
0,2023-09-15,716576,Groundout,field_out,True,678882,621244,Ceddanne Rafaela,José Berríos,0,0,0,c19f1a01-3e9b-4f65-b3c3-c4b59360165a,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,,,,,
1,2023-09-15,716576,Flyout,field_out,True,646240,621244,Rafael Devers,José Berríos,1,1,0,60a57fac-0f5f-44b9-b595-4f922011b9b3,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,,,,,
2,2023-09-15,716576,Double,double,False,457759,621244,Justin Turner,José Berríos,0,0,0,a2a304a7-3fc9-479c-ac24-2800fe456db5,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,,,,,
3,2023-09-15,716576,Flyout,field_out,True,657077,621244,Alex Verdugo,José Berríos,0,0,0,43a59a6c-3f51-4864-878d-3fd60e847787,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,,,,,
4,2023-09-15,716576,Strikeout,strikeout,True,543807,678394,George Springer,Brayan Bello,0,0,0,ac073282-9924-4485-8c2d-f6692840bb2e,678394.0,brayanbello,Bello,Right,Brayan Bello,4.24,4.16,157.0,100.0,90.0,98.0,0.778,7.57,2.58,9.46,1.38,1.94,0.19399999999999998,0.48,0.14400000000000002,0.35100000000000003,0.408,86.2,80.0,103.0,99.0,,,,83.0,102.0,93.0,93.0,101.0,98.0,0.364,0.207,,0.239,-1.91,0.52,,1.38,95.5,95.0,,0.278,,0.196,0.31,103.0,94.0,103.0,88.0,100.0,88.0,0.015,0.175,-6.73,-1.86,89.1,85.3,0.3,0.462,,,,,,
5,2023-09-15,716576,Strikeout,strikeout,True,666182,678394,Bo Bichette,Brayan Bello,0,0,0,74e0e2ff-2877-45c4-aa5c-3ca1a9ab87d0,678394.0,brayanbello,Bello,Right,Brayan Bello,4.24,4.16,157.0,100.0,90.0,98.0,0.778,7.57,2.58,9.46,1.38,1.94,0.19399999999999998,0.48,0.14400000000000002,0.35100000000000003,0.408,86.2,80.0,103.0,99.0,,,,83.0,102.0,93.0,93.0,101.0,98.0,0.364,0.207,,0.239,-1.91,0.52,,1.38,95.5,95.0,,0.278,,0.196,0.31,103.0,94.0,103.0,88.0,100.0,88.0,0.015,0.175,-6.73,-1.86,89.1,85.3,0.3,0.462,,,,,,
6,2023-09-15,716576,Groundout,field_out,True,665489,678394,Vladimir Guerrero Jr.,Brayan Bello,1,1,0,c5d2f2a8-cb4d-4291-881a-697e7126e107,678394.0,brayanbello,Bello,Right,Brayan Bello,4.24,4.16,157.0,100.0,90.0,98.0,0.778,7.57,2.58,9.46,1.38,1.94,0.19399999999999998,0.48,0.14400000000000002,0.35100000000000003,0.408,86.2,80.0,103.0,99.0,,,,83.0,102.0,93.0,93.0,101.0,98.0,0.364,0.207,,0.239,-1.91,0.52,,1.38,95.5,95.0,,0.278,,0.196,0.31,103.0,94.0,103.0,88.0,100.0,88.0,0.015,0.175,-6.73,-1.86,89.1,85.3,0.3,0.462,,,,,,
7,2023-09-15,716576,Strikeout,strikeout,True,807799,621244,Masataka Yoshida,José Berríos,0,0,0,aded2ac5-a31e-437a-a449-daba0dd17e52,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,,,,,
8,2023-09-15,716576,Double,double,False,677800,621244,Wilyer Abreu,José Berríos,1,0,0,cc7b5423-89bc-486b-ad3b-3970633d91d6,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,,,,,
9,2023-09-15,716576,Groundout,field_out,True,596115,621244,Trevor Story,José Berríos,0,0,0,5c4c0b98-d572-4f55-ae60-f682ebb425f3,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,,,,,
10,2023-09-15,716576,Strikeout,strikeout,True,624512,621244,Reese McGuire,José Berríos,0,0,0,3826aa06-8420-48a1-ba47-b4146188a90b,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,,,,,
11,2023-09-15,716576,Field Error,field_error,False,676914,678394,Davis Schneider,Brayan Bello,0,0,0,a1fa074b-c337-4c4a-ad2b-6915e4b1f9b7,678394.0,brayanbello,Bello,Right,Brayan Bello,4.24,4.16,157.0,100.0,90.0,98.0,0.778,7.57,2.58,9.46,1.38,1.94,0.19399999999999998,0.48,0.14400000000000002,0.35100000000000003,0.408,86.2,80.0,103.0,99.0,,,,83.0,102.0,93.0,93.0,101.0,98.0,0.364,0.207,,0.239,-1.91,0.52,,1.38,95.5,95.0,,0.278,,0.196,0.31,103.0,94.0,103.0,88.0,100.0,88.0,0.015,0.175,-6.73,-1.86,89.1,85.3,0.3,0.462,,,,,,
12,2023-09-15,716576,Flyout,field_out,True,624415,678394,Cavan Biggio,Brayan Bello,0,0,0,c6055c7a-2d33-4697-9844-1ac0cff10292,678394.0,brayanbello,Bello,Right,Brayan Bello,4.24,4.16,157.0,100.0,90.0,98.0,0.778,7.57,2.58,9.46,1.38,1.94,0.19399999999999998,0.48,0.14400000000000002,0.35100000000000003,0.408,86.2,80.0,103.0,99.0,,,,83.0,102.0,93.0,93.0,101.0,98.0,0.364,0.207,,0.239,-1.91,0.52,,1.38,95.5,95.0,,0.278,,0.196,0.31,103.0,94.0,103.0,88.0,100.0,88.0,0.015,0.175,-6.73,-1.86,89.1,85.3,0.3,0.462,,,,,,
13,2023-09-15,716576,Strikeout,strikeout,True,656305,678394,Matt Chapman,Brayan Bello,0,0,0,ffcf8623-c3e7-4918-a38b-72ba7008e58f,678394.0,brayanbello,Bello,Right,Brayan Bello,4.24,4.16,157.0,100.0,90.0,98.0,0.778,7.57,2.58,9.46,1.38,1.94,0.19399999999999998,0.48,0.14400000000000002,0.35100000000000003,0.408,86.2,80.0,103.0,99.0,,,,83.0,102.0,93.0,93.0,101.0,98.0,0.364,0.207,,0.239,-1.91,0.52,,1.38,95.5,95.0,,0.278,,0.196,0.31,103.0,94.0,103.0,88.0,100.0,88.0,0.015,0.175,-6.73,-1.86,89.1,85.3,0.3,0.462,,,,,,
14,2023-09-15,716576,Groundout,field_out,True,595281,678394,Kevin Kiermaier,Brayan Bello,1,1,0,8e8d5b84-a8fb-44a6-83bc-27f6ef31ff6f,678394.0,brayanbello,Bello,Right,Brayan Bello,4.24,4.16,157.0,100.0,90.0,98.0,0.778,7.57,2.58,9.46,1.38,1.94,0.19399999999999998,0.48,0.14400000000000002,0.35100000000000003,0.408,86.2,80.0,103.0,99.0,,,,83.0,102.0,93.0,93.0,101.0,98.0,0.364,0.207,,0.239,-1.91,0.52,,1.38,95.5,95.0,,0.278,,0.196,0.31,103.0,94.0,103.0,88.0,100.0,88.0,0.015,0.175,-6.73,-1.86,89.1,85.3,0.3,0.462,,,,,,
15,2023-09-15,716576,Groundout,field_out,True,649966,621244,Luis Urías,José Berríos,0,0,0,c285c837-d83d-4fea-b20b-28f83199a9de,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,,,,,
