,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,CH_ba,SL_ba,CU_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,wFC/C,wSI/C,vFC,vSI,ST_ba,SI_ba,FC_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
0,2023-05-20,718104,Single,single,False,677951,608337,Bobby Witt Jr.,Lucas Giolito,0,0,0,1c210fc2-7115-4eb2-98b1-5a905c098b80,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,81.0,76.0,78.0,84.0,100.0,95.0,107.0,105.0,104.0,0.419,0.282,0.015,0.28300000000000003,-0.85,-0.25,-3.72,-0.2,93.1,84.0,77.9,0.262,0.209,0.236,0.5,,,,,,,,,,,,,,,,,,,,,
1,2023-05-20,718104,Strikeout Double Play,strikeout_double_play,True,686469,608337,Vinnie Pasquantino,Lucas Giolito,0,0,1,e7c705e3-4728-4b7a-ba48-b134da6ea388,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,81.0,76.0,78.0,84.0,100.0,95.0,107.0,105.0,104.0,0.419,0.282,0.015,0.28300000000000003,-0.85,-0.25,-3.72,-0.2,93.1,84.0,77.9,0.262,0.209,0.236,0.5,,,,,,,,,,,,,,,,,,,,,
2,2023-05-20,718104,Home Run,home_run,False,521692,608337,Salvador Perez,Lucas Giolito,1,1,0,d6cc7200-fe2c-46ce-ad81-118e033d9c38,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,81.0,76.0,78.0,84.0,100.0,95.0,107.0,105.0,104.0,0.419,0.282,0.015,0.28300000000000003,-0.85,-0.25,-3.72,-0.2,93.1,84.0,77.9,0.262,0.209,0.236,0.5,,,,,,,,,,,,,,,,,,,,,
3,2023-05-20,718104,Flyout,field_out,True,669004,608337,MJ Melendez,Lucas Giolito,0,0,0,b07d4bfa-bd8b-4077-8218-f357187ef42c,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,81.0,76.0,78.0,84.0,100.0,95.0,107.0,105.0,104.0,0.419,0.282,0.015,0.28300000000000003,-0.85,-0.25,-3.72,-0.2,93.1,84.0,77.9,0.262,0.209,0.236,0.5,,,,,,,,,,,,,,,,,,,,,
4,2023-05-20,718104,Strikeout,strikeout,True,641313,543475,Tim Anderson,Jordan Lyles,0,0,0,941cd2af-ceef-42b0-b293-2fbc602006fd,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,99.0,107.0,110.0,0.306,0.247,0.131,0.109,1.11,-1.31,-1.6,-1.66,91.2,80.2,79.4,0.227,0.26,,0.238,76.0,103.0,88.0,96.0,99.0,98.0,0.131,0.076,-0.94,-0.01,86.8,90.5,0.28,0.248,0.314,,,,,,
5,2023-05-20,718104,Single,single,False,643217,543475,Andrew Benintendi,Jordan Lyles,0,0,0,6c6b2f58-3461-4df7-9d3c-c8ced123a126,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,99.0,107.0,110.0,0.306,0.247,0.131,0.109,1.11,-1.31,-1.6,-1.66,91.2,80.2,79.4,0.227,0.26,,0.238,76.0,103.0,88.0,96.0,99.0,98.0,0.131,0.076,-0.94,-0.01,86.8,90.5,0.28,0.248,0.314,,,,,,
6,2023-05-20,718104,Double,double,False,673357,543475,Luis Robert Jr.,Jordan Lyles,1,0,1,5a7b854f-ae35-4927-8328-1089fba89a93,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,99.0,107.0,110.0,0.306,0.247,0.131,0.109,1.11,-1.31,-1.6,-1.66,91.2,80.2,79.4,0.227,0.26,,0.238,76.0,103.0,88.0,96.0,99.0,98.0,0.131,0.076,-0.94,-0.01,86.8,90.5,0.28,0.248,0.314,,,,,,
7,2023-05-20,718104,Single,single,False,660162,543475,Yoán Moncada,Jordan Lyles,0,0,1,5f044ff3-c6cf-499a-8570-cba3face1ea5,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,99.0,107.0,110.0,0.306,0.247,0.131,0.109,1.11,-1.31,-1.6,-1.66,91.2,80.2,79.4,0.227,0.26,,0.238,76.0,103.0,88.0,96.0,99.0,98.0,0.131,0.076,-0.94,-0.01,86.8,90.5,0.28,0.248,0.314,,,,,,
8,2023-05-20,718104,Flyout,field_out,True,683734,543475,Andrew Vaughn,Jordan Lyles,1,0,0,d4514f77-4418-441e-b652-4aa388252b1a,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,99.0,107.0,110.0,0.306,0.247,0.131,0.109,1.11,-1.31,-1.6,-1.66,91.2,80.2,79.4,0.227,0.26,,0.238,76.0,103.0,88.0,96.0,99.0,98.0,0.131,0.076,-0.94,-0.01,86.8,90.5,0.28,0.248,0.314,,,,,,
9,2023-05-20,718104,Strikeout,strikeout,True,669394,543475,Jake Burger,Jordan Lyles,0,0,0,4605487f-3697-4423-bf46-596d29e76fd9,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,99.0,107.0,110.0,0.306,0.247,0.131,0.109,1.11,-1.31,-1.6,-1.66,91.2,80.2,79.4,0.227,0.26,,0.238,76.0,103.0,88.0,96.0,99.0,98.0,0.131,0.076,-0.94,-0.01,86.8,90.5,0.28,0.248,0.314,,,,,,
