,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,SL_ba,CU_ba,CH_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FC%,FS%,wFC/C,wFS/C,wSI/C,vFC,vFS,vSI,SI_ba,FC_ba,FS_ba
0,2023-08-22,716895,Flyout,field_out,True,657077,434378,Alex Verdugo,Justin Verlander,0,0,0,c6a2aa1b-3130-46af-8965-1a6f7c50f387,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,105.0,103.0,106.0,97.0,100.0,100.0,127.0,112.0,111.0,0.5,0.253,0.2,0.047,0.89,0.97,0.43,-0.23,94.3,86.9,78.2,0.235,0.201,0.241,0.214,,,,,,,,,,,,,,,,,,,,,
1,2023-08-22,716895,Strikeout,strikeout,True,646240,434378,Rafael Devers,Justin Verlander,0,0,0,93a7644a-9487-491a-9585-2649e78767ee,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,105.0,103.0,106.0,97.0,100.0,100.0,127.0,112.0,111.0,0.5,0.253,0.2,0.047,0.89,0.97,0.43,-0.23,94.3,86.9,78.2,0.235,0.201,0.241,0.214,,,,,,,,,,,,,,,,,,,,,
2,2023-08-22,716895,Single,single,False,457759,434378,Justin Turner,Justin Verlander,1,0,0,1915b674-e895-4035-ab95-f68a4a20390e,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,105.0,103.0,106.0,97.0,100.0,100.0,127.0,112.0,111.0,0.5,0.253,0.2,0.047,0.89,0.97,0.43,-0.23,94.3,86.9,78.2,0.235,0.201,0.241,0.214,,,,,,,,,,,,,,,,,,,,,
3,2023-08-22,716895,Flyout,field_out,True,807799,434378,Masataka Yoshida,Justin Verlander,1,0,0,5c715b5d-11ca-4ab7-84a5-7605040c7ae4,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,105.0,103.0,106.0,97.0,100.0,100.0,127.0,112.0,111.0,0.5,0.253,0.2,0.047,0.89,0.97,0.43,-0.23,94.3,86.9,78.2,0.235,0.201,0.241,0.214,,,,,,,,,,,,,,,,,,,,,
4,2023-08-22,716895,Strikeout,strikeout,True,514888,656557,Jose Altuve,Tanner Houck,0,0,0,5fa09159-b544-4baf-8682-5f333238f8ab,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,,,,,,,,95.0,96.0,88.0,113.0,99.0,107.0,0.099,0.38299999999999995,,,-2.8,0.98,,,93.9,83.9,,0.325,0.178,,,111.0,102.0,101.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.10800000000000001,0.114,0.73,-1.52,-0.38,91.3,87.6,93.4,0.306,0.229,0.31
5,2023-08-22,716895,Single,single,False,608324,656557,Alex Bregman,Tanner Houck,0,0,0,8d829095-13f3-4ac0-8ad0-2a3c499c59b7,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,,,,,,,,95.0,96.0,88.0,113.0,99.0,107.0,0.099,0.38299999999999995,,,-2.8,0.98,,,93.9,83.9,,0.325,0.178,,,111.0,102.0,101.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.10800000000000001,0.114,0.73,-1.52,-0.38,91.3,87.6,93.4,0.306,0.229,0.31
6,2023-08-22,716895,Home Run,home_run,False,663656,656557,Kyle Tucker,Tanner Houck,0,0,1,dfe3cf1a-780d-4b39-8712-1675d2eacf8e,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,,,,,,,,95.0,96.0,88.0,113.0,99.0,107.0,0.099,0.38299999999999995,,,-2.8,0.98,,,93.9,83.9,,0.325,0.178,,,111.0,102.0,101.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.10800000000000001,0.114,0.73,-1.52,-0.38,91.3,87.6,93.4,0.306,0.229,0.31
7,2023-08-22,716895,Groundout,field_out,True,673237,656557,Yainer Diaz,Tanner Houck,0,0,0,8fd63528-758f-49c6-aedb-b56f21649094,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,,,,,,,,95.0,96.0,88.0,113.0,99.0,107.0,0.099,0.38299999999999995,,,-2.8,0.98,,,93.9,83.9,,0.325,0.178,,,111.0,102.0,101.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.10800000000000001,0.114,0.73,-1.52,-0.38,91.3,87.6,93.4,0.306,0.229,0.31
8,2023-08-22,716895,Field Error,field_error,False,676801,656557,Chas McCormick,Tanner Houck,0,0,0,472671b8-ba9f-40df-a95b-3583e059dea6,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,,,,,,,,95.0,96.0,88.0,113.0,99.0,107.0,0.099,0.38299999999999995,,,-2.8,0.98,,,93.9,83.9,,0.325,0.178,,,111.0,102.0,101.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.10800000000000001,0.114,0.73,-1.52,-0.38,91.3,87.6,93.4,0.306,0.229,0.31
9,2023-08-22,716895,Walk,walk,False,643289,656557,Mauricio Dubón,Tanner Houck,0,0,1,06fc4df3-e20a-4f2b-873b-ca487ede76bd,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,,,,,,,,95.0,96.0,88.0,113.0,99.0,107.0,0.099,0.38299999999999995,,,-2.8,0.98,,,93.9,83.9,,0.325,0.178,,,111.0,102.0,101.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.10800000000000001,0.114,0.73,-1.52,-0.38,91.3,87.6,93.4,0.306,0.229,0.31
