,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSI,vSL,vCU,FF_ba,FC_ba,SI_ba,SL_ba,CU_ba,CH_ba,SV_ba,ST_ba,KC%,wKC/C,vKC
10,2023-07-06,717468,Groundout,field_out,True,650391,621244,Eloy Jiménez,José Berríos,0,0,0,0b92fda9-7d2e-4b39-8319-165d44963833,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,,,,,,,0.315,0.204,,,0.29600000000000004,0.185,0.72,,0.61,,0.31,-0.38,94.3,,93.8,,82.6,0.254,,0.255,,,0.245,0.216,,,,
11,2023-07-06,717468,Strikeout,strikeout,True,518735,621244,Yasmani Grandal,José Berríos,0,0,0,2e51358f-26f0-424b-b336-61ee5c0bb190,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,,,,,,,0.315,0.204,,,0.29600000000000004,0.185,0.72,,0.61,,0.31,-0.38,94.3,,93.8,,82.6,0.254,,0.255,,,0.245,0.216,,,,
12,2023-07-06,717468,Groundout,field_out,True,657757,621244,Gavin Sheets,José Berríos,0,0,0,1d6ea28e-0521-4402-983f-6a9ad6db55d3,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,,,,,,,0.315,0.204,,,0.29600000000000004,0.185,0.72,,0.61,,0.31,-0.38,94.3,,93.8,,82.6,0.254,,0.255,,,0.245,0.216,,,,
13,2023-07-06,717468,Hit By Pitch,hit_by_pitch,False,672386,458681,Alejandro Kirk,Lance Lynn,1,1,0,febce330-8988-470f-b64f-6893a341454d,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,104.0,105.0,99.0,0.126,0.43700000000000006,0.23,0.063,0.07400000000000001,0.07,-0.4,-0.35,1.21,-3.65,-2.24,-1.23,92.4,88.7,91.4,83.0,80.8,0.255,0.273,0.239,0.286,0.208,0.302,,,,,
14,2023-07-06,717468,Forceout,force_out,True,595281,458681,Kevin Kiermaier,Lance Lynn,0,0,1,3fdb7723-31d3-4d49-bc72-1d00cf8884ea,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,104.0,105.0,99.0,0.126,0.43700000000000006,0.23,0.063,0.07400000000000001,0.07,-0.4,-0.35,1.21,-3.65,-2.24,-1.23,92.4,88.7,91.4,83.0,80.8,0.255,0.273,0.239,0.286,0.208,0.302,,,,,
15,2023-07-06,717468,Single,single,False,543807,458681,George Springer,Lance Lynn,0,0,1,399425e9-f0f3-482c-b148-2edd7169b2a2,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,104.0,105.0,99.0,0.126,0.43700000000000006,0.23,0.063,0.07400000000000001,0.07,-0.4,-0.35,1.21,-3.65,-2.24,-1.23,92.4,88.7,91.4,83.0,80.8,0.255,0.273,0.239,0.286,0.208,0.302,,,,,
16,2023-07-06,717468,Strikeout,strikeout,True,666182,458681,Bo Bichette,Lance Lynn,0,0,0,0591d738-63ff-4921-9cde-b9108f262efc,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,104.0,105.0,99.0,0.126,0.43700000000000006,0.23,0.063,0.07400000000000001,0.07,-0.4,-0.35,1.21,-3.65,-2.24,-1.23,92.4,88.7,91.4,83.0,80.8,0.255,0.273,0.239,0.286,0.208,0.302,,,,,
17,2023-07-06,717468,Groundout,field_out,True,474832,458681,Brandon Belt,Lance Lynn,0,0,0,cdbcb22c-85ab-4f3c-b7cc-c58138ba894f,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,104.0,105.0,99.0,0.126,0.43700000000000006,0.23,0.063,0.07400000000000001,0.07,-0.4,-0.35,1.21,-3.65,-2.24,-1.23,92.4,88.7,91.4,83.0,80.8,0.255,0.273,0.239,0.286,0.208,0.302,,,,,
18,2023-07-06,717468,Flyout,field_out,True,693049,621244,Oscar Colás,José Berríos,1,0,0,dc70fbb0-fe71-4470-9da0-1b415955dd69,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,,,,,,,0.315,0.204,,,0.29600000000000004,0.185,0.72,,0.61,,0.31,-0.38,94.3,,93.8,,82.6,0.254,,0.255,,,0.245,0.216,,,,
19,2023-07-06,717468,Lineout,field_out,True,621545,621244,Zach Remillard,José Berríos,0,0,0,e7c6c1a9-22a5-429f-881c-7be8e67bf765,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,,,,,,,0.315,0.204,,,0.29600000000000004,0.185,0.72,,0.61,,0.31,-0.38,94.3,,93.8,,82.6,0.254,,0.255,,,0.245,0.216,,,,
20,2023-07-06,717468,Single,single,False,462101,621244,Elvis Andrus,José Berríos,1,0,0,05bea84c-8149-4abf-b5c4-cb7b3faf827a,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,,,,,,,0.315,0.204,,,0.29600000000000004,0.185,0.72,,0.61,,0.31,-0.38,94.3,,93.8,,82.6,0.254,,0.255,,,0.245,0.216,,,,
21,2023-07-06,717468,Groundout,field_out,True,643217,621244,Andrew Benintendi,José Berríos,0,0,0,fa7aa0df-542b-4bfd-a84b-785ae3050fd4,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,,,,,,,0.315,0.204,,,0.29600000000000004,0.185,0.72,,0.61,,0.31,-0.38,94.3,,93.8,,82.6,0.254,,0.255,,,0.245,0.216,,,,
22,2023-07-06,717468,Strikeout,strikeout,True,665489,458681,Vladimir Guerrero Jr.,Lance Lynn,0,0,0,ec816675-5bd9-4833-a944-8c22a85b4aab,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,104.0,105.0,99.0,0.126,0.43700000000000006,0.23,0.063,0.07400000000000001,0.07,-0.4,-0.35,1.21,-3.65,-2.24,-1.23,92.4,88.7,91.4,83.0,80.8,0.255,0.273,0.239,0.286,0.208,0.302,,,,,
23,2023-07-06,717468,Groundout,field_out,True,656305,458681,Matt Chapman,Lance Lynn,0,0,0,6c447e77-0477-4aa5-944e-2729ea6af1b0,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,104.0,105.0,99.0,0.126,0.43700000000000006,0.23,0.063,0.07400000000000001,0.07,-0.4,-0.35,1.21,-3.65,-2.24,-1.23,92.4,88.7,91.4,83.0,80.8,0.255,0.273,0.239,0.286,0.208,0.302,,,,,
24,2023-07-06,717468,Flyout,field_out,True,593160,458681,Whit Merrifield,Lance Lynn,1,0,0,a918ad13-5ba1-48f8-921f-bc0087f9b45d,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,104.0,105.0,99.0,0.126,0.43700000000000006,0.23,0.063,0.07400000000000001,0.07,-0.4,-0.35,1.21,-3.65,-2.24,-1.23,92.4,88.7,91.4,83.0,80.8,0.255,0.273,0.239,0.286,0.208,0.302,,,,,
25,2023-07-06,717468,Groundout,field_out,True,641313,621244,Tim Anderson,José Berríos,1,0,0,712e32e6-3f7e-4a98-bf20-f468378b42fc,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,,,,,,,0.315,0.204,,,0.29600000000000004,0.185,0.72,,0.61,,0.31,-0.38,94.3,,93.8,,82.6,0.254,,0.255,,,0.245,0.216,,,,
26,2023-07-06,717468,Groundout,field_out,True,673357,621244,Luis Robert Jr.,José Berríos,0,0,0,c3886957-2f90-4317-a862-d0ebc6dc2dff,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,,,,,,,0.315,0.204,,,0.29600000000000004,0.185,0.72,,0.61,,0.31,-0.38,94.3,,93.8,,82.6,0.254,,0.255,,,0.245,0.216,,,,
27,2023-07-06,717468,Groundout,field_out,True,650391,621244,Eloy Jiménez,José Berríos,0,0,0,37c55a36-52ed-4f83-82be-6d7c4b48d3b5,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,,,,,,,0.315,0.204,,,0.29600000000000004,0.185,0.72,,0.61,,0.31,-0.38,94.3,,93.8,,82.6,0.254,,0.255,,,0.245,0.216,,,,
28,2023-07-06,717468,Pop Out,field_out,True,624415,458681,Cavan Biggio,Lance Lynn,0,0,0,7cdf396a-14a6-40f9-bee2-44eb5592b9f4,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,104.0,105.0,99.0,0.126,0.43700000000000006,0.23,0.063,0.07400000000000001,0.07,-0.4,-0.35,1.21,-3.65,-2.24,-1.23,92.4,88.7,91.4,83.0,80.8,0.255,0.273,0.239,0.286,0.208,0.302,,,,,
29,2023-07-06,717468,Flyout,field_out,True,672386,458681,Alejandro Kirk,Lance Lynn,1,0,0,09114163-a589-4dfe-970b-f14a0e2d053c,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,104.0,105.0,99.0,0.126,0.43700000000000006,0.23,0.063,0.07400000000000001,0.07,-0.4,-0.35,1.21,-3.65,-2.24,-1.23,92.4,88.7,91.4,83.0,80.8,0.255,0.273,0.239,0.286,0.208,0.302,,,,,
30,2023-07-06,717468,Strikeout,strikeout,True,595281,458681,Kevin Kiermaier,Lance Lynn,0,0,0,a174c089-573a-4e67-8615-97ff16925fbe,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,104.0,105.0,99.0,0.126,0.43700000000000006,0.23,0.063,0.07400000000000001,0.07,-0.4,-0.35,1.21,-3.65,-2.24,-1.23,92.4,88.7,91.4,83.0,80.8,0.255,0.273,0.239,0.286,0.208,0.302,,,,,
31,2023-07-06,717468,Strikeout,strikeout,True,518735,621244,Yasmani Grandal,José Berríos,0,0,0,5fb9fc9e-9f0b-4d62-8d63-40d7629b37cc,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,,,,,,,0.315,0.204,,,0.29600000000000004,0.185,0.72,,0.61,,0.31,-0.38,94.3,,93.8,,82.6,0.254,,0.255,,,0.245,0.216,,,,
32,2023-07-06,717468,Lineout,field_out,True,657757,621244,Gavin Sheets,José Berríos,0,0,0,dbbf6b90-afcc-4515-b145-4a80562b639c,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,,,,,,,0.315,0.204,,,0.29600000000000004,0.185,0.72,,0.61,,0.31,-0.38,94.3,,93.8,,82.6,0.254,,0.255,,,0.245,0.216,,,,
33,2023-07-06,717468,Strikeout,strikeout,True,693049,621244,Oscar Colás,José Berríos,0,0,0,b5691b41-64ad-451f-90df-b290c66a7de0,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,,,,,,,0.315,0.204,,,0.29600000000000004,0.185,0.72,,0.61,,0.31,-0.38,94.3,,93.8,,82.6,0.254,,0.255,,,0.245,0.216,,,,
34,2023-07-06,717468,Pop Out,field_out,True,543807,458681,George Springer,Lance Lynn,1,1,0,e9dd639f-52fa-4097-8e96-237ab9831fab,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,104.0,105.0,99.0,0.126,0.43700000000000006,0.23,0.063,0.07400000000000001,0.07,-0.4,-0.35,1.21,-3.65,-2.24,-1.23,92.4,88.7,91.4,83.0,80.8,0.255,0.273,0.239,0.286,0.208,0.302,,,,,
35,2023-07-06,717468,Strikeout,strikeout,True,666182,458681,Bo Bichette,Lance Lynn,0,0,0,070dd5ea-8358-4223-8855-d18698db0db4,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,104.0,105.0,99.0,0.126,0.43700000000000006,0.23,0.063,0.07400000000000001,0.07,-0.4,-0.35,1.21,-3.65,-2.24,-1.23,92.4,88.7,91.4,83.0,80.8,0.255,0.273,0.239,0.286,0.208,0.302,,,,,
36,2023-07-06,717468,Strikeout,strikeout,True,474832,458681,Brandon Belt,Lance Lynn,0,0,0,57ff56a8-5e53-486f-805a-739ec6818811,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,104.0,105.0,99.0,0.126,0.43700000000000006,0.23,0.063,0.07400000000000001,0.07,-0.4,-0.35,1.21,-3.65,-2.24,-1.23,92.4,88.7,91.4,83.0,80.8,0.255,0.273,0.239,0.286,0.208,0.302,,,,,
37,2023-07-06,717468,Strikeout,strikeout,True,621545,621244,Zach Remillard,José Berríos,0,0,0,303397a2-7a14-4e02-981c-54e53a8d6d43,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,,,,,,,0.315,0.204,,,0.29600000000000004,0.185,0.72,,0.61,,0.31,-0.38,94.3,,93.8,,82.6,0.254,,0.255,,,0.245,0.216,,,,
