,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,KC%,wFA/C,wFS/C,wSI/C,wSL/C,wKC/C,vFA,vFS,vSI,vSL,vKC,FF_ba,SL_ba,FS_ba,CU_ba,SI_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,CH%,wFC/C,wCU/C,wCH/C,vFC,vCU,CH_ba,FC_ba
10,2023-08-08,717072,Strikeout,strikeout,True,630105,669302,Jake Cronenworth,Logan Gilbert,0,0,0,729323eb-7262-428f-b589-03067dcf6165,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.134,0.01,0.25,-11.33,1.84,0.39,95.7,85.6,93.7,88.7,80.3,0.28,0.211,0.174,0.214,0.667,,,,,,,,,,,,,,,,,,,,
11,2023-08-08,717072,Groundout,field_out,True,596142,669302,Gary Sánchez,Logan Gilbert,0,0,0,566a00b2-1a54-41bd-b253-1a66ee602fed,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.134,0.01,0.25,-11.33,1.84,0.39,95.7,85.6,93.7,88.7,80.3,0.28,0.211,0.174,0.214,0.667,,,,,,,,,,,,,,,,,,,,
12,2023-08-08,717072,Groundout,field_out,True,664034,607259,Ty France,Nick Martinez,1,0,0,acd0c806-ce9a-44d5-9c41-46b514437c94,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,3.43,3.98,110.1,102.0,92.0,101.0,0.728,8.65,3.26,8.08,0.98,1.91,0.20600000000000002,0.431,0.235,0.251,0.397,92.0,100.0,98.0,87.0,108.0,101.0,,,,,,,,,,0.22399999999999998,0.13,,0.002,,-0.91,,1.23,-4.18,,93.3,,92.9,84.5,,0.25,,,0.164,0.293,80.7,97.0,102.0,106.0,88.0,97.0,100.0,96.0,102.0,96.0,0.16399999999999998,0.191,0.28800000000000003,-1.99,0.59,2.41,89.5,81.8,0.158,0.382
13,2023-08-08,717072,Double,double,False,686527,607259,Dominic Canzone,Nick Martinez,1,0,0,3c3dd0fa-c262-4e4c-8574-8d0e31f56688,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,3.43,3.98,110.1,102.0,92.0,101.0,0.728,8.65,3.26,8.08,0.98,1.91,0.20600000000000002,0.431,0.235,0.251,0.397,92.0,100.0,98.0,87.0,108.0,101.0,,,,,,,,,,0.22399999999999998,0.13,,0.002,,-0.91,,1.23,-4.18,,93.3,,92.9,84.5,,0.25,,,0.164,0.293,80.7,97.0,102.0,106.0,88.0,97.0,100.0,96.0,102.0,96.0,0.16399999999999998,0.191,0.28800000000000003,-1.99,0.59,2.41,89.5,81.8,0.158,0.382
14,2023-08-08,717072,Groundout,field_out,True,608596,607259,Tom Murphy,Nick Martinez,0,0,1,6ee9f6c9-4600-46a6-b523-6d40536906b6,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,3.43,3.98,110.1,102.0,92.0,101.0,0.728,8.65,3.26,8.08,0.98,1.91,0.20600000000000002,0.431,0.235,0.251,0.397,92.0,100.0,98.0,87.0,108.0,101.0,,,,,,,,,,0.22399999999999998,0.13,,0.002,,-0.91,,1.23,-4.18,,93.3,,92.9,84.5,,0.25,,,0.164,0.293,80.7,97.0,102.0,106.0,88.0,97.0,100.0,96.0,102.0,96.0,0.16399999999999998,0.191,0.28800000000000003,-1.99,0.59,2.41,89.5,81.8,0.158,0.382
15,2023-08-08,717072,Groundout,field_out,True,664238,607259,Dylan Moore,Nick Martinez,1,0,0,d4c3c43e-77f0-4ea3-bf90-503703de5664,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,3.43,3.98,110.1,102.0,92.0,101.0,0.728,8.65,3.26,8.08,0.98,1.91,0.20600000000000002,0.431,0.235,0.251,0.397,92.0,100.0,98.0,87.0,108.0,101.0,,,,,,,,,,0.22399999999999998,0.13,,0.002,,-0.91,,1.23,-4.18,,93.3,,92.9,84.5,,0.25,,,0.164,0.293,80.7,97.0,102.0,106.0,88.0,97.0,100.0,96.0,102.0,96.0,0.16399999999999998,0.191,0.28800000000000003,-1.99,0.59,2.41,89.5,81.8,0.158,0.382
16,2023-08-08,717072,Lineout,field_out,True,643265,669302,Garrett Cooper,Logan Gilbert,1,0,0,0eda8108-914b-42a4-b07e-4dbd9d915bda,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.134,0.01,0.25,-11.33,1.84,0.39,95.7,85.6,93.7,88.7,80.3,0.28,0.211,0.174,0.214,0.667,,,,,,,,,,,,,,,,,,,,
17,2023-08-08,717072,Strikeout,strikeout,True,663757,669302,Trent Grisham,Logan Gilbert,0,0,0,ca30c5b8-dc4e-489b-9c42-84d445b8073b,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.134,0.01,0.25,-11.33,1.84,0.39,95.7,85.6,93.7,88.7,80.3,0.28,0.211,0.174,0.214,0.667,,,,,,,,,,,,,,,,,,,,
18,2023-08-08,717072,Strikeout,strikeout,True,673490,669302,Ha-Seong Kim,Logan Gilbert,0,0,0,86a67978-93b9-41e1-be82-5d7a348d6568,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.134,0.01,0.25,-11.33,1.84,0.39,95.7,85.6,93.7,88.7,80.3,0.28,0.211,0.174,0.214,0.667,,,,,,,,,,,,,,,,,,,,
19,2023-08-08,717072,Single,single,False,641487,607259,J.P. Crawford,Nick Martinez,1,0,0,490751b1-2188-4997-a65f-af910b68ea6d,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,3.43,3.98,110.1,102.0,92.0,101.0,0.728,8.65,3.26,8.08,0.98,1.91,0.20600000000000002,0.431,0.235,0.251,0.397,92.0,100.0,98.0,87.0,108.0,101.0,,,,,,,,,,0.22399999999999998,0.13,,0.002,,-0.91,,1.23,-4.18,,93.3,,92.9,84.5,,0.25,,,0.164,0.293,80.7,97.0,102.0,106.0,88.0,97.0,100.0,96.0,102.0,96.0,0.16399999999999998,0.191,0.28800000000000003,-1.99,0.59,2.41,89.5,81.8,0.158,0.382
20,2023-08-08,717072,Lineout,field_out,True,677594,607259,Julio Rodríguez,Nick Martinez,0,0,1,4b262de3-a73d-4b7a-a350-599a3d26b969,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,3.43,3.98,110.1,102.0,92.0,101.0,0.728,8.65,3.26,8.08,0.98,1.91,0.20600000000000002,0.431,0.235,0.251,0.397,92.0,100.0,98.0,87.0,108.0,101.0,,,,,,,,,,0.22399999999999998,0.13,,0.002,,-0.91,,1.23,-4.18,,93.3,,92.9,84.5,,0.25,,,0.164,0.293,80.7,97.0,102.0,106.0,88.0,97.0,100.0,96.0,102.0,96.0,0.16399999999999998,0.191,0.28800000000000003,-1.99,0.59,2.41,89.5,81.8,0.158,0.382
21,2023-08-08,717072,Groundout,field_out,True,553993,607259,Eugenio Suárez,Nick Martinez,1,0,0,734bd029-e673-4dd2-bfe9-0f110bb97149,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,3.43,3.98,110.1,102.0,92.0,101.0,0.728,8.65,3.26,8.08,0.98,1.91,0.20600000000000002,0.431,0.235,0.251,0.397,92.0,100.0,98.0,87.0,108.0,101.0,,,,,,,,,,0.22399999999999998,0.13,,0.002,,-0.91,,1.23,-4.18,,93.3,,92.9,84.5,,0.25,,,0.164,0.293,80.7,97.0,102.0,106.0,88.0,97.0,100.0,96.0,102.0,96.0,0.16399999999999998,0.191,0.28800000000000003,-1.99,0.59,2.41,89.5,81.8,0.158,0.382
22,2023-08-08,717072,Pop Out,field_out,True,663728,607259,Cal Raleigh,Nick Martinez,1,0,0,d42c3348-1d81-45e4-97c0-1a564d5f58c3,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,3.43,3.98,110.1,102.0,92.0,101.0,0.728,8.65,3.26,8.08,0.98,1.91,0.20600000000000002,0.431,0.235,0.251,0.397,92.0,100.0,98.0,87.0,108.0,101.0,,,,,,,,,,0.22399999999999998,0.13,,0.002,,-0.91,,1.23,-4.18,,93.3,,92.9,84.5,,0.25,,,0.164,0.293,80.7,97.0,102.0,106.0,88.0,97.0,100.0,96.0,102.0,96.0,0.16399999999999998,0.191,0.28800000000000003,-1.99,0.59,2.41,89.5,81.8,0.158,0.382
23,2023-08-08,717072,Flyout,field_out,True,665487,669302,Fernando Tatis Jr.,Logan Gilbert,0,0,0,086bba1e-be0f-4d98-915a-ac8063c401d7,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.134,0.01,0.25,-11.33,1.84,0.39,95.7,85.6,93.7,88.7,80.3,0.28,0.211,0.174,0.214,0.667,,,,,,,,,,,,,,,,,,,,
24,2023-08-08,717072,Strikeout,strikeout,True,665742,669302,Juan Soto,Logan Gilbert,0,0,0,599c12ec-95f5-4c88-99ac-27dee07e2ea0,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.134,0.01,0.25,-11.33,1.84,0.39,95.7,85.6,93.7,88.7,80.3,0.28,0.211,0.174,0.214,0.667,,,,,,,,,,,,,,,,,,,,
25,2023-08-08,717072,Groundout,field_out,True,592518,669302,Manny Machado,Logan Gilbert,0,0,0,fa440fe8-ac40-4b2c-b70d-add28cc1378e,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.134,0.01,0.25,-11.33,1.84,0.39,95.7,85.6,93.7,88.7,80.3,0.28,0.211,0.174,0.214,0.667,,,,,,,,,,,,,,,,,,,,
26,2023-08-08,717072,Groundout,field_out,True,606192,605130,Teoscar Hernández,Scott Barlow,1,0,0,3498d0fe-f9a0-46a0-a469-68ee155450de,605130.0,scottbarlow,"Barlow, S",Right,Scott Barlow,4.37,3.77,68.0,98.0,114.0,101.0,0.7020000000000001,10.46,4.5,8.07,0.53,1.33,0.221,0.45899999999999996,0.182,0.271,0.37799999999999995,91.0,97.0,92.0,95.0,95.0,90.0,112.0,96.0,103.0,,,,,,,0.08199999999999999,0.21100000000000002,,0.371,,-0.97,,-1.3,1.75,,93.0,,93.2,83.0,,0.346,0.191,,0.195,0.345,,,,,134.0,102.0,107.0,,,,,0.336,,,0.22,,,78.6,,
27,2023-08-08,717072,Single,single,False,664034,605130,Ty France,Scott Barlow,1,0,0,a6d7e0a6-cfc2-4841-ad65-fd27febeaadd,605130.0,scottbarlow,"Barlow, S",Right,Scott Barlow,4.37,3.77,68.0,98.0,114.0,101.0,0.7020000000000001,10.46,4.5,8.07,0.53,1.33,0.221,0.45899999999999996,0.182,0.271,0.37799999999999995,91.0,97.0,92.0,95.0,95.0,90.0,112.0,96.0,103.0,,,,,,,0.08199999999999999,0.21100000000000002,,0.371,,-0.97,,-1.3,1.75,,93.0,,93.2,83.0,,0.346,0.191,,0.195,0.345,,,,,134.0,102.0,107.0,,,,,0.336,,,0.22,,,78.6,,
28,2023-08-08,717072,Grounded Into DP,grounded_into_double_play,True,686527,605130,Dominic Canzone,Scott Barlow,0,0,1,fe4d94ed-7c43-46d8-992a-bcdea2d75f66,605130.0,scottbarlow,"Barlow, S",Right,Scott Barlow,4.37,3.77,68.0,98.0,114.0,101.0,0.7020000000000001,10.46,4.5,8.07,0.53,1.33,0.221,0.45899999999999996,0.182,0.271,0.37799999999999995,91.0,97.0,92.0,95.0,95.0,90.0,112.0,96.0,103.0,,,,,,,0.08199999999999999,0.21100000000000002,,0.371,,-0.97,,-1.3,1.75,,93.0,,93.2,83.0,,0.346,0.191,,0.195,0.345,,,,,134.0,102.0,107.0,,,,,0.336,,,0.22,,,78.6,,
29,2023-08-08,717072,Flyout,field_out,True,593428,669302,Xander Bogaerts,Logan Gilbert,0,0,0,7c3d8a63-19f3-4490-bfe4-401cd754b03f,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.134,0.01,0.25,-11.33,1.84,0.39,95.7,85.6,93.7,88.7,80.3,0.28,0.211,0.174,0.214,0.667,,,,,,,,,,,,,,,,,,,,
30,2023-08-08,717072,Lineout,field_out,True,630105,669302,Jake Cronenworth,Logan Gilbert,1,0,0,d9d8d225-9ee3-4c66-8223-381b491d3913,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.134,0.01,0.25,-11.33,1.84,0.39,95.7,85.6,93.7,88.7,80.3,0.28,0.211,0.174,0.214,0.667,,,,,,,,,,,,,,,,,,,,
31,2023-08-08,717072,Strikeout,strikeout,True,596142,669302,Gary Sánchez,Logan Gilbert,0,0,0,d59133e6-4732-475b-bcf3-4b1af9deee6f,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.134,0.01,0.25,-11.33,1.84,0.39,95.7,85.6,93.7,88.7,80.3,0.28,0.211,0.174,0.214,0.667,,,,,,,,,,,,,,,,,,,,
32,2023-08-08,717072,Groundout,field_out,True,608596,605130,Tom Murphy,Scott Barlow,1,0,0,5c984285-f2be-41d2-8e80-cca4e8041db8,605130.0,scottbarlow,"Barlow, S",Right,Scott Barlow,4.37,3.77,68.0,98.0,114.0,101.0,0.7020000000000001,10.46,4.5,8.07,0.53,1.33,0.221,0.45899999999999996,0.182,0.271,0.37799999999999995,91.0,97.0,92.0,95.0,95.0,90.0,112.0,96.0,103.0,,,,,,,0.08199999999999999,0.21100000000000002,,0.371,,-0.97,,-1.3,1.75,,93.0,,93.2,83.0,,0.346,0.191,,0.195,0.345,,,,,134.0,102.0,107.0,,,,,0.336,,,0.22,,,78.6,,
33,2023-08-08,717072,Walk,walk,False,664238,605130,Dylan Moore,Scott Barlow,0,0,0,3ce8e372-b238-49e4-9968-d7043a2cb5d7,605130.0,scottbarlow,"Barlow, S",Right,Scott Barlow,4.37,3.77,68.0,98.0,114.0,101.0,0.7020000000000001,10.46,4.5,8.07,0.53,1.33,0.221,0.45899999999999996,0.182,0.271,0.37799999999999995,91.0,97.0,92.0,95.0,95.0,90.0,112.0,96.0,103.0,,,,,,,0.08199999999999999,0.21100000000000002,,0.371,,-0.97,,-1.3,1.75,,93.0,,93.2,83.0,,0.346,0.191,,0.195,0.345,,,,,134.0,102.0,107.0,,,,,0.336,,,0.22,,,78.6,,
34,2023-08-08,717072,Single,single,False,641487,678061,J.P. Crawford,Ray Kerr,0,0,1,b3e9d546-b28b-49e4-af27-1489ab1309da,678061.0,raykerr,Kerr,Left,Ray Kerr,4.33,4.67,27.0,97.0,83.0,92.0,0.6829999999999999,11.67,3.0,8.33,1.67,1.13,0.275,0.348,0.217,0.377,0.40299999999999997,92.0,100.0,92.0,,,,,,,,,,,,,,0.511,,,,-1.65,,,,,96.0,,,,,0.339,,0.0,0.143,,91.0,60.0,94.0,80.0,76.0,94.0,93.0,,,,,0.433,0.055999999999999994,,1.47,0.95,,82.5,,
35,2023-08-08,717072,Single,single,False,677594,678061,Julio Rodríguez,Ray Kerr,0,0,1,27a84408-d79d-492c-b172-99f01ace85b5,678061.0,raykerr,Kerr,Left,Ray Kerr,4.33,4.67,27.0,97.0,83.0,92.0,0.6829999999999999,11.67,3.0,8.33,1.67,1.13,0.275,0.348,0.217,0.377,0.40299999999999997,92.0,100.0,92.0,,,,,,,,,,,,,,0.511,,,,-1.65,,,,,96.0,,,,,0.339,,0.0,0.143,,91.0,60.0,94.0,80.0,76.0,94.0,93.0,,,,,0.433,0.055999999999999994,,1.47,0.95,,82.5,,
