,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vSI,vSL,FF_ba,ST_ba,CH_ba,SL_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,SI_ba,CU_ba,FC_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
0,2023-07-21,717310,Pop Out,field_out,True,643289,676664,Mauricio Dubón,JP Sears,0,0,0,e90d3fa2-3760-44e3-82ec-f092d26ad9f0,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-07-21,717310,Lineout,field_out,True,665161,676664,Jeremy Peña,JP Sears,1,0,0,4b75b2fb-e69e-4454-9c90-23e935a7b476,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-07-21,717310,Home Run,home_run,False,663656,676664,Kyle Tucker,JP Sears,0,0,0,84b5ee11-c768-4910-a517-313fef7b193f,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-07-21,717310,Single,single,False,608324,676664,Alex Bregman,JP Sears,0,0,0,2ee0b07a-f820-4fce-bfe0-158ed9a86900,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,,,,,,,,
4,2023-07-21,717310,Flyout,field_out,True,547989,676664,José Abreu,JP Sears,0,0,0,7552faeb-e44a-4dac-b796-188764bdbd60,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,,,,,,,,
5,2023-07-21,717310,Double,double,False,643393,664285,Tony Kemp,Framber Valdez,1,0,0,185a397a-34a0-4c95-9753-cdf8030463fe,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,3.45,4.33,198.0,98.0,106.0,100.0,0.752,9.09,2.59,7.55,0.86,2.13,0.24600000000000002,0.44299999999999995,0.109,0.374,0.445,90.1,96.0,98.0,94.0,98.0,-63.0,-49.0,,,,0.46799999999999997,0.001,0.087,0.157,-16.35,0.93,-0.32,0.73,95.7,95.3,84.7,,,0.231,0.189,118.0,98.0,106.0,97.0,98.0,96.0,99.0,99.0,95.0,0.034,0.253,0.45,1.07,89.1,80.2,0.274,0.158,0.182,,,,,,,
6,2023-07-21,717310,Flyout,field_out,True,680869,664285,Zack Gelof,Framber Valdez,0,0,1,764bdd09-92cd-41c7-8e5b-41196b1d32e0,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,3.45,4.33,198.0,98.0,106.0,100.0,0.752,9.09,2.59,7.55,0.86,2.13,0.24600000000000002,0.44299999999999995,0.109,0.374,0.445,90.1,96.0,98.0,94.0,98.0,-63.0,-49.0,,,,0.46799999999999997,0.001,0.087,0.157,-16.35,0.93,-0.32,0.73,95.7,95.3,84.7,,,0.231,0.189,118.0,98.0,106.0,97.0,98.0,96.0,99.0,99.0,95.0,0.034,0.253,0.45,1.07,89.1,80.2,0.274,0.158,0.182,,,,,,,
7,2023-07-21,717310,Groundout,field_out,True,672478,664285,Jordan Diaz,Framber Valdez,1,1,0,a90481ba-8e81-4c0a-8b4c-fccd13195895,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,3.45,4.33,198.0,98.0,106.0,100.0,0.752,9.09,2.59,7.55,0.86,2.13,0.24600000000000002,0.44299999999999995,0.109,0.374,0.445,90.1,96.0,98.0,94.0,98.0,-63.0,-49.0,,,,0.46799999999999997,0.001,0.087,0.157,-16.35,0.93,-0.32,0.73,95.7,95.3,84.7,,,0.231,0.189,118.0,98.0,106.0,97.0,98.0,96.0,99.0,99.0,95.0,0.034,0.253,0.45,1.07,89.1,80.2,0.274,0.158,0.182,,,,,,,
8,2023-07-21,717310,Strikeout,strikeout,True,649557,664285,Aledmys Díaz,Framber Valdez,0,0,0,37e2108f-bdf6-4177-a9e1-47b044390719,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,3.45,4.33,198.0,98.0,106.0,100.0,0.752,9.09,2.59,7.55,0.86,2.13,0.24600000000000002,0.44299999999999995,0.109,0.374,0.445,90.1,96.0,98.0,94.0,98.0,-63.0,-49.0,,,,0.46799999999999997,0.001,0.087,0.157,-16.35,0.93,-0.32,0.73,95.7,95.3,84.7,,,0.231,0.189,118.0,98.0,106.0,97.0,98.0,96.0,99.0,99.0,95.0,0.034,0.253,0.45,1.07,89.1,80.2,0.274,0.158,0.182,,,,,,,
9,2023-07-21,717310,Single,single,False,676801,676664,Chas McCormick,JP Sears,0,0,0,a4a4455c-8f6e-456b-972a-3d6b3e0ce0a7,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,,,,,,,,
