,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vSI,vSL,FF_ba,ST_ba,CH_ba,SL_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,CU%,wCU/C,vCU,SI_ba,CU_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
0,2023-04-16,718546,Single,single,False,607043,676664,Brandon Nimmo,JP Sears,0,0,0,93d3674f-2e82-4450-8967-fd14701045c8,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-04-16,718546,Flyout,field_out,True,516782,676664,Starling Marte,JP Sears,0,0,0,606268cc-00db-4c56-ad50-34aff9208038,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-04-16,718546,Flyout,field_out,True,596019,676664,Francisco Lindor,JP Sears,1,0,0,7148c6ed-8bb4-470d-b6fd-7c358489bd36,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-04-16,718546,Strikeout,strikeout,True,624413,676664,Pete Alonso,JP Sears,0,0,0,6946e384-98c1-46a6-9bae-3768c63706e3,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,,,,,,,
4,2023-04-16,718546,Lineout,field_out,True,665923,676130,Esteury Ruiz,José Buttó,0,0,0,32cec356-a395-4fe5-9b32-172fa828c323,676130.0,josebutto,Buttó,Right,José Buttó,3.64,3.9,42.0,96.0,97.0,94.0,0.745,8.14,4.93,7.07,0.64,1.07,0.161,0.45799999999999996,0.161,0.314,0.364,85.5,83.0,96.0,92.0,101.0,96.0,94.0,109.0,104.0,106.0,0.055999999999999994,0.509,0.151,0.22899999999999998,1.65,4.53,1.11,-2.44,93.8,92.9,86.2,0.174,,0.316,0.154,76.0,88.0,94.0,86.0,86.0,79.0,0.055,1.56,80.0,0.231,0.2,,,,,,,,,,,,,
5,2023-04-16,718546,Groundout,field_out,True,643393,676130,Tony Kemp,José Buttó,1,0,0,2f344c67-383f-4a21-975f-6989b71acbe5,676130.0,josebutto,Buttó,Right,José Buttó,3.64,3.9,42.0,96.0,97.0,94.0,0.745,8.14,4.93,7.07,0.64,1.07,0.161,0.45799999999999996,0.161,0.314,0.364,85.5,83.0,96.0,92.0,101.0,96.0,94.0,109.0,104.0,106.0,0.055999999999999994,0.509,0.151,0.22899999999999998,1.65,4.53,1.11,-2.44,93.8,92.9,86.2,0.174,,0.316,0.154,76.0,88.0,94.0,86.0,86.0,79.0,0.055,1.56,80.0,0.231,0.2,,,,,,,,,,,,,
6,2023-04-16,718546,Double,double,False,667670,676130,Brent Rooker,José Buttó,0,0,0,ad93f89c-45aa-44d0-b5b2-e84cfea2e6ac,676130.0,josebutto,Buttó,Right,José Buttó,3.64,3.9,42.0,96.0,97.0,94.0,0.745,8.14,4.93,7.07,0.64,1.07,0.161,0.45799999999999996,0.161,0.314,0.364,85.5,83.0,96.0,92.0,101.0,96.0,94.0,109.0,104.0,106.0,0.055999999999999994,0.509,0.151,0.22899999999999998,1.65,4.53,1.11,-2.44,93.8,92.9,86.2,0.174,,0.316,0.154,76.0,88.0,94.0,86.0,86.0,79.0,0.055,1.56,80.0,0.231,0.2,,,,,,,,,,,,,
7,2023-04-16,718546,Groundout,field_out,True,657656,676130,Ramón Laureano,José Buttó,0,0,0,cf66ec2f-8793-40f7-821d-74d1394062cd,676130.0,josebutto,Buttó,Right,José Buttó,3.64,3.9,42.0,96.0,97.0,94.0,0.745,8.14,4.93,7.07,0.64,1.07,0.161,0.45799999999999996,0.161,0.314,0.364,85.5,83.0,96.0,92.0,101.0,96.0,94.0,109.0,104.0,106.0,0.055999999999999994,0.509,0.151,0.22899999999999998,1.65,4.53,1.11,-2.44,93.8,92.9,86.2,0.174,,0.316,0.154,76.0,88.0,94.0,86.0,86.0,79.0,0.055,1.56,80.0,0.231,0.2,,,,,,,,,,,,,
8,2023-04-16,718546,Flyout,field_out,True,592192,676664,Mark Canha,JP Sears,0,0,0,5a860d84-d59e-41b7-81df-48e62cfa251a,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,,,,,,,
9,2023-04-16,718546,Home Run,home_run,False,502054,676664,Tommy Pham,JP Sears,0,0,0,bb9206df-dc20-4ede-8a1b-0e72acc65282,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,,,,,,,
