,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,FF_ba,CH_ba,SL_ba,CU_ba,SI_ba,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,ST_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2023-05-28,717985,Strikeout,strikeout,True,656308,663738,Michael Chavis,Daniel Lynch IV,0,0,0,4c79bb8e-ca93-45e6-85bb-972b02723c5b,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,0.293,0.125,0.238,0.417,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2023-05-28,717985,Strikeout,strikeout,True,656180,663738,Riley Adams,Daniel Lynch IV,0,0,0,e168d584-845c-4dcf-a761-550e5a1ccb63,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,0.293,0.125,0.238,0.417,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2023-05-28,717985,Flyout,field_out,True,669004,669022,MJ Melendez,MacKenzie Gore,1,0,0,9bcf29e8-ab39-4e1c-8fd0-80eff5599dbd,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,0.279,0.188,0.213,0.257,,4.42,5.2,136.1,97.0,100.0,101.0,0.7490000000000001,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,86.5,69.0,88.0,90.0,72.0,99.0,104.0,112.0,98.0,100.0,101.0,97.0,102.0,0.595,0.188,0.188,0.028999999999999998,-0.27,0.77,-0.85,1.1,95.0,88.5,83.2,,,,,,,,,,,,,,,,,,,,
13,2023-05-28,717985,Groundout,field_out,True,672580,669022,Maikel Garcia,MacKenzie Gore,0,0,0,b1dc7972-844f-4a4f-ac25-9c059bb17d8e,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,0.279,0.188,0.213,0.257,,4.42,5.2,136.1,97.0,100.0,101.0,0.7490000000000001,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,86.5,69.0,88.0,90.0,72.0,99.0,104.0,112.0,98.0,100.0,101.0,97.0,102.0,0.595,0.188,0.188,0.028999999999999998,-0.27,0.77,-0.85,1.1,95.0,88.5,83.2,,,,,,,,,,,,,,,,,,,,
14,2023-05-28,717985,Strikeout,strikeout,True,686681,669022,Michael Massey,MacKenzie Gore,0,0,0,eb376c9c-3274-47fb-b8be-591109d9330b,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,0.279,0.188,0.213,0.257,,4.42,5.2,136.1,97.0,100.0,101.0,0.7490000000000001,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,86.5,69.0,88.0,90.0,72.0,99.0,104.0,112.0,98.0,100.0,101.0,97.0,102.0,0.595,0.188,0.188,0.028999999999999998,-0.27,0.77,-0.85,1.1,95.0,88.5,83.2,,,,,,,,,,,,,,,,,,,,
15,2023-05-28,717985,Single,single,False,669743,663738,Alex Call,Daniel Lynch IV,0,0,0,e065c4f4-74bd-4f10-a488-90ffd4584602,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,0.293,0.125,0.238,0.417,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2023-05-28,717985,Strikeout,strikeout,True,657041,663738,Lane Thomas,Daniel Lynch IV,0,0,0,ce9f6ae3-4311-4c35-a83f-c8e4655f8b7b,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,0.293,0.125,0.238,0.417,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2023-05-28,717985,Forceout,force_out,True,671277,663738,Luis García Jr.,Daniel Lynch IV,1,0,1,2766f193-a308-406b-9a12-face6f81f1b7,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,0.293,0.125,0.238,0.417,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2023-05-28,717985,Flyout,field_out,True,608841,663738,Joey Meneses,Daniel Lynch IV,0,0,0,fd6a1bca-7cd0-4fbe-a4c4-3e22c17030dc,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,0.293,0.125,0.238,0.417,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2023-05-28,717985,Lineout,field_out,True,658668,669022,Edward Olivares,MacKenzie Gore,0,0,0,86701db3-119f-417f-893b-4e1860bcc9de,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,0.279,0.188,0.213,0.257,,4.42,5.2,136.1,97.0,100.0,101.0,0.7490000000000001,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,86.5,69.0,88.0,90.0,72.0,99.0,104.0,112.0,98.0,100.0,101.0,97.0,102.0,0.595,0.188,0.188,0.028999999999999998,-0.27,0.77,-0.85,1.1,95.0,88.5,83.2,,,,,,,,,,,,,,,,,,,,
20,2023-05-28,717985,Strikeout,strikeout,True,598265,669022,Jackie Bradley Jr.,MacKenzie Gore,0,0,0,7674c80b-a885-4c9b-b38f-cbc2fec4a4f9,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,0.279,0.188,0.213,0.257,,4.42,5.2,136.1,97.0,100.0,101.0,0.7490000000000001,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,86.5,69.0,88.0,90.0,72.0,99.0,104.0,112.0,98.0,100.0,101.0,97.0,102.0,0.595,0.188,0.188,0.028999999999999998,-0.27,0.77,-0.85,1.1,95.0,88.5,83.2,,,,,,,,,,,,,,,,,,,,
21,2023-05-28,717985,Walk,walk,False,668472,669022,Nick Pratto,MacKenzie Gore,1,0,0,26192280-0b5f-450d-b2b5-64e4fd8d4767,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,0.279,0.188,0.213,0.257,,4.42,5.2,136.1,97.0,100.0,101.0,0.7490000000000001,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,86.5,69.0,88.0,90.0,72.0,99.0,104.0,112.0,98.0,100.0,101.0,97.0,102.0,0.595,0.188,0.188,0.028999999999999998,-0.27,0.77,-0.85,1.1,95.0,88.5,83.2,,,,,,,,,,,,,,,,,,,,
22,2023-05-28,717985,Lineout,field_out,True,521692,669022,Salvador Perez,MacKenzie Gore,0,0,0,5e70cdb3-04aa-4fc0-8107-4238fbb5ac40,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,0.279,0.188,0.213,0.257,,4.42,5.2,136.1,97.0,100.0,101.0,0.7490000000000001,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,86.5,69.0,88.0,90.0,72.0,99.0,104.0,112.0,98.0,100.0,101.0,97.0,102.0,0.595,0.188,0.188,0.028999999999999998,-0.27,0.77,-0.85,1.1,95.0,88.5,83.2,,,,,,,,,,,,,,,,,,,,
23,2023-05-28,717985,Groundout,field_out,True,656448,663738,Stone Garrett,Daniel Lynch IV,0,0,0,b2697e9d-42e1-4624-ba07-7b433f45f27d,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,0.293,0.125,0.238,0.417,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2023-05-28,717985,Single,single,False,642086,663738,Dominic Smith,Daniel Lynch IV,1,0,0,dd673f38-22aa-4644-b79f-4adc0490c1d3,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,0.293,0.125,0.238,0.417,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2023-05-28,717985,Double,double,False,545121,663738,Ildemaro Vargas,Daniel Lynch IV,0,0,1,27dfb570-128a-4fbc-849b-f184443429cc,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,0.293,0.125,0.238,0.417,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2023-05-28,717985,Single,single,False,656308,663738,Michael Chavis,Daniel Lynch IV,1,1,1,df7c8b9d-7b16-43b3-81fe-f5b459f7b64a,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,0.293,0.125,0.238,0.417,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2023-05-28,717985,Walk,walk,False,656180,663738,Riley Adams,Daniel Lynch IV,1,0,1,767e5435-2e46-4c64-a293-b2ea9666e743,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,0.293,0.125,0.238,0.417,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2023-05-28,717985,Strikeout,strikeout,True,669743,663738,Alex Call,Daniel Lynch IV,0,0,0,88a02da3-6469-4a84-924f-da550a356db1,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,0.293,0.125,0.238,0.417,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2023-05-28,717985,Strikeout,strikeout,True,657041,663738,Lane Thomas,Daniel Lynch IV,0,0,0,4693530b-8c47-4770-bf01-a5231ac7bb97,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,0.293,0.125,0.238,0.417,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2023-05-28,717985,Strikeout,strikeout,True,686469,669022,Vinnie Pasquantino,MacKenzie Gore,0,0,0,bf3f837f-1736-46a5-affc-8902af0a7dd2,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,0.279,0.188,0.213,0.257,,4.42,5.2,136.1,97.0,100.0,101.0,0.7490000000000001,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,86.5,69.0,88.0,90.0,72.0,99.0,104.0,112.0,98.0,100.0,101.0,97.0,102.0,0.595,0.188,0.188,0.028999999999999998,-0.27,0.77,-0.85,1.1,95.0,88.5,83.2,,,,,,,,,,,,,,,,,,,,
31,2023-05-28,717985,Strikeout,strikeout,True,677951,669022,Bobby Witt Jr.,MacKenzie Gore,0,0,0,25ca121f-1e4b-4af6-affa-6e015f505a09,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,0.279,0.188,0.213,0.257,,4.42,5.2,136.1,97.0,100.0,101.0,0.7490000000000001,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,86.5,69.0,88.0,90.0,72.0,99.0,104.0,112.0,98.0,100.0,101.0,97.0,102.0,0.595,0.188,0.188,0.028999999999999998,-0.27,0.77,-0.85,1.1,95.0,88.5,83.2,,,,,,,,,,,,,,,,,,,,
32,2023-05-28,717985,Strikeout,strikeout,True,669004,669022,MJ Melendez,MacKenzie Gore,0,0,0,22c4e3b1-1dd0-4d33-a40b-61008afc3dbe,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,0.279,0.188,0.213,0.257,,4.42,5.2,136.1,97.0,100.0,101.0,0.7490000000000001,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,86.5,69.0,88.0,90.0,72.0,99.0,104.0,112.0,98.0,100.0,101.0,97.0,102.0,0.595,0.188,0.188,0.028999999999999998,-0.27,0.77,-0.85,1.1,95.0,88.5,83.2,,,,,,,,,,,,,,,,,,,,
33,2023-05-28,717985,Groundout,field_out,True,671277,663738,Luis García Jr.,Daniel Lynch IV,0,0,0,e500d265-60eb-46d1-89ab-e64a2f806535,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,0.293,0.125,0.238,0.417,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2023-05-28,717985,Flyout,field_out,True,608841,663738,Joey Meneses,Daniel Lynch IV,1,0,0,3df84ce0-62b2-4306-9b2a-ce96d1af5259,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,0.293,0.125,0.238,0.417,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2023-05-28,717985,Flyout,field_out,True,656448,663738,Stone Garrett,Daniel Lynch IV,0,0,0,85f7b614-bd8b-4d2a-8d43-a4a2d2606ed2,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,0.293,0.125,0.238,0.417,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2023-05-28,717985,Strikeout,strikeout,True,672580,669022,Maikel Garcia,MacKenzie Gore,0,0,0,cbce023b-13bd-4d4c-be95-ffe8ca930c8d,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,0.279,0.188,0.213,0.257,,4.42,5.2,136.1,97.0,100.0,101.0,0.7490000000000001,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,86.5,69.0,88.0,90.0,72.0,99.0,104.0,112.0,98.0,100.0,101.0,97.0,102.0,0.595,0.188,0.188,0.028999999999999998,-0.27,0.77,-0.85,1.1,95.0,88.5,83.2,,,,,,,,,,,,,,,,,,,,
37,2023-05-28,717985,Single,single,False,686681,669022,Michael Massey,MacKenzie Gore,0,0,0,5dd5b88b-3679-4d65-8f2c-8fad7cc51157,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,0.279,0.188,0.213,0.257,,4.42,5.2,136.1,97.0,100.0,101.0,0.7490000000000001,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,86.5,69.0,88.0,90.0,72.0,99.0,104.0,112.0,98.0,100.0,101.0,97.0,102.0,0.595,0.188,0.188,0.028999999999999998,-0.27,0.77,-0.85,1.1,95.0,88.5,83.2,,,,,,,,,,,,,,,,,,,,
38,2023-05-28,717985,Strikeout,strikeout,True,658668,669022,Edward Olivares,MacKenzie Gore,0,0,0,98bf917e-5e99-4ad0-b616-9ad21af11a27,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,0.279,0.188,0.213,0.257,,4.42,5.2,136.1,97.0,100.0,101.0,0.7490000000000001,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,86.5,69.0,88.0,90.0,72.0,99.0,104.0,112.0,98.0,100.0,101.0,97.0,102.0,0.595,0.188,0.188,0.028999999999999998,-0.27,0.77,-0.85,1.1,95.0,88.5,83.2,,,,,,,,,,,,,,,,,,,,
39,2023-05-28,717985,Groundout,field_out,True,598265,669022,Jackie Bradley Jr.,MacKenzie Gore,1,1,0,0fc48e81-9488-4706-8d9c-5014be54d17c,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,0.279,0.188,0.213,0.257,,4.42,5.2,136.1,97.0,100.0,101.0,0.7490000000000001,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,86.5,69.0,88.0,90.0,72.0,99.0,104.0,112.0,98.0,100.0,101.0,97.0,102.0,0.595,0.188,0.188,0.028999999999999998,-0.27,0.77,-0.85,1.1,95.0,88.5,83.2,,,,,,,,,,,,,,,,,,,,
40,2023-05-28,717985,Walk,walk,False,642086,663738,Dominic Smith,Daniel Lynch IV,0,0,0,9e53144b-c3a1-40d6-894a-54d016e8a962,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,0.293,0.125,0.238,0.417,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,2023-05-28,717985,Forceout,force_out,True,545121,663738,Ildemaro Vargas,Daniel Lynch IV,0,0,1,52e994b7-65fb-4cb5-b178-f5a62176c2d6,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,0.293,0.125,0.238,0.417,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,2023-05-28,717985,Single,single,False,656308,622251,Michael Chavis,Josh Staumont,1,0,1,bbd066fe-dd82-44f1-9e2f-bccde95f1091,622251.0,joshstaumont,Staumont,Right,Josh Staumont,0.296,,0.133,0.24,0.0,5.4,4.45,20.0,90.0,108.0,94.0,0.741,10.8,5.85,7.2,0.45,1.35,0.38799999999999996,0.245,0.163,0.28600000000000003,0.41700000000000004,,,,,101.0,97.0,100.0,112.0,88.0,91.0,106.0,94.0,104.0,0.46399999999999997,0.225,0.2,,-0.26,2.56,0.55,,95.6,85.8,81.8,102.0,82.0,83.0,0.111,0.74,96.5,,,,,,,,,,,,,,
43,2023-05-28,717985,Strikeout,strikeout,True,656180,622251,Riley Adams,Josh Staumont,0,0,0,7a6912eb-1a5a-41f1-836a-c25b6c193d17,622251.0,joshstaumont,Staumont,Right,Josh Staumont,0.296,,0.133,0.24,0.0,5.4,4.45,20.0,90.0,108.0,94.0,0.741,10.8,5.85,7.2,0.45,1.35,0.38799999999999996,0.245,0.163,0.28600000000000003,0.41700000000000004,,,,,101.0,97.0,100.0,112.0,88.0,91.0,106.0,94.0,104.0,0.46399999999999997,0.225,0.2,,-0.26,2.56,0.55,,95.6,85.8,81.8,102.0,82.0,83.0,0.111,0.74,96.5,,,,,,,,,,,,,,
44,2023-05-28,717985,Groundout,field_out,True,669743,622251,Alex Call,Josh Staumont,1,0,0,6d7a22cd-95e5-4dae-ae02-03df30335016,622251.0,joshstaumont,Staumont,Right,Josh Staumont,0.296,,0.133,0.24,0.0,5.4,4.45,20.0,90.0,108.0,94.0,0.741,10.8,5.85,7.2,0.45,1.35,0.38799999999999996,0.245,0.163,0.28600000000000003,0.41700000000000004,,,,,101.0,97.0,100.0,112.0,88.0,91.0,106.0,94.0,104.0,0.46399999999999997,0.225,0.2,,-0.26,2.56,0.55,,95.6,85.8,81.8,102.0,82.0,83.0,0.111,0.74,96.5,,,,,,,,,,,,,,
45,2023-05-28,717985,Strikeout,strikeout,True,668472,669022,Nick Pratto,MacKenzie Gore,0,0,0,9aed3036-1c46-4e9d-a081-514491aa4788,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,0.279,0.188,0.213,0.257,,4.42,5.2,136.1,97.0,100.0,101.0,0.7490000000000001,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,86.5,69.0,88.0,90.0,72.0,99.0,104.0,112.0,98.0,100.0,101.0,97.0,102.0,0.595,0.188,0.188,0.028999999999999998,-0.27,0.77,-0.85,1.1,95.0,88.5,83.2,,,,,,,,,,,,,,,,,,,,
46,2023-05-28,717985,Groundout,field_out,True,521692,669022,Salvador Perez,MacKenzie Gore,1,0,0,66c3a9d0-2312-46bd-b24d-ccbb3198632c,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,0.279,0.188,0.213,0.257,,4.42,5.2,136.1,97.0,100.0,101.0,0.7490000000000001,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,86.5,69.0,88.0,90.0,72.0,99.0,104.0,112.0,98.0,100.0,101.0,97.0,102.0,0.595,0.188,0.188,0.028999999999999998,-0.27,0.77,-0.85,1.1,95.0,88.5,83.2,,,,,,,,,,,,,,,,,,,,
47,2023-05-28,717985,Flyout,field_out,True,686469,669022,Vinnie Pasquantino,MacKenzie Gore,0,0,0,d4cf0395-866d-475b-9a53-b2b0905af161,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,0.279,0.188,0.213,0.257,,4.42,5.2,136.1,97.0,100.0,101.0,0.7490000000000001,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,86.5,69.0,88.0,90.0,72.0,99.0,104.0,112.0,98.0,100.0,101.0,97.0,102.0,0.595,0.188,0.188,0.028999999999999998,-0.27,0.77,-0.85,1.1,95.0,88.5,83.2,,,,,,,,,,,,,,,,,,,,
48,2023-05-28,717985,Flyout,field_out,True,657041,621016,Lane Thomas,Jose Cuas,0,0,0,669dc172-85eb-4387-b5f4-fabb8683edac,621016.0,josecuas,Cuas,Right,Jose Cuas,0.132,0.333,0.254,,0.298,3.99,5.44,65.1,93.0,106.0,93.0,0.7190000000000001,9.78,4.82,8.68,1.1,1.41,0.24,0.33,0.128,0.397,0.384,87.7,86.0,91.0,96.0,,,,146.0,102.0,101.0,112.0,82.0,91.0,0.196,0.266,,0.040999999999999995,-0.11,-1.13,,-6.68,92.3,82.5,,89.0,96.0,91.0,0.49700000000000005,0.89,92.7,0.0,,,,,,,,,,,,,
