,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,wFA/C,wFC/C,wSL/C,vFA,vFC,vSL,FF_ba,FC_ba,ST_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,CU%,CH%,wCU/C,wCH/C,vCU,SL_ba,CU_ba,CH_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,SI_ba
14,2023-08-19,716909,Strikeout,strikeout,True,681546,691587,James Outman,Eury Pérez,0,0,0,ec15b8a4-892e-4be3-b67a-f1e41a58d0ac,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,128.0,100.0,109.0,101.0,102.0,107.0,,,,0.45399999999999996,,0.308,-0.47,,0.99,97.5,,86.4,0.289,,,89.7,86.0,85.0,82.0,91.0,95.0,99.0,0.14,0.098,1.89,0.99,81.2,0.183,0.098,0.045,,,,,,,,,,,,,
15,2023-08-19,716909,Flyout,field_out,True,621563,686752,Joey Wendle,Ryan Pepiot,0,0,0,0b5f945e-0351-409f-8452-855d822f77ab,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,2.14,3.23,42.0,104.0,98.0,103.0,0.757,8.14,1.07,5.79,1.5,0.8,0.27399999999999997,0.41600000000000004,0.177,0.301,0.424,100.0,100.0,97.0,115.0,96.0,101.0,,,,0.506,,0.147,1.83,,0.98,94.0,,88.8,0.156,,,86.3,87.0,115.0,113.0,,,,,0.34700000000000003,,0.55,,0.174,,0.203,,,,,,,,,,,,,
16,2023-08-19,716909,Walk,walk,False,624585,686752,Jorge Soler,Ryan Pepiot,0,0,0,4f7778b2-82a2-4d67-86b9-8267fc3a005b,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,2.14,3.23,42.0,104.0,98.0,103.0,0.757,8.14,1.07,5.79,1.5,0.8,0.27399999999999997,0.41600000000000004,0.177,0.301,0.424,100.0,100.0,97.0,115.0,96.0,101.0,,,,0.506,,0.147,1.83,,0.98,94.0,,88.8,0.156,,,86.3,87.0,115.0,113.0,,,,,0.34700000000000003,,0.55,,0.174,,0.203,,,,,,,,,,,,,
17,2023-08-19,716909,Single,single,False,650333,686752,Luis Arraez,Ryan Pepiot,1,0,1,ad742e6b-8051-479d-a92f-af4a0deae191,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,2.14,3.23,42.0,104.0,98.0,103.0,0.757,8.14,1.07,5.79,1.5,0.8,0.27399999999999997,0.41600000000000004,0.177,0.301,0.424,100.0,100.0,97.0,115.0,96.0,101.0,,,,0.506,,0.147,1.83,,0.98,94.0,,88.8,0.156,,,86.3,87.0,115.0,113.0,,,,,0.34700000000000003,,0.55,,0.174,,0.203,,,,,,,,,,,,,
18,2023-08-19,716909,Double Play,double_play,True,605137,686752,Josh Bell,Ryan Pepiot,0,0,1,8a1d4c6a-7c45-41b6-9077-f9a430a2ba12,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,2.14,3.23,42.0,104.0,98.0,103.0,0.757,8.14,1.07,5.79,1.5,0.8,0.27399999999999997,0.41600000000000004,0.177,0.301,0.424,100.0,100.0,97.0,115.0,96.0,101.0,,,,0.506,,0.147,1.83,,0.98,94.0,,88.8,0.156,,,86.3,87.0,115.0,113.0,,,,,0.34700000000000003,,0.55,,0.174,,0.203,,,,,,,,,,,,,
19,2023-08-19,716909,Groundout,field_out,True,571771,691587,Enrique Hernández,Eury Pérez,0,0,0,b9f502b9-63c9-4eee-841d-d862dd9f4d33,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,128.0,100.0,109.0,101.0,102.0,107.0,,,,0.45399999999999996,,0.308,-0.47,,0.99,97.5,,86.4,0.289,,,89.7,86.0,85.0,82.0,91.0,95.0,99.0,0.14,0.098,1.89,0.99,81.2,0.183,0.098,0.045,,,,,,,,,,,,,
20,2023-08-19,716909,Strikeout,strikeout,True,605131,691587,Austin Barnes,Eury Pérez,0,0,0,1d7da7b1-8893-4b7a-a36f-3ba17595db40,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,128.0,100.0,109.0,101.0,102.0,107.0,,,,0.45399999999999996,,0.308,-0.47,,0.99,97.5,,86.4,0.289,,,89.7,86.0,85.0,82.0,91.0,95.0,99.0,0.14,0.098,1.89,0.99,81.2,0.183,0.098,0.045,,,,,,,,,,,,,
21,2023-08-19,716909,Pop Out,field_out,True,605141,691587,Mookie Betts,Eury Pérez,0,0,0,fdeb0161-177a-4bec-8db3-6cee59a36851,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,128.0,100.0,109.0,101.0,102.0,107.0,,,,0.45399999999999996,,0.308,-0.47,,0.99,97.5,,86.4,0.289,,,89.7,86.0,85.0,82.0,91.0,95.0,99.0,0.14,0.098,1.89,0.99,81.2,0.183,0.098,0.045,,,,,,,,,,,,,
22,2023-08-19,716909,Flyout,field_out,True,665862,686752,Jazz Chisholm Jr.,Ryan Pepiot,0,0,0,dff50cbe-53cc-4937-a4f3-1cd877aad983,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,2.14,3.23,42.0,104.0,98.0,103.0,0.757,8.14,1.07,5.79,1.5,0.8,0.27399999999999997,0.41600000000000004,0.177,0.301,0.424,100.0,100.0,97.0,115.0,96.0,101.0,,,,0.506,,0.147,1.83,,0.98,94.0,,88.8,0.156,,,86.3,87.0,115.0,113.0,,,,,0.34700000000000003,,0.55,,0.174,,0.203,,,,,,,,,,,,,
23,2023-08-19,716909,Single,single,False,669394,686752,Jake Burger,Ryan Pepiot,0,0,0,1a5f04c1-8e17-44e1-8db2-a48e7fa781ac,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,2.14,3.23,42.0,104.0,98.0,103.0,0.757,8.14,1.07,5.79,1.5,0.8,0.27399999999999997,0.41600000000000004,0.177,0.301,0.424,100.0,100.0,97.0,115.0,96.0,101.0,,,,0.506,,0.147,1.83,,0.98,94.0,,88.8,0.156,,,86.3,87.0,115.0,113.0,,,,,0.34700000000000003,,0.55,,0.174,,0.203,,,,,,,,,,,,,
24,2023-08-19,716909,Double,double,False,650559,686752,Bryan De La Cruz,Ryan Pepiot,1,0,1,66ef0cfa-2833-4257-a965-7250a84109ce,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,2.14,3.23,42.0,104.0,98.0,103.0,0.757,8.14,1.07,5.79,1.5,0.8,0.27399999999999997,0.41600000000000004,0.177,0.301,0.424,100.0,100.0,97.0,115.0,96.0,101.0,,,,0.506,,0.147,1.83,,0.98,94.0,,88.8,0.156,,,86.3,87.0,115.0,113.0,,,,,0.34700000000000003,,0.55,,0.174,,0.203,,,,,,,,,,,,,
25,2023-08-19,716909,Strikeout,strikeout,True,660821,686752,Jesús Sánchez,Ryan Pepiot,0,0,0,878722fd-fd6c-42af-8f23-5dbf6c855e3b,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,2.14,3.23,42.0,104.0,98.0,103.0,0.757,8.14,1.07,5.79,1.5,0.8,0.27399999999999997,0.41600000000000004,0.177,0.301,0.424,100.0,100.0,97.0,115.0,96.0,101.0,,,,0.506,,0.147,1.83,,0.98,94.0,,88.8,0.156,,,86.3,87.0,115.0,113.0,,,,,0.34700000000000003,,0.55,,0.174,,0.203,,,,,,,,,,,,,
26,2023-08-19,716909,Strikeout,strikeout,True,607732,686752,Jacob Stallings,Ryan Pepiot,0,0,0,3e072cab-3697-461a-bbea-54c861b49f2f,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,2.14,3.23,42.0,104.0,98.0,103.0,0.757,8.14,1.07,5.79,1.5,0.8,0.27399999999999997,0.41600000000000004,0.177,0.301,0.424,100.0,100.0,97.0,115.0,96.0,101.0,,,,0.506,,0.147,1.83,,0.98,94.0,,88.8,0.156,,,86.3,87.0,115.0,113.0,,,,,0.34700000000000003,,0.55,,0.174,,0.203,,,,,,,,,,,,,
27,2023-08-19,716909,Lineout,field_out,True,518692,691587,Freddie Freeman,Eury Pérez,0,0,0,b07a05bb-5db7-415e-b444-b2127cf06d8c,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,128.0,100.0,109.0,101.0,102.0,107.0,,,,0.45399999999999996,,0.308,-0.47,,0.99,97.5,,86.4,0.289,,,89.7,86.0,85.0,82.0,91.0,95.0,99.0,0.14,0.098,1.89,0.99,81.2,0.183,0.098,0.045,,,,,,,,,,,,,
28,2023-08-19,716909,Single,single,False,669257,691587,Will Smith,Eury Pérez,1,0,0,bd15c9f8-2298-4592-8279-7af721d159a0,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,128.0,100.0,109.0,101.0,102.0,107.0,,,,0.45399999999999996,,0.308,-0.47,,0.99,97.5,,86.4,0.289,,,89.7,86.0,85.0,82.0,91.0,95.0,99.0,0.14,0.098,1.89,0.99,81.2,0.183,0.098,0.045,,,,,,,,,,,,,
29,2023-08-19,716909,Strikeout,strikeout,True,571970,691587,Max Muncy,Eury Pérez,0,0,1,1ee81182-ad2b-4ea1-80d5-45901dd16e45,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,128.0,100.0,109.0,101.0,102.0,107.0,,,,0.45399999999999996,,0.308,-0.47,,0.99,97.5,,86.4,0.289,,,89.7,86.0,85.0,82.0,91.0,95.0,99.0,0.14,0.098,1.89,0.99,81.2,0.183,0.098,0.045,,,,,,,,,,,,,
30,2023-08-19,716909,Strikeout,strikeout,True,444482,691587,David Peralta,Eury Pérez,0,0,0,9488d6b2-f3ab-483b-8734-22a0f08666c4,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,128.0,100.0,109.0,101.0,102.0,107.0,,,,0.45399999999999996,,0.308,-0.47,,0.99,97.5,,86.4,0.289,,,89.7,86.0,85.0,82.0,91.0,95.0,99.0,0.14,0.098,1.89,0.99,81.2,0.183,0.098,0.045,,,,,,,,,,,,,
31,2023-08-19,716909,Strikeout,strikeout,True,621563,686752,Joey Wendle,Ryan Pepiot,0,0,0,97ea7aaa-9f06-45d5-ab39-07923ad4cd68,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,2.14,3.23,42.0,104.0,98.0,103.0,0.757,8.14,1.07,5.79,1.5,0.8,0.27399999999999997,0.41600000000000004,0.177,0.301,0.424,100.0,100.0,97.0,115.0,96.0,101.0,,,,0.506,,0.147,1.83,,0.98,94.0,,88.8,0.156,,,86.3,87.0,115.0,113.0,,,,,0.34700000000000003,,0.55,,0.174,,0.203,,,,,,,,,,,,,
32,2023-08-19,716909,Lineout,field_out,True,624585,686752,Jorge Soler,Ryan Pepiot,1,0,0,4c31316c-7d20-4ec1-a3a9-8e2b5ec9ce95,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,2.14,3.23,42.0,104.0,98.0,103.0,0.757,8.14,1.07,5.79,1.5,0.8,0.27399999999999997,0.41600000000000004,0.177,0.301,0.424,100.0,100.0,97.0,115.0,96.0,101.0,,,,0.506,,0.147,1.83,,0.98,94.0,,88.8,0.156,,,86.3,87.0,115.0,113.0,,,,,0.34700000000000003,,0.55,,0.174,,0.203,,,,,,,,,,,,,
33,2023-08-19,716909,Flyout,field_out,True,650333,686752,Luis Arraez,Ryan Pepiot,0,0,0,f74ac7ca-5120-4cb7-a866-f2aa0493e051,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,2.14,3.23,42.0,104.0,98.0,103.0,0.757,8.14,1.07,5.79,1.5,0.8,0.27399999999999997,0.41600000000000004,0.177,0.301,0.424,100.0,100.0,97.0,115.0,96.0,101.0,,,,0.506,,0.147,1.83,,0.98,94.0,,88.8,0.156,,,86.3,87.0,115.0,113.0,,,,,0.34700000000000003,,0.55,,0.174,,0.203,,,,,,,,,,,,,
34,2023-08-19,716909,Strikeout,strikeout,True,621035,691587,Chris Taylor,Eury Pérez,0,0,0,2afb3c02-2681-4ac5-a10f-13f23e0a830c,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,128.0,100.0,109.0,101.0,102.0,107.0,,,,0.45399999999999996,,0.308,-0.47,,0.99,97.5,,86.4,0.289,,,89.7,86.0,85.0,82.0,91.0,95.0,99.0,0.14,0.098,1.89,0.99,81.2,0.183,0.098,0.045,,,,,,,,,,,,,
35,2023-08-19,716909,Strikeout,strikeout,True,681546,691587,James Outman,Eury Pérez,0,0,0,7d0c3558-2f4e-4db1-9889-bfeb06ee23b4,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,128.0,100.0,109.0,101.0,102.0,107.0,,,,0.45399999999999996,,0.308,-0.47,,0.99,97.5,,86.4,0.289,,,89.7,86.0,85.0,82.0,91.0,95.0,99.0,0.14,0.098,1.89,0.99,81.2,0.183,0.098,0.045,,,,,,,,,,,,,
36,2023-08-19,716909,Flyout,field_out,True,571771,691587,Enrique Hernández,Eury Pérez,1,0,0,cfa1e551-7baf-4943-a999-47568fdda827,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,128.0,100.0,109.0,101.0,102.0,107.0,,,,0.45399999999999996,,0.308,-0.47,,0.99,97.5,,86.4,0.289,,,89.7,86.0,85.0,82.0,91.0,95.0,99.0,0.14,0.098,1.89,0.99,81.2,0.183,0.098,0.045,,,,,,,,,,,,,
37,2023-08-19,716909,Flyout,field_out,True,605137,686752,Josh Bell,Ryan Pepiot,0,0,0,9435e8da-82f2-4fc7-b78e-e5caea987c2a,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,2.14,3.23,42.0,104.0,98.0,103.0,0.757,8.14,1.07,5.79,1.5,0.8,0.27399999999999997,0.41600000000000004,0.177,0.301,0.424,100.0,100.0,97.0,115.0,96.0,101.0,,,,0.506,,0.147,1.83,,0.98,94.0,,88.8,0.156,,,86.3,87.0,115.0,113.0,,,,,0.34700000000000003,,0.55,,0.174,,0.203,,,,,,,,,,,,,
38,2023-08-19,716909,Bunt Groundout,field_out,True,665862,686752,Jazz Chisholm Jr.,Ryan Pepiot,0,0,0,8c314118-bda0-483b-a2fb-d0fed8c0068a,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,2.14,3.23,42.0,104.0,98.0,103.0,0.757,8.14,1.07,5.79,1.5,0.8,0.27399999999999997,0.41600000000000004,0.177,0.301,0.424,100.0,100.0,97.0,115.0,96.0,101.0,,,,0.506,,0.147,1.83,,0.98,94.0,,88.8,0.156,,,86.3,87.0,115.0,113.0,,,,,0.34700000000000003,,0.55,,0.174,,0.203,,,,,,,,,,,,,
39,2023-08-19,716909,Hit By Pitch,hit_by_pitch,False,669394,686752,Jake Burger,Ryan Pepiot,1,1,0,fced672f-d7ee-40f0-9a21-a814687e912a,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,2.14,3.23,42.0,104.0,98.0,103.0,0.757,8.14,1.07,5.79,1.5,0.8,0.27399999999999997,0.41600000000000004,0.177,0.301,0.424,100.0,100.0,97.0,115.0,96.0,101.0,,,,0.506,,0.147,1.83,,0.98,94.0,,88.8,0.156,,,86.3,87.0,115.0,113.0,,,,,0.34700000000000003,,0.55,,0.174,,0.203,,,,,,,,,,,,,
40,2023-08-19,716909,Strikeout,strikeout,True,650559,686752,Bryan De La Cruz,Ryan Pepiot,0,0,0,077ddd8a-e3b6-40a9-a51e-ddf3b236f0bc,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,2.14,3.23,42.0,104.0,98.0,103.0,0.757,8.14,1.07,5.79,1.5,0.8,0.27399999999999997,0.41600000000000004,0.177,0.301,0.424,100.0,100.0,97.0,115.0,96.0,101.0,,,,0.506,,0.147,1.83,,0.98,94.0,,88.8,0.156,,,86.3,87.0,115.0,113.0,,,,,0.34700000000000003,,0.55,,0.174,,0.203,,,,,,,,,,,,,
