,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,SI%,FA%,CU%,CH%,wFA/C,wSI/C,wCU/C,wCH/C,vFA,vSI,vCU,SI_ba,FF_ba,CH_ba,CU_ba,SV_ba,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,SL_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,ST_ba,FC_ba
18,2023-07-20,717330,Strikeout,strikeout,True,673357,500779,Luis Robert Jr.,Jose Quintana,0,0,0,b81ddc8a-7a37-4882-9fe1-793c3cc008a0,500779.0,josequintana,Quintana,Left,Jose Quintana,3.57,4.55,75.2,101.0,80.0,94.0,0.802,7.14,2.85,8.92,0.59,1.17,0.231,0.406,0.162,0.28600000000000003,0.349,85.8,65.0,102.0,91.0,96.0,106.0,102.0,81.0,101.0,95.0,78.0,99.0,91.0,0.32299999999999995,0.242,0.253,0.18100000000000002,-2.28,3.29,1.45,-1.18,90.2,90.4,77.2,0.196,0.391,0.276,0.214,0.211,,,,,,,,,,,,,,,
19,2023-07-20,717330,Grounded Into DP,grounded_into_double_play,True,650391,500779,Eloy Jiménez,Jose Quintana,0,0,1,30e280bf-bf53-40d3-852d-270da7c6cc66,500779.0,josequintana,Quintana,Left,Jose Quintana,3.57,4.55,75.2,101.0,80.0,94.0,0.802,7.14,2.85,8.92,0.59,1.17,0.231,0.406,0.162,0.28600000000000003,0.349,85.8,65.0,102.0,91.0,96.0,106.0,102.0,81.0,101.0,95.0,78.0,99.0,91.0,0.32299999999999995,0.242,0.253,0.18100000000000002,-2.28,3.29,1.45,-1.18,90.2,90.4,77.2,0.196,0.391,0.276,0.214,0.211,,,,,,,,,,,,,,,
20,2023-07-20,717330,Flyout,field_out,True,592192,656629,Mark Canha,Michael Kopech,1,0,0,014ca293-3844-4181-9f1e-844044e7f858,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,,,,,0.614,0.04,0.07400000000000001,-0.71,,-0.94,0.15,95.2,,80.6,,0.244,0.133,0.158,,102.0,97.0,99.0,0.272,-1.5,84.8,0.258,,,,,,,,
21,2023-07-20,717330,Single,single,False,553882,656629,Omar Narváez,Michael Kopech,0,0,0,540315de-a372-4871-8df9-b59691ca7e13,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,,,,,0.614,0.04,0.07400000000000001,-0.71,,-0.94,0.15,95.2,,80.6,,0.244,0.133,0.158,,102.0,97.0,99.0,0.272,-1.5,84.8,0.258,,,,,,,,
22,2023-07-20,717330,Walk,walk,False,607043,656629,Brandon Nimmo,Michael Kopech,0,0,1,4182a58a-8acc-4c85-afed-9bcf95c136cc,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,,,,,0.614,0.04,0.07400000000000001,-0.71,,-0.94,0.15,95.2,,80.6,,0.244,0.133,0.158,,102.0,97.0,99.0,0.272,-1.5,84.8,0.258,,,,,,,,
23,2023-07-20,717330,Grounded Into DP,grounded_into_double_play,True,502054,656629,Tommy Pham,Michael Kopech,0,0,1,9592266c-f6dd-4bdb-94ca-18a0edd3bab1,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,,,,,0.614,0.04,0.07400000000000001,-0.71,,-0.94,0.15,95.2,,80.6,,0.244,0.133,0.158,,102.0,97.0,99.0,0.272,-1.5,84.8,0.258,,,,,,,,
24,2023-07-20,717330,Groundout,field_out,True,669394,500779,Jake Burger,Jose Quintana,1,1,0,52c3b390-f01d-444b-9360-92218fe443bf,500779.0,josequintana,Quintana,Left,Jose Quintana,3.57,4.55,75.2,101.0,80.0,94.0,0.802,7.14,2.85,8.92,0.59,1.17,0.231,0.406,0.162,0.28600000000000003,0.349,85.8,65.0,102.0,91.0,96.0,106.0,102.0,81.0,101.0,95.0,78.0,99.0,91.0,0.32299999999999995,0.242,0.253,0.18100000000000002,-2.28,3.29,1.45,-1.18,90.2,90.4,77.2,0.196,0.391,0.276,0.214,0.211,,,,,,,,,,,,,,,
25,2023-07-20,717330,Pop Out,field_out,True,518735,500779,Yasmani Grandal,Jose Quintana,1,0,0,f64c40d0-b857-42cc-bccd-b8f78ddb45b1,500779.0,josequintana,Quintana,Left,Jose Quintana,3.57,4.55,75.2,101.0,80.0,94.0,0.802,7.14,2.85,8.92,0.59,1.17,0.231,0.406,0.162,0.28600000000000003,0.349,85.8,65.0,102.0,91.0,96.0,106.0,102.0,81.0,101.0,95.0,78.0,99.0,91.0,0.32299999999999995,0.242,0.253,0.18100000000000002,-2.28,3.29,1.45,-1.18,90.2,90.4,77.2,0.196,0.391,0.276,0.214,0.211,,,,,,,,,,,,,,,
26,2023-07-20,717330,Single,single,False,621545,500779,Zach Remillard,Jose Quintana,0,0,0,c823b300-e880-4bf1-a19b-c663ddb0ac47,500779.0,josequintana,Quintana,Left,Jose Quintana,3.57,4.55,75.2,101.0,80.0,94.0,0.802,7.14,2.85,8.92,0.59,1.17,0.231,0.406,0.162,0.28600000000000003,0.349,85.8,65.0,102.0,91.0,96.0,106.0,102.0,81.0,101.0,95.0,78.0,99.0,91.0,0.32299999999999995,0.242,0.253,0.18100000000000002,-2.28,3.29,1.45,-1.18,90.2,90.4,77.2,0.196,0.391,0.276,0.214,0.211,,,,,,,,,,,,,,,
27,2023-07-20,717330,Groundout,field_out,True,693049,500779,Oscar Colás,Jose Quintana,1,1,0,32f2c6ee-e343-4749-9b6c-dbf3736426a9,500779.0,josequintana,Quintana,Left,Jose Quintana,3.57,4.55,75.2,101.0,80.0,94.0,0.802,7.14,2.85,8.92,0.59,1.17,0.231,0.406,0.162,0.28600000000000003,0.349,85.8,65.0,102.0,91.0,96.0,106.0,102.0,81.0,101.0,95.0,78.0,99.0,91.0,0.32299999999999995,0.242,0.253,0.18100000000000002,-2.28,3.29,1.45,-1.18,90.2,90.4,77.2,0.196,0.391,0.276,0.214,0.211,,,,,,,,,,,,,,,
28,2023-07-20,717330,Strikeout,strikeout,True,596019,656629,Francisco Lindor,Michael Kopech,0,0,0,7bdfeba9-7598-458c-8ae6-0e07d73de213,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,,,,,0.614,0.04,0.07400000000000001,-0.71,,-0.94,0.15,95.2,,80.6,,0.244,0.133,0.158,,102.0,97.0,99.0,0.272,-1.5,84.8,0.258,,,,,,,,
29,2023-07-20,717330,Groundout,field_out,True,624413,656629,Pete Alonso,Michael Kopech,0,0,0,47051b39-c81e-4850-917f-7b21ee9f6e08,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,,,,,0.614,0.04,0.07400000000000001,-0.71,,-0.94,0.15,95.2,,80.6,,0.244,0.133,0.158,,102.0,97.0,99.0,0.272,-1.5,84.8,0.258,,,,,,,,
30,2023-07-20,717330,Walk,walk,False,643446,656629,Jeff McNeil,Michael Kopech,0,0,0,42fbe7ad-8a2d-4cc4-a974-dca795aa6367,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,,,,,0.614,0.04,0.07400000000000001,-0.71,,-0.94,0.15,95.2,,80.6,,0.244,0.133,0.158,,102.0,97.0,99.0,0.272,-1.5,84.8,0.258,,,,,,,,
31,2023-07-20,717330,Flyout,field_out,True,682626,656629,Francisco Alvarez,Michael Kopech,0,0,0,16cc7100-ecde-4fb0-b01a-5a0868edb4a4,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,,,,,0.614,0.04,0.07400000000000001,-0.71,,-0.94,0.15,95.2,,80.6,,0.244,0.133,0.158,,102.0,97.0,99.0,0.272,-1.5,84.8,0.258,,,,,,,,
32,2023-07-20,717330,Strikeout,strikeout,True,462101,500779,Elvis Andrus,Jose Quintana,0,0,0,f9ae8e1f-a0d2-43b4-a126-839b7f39df34,500779.0,josequintana,Quintana,Left,Jose Quintana,3.57,4.55,75.2,101.0,80.0,94.0,0.802,7.14,2.85,8.92,0.59,1.17,0.231,0.406,0.162,0.28600000000000003,0.349,85.8,65.0,102.0,91.0,96.0,106.0,102.0,81.0,101.0,95.0,78.0,99.0,91.0,0.32299999999999995,0.242,0.253,0.18100000000000002,-2.28,3.29,1.45,-1.18,90.2,90.4,77.2,0.196,0.391,0.276,0.214,0.211,,,,,,,,,,,,,,,
33,2023-07-20,717330,Pop Out,field_out,True,643217,500779,Andrew Benintendi,Jose Quintana,0,0,0,3c1f3cb6-419c-4d60-bf2c-ffc4aeafe1fe,500779.0,josequintana,Quintana,Left,Jose Quintana,3.57,4.55,75.2,101.0,80.0,94.0,0.802,7.14,2.85,8.92,0.59,1.17,0.231,0.406,0.162,0.28600000000000003,0.349,85.8,65.0,102.0,91.0,96.0,106.0,102.0,81.0,101.0,95.0,78.0,99.0,91.0,0.32299999999999995,0.242,0.253,0.18100000000000002,-2.28,3.29,1.45,-1.18,90.2,90.4,77.2,0.196,0.391,0.276,0.214,0.211,,,,,,,,,,,,,,,
34,2023-07-20,717330,Groundout,field_out,True,641313,500779,Tim Anderson,Jose Quintana,0,0,0,95f2becc-84fc-41db-92e1-524955f302d3,500779.0,josequintana,Quintana,Left,Jose Quintana,3.57,4.55,75.2,101.0,80.0,94.0,0.802,7.14,2.85,8.92,0.59,1.17,0.231,0.406,0.162,0.28600000000000003,0.349,85.8,65.0,102.0,91.0,96.0,106.0,102.0,81.0,101.0,95.0,78.0,99.0,91.0,0.32299999999999995,0.242,0.253,0.18100000000000002,-2.28,3.29,1.45,-1.18,90.2,90.4,77.2,0.196,0.391,0.276,0.214,0.211,,,,,,,,,,,,,,,
35,2023-07-20,717330,Strikeout,strikeout,True,683146,656629,Brett Baty,Michael Kopech,0,0,0,977bceae-aca5-4d23-bad4-5cffd4e72404,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,,,,,0.614,0.04,0.07400000000000001,-0.71,,-0.94,0.15,95.2,,80.6,,0.244,0.133,0.158,,102.0,97.0,99.0,0.272,-1.5,84.8,0.258,,,,,,,,
36,2023-07-20,717330,Strikeout,strikeout,True,592192,656629,Mark Canha,Michael Kopech,0,0,0,b303c180-8bcd-45e5-85d2-e5828e32731e,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,,,,,0.614,0.04,0.07400000000000001,-0.71,,-0.94,0.15,95.2,,80.6,,0.244,0.133,0.158,,102.0,97.0,99.0,0.272,-1.5,84.8,0.258,,,,,,,,
37,2023-07-20,717330,Home Run,home_run,False,553882,656629,Omar Narváez,Michael Kopech,0,0,0,a3cd81b3-23be-4e86-8307-5a29454bf1ac,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,,,,,0.614,0.04,0.07400000000000001,-0.71,,-0.94,0.15,95.2,,80.6,,0.244,0.133,0.158,,102.0,97.0,99.0,0.272,-1.5,84.8,0.258,,,,,,,,
38,2023-07-20,717330,Groundout,field_out,True,607043,656629,Brandon Nimmo,Michael Kopech,1,0,0,78449444-de12-4ac2-9b68-9af0edf9c474,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,,,,,0.614,0.04,0.07400000000000001,-0.71,,-0.94,0.15,95.2,,80.6,,0.244,0.133,0.158,,102.0,97.0,99.0,0.272,-1.5,84.8,0.258,,,,,,,,
39,2023-07-20,717330,Field Error,field_error,False,673357,622098,Luis Robert Jr.,Drew Smith,0,0,0,07b2ca82-718e-4fba-8835-1b48fe5527fc,622098.0,drewsmith,"Smith, Dr",Right,Drew Smith,4.15,4.39,56.1,96.0,121.0,103.0,0.7859999999999999,9.59,4.63,7.99,1.12,0.58,0.28,0.307,0.16699999999999998,0.34,0.37,85.4,69.0,98.0,93.0,91.0,92.0,98.0,133.0,94.0,102.0,,,,0.001,0.612,0.085,0.09300000000000001,0.93,4.16,-2.13,-2.86,95.0,96.6,76.7,,0.169,0.364,0.389,,121.0,103.0,109.0,0.209,-1.62,84.3,0.318,,,,,,,,
40,2023-07-20,717330,Single,single,False,650391,622098,Eloy Jiménez,Drew Smith,0,0,1,16333cdb-5ac2-4e56-a0ff-d124ff729a7a,622098.0,drewsmith,"Smith, Dr",Right,Drew Smith,4.15,4.39,56.1,96.0,121.0,103.0,0.7859999999999999,9.59,4.63,7.99,1.12,0.58,0.28,0.307,0.16699999999999998,0.34,0.37,85.4,69.0,98.0,93.0,91.0,92.0,98.0,133.0,94.0,102.0,,,,0.001,0.612,0.085,0.09300000000000001,0.93,4.16,-2.13,-2.86,95.0,96.6,76.7,,0.169,0.364,0.389,,121.0,103.0,109.0,0.209,-1.62,84.3,0.318,,,,,,,,
