,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vSI,vSL,SI_ba,SL_ba,FF_ba,CH_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba
0,2023-04-10,718636,Single,single,False,663697,693821,Jonathan India,Bryce Elder,0,0,0,52136a1b-f48d-4ebe-8cbd-ff2654734bf6,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,62.0,100.0,86.0,82.0,96.0,90.0,92.0,103.0,107.0,0.376,0.134,0.353,0.13699999999999998,-1.13,0.01,0.97,1.3,90.7,89.5,82.7,0.28,0.21,0.286,0.188,,,,,,,,,,,,,,
1,2023-04-10,718636,Walk,walk,False,670770,693821,TJ Friedl,Bryce Elder,1,0,1,b0fccacc-8605-42e3-a5a8-eff58d9d1d35,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,62.0,100.0,86.0,82.0,96.0,90.0,92.0,103.0,107.0,0.376,0.134,0.353,0.13699999999999998,-1.13,0.01,0.97,1.3,90.7,89.5,82.7,0.28,0.21,0.286,0.188,,,,,,,,,,,,,,
2,2023-04-10,718636,Grounded Into DP,grounded_into_double_play,True,641584,693821,Jake Fraley,Bryce Elder,1,0,1,f28a4256-fb10-43c5-a95e-f89c43306088,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,62.0,100.0,86.0,82.0,96.0,90.0,92.0,103.0,107.0,0.376,0.134,0.353,0.13699999999999998,-1.13,0.01,0.97,1.3,90.7,89.5,82.7,0.28,0.21,0.286,0.188,,,,,,,,,,,,,,
3,2023-04-10,718636,Strikeout,strikeout,True,663886,693821,Tyler Stephenson,Bryce Elder,0,0,0,ad11c365-6266-4d2d-bc5f-1f6167eadc21,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,62.0,100.0,86.0,82.0,96.0,90.0,92.0,103.0,107.0,0.376,0.134,0.353,0.13699999999999998,-1.13,0.01,0.97,1.3,90.7,89.5,82.7,0.28,0.21,0.286,0.188,,,,,,,,,,,,,,
4,2023-04-10,718636,Single,single,False,660670,668933,Ronald Acuña Jr.,Graham Ashcraft,1,0,0,bb067f83-faa1-4986-9b1e-6cbedcec61ec,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,,,,,,,57.0,90.0,82.0,166.0,102.0,114.0,0.09699999999999999,,0.373,0.0,,-1.17,-0.37,-25.75,,96.5,88.3,0.286,0.221,,,116.0,98.0,100.0,0.529,0.15,95.8,0.292,,,,,,,
5,2023-04-10,718636,Walk,walk,False,621566,668933,Matt Olson,Graham Ashcraft,0,0,1,d7175af1-1402-44fe-90cb-3878a084169c,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,,,,,,,57.0,90.0,82.0,166.0,102.0,114.0,0.09699999999999999,,0.373,0.0,,-1.17,-0.37,-25.75,,96.5,88.3,0.286,0.221,,,116.0,98.0,100.0,0.529,0.15,95.8,0.292,,,,,,,
6,2023-04-10,718636,Grounded Into DP,grounded_into_double_play,True,663586,668933,Austin Riley,Graham Ashcraft,1,0,1,a3712ecd-346d-4c47-ab31-78a51e615811,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,,,,,,,57.0,90.0,82.0,166.0,102.0,114.0,0.09699999999999999,,0.373,0.0,,-1.17,-0.37,-25.75,,96.5,88.3,0.286,0.221,,,116.0,98.0,100.0,0.529,0.15,95.8,0.292,,,,,,,
7,2023-04-10,718636,Strikeout,strikeout,True,669221,668933,Sean Murphy,Graham Ashcraft,0,0,0,42e8c90d-04bf-49e7-9540-18302f2c8080,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,,,,,,,57.0,90.0,82.0,166.0,102.0,114.0,0.09699999999999999,,0.373,0.0,,-1.17,-0.37,-25.75,,96.5,88.3,0.286,0.221,,,116.0,98.0,100.0,0.529,0.15,95.8,0.292,,,,,,,
8,2023-04-10,718636,Strikeout,strikeout,True,571976,693821,Wil Myers,Bryce Elder,0,0,0,395e0755-be90-4baa-aead-855f2a756ef2,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,62.0,100.0,86.0,82.0,96.0,90.0,92.0,103.0,107.0,0.376,0.134,0.353,0.13699999999999998,-1.13,0.01,0.97,1.3,90.7,89.5,82.7,0.28,0.21,0.286,0.188,,,,,,,,,,,,,,
9,2023-04-10,718636,Strikeout,strikeout,True,613564,693821,Jason Vosler,Bryce Elder,0,0,0,4d85b9a3-f175-4b87-ad22-9ff79c7bfbc3,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,62.0,100.0,86.0,82.0,96.0,90.0,92.0,103.0,107.0,0.376,0.134,0.353,0.13699999999999998,-1.13,0.01,0.97,1.3,90.7,89.5,82.7,0.28,0.21,0.286,0.188,,,,,,,,,,,,,,
