,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,CU%,CH%,wFA/C,wFS/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFS,vSI,vSL,vCU,SL_ba,FF_ba,CU_ba,CH_ba,FS_ba,SI_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba
0,2023-08-29,716792,Flyout,field_out,True,606466,477132,Ketel Marte,Clayton Kershaw,1,1,0,106063dc-8800-4663-89a0-9ca8f61fabf3,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,2.46,3.77,131.2,100.0,101.0,101.0,0.733,9.36,2.73,6.84,1.3,1.43,0.23,0.493,0.155,0.332,0.425,84.6,34.0,98.0,91.0,94.0,100.0,106.0,96.0,97.0,96.0,90.0,115.0,107.0,112.0,102.0,104.0,116.0,127.0,165.0,0.002,0.369,0.002,0.434,0.175,0.017,0.23,13.51,14.84,2.06,0.13,-0.46,90.7,84.4,90.9,86.5,73.4,0.167,0.281,0.212,0.2,0.0,0.0,,,,,,,
1,2023-08-29,716792,Strikeout,strikeout,True,671083,477132,Buddy Kennedy,Clayton Kershaw,0,0,0,5764326e-674a-4d2b-8676-3f00c7b6b39b,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,2.46,3.77,131.2,100.0,101.0,101.0,0.733,9.36,2.73,6.84,1.3,1.43,0.23,0.493,0.155,0.332,0.425,84.6,34.0,98.0,91.0,94.0,100.0,106.0,96.0,97.0,96.0,90.0,115.0,107.0,112.0,102.0,104.0,116.0,127.0,165.0,0.002,0.369,0.002,0.434,0.175,0.017,0.23,13.51,14.84,2.06,0.13,-0.46,90.7,84.4,90.9,86.5,73.4,0.167,0.281,0.212,0.2,0.0,0.0,,,,,,,
2,2023-08-29,716792,Walk,walk,False,502054,477132,Tommy Pham,Clayton Kershaw,0,0,0,f9296c17-4138-4e72-8264-79223685a846,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,2.46,3.77,131.2,100.0,101.0,101.0,0.733,9.36,2.73,6.84,1.3,1.43,0.23,0.493,0.155,0.332,0.425,84.6,34.0,98.0,91.0,94.0,100.0,106.0,96.0,97.0,96.0,90.0,115.0,107.0,112.0,102.0,104.0,116.0,127.0,165.0,0.002,0.369,0.002,0.434,0.175,0.017,0.23,13.51,14.84,2.06,0.13,-0.46,90.7,84.4,90.9,86.5,73.4,0.167,0.281,0.212,0.2,0.0,0.0,,,,,,,
3,2023-08-29,716792,Walk,walk,False,572233,477132,Christian Walker,Clayton Kershaw,1,0,1,f7a5b239-53ec-4f97-b243-3ba66e428ea1,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,2.46,3.77,131.2,100.0,101.0,101.0,0.733,9.36,2.73,6.84,1.3,1.43,0.23,0.493,0.155,0.332,0.425,84.6,34.0,98.0,91.0,94.0,100.0,106.0,96.0,97.0,96.0,90.0,115.0,107.0,112.0,102.0,104.0,116.0,127.0,165.0,0.002,0.369,0.002,0.434,0.175,0.017,0.23,13.51,14.84,2.06,0.13,-0.46,90.7,84.4,90.9,86.5,73.4,0.167,0.281,0.212,0.2,0.0,0.0,,,,,,,
4,2023-08-29,716792,Flyout,field_out,True,666971,477132,Lourdes Gurriel Jr.,Clayton Kershaw,0,0,0,8ac5df21-0fdd-451f-b896-1216bc0939a8,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,2.46,3.77,131.2,100.0,101.0,101.0,0.733,9.36,2.73,6.84,1.3,1.43,0.23,0.493,0.155,0.332,0.425,84.6,34.0,98.0,91.0,94.0,100.0,106.0,96.0,97.0,96.0,90.0,115.0,107.0,112.0,102.0,104.0,116.0,127.0,165.0,0.002,0.369,0.002,0.434,0.175,0.017,0.23,13.51,14.84,2.06,0.13,-0.46,90.7,84.4,90.9,86.5,73.4,0.167,0.281,0.212,0.2,0.0,0.0,,,,,,,
5,2023-08-29,716792,Single,single,False,605141,518876,Mookie Betts,Merrill Kelly,0,0,0,928e27c7-ffa5-4acd-9d18-614c6540677a,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,3.29,4.13,177.2,105.0,92.0,103.0,0.753,9.47,3.5,7.24,1.01,1.33,0.195,0.47,0.136,0.359,0.386,88.7,99.0,108.0,114.0,121.0,105.0,111.0,78.0,104.0,97.0,85.0,105.0,95.0,104.0,112.0,110.0,,,,0.122,0.301,,0.055,0.11,0.231,0.04,,0.83,-0.64,-0.45,2.43,92.2,,92.4,85.5,82.1,0.217,0.224,0.268,0.18,,0.261,87.0,101.0,99.0,0.18100000000000002,0.88,90.8,0.22
6,2023-08-29,716792,Flyout,field_out,True,518692,518876,Freddie Freeman,Merrill Kelly,0,0,0,75c155b3-fb0c-4197-be78-7d64d13f3e28,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,3.29,4.13,177.2,105.0,92.0,103.0,0.753,9.47,3.5,7.24,1.01,1.33,0.195,0.47,0.136,0.359,0.386,88.7,99.0,108.0,114.0,121.0,105.0,111.0,78.0,104.0,97.0,85.0,105.0,95.0,104.0,112.0,110.0,,,,0.122,0.301,,0.055,0.11,0.231,0.04,,0.83,-0.64,-0.45,2.43,92.2,,92.4,85.5,82.1,0.217,0.224,0.268,0.18,,0.261,87.0,101.0,99.0,0.18100000000000002,0.88,90.8,0.22
7,2023-08-29,716792,Single,single,False,669257,518876,Will Smith,Merrill Kelly,1,0,1,c4f7b963-c6b0-44ee-a739-88f46927d100,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,3.29,4.13,177.2,105.0,92.0,103.0,0.753,9.47,3.5,7.24,1.01,1.33,0.195,0.47,0.136,0.359,0.386,88.7,99.0,108.0,114.0,121.0,105.0,111.0,78.0,104.0,97.0,85.0,105.0,95.0,104.0,112.0,110.0,,,,0.122,0.301,,0.055,0.11,0.231,0.04,,0.83,-0.64,-0.45,2.43,92.2,,92.4,85.5,82.1,0.217,0.224,0.268,0.18,,0.261,87.0,101.0,99.0,0.18100000000000002,0.88,90.8,0.22
8,2023-08-29,716792,Forceout,force_out,True,571970,518876,Max Muncy,Merrill Kelly,0,0,1,ac4f16c6-ff2e-4109-835b-c40c58f9f45c,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,3.29,4.13,177.2,105.0,92.0,103.0,0.753,9.47,3.5,7.24,1.01,1.33,0.195,0.47,0.136,0.359,0.386,88.7,99.0,108.0,114.0,121.0,105.0,111.0,78.0,104.0,97.0,85.0,105.0,95.0,104.0,112.0,110.0,,,,0.122,0.301,,0.055,0.11,0.231,0.04,,0.83,-0.64,-0.45,2.43,92.2,,92.4,85.5,82.1,0.217,0.224,0.268,0.18,,0.261,87.0,101.0,99.0,0.18100000000000002,0.88,90.8,0.22
9,2023-08-29,716792,Double,double,False,444482,518876,David Peralta,Merrill Kelly,1,0,1,94645f26-e84d-4aa6-8112-dbd1735fc8f8,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,3.29,4.13,177.2,105.0,92.0,103.0,0.753,9.47,3.5,7.24,1.01,1.33,0.195,0.47,0.136,0.359,0.386,88.7,99.0,108.0,114.0,121.0,105.0,111.0,78.0,104.0,97.0,85.0,105.0,95.0,104.0,112.0,110.0,,,,0.122,0.301,,0.055,0.11,0.231,0.04,,0.83,-0.64,-0.45,2.43,92.2,,92.4,85.5,82.1,0.217,0.224,0.268,0.18,,0.261,87.0,101.0,99.0,0.18100000000000002,0.88,90.8,0.22
