,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vKN (sc),Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,KN%,wFA/C,wFC/C,wSI/C,wSL/C,wKN/C,vFA,vFC,vSI,vSL,SI_ba,KN_ba,FC_ba,FF_ba,ST_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,CU%,CH%,wCU/C,wCH/C,vCU,CH_ba,CU_ba,SL_ba
10,2023-08-19,716919,Home Run,home_run,False,592518,518876,Manny Machado,Merrill Kelly,1,0,1,56e2af03-a57e-4cc7-9a3e-f1448a87df27,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,3.29,4.13,177.2,105.0,92.0,103.0,0.753,9.47,3.5,7.24,1.01,1.33,0.195,0.47,0.136,0.359,0.386,,78.0,104.0,97.0,85.0,105.0,95.0,104.0,112.0,110.0,87.0,101.0,99.0,0.122,0.301,0.18100000000000002,0.055,,0.04,0.88,0.83,-0.64,,92.2,90.8,92.4,85.5,0.261,,0.22,0.224,,88.7,99.0,108.0,114.0,121.0,105.0,111.0,0.11,0.231,-0.45,2.43,82.1,0.18,0.268,0.217
11,2023-08-19,716919,Groundout,field_out,True,593428,518876,Xander Bogaerts,Merrill Kelly,1,0,0,105341b9-cf05-4b90-af5e-78eb44ca958a,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,3.29,4.13,177.2,105.0,92.0,103.0,0.753,9.47,3.5,7.24,1.01,1.33,0.195,0.47,0.136,0.359,0.386,,78.0,104.0,97.0,85.0,105.0,95.0,104.0,112.0,110.0,87.0,101.0,99.0,0.122,0.301,0.18100000000000002,0.055,,0.04,0.88,0.83,-0.64,,92.2,90.8,92.4,85.5,0.261,,0.22,0.224,,88.7,99.0,108.0,114.0,121.0,105.0,111.0,0.11,0.231,-0.45,2.43,82.1,0.18,0.268,0.217
12,2023-08-19,716919,Lineout,field_out,True,645444,663362,Jose Herrera,Matt Waldron,1,0,0,dfb03831-0419-4825-a9fd-39f361c9b0fe,663362.0,mattwaldron,Waldron,Right,Matt Waldron,4.35,4.48,41.1,106.0,88.0,101.0,0.8320000000000001,6.75,2.61,8.49,1.96,0.96,0.23800000000000002,0.415,0.215,0.308,0.456,76.6,76.0,105.0,98.0,81.0,106.0,95.0,101.0,100.0,109.0,104.0,114.0,109.0,0.23600000000000002,0.205,0.131,0.16,0.267,-0.95,0.15,0.75,-0.44,-1.01,91.3,86.7,91.3,79.8,0.239,0.242,0.214,0.259,0.269,,,,,,,,,,,,,,,
13,2023-08-19,716919,Walk,walk,False,672695,663362,Geraldo Perdomo,Matt Waldron,1,0,0,e21925e1-c395-4426-a10e-d3f3579c616e,663362.0,mattwaldron,Waldron,Right,Matt Waldron,4.35,4.48,41.1,106.0,88.0,101.0,0.8320000000000001,6.75,2.61,8.49,1.96,0.96,0.23800000000000002,0.415,0.215,0.308,0.456,76.6,76.0,105.0,98.0,81.0,106.0,95.0,101.0,100.0,109.0,104.0,114.0,109.0,0.23600000000000002,0.205,0.131,0.16,0.267,-0.95,0.15,0.75,-0.44,-1.01,91.3,86.7,91.3,79.8,0.239,0.242,0.214,0.259,0.269,,,,,,,,,,,,,,,
14,2023-08-19,716919,Groundout,field_out,True,682998,663362,Corbin Carroll,Matt Waldron,1,0,1,b6f930e7-e819-46ea-9087-62ffe87502ec,663362.0,mattwaldron,Waldron,Right,Matt Waldron,4.35,4.48,41.1,106.0,88.0,101.0,0.8320000000000001,6.75,2.61,8.49,1.96,0.96,0.23800000000000002,0.415,0.215,0.308,0.456,76.6,76.0,105.0,98.0,81.0,106.0,95.0,101.0,100.0,109.0,104.0,114.0,109.0,0.23600000000000002,0.205,0.131,0.16,0.267,-0.95,0.15,0.75,-0.44,-1.01,91.3,86.7,91.3,79.8,0.239,0.242,0.214,0.259,0.269,,,,,,,,,,,,,,,
15,2023-08-19,716919,Strikeout,strikeout,True,606466,663362,Ketel Marte,Matt Waldron,0,0,0,002d3c6f-036f-4b63-8033-2e807a2003f9,663362.0,mattwaldron,Waldron,Right,Matt Waldron,4.35,4.48,41.1,106.0,88.0,101.0,0.8320000000000001,6.75,2.61,8.49,1.96,0.96,0.23800000000000002,0.415,0.215,0.308,0.456,76.6,76.0,105.0,98.0,81.0,106.0,95.0,101.0,100.0,109.0,104.0,114.0,109.0,0.23600000000000002,0.205,0.131,0.16,0.267,-0.95,0.15,0.75,-0.44,-1.01,91.3,86.7,91.3,79.8,0.239,0.242,0.214,0.259,0.269,,,,,,,,,,,,,,,
16,2023-08-19,716919,Lineout,field_out,True,630105,518876,Jake Cronenworth,Merrill Kelly,0,0,0,6a465ad3-6a06-482a-a46d-e149483de78b,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,3.29,4.13,177.2,105.0,92.0,103.0,0.753,9.47,3.5,7.24,1.01,1.33,0.195,0.47,0.136,0.359,0.386,,78.0,104.0,97.0,85.0,105.0,95.0,104.0,112.0,110.0,87.0,101.0,99.0,0.122,0.301,0.18100000000000002,0.055,,0.04,0.88,0.83,-0.64,,92.2,90.8,92.4,85.5,0.261,,0.22,0.224,,88.7,99.0,108.0,114.0,121.0,105.0,111.0,0.11,0.231,-0.45,2.43,82.1,0.18,0.268,0.217
17,2023-08-19,716919,Groundout,field_out,True,669134,518876,Luis Campusano,Merrill Kelly,0,0,0,3355768f-80a7-4386-9601-14ab8dd0d1a5,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,3.29,4.13,177.2,105.0,92.0,103.0,0.753,9.47,3.5,7.24,1.01,1.33,0.195,0.47,0.136,0.359,0.386,,78.0,104.0,97.0,85.0,105.0,95.0,104.0,112.0,110.0,87.0,101.0,99.0,0.122,0.301,0.18100000000000002,0.055,,0.04,0.88,0.83,-0.64,,92.2,90.8,92.4,85.5,0.261,,0.22,0.224,,88.7,99.0,108.0,114.0,121.0,105.0,111.0,0.11,0.231,-0.45,2.43,82.1,0.18,0.268,0.217
18,2023-08-19,716919,Walk,walk,False,572761,518876,Matt Carpenter,Merrill Kelly,0,0,0,28c0579e-f6eb-4703-8420-6f30ef40662b,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,3.29,4.13,177.2,105.0,92.0,103.0,0.753,9.47,3.5,7.24,1.01,1.33,0.195,0.47,0.136,0.359,0.386,,78.0,104.0,97.0,85.0,105.0,95.0,104.0,112.0,110.0,87.0,101.0,99.0,0.122,0.301,0.18100000000000002,0.055,,0.04,0.88,0.83,-0.64,,92.2,90.8,92.4,85.5,0.261,,0.22,0.224,,88.7,99.0,108.0,114.0,121.0,105.0,111.0,0.11,0.231,-0.45,2.43,82.1,0.18,0.268,0.217
19,2023-08-19,716919,Walk,walk,False,663757,518876,Trent Grisham,Merrill Kelly,0,0,1,bfbed246-9661-4605-aa66-9c19a6ee784f,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,3.29,4.13,177.2,105.0,92.0,103.0,0.753,9.47,3.5,7.24,1.01,1.33,0.195,0.47,0.136,0.359,0.386,,78.0,104.0,97.0,85.0,105.0,95.0,104.0,112.0,110.0,87.0,101.0,99.0,0.122,0.301,0.18100000000000002,0.055,,0.04,0.88,0.83,-0.64,,92.2,90.8,92.4,85.5,0.261,,0.22,0.224,,88.7,99.0,108.0,114.0,121.0,105.0,111.0,0.11,0.231,-0.45,2.43,82.1,0.18,0.268,0.217
20,2023-08-19,716919,Forceout,force_out,True,673490,518876,Ha-Seong Kim,Merrill Kelly,1,0,1,662fa245-3d79-44dc-b084-d52f6e90796b,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,3.29,4.13,177.2,105.0,92.0,103.0,0.753,9.47,3.5,7.24,1.01,1.33,0.195,0.47,0.136,0.359,0.386,,78.0,104.0,97.0,85.0,105.0,95.0,104.0,112.0,110.0,87.0,101.0,99.0,0.122,0.301,0.18100000000000002,0.055,,0.04,0.88,0.83,-0.64,,92.2,90.8,92.4,85.5,0.261,,0.22,0.224,,88.7,99.0,108.0,114.0,121.0,105.0,111.0,0.11,0.231,-0.45,2.43,82.1,0.18,0.268,0.217
21,2023-08-19,716919,Triple,triple,False,502054,663362,Tommy Pham,Matt Waldron,1,1,0,30bef6f8-dbf0-4875-a13a-9a6597f2441b,663362.0,mattwaldron,Waldron,Right,Matt Waldron,4.35,4.48,41.1,106.0,88.0,101.0,0.8320000000000001,6.75,2.61,8.49,1.96,0.96,0.23800000000000002,0.415,0.215,0.308,0.456,76.6,76.0,105.0,98.0,81.0,106.0,95.0,101.0,100.0,109.0,104.0,114.0,109.0,0.23600000000000002,0.205,0.131,0.16,0.267,-0.95,0.15,0.75,-0.44,-1.01,91.3,86.7,91.3,79.8,0.239,0.242,0.214,0.259,0.269,,,,,,,,,,,,,,,
22,2023-08-19,716919,Groundout,field_out,True,572233,663362,Christian Walker,Matt Waldron,0,0,1,e2e88837-1ae2-4c86-ba47-de1b39f52f1f,663362.0,mattwaldron,Waldron,Right,Matt Waldron,4.35,4.48,41.1,106.0,88.0,101.0,0.8320000000000001,6.75,2.61,8.49,1.96,0.96,0.23800000000000002,0.415,0.215,0.308,0.456,76.6,76.0,105.0,98.0,81.0,106.0,95.0,101.0,100.0,109.0,104.0,114.0,109.0,0.23600000000000002,0.205,0.131,0.16,0.267,-0.95,0.15,0.75,-0.44,-1.01,91.3,86.7,91.3,79.8,0.239,0.242,0.214,0.259,0.269,,,,,,,,,,,,,,,
23,2023-08-19,716919,Pop Out,field_out,True,666971,663362,Lourdes Gurriel Jr.,Matt Waldron,0,0,0,f26f89e0-4c74-456d-911f-b1674eca7d22,663362.0,mattwaldron,Waldron,Right,Matt Waldron,4.35,4.48,41.1,106.0,88.0,101.0,0.8320000000000001,6.75,2.61,8.49,1.96,0.96,0.23800000000000002,0.415,0.215,0.308,0.456,76.6,76.0,105.0,98.0,81.0,106.0,95.0,101.0,100.0,109.0,104.0,114.0,109.0,0.23600000000000002,0.205,0.131,0.16,0.267,-0.95,0.15,0.75,-0.44,-1.01,91.3,86.7,91.3,79.8,0.239,0.242,0.214,0.259,0.269,,,,,,,,,,,,,,,
24,2023-08-19,716919,Pop Out,field_out,True,677950,663362,Alek Thomas,Matt Waldron,0,0,0,d9292f59-50ea-4d26-8751-b514e8509c43,663362.0,mattwaldron,Waldron,Right,Matt Waldron,4.35,4.48,41.1,106.0,88.0,101.0,0.8320000000000001,6.75,2.61,8.49,1.96,0.96,0.23800000000000002,0.415,0.215,0.308,0.456,76.6,76.0,105.0,98.0,81.0,106.0,95.0,101.0,100.0,109.0,104.0,114.0,109.0,0.23600000000000002,0.205,0.131,0.16,0.267,-0.95,0.15,0.75,-0.44,-1.01,91.3,86.7,91.3,79.8,0.239,0.242,0.214,0.259,0.269,,,,,,,,,,,,,,,
25,2023-08-19,716919,Walk,walk,False,665487,518876,Fernando Tatis Jr.,Merrill Kelly,0,0,0,aac3102e-d9df-4541-a92a-7b496c255d71,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,3.29,4.13,177.2,105.0,92.0,103.0,0.753,9.47,3.5,7.24,1.01,1.33,0.195,0.47,0.136,0.359,0.386,,78.0,104.0,97.0,85.0,105.0,95.0,104.0,112.0,110.0,87.0,101.0,99.0,0.122,0.301,0.18100000000000002,0.055,,0.04,0.88,0.83,-0.64,,92.2,90.8,92.4,85.5,0.261,,0.22,0.224,,88.7,99.0,108.0,114.0,121.0,105.0,111.0,0.11,0.231,-0.45,2.43,82.1,0.18,0.268,0.217
26,2023-08-19,716919,Forceout,force_out,True,665742,518876,Juan Soto,Merrill Kelly,1,0,1,e542414f-01a9-4733-9113-e2a5a69818e5,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,3.29,4.13,177.2,105.0,92.0,103.0,0.753,9.47,3.5,7.24,1.01,1.33,0.195,0.47,0.136,0.359,0.386,,78.0,104.0,97.0,85.0,105.0,95.0,104.0,112.0,110.0,87.0,101.0,99.0,0.122,0.301,0.18100000000000002,0.055,,0.04,0.88,0.83,-0.64,,92.2,90.8,92.4,85.5,0.261,,0.22,0.224,,88.7,99.0,108.0,114.0,121.0,105.0,111.0,0.11,0.231,-0.45,2.43,82.1,0.18,0.268,0.217
27,2023-08-19,716919,Grounded Into DP,grounded_into_double_play,True,592518,518876,Manny Machado,Merrill Kelly,1,0,1,88a7049b-bfe0-4a9c-a2eb-a4d974e7820e,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,3.29,4.13,177.2,105.0,92.0,103.0,0.753,9.47,3.5,7.24,1.01,1.33,0.195,0.47,0.136,0.359,0.386,,78.0,104.0,97.0,85.0,105.0,95.0,104.0,112.0,110.0,87.0,101.0,99.0,0.122,0.301,0.18100000000000002,0.055,,0.04,0.88,0.83,-0.64,,92.2,90.8,92.4,85.5,0.261,,0.22,0.224,,88.7,99.0,108.0,114.0,121.0,105.0,111.0,0.11,0.231,-0.45,2.43,82.1,0.18,0.268,0.217
28,2023-08-19,716919,Flyout,field_out,True,607054,663362,Jace Peterson,Matt Waldron,1,0,0,2b103ec5-4a23-4691-8733-dceb20dc91ef,663362.0,mattwaldron,Waldron,Right,Matt Waldron,4.35,4.48,41.1,106.0,88.0,101.0,0.8320000000000001,6.75,2.61,8.49,1.96,0.96,0.23800000000000002,0.415,0.215,0.308,0.456,76.6,76.0,105.0,98.0,81.0,106.0,95.0,101.0,100.0,109.0,104.0,114.0,109.0,0.23600000000000002,0.205,0.131,0.16,0.267,-0.95,0.15,0.75,-0.44,-1.01,91.3,86.7,91.3,79.8,0.239,0.242,0.214,0.259,0.269,,,,,,,,,,,,,,,
29,2023-08-19,716919,Flyout,field_out,True,645444,663362,Jose Herrera,Matt Waldron,0,0,0,22697e38-71a5-4926-b5ab-1c21f93fa9ad,663362.0,mattwaldron,Waldron,Right,Matt Waldron,4.35,4.48,41.1,106.0,88.0,101.0,0.8320000000000001,6.75,2.61,8.49,1.96,0.96,0.23800000000000002,0.415,0.215,0.308,0.456,76.6,76.0,105.0,98.0,81.0,106.0,95.0,101.0,100.0,109.0,104.0,114.0,109.0,0.23600000000000002,0.205,0.131,0.16,0.267,-0.95,0.15,0.75,-0.44,-1.01,91.3,86.7,91.3,79.8,0.239,0.242,0.214,0.259,0.269,,,,,,,,,,,,,,,
30,2023-08-19,716919,Strikeout,strikeout,True,672695,663362,Geraldo Perdomo,Matt Waldron,0,0,0,0db7a960-5f50-44cc-8a79-decfe8d81a2d,663362.0,mattwaldron,Waldron,Right,Matt Waldron,4.35,4.48,41.1,106.0,88.0,101.0,0.8320000000000001,6.75,2.61,8.49,1.96,0.96,0.23800000000000002,0.415,0.215,0.308,0.456,76.6,76.0,105.0,98.0,81.0,106.0,95.0,101.0,100.0,109.0,104.0,114.0,109.0,0.23600000000000002,0.205,0.131,0.16,0.267,-0.95,0.15,0.75,-0.44,-1.01,91.3,86.7,91.3,79.8,0.239,0.242,0.214,0.259,0.269,,,,,,,,,,,,,,,
31,2023-08-19,716919,Flyout,field_out,True,593428,518876,Xander Bogaerts,Merrill Kelly,1,0,0,d5dbba1e-cef7-4d41-aad4-c285063d3835,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,3.29,4.13,177.2,105.0,92.0,103.0,0.753,9.47,3.5,7.24,1.01,1.33,0.195,0.47,0.136,0.359,0.386,,78.0,104.0,97.0,85.0,105.0,95.0,104.0,112.0,110.0,87.0,101.0,99.0,0.122,0.301,0.18100000000000002,0.055,,0.04,0.88,0.83,-0.64,,92.2,90.8,92.4,85.5,0.261,,0.22,0.224,,88.7,99.0,108.0,114.0,121.0,105.0,111.0,0.11,0.231,-0.45,2.43,82.1,0.18,0.268,0.217
32,2023-08-19,716919,Lineout,field_out,True,630105,518876,Jake Cronenworth,Merrill Kelly,0,0,0,8aad896a-6da8-477b-8ba0-0b015d3682a6,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,3.29,4.13,177.2,105.0,92.0,103.0,0.753,9.47,3.5,7.24,1.01,1.33,0.195,0.47,0.136,0.359,0.386,,78.0,104.0,97.0,85.0,105.0,95.0,104.0,112.0,110.0,87.0,101.0,99.0,0.122,0.301,0.18100000000000002,0.055,,0.04,0.88,0.83,-0.64,,92.2,90.8,92.4,85.5,0.261,,0.22,0.224,,88.7,99.0,108.0,114.0,121.0,105.0,111.0,0.11,0.231,-0.45,2.43,82.1,0.18,0.268,0.217
33,2023-08-19,716919,Double,double,False,669134,518876,Luis Campusano,Merrill Kelly,1,0,0,51c1471c-d190-43f0-80e5-12a709b5f4e1,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,3.29,4.13,177.2,105.0,92.0,103.0,0.753,9.47,3.5,7.24,1.01,1.33,0.195,0.47,0.136,0.359,0.386,,78.0,104.0,97.0,85.0,105.0,95.0,104.0,112.0,110.0,87.0,101.0,99.0,0.122,0.301,0.18100000000000002,0.055,,0.04,0.88,0.83,-0.64,,92.2,90.8,92.4,85.5,0.261,,0.22,0.224,,88.7,99.0,108.0,114.0,121.0,105.0,111.0,0.11,0.231,-0.45,2.43,82.1,0.18,0.268,0.217
34,2023-08-19,716919,Single,single,False,572761,518876,Matt Carpenter,Merrill Kelly,0,0,1,674bb857-256c-425f-b2f0-d306d5f73713,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,3.29,4.13,177.2,105.0,92.0,103.0,0.753,9.47,3.5,7.24,1.01,1.33,0.195,0.47,0.136,0.359,0.386,,78.0,104.0,97.0,85.0,105.0,95.0,104.0,112.0,110.0,87.0,101.0,99.0,0.122,0.301,0.18100000000000002,0.055,,0.04,0.88,0.83,-0.64,,92.2,90.8,92.4,85.5,0.261,,0.22,0.224,,88.7,99.0,108.0,114.0,121.0,105.0,111.0,0.11,0.231,-0.45,2.43,82.1,0.18,0.268,0.217
35,2023-08-19,716919,Strikeout,strikeout,True,663757,518876,Trent Grisham,Merrill Kelly,0,0,0,71f56208-1529-4e7c-8d21-87f1a96b08ff,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,3.29,4.13,177.2,105.0,92.0,103.0,0.753,9.47,3.5,7.24,1.01,1.33,0.195,0.47,0.136,0.359,0.386,,78.0,104.0,97.0,85.0,105.0,95.0,104.0,112.0,110.0,87.0,101.0,99.0,0.122,0.301,0.18100000000000002,0.055,,0.04,0.88,0.83,-0.64,,92.2,90.8,92.4,85.5,0.261,,0.22,0.224,,88.7,99.0,108.0,114.0,121.0,105.0,111.0,0.11,0.231,-0.45,2.43,82.1,0.18,0.268,0.217
36,2023-08-19,716919,Strikeout,strikeout,True,682998,663362,Corbin Carroll,Matt Waldron,0,0,0,1b04fdae-2635-4bb6-aecb-eed5ca9c9089,663362.0,mattwaldron,Waldron,Right,Matt Waldron,4.35,4.48,41.1,106.0,88.0,101.0,0.8320000000000001,6.75,2.61,8.49,1.96,0.96,0.23800000000000002,0.415,0.215,0.308,0.456,76.6,76.0,105.0,98.0,81.0,106.0,95.0,101.0,100.0,109.0,104.0,114.0,109.0,0.23600000000000002,0.205,0.131,0.16,0.267,-0.95,0.15,0.75,-0.44,-1.01,91.3,86.7,91.3,79.8,0.239,0.242,0.214,0.259,0.269,,,,,,,,,,,,,,,
