,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wCU/C,wCH/C,vFA,vFC,vCU,FF_ba,FC_ba,CH_ba,CU_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FS%,SL%,wFS/C,wSI/C,wSL/C,vFS,vSI,vSL,SL_ba,SI_ba,FS_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2023-04-08,718667,Walk,walk,False,571771,666214,Enrique Hernández,Joey Wentz,0,0,0,a1a82504-6466-46ac-8c4d-75aea4771abe,666214.0,joeywentz,Wentz,Left,Joey Wentz,6.9,5.77,105.2,100.0,89.0,95.0,0.7659999999999999,8.35,4.0,11.16,2.13,0.84,0.228,0.418,0.147,0.35700000000000004,0.424,85.0,95.0,101.0,98.0,102.0,106.0,105.0,80.0,100.0,92.0,91.0,97.0,93.0,0.41600000000000004,0.251,0.158,0.175,-2.53,-0.57,-0.86,-0.22,93.4,86.0,77.5,0.374,0.271,0.189,0.247,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2023-04-08,718667,Walk,walk,False,657136,666214,Connor Wong,Joey Wentz,1,0,1,e794ef85-cdbe-4dc6-b24a-dcdb67e96b2a,666214.0,joeywentz,Wentz,Left,Joey Wentz,6.9,5.77,105.2,100.0,89.0,95.0,0.7659999999999999,8.35,4.0,11.16,2.13,0.84,0.228,0.418,0.147,0.35700000000000004,0.424,85.0,95.0,101.0,98.0,102.0,106.0,105.0,80.0,100.0,92.0,91.0,97.0,93.0,0.41600000000000004,0.251,0.158,0.175,-2.53,-0.57,-0.86,-0.22,93.4,86.0,77.5,0.374,0.271,0.189,0.247,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2023-04-08,718667,Walk,walk,False,608701,666214,Rob Refsnyder,Joey Wentz,1,0,1,7c47fbfe-10e9-47f7-bb9e-a610fd197a2d,666214.0,joeywentz,Wentz,Left,Joey Wentz,6.9,5.77,105.2,100.0,89.0,95.0,0.7659999999999999,8.35,4.0,11.16,2.13,0.84,0.228,0.418,0.147,0.35700000000000004,0.424,85.0,95.0,101.0,98.0,102.0,106.0,105.0,80.0,100.0,92.0,91.0,97.0,93.0,0.41600000000000004,0.251,0.158,0.175,-2.53,-0.57,-0.86,-0.22,93.4,86.0,77.5,0.374,0.271,0.189,0.247,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2023-04-08,718667,Home Run,home_run,False,646240,682051,Rafael Devers,Garrett Hill,0,0,1,c1940a2f-a223-47c8-8e42-84ccac189201,682051.0,garretthill,"Hill, G",Right,Garrett Hill,9.19,5.89,15.2,87.0,93.0,86.0,0.8079999999999999,8.04,8.04,10.91,2.3,1.0,0.32,0.44,0.08,0.4,0.43700000000000006,84.7,70.0,97.0,81.0,,,,92.0,85.0,80.0,,,,0.32,,,0.09699999999999999,-1.66,,,-8.4,93.7,,,0.231,,0.6,0.333,88.0,82.0,82.0,106.0,95.0,95.0,,,,0.233,,0.265,,0.13,-2.21,,93.8,85.2,0.273,0.2,,93.0,75.0,90.0,0.084,-3.0,80.0
14,2023-04-08,718667,Lineout,field_out,True,457759,682051,Justin Turner,Garrett Hill,1,1,0,f0905710-aefb-4049-b6eb-a2549661f96c,682051.0,garretthill,"Hill, G",Right,Garrett Hill,9.19,5.89,15.2,87.0,93.0,86.0,0.8079999999999999,8.04,8.04,10.91,2.3,1.0,0.32,0.44,0.08,0.4,0.43700000000000006,84.7,70.0,97.0,81.0,,,,92.0,85.0,80.0,,,,0.32,,,0.09699999999999999,-1.66,,,-8.4,93.7,,,0.231,,0.6,0.333,88.0,82.0,82.0,106.0,95.0,95.0,,,,0.233,,0.265,,0.13,-2.21,,93.8,85.2,0.273,0.2,,93.0,75.0,90.0,0.084,-3.0,80.0
15,2023-04-08,718667,Strikeout,strikeout,True,681481,656557,Kerry Carpenter,Tanner Houck,0,0,0,f659341f-1c52-4ac2-853e-4364e62f9300,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,,,,,,,,95.0,96.0,88.0,80.0,100.0,92.0,0.099,0.10800000000000001,,,-2.8,0.73,,,93.9,91.3,,0.325,0.229,,,111.0,102.0,101.0,113.0,99.0,107.0,67.0,105.0,92.0,0.295,0.114,0.38299999999999995,-1.52,-0.38,0.98,87.6,93.4,83.9,0.178,0.306,0.31,,,,,,
16,2023-04-08,718667,Walk,walk,False,665155,656557,Nick Maton,Tanner Houck,0,0,0,13a10188-7991-42e4-be67-62b6cb9afe24,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,,,,,,,,95.0,96.0,88.0,80.0,100.0,92.0,0.099,0.10800000000000001,,,-2.8,0.73,,,93.9,91.3,,0.325,0.229,,,111.0,102.0,101.0,113.0,99.0,107.0,67.0,105.0,92.0,0.295,0.114,0.38299999999999995,-1.52,-0.38,0.98,87.6,93.4,83.9,0.178,0.306,0.31,,,,,,
17,2023-04-08,718667,Strikeout,strikeout,True,679529,656557,Spencer Torkelson,Tanner Houck,0,0,0,cc8dabb0-d3cc-46ff-963e-d018350fd5fb,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,,,,,,,,95.0,96.0,88.0,80.0,100.0,92.0,0.099,0.10800000000000001,,,-2.8,0.73,,,93.9,91.3,,0.325,0.229,,,111.0,102.0,101.0,113.0,99.0,107.0,67.0,105.0,92.0,0.295,0.114,0.38299999999999995,-1.52,-0.38,0.98,87.6,93.4,83.9,0.178,0.306,0.31,,,,,,
18,2023-04-08,718667,Groundout,field_out,True,663837,656557,Matt Vierling,Tanner Houck,1,0,0,8a5c7d35-2e7d-4d73-a8c3-5a2a028e44fe,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,,,,,,,,95.0,96.0,88.0,80.0,100.0,92.0,0.099,0.10800000000000001,,,-2.8,0.73,,,93.9,91.3,,0.325,0.229,,,111.0,102.0,101.0,113.0,99.0,107.0,67.0,105.0,92.0,0.295,0.114,0.38299999999999995,-1.52,-0.38,0.98,87.6,93.4,83.9,0.178,0.306,0.31,,,,,,
19,2023-04-08,718667,Walk,walk,False,807799,682051,Masataka Yoshida,Garrett Hill,0,0,0,fc75d197-3bdb-4720-9c30-d28e762585ae,682051.0,garretthill,"Hill, G",Right,Garrett Hill,9.19,5.89,15.2,87.0,93.0,86.0,0.8079999999999999,8.04,8.04,10.91,2.3,1.0,0.32,0.44,0.08,0.4,0.43700000000000006,84.7,70.0,97.0,81.0,,,,92.0,85.0,80.0,,,,0.32,,,0.09699999999999999,-1.66,,,-8.4,93.7,,,0.231,,0.6,0.333,88.0,82.0,82.0,106.0,95.0,95.0,,,,0.233,,0.265,,0.13,-2.21,,93.8,85.2,0.273,0.2,,93.0,75.0,90.0,0.084,-3.0,80.0
20,2023-04-08,718667,Home Run,home_run,False,594807,682051,Adam Duvall,Garrett Hill,0,0,1,912a9779-cac2-4233-a025-750c85487921,682051.0,garretthill,"Hill, G",Right,Garrett Hill,9.19,5.89,15.2,87.0,93.0,86.0,0.8079999999999999,8.04,8.04,10.91,2.3,1.0,0.32,0.44,0.08,0.4,0.43700000000000006,84.7,70.0,97.0,81.0,,,,92.0,85.0,80.0,,,,0.32,,,0.09699999999999999,-1.66,,,-8.4,93.7,,,0.231,,0.6,0.333,88.0,82.0,82.0,106.0,95.0,95.0,,,,0.233,,0.265,,0.13,-2.21,,93.8,85.2,0.273,0.2,,93.0,75.0,90.0,0.084,-3.0,80.0
21,2023-04-08,718667,Flyout,field_out,True,657077,682051,Alex Verdugo,Garrett Hill,1,0,0,38df5cd7-fad7-4c93-858c-c055a5d46070,682051.0,garretthill,"Hill, G",Right,Garrett Hill,9.19,5.89,15.2,87.0,93.0,86.0,0.8079999999999999,8.04,8.04,10.91,2.3,1.0,0.32,0.44,0.08,0.4,0.43700000000000006,84.7,70.0,97.0,81.0,,,,92.0,85.0,80.0,,,,0.32,,,0.09699999999999999,-1.66,,,-8.4,93.7,,,0.231,,0.6,0.333,88.0,82.0,82.0,106.0,95.0,95.0,,,,0.233,,0.265,,0.13,-2.21,,93.8,85.2,0.273,0.2,,93.0,75.0,90.0,0.084,-3.0,80.0
22,2023-04-08,718667,Pop Out,field_out,True,624414,682051,Christian Arroyo,Garrett Hill,0,0,0,a7238903-3b43-41db-a578-69f6be1cf2c7,682051.0,garretthill,"Hill, G",Right,Garrett Hill,9.19,5.89,15.2,87.0,93.0,86.0,0.8079999999999999,8.04,8.04,10.91,2.3,1.0,0.32,0.44,0.08,0.4,0.43700000000000006,84.7,70.0,97.0,81.0,,,,92.0,85.0,80.0,,,,0.32,,,0.09699999999999999,-1.66,,,-8.4,93.7,,,0.231,,0.6,0.333,88.0,82.0,82.0,106.0,95.0,95.0,,,,0.233,,0.265,,0.13,-2.21,,93.8,85.2,0.273,0.2,,93.0,75.0,90.0,0.084,-3.0,80.0
23,2023-04-08,718667,Strikeout,strikeout,True,571771,682051,Enrique Hernández,Garrett Hill,0,0,0,6fbe2f94-691a-4019-927c-6b61cc3e86b1,682051.0,garretthill,"Hill, G",Right,Garrett Hill,9.19,5.89,15.2,87.0,93.0,86.0,0.8079999999999999,8.04,8.04,10.91,2.3,1.0,0.32,0.44,0.08,0.4,0.43700000000000006,84.7,70.0,97.0,81.0,,,,92.0,85.0,80.0,,,,0.32,,,0.09699999999999999,-1.66,,,-8.4,93.7,,,0.231,,0.6,0.333,88.0,82.0,82.0,106.0,95.0,95.0,,,,0.233,,0.265,,0.13,-2.21,,93.8,85.2,0.273,0.2,,93.0,75.0,90.0,0.084,-3.0,80.0
24,2023-04-08,718667,Groundout,field_out,True,656716,656557,Zach McKinstry,Tanner Houck,0,0,0,3a6caa97-49fa-491f-856b-0fa9ca3f49ce,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,,,,,,,,95.0,96.0,88.0,80.0,100.0,92.0,0.099,0.10800000000000001,,,-2.8,0.73,,,93.9,91.3,,0.325,0.229,,,111.0,102.0,101.0,113.0,99.0,107.0,67.0,105.0,92.0,0.295,0.114,0.38299999999999995,-1.52,-0.38,0.98,87.6,93.4,83.9,0.178,0.306,0.31,,,,,,
25,2023-04-08,718667,Strikeout,strikeout,True,668670,656557,Jake Rogers,Tanner Houck,0,0,0,1df3fb77-f9b7-4f53-9423-e9daa172b530,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,,,,,,,,95.0,96.0,88.0,80.0,100.0,92.0,0.099,0.10800000000000001,,,-2.8,0.73,,,93.9,91.3,,0.325,0.229,,,111.0,102.0,101.0,113.0,99.0,107.0,67.0,105.0,92.0,0.295,0.114,0.38299999999999995,-1.52,-0.38,0.98,87.6,93.4,83.9,0.178,0.306,0.31,,,,,,
26,2023-04-08,718667,Groundout,field_out,True,668731,656557,Akil Baddoo,Tanner Houck,1,0,0,46a05f35-e4cb-4555-b990-f7fb2ee427b8,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,,,,,,,,95.0,96.0,88.0,80.0,100.0,92.0,0.099,0.10800000000000001,,,-2.8,0.73,,,93.9,91.3,,0.325,0.229,,,111.0,102.0,101.0,113.0,99.0,107.0,67.0,105.0,92.0,0.295,0.114,0.38299999999999995,-1.52,-0.38,0.98,87.6,93.4,83.9,0.178,0.306,0.31,,,,,,
27,2023-04-08,718667,Flyout,field_out,True,657136,682051,Connor Wong,Garrett Hill,0,0,0,fb077ea1-83a0-4108-9437-881fa10df22c,682051.0,garretthill,"Hill, G",Right,Garrett Hill,9.19,5.89,15.2,87.0,93.0,86.0,0.8079999999999999,8.04,8.04,10.91,2.3,1.0,0.32,0.44,0.08,0.4,0.43700000000000006,84.7,70.0,97.0,81.0,,,,92.0,85.0,80.0,,,,0.32,,,0.09699999999999999,-1.66,,,-8.4,93.7,,,0.231,,0.6,0.333,88.0,82.0,82.0,106.0,95.0,95.0,,,,0.233,,0.265,,0.13,-2.21,,93.8,85.2,0.273,0.2,,93.0,75.0,90.0,0.084,-3.0,80.0
28,2023-04-08,718667,Strikeout,strikeout,True,608701,682051,Rob Refsnyder,Garrett Hill,0,0,0,759b45c4-1055-41af-a976-80b12810fa43,682051.0,garretthill,"Hill, G",Right,Garrett Hill,9.19,5.89,15.2,87.0,93.0,86.0,0.8079999999999999,8.04,8.04,10.91,2.3,1.0,0.32,0.44,0.08,0.4,0.43700000000000006,84.7,70.0,97.0,81.0,,,,92.0,85.0,80.0,,,,0.32,,,0.09699999999999999,-1.66,,,-8.4,93.7,,,0.231,,0.6,0.333,88.0,82.0,82.0,106.0,95.0,95.0,,,,0.233,,0.265,,0.13,-2.21,,93.8,85.2,0.273,0.2,,93.0,75.0,90.0,0.084,-3.0,80.0
29,2023-04-08,718667,Flyout,field_out,True,646240,682051,Rafael Devers,Garrett Hill,0,0,0,8408e4b5-35c9-409d-b0fe-39d4f400dcea,682051.0,garretthill,"Hill, G",Right,Garrett Hill,9.19,5.89,15.2,87.0,93.0,86.0,0.8079999999999999,8.04,8.04,10.91,2.3,1.0,0.32,0.44,0.08,0.4,0.43700000000000006,84.7,70.0,97.0,81.0,,,,92.0,85.0,80.0,,,,0.32,,,0.09699999999999999,-1.66,,,-8.4,93.7,,,0.231,,0.6,0.333,88.0,82.0,82.0,106.0,95.0,95.0,,,,0.233,,0.265,,0.13,-2.21,,93.8,85.2,0.273,0.2,,93.0,75.0,90.0,0.084,-3.0,80.0
30,2023-04-08,718667,Walk,walk,False,682985,656557,Riley Greene,Tanner Houck,0,0,0,24eb6291-603f-4678-9798-3c97a0b5c0c8,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,,,,,,,,95.0,96.0,88.0,80.0,100.0,92.0,0.099,0.10800000000000001,,,-2.8,0.73,,,93.9,91.3,,0.325,0.229,,,111.0,102.0,101.0,113.0,99.0,107.0,67.0,105.0,92.0,0.295,0.114,0.38299999999999995,-1.52,-0.38,0.98,87.6,93.4,83.9,0.178,0.306,0.31,,,,,,
31,2023-04-08,718667,Strikeout,strikeout,True,595879,656557,Javier Báez,Tanner Houck,0,0,0,b54e2620-5690-4982-9fb7-75a90c0b879e,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,,,,,,,,95.0,96.0,88.0,80.0,100.0,92.0,0.099,0.10800000000000001,,,-2.8,0.73,,,93.9,91.3,,0.325,0.229,,,111.0,102.0,101.0,113.0,99.0,107.0,67.0,105.0,92.0,0.295,0.114,0.38299999999999995,-1.52,-0.38,0.98,87.6,93.4,83.9,0.178,0.306,0.31,,,,,,
32,2023-04-08,718667,Single,single,False,681481,656557,Kerry Carpenter,Tanner Houck,0,0,1,02335de0-67ea-4f50-8997-7525f0f2053a,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,,,,,,,,95.0,96.0,88.0,80.0,100.0,92.0,0.099,0.10800000000000001,,,-2.8,0.73,,,93.9,91.3,,0.325,0.229,,,111.0,102.0,101.0,113.0,99.0,107.0,67.0,105.0,92.0,0.295,0.114,0.38299999999999995,-1.52,-0.38,0.98,87.6,93.4,83.9,0.178,0.306,0.31,,,,,,
33,2023-04-08,718667,Double,double,False,665155,656557,Nick Maton,Tanner Houck,1,1,1,58de07e2-f491-46e8-8959-bfba932897e4,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,,,,,,,,95.0,96.0,88.0,80.0,100.0,92.0,0.099,0.10800000000000001,,,-2.8,0.73,,,93.9,91.3,,0.325,0.229,,,111.0,102.0,101.0,113.0,99.0,107.0,67.0,105.0,92.0,0.295,0.114,0.38299999999999995,-1.52,-0.38,0.98,87.6,93.4,83.9,0.178,0.306,0.31,,,,,,
34,2023-04-08,718667,Sac Fly,sac_fly,True,679529,656557,Spencer Torkelson,Tanner Houck,1,0,1,c7f1fa3f-bc5a-4a00-ba32-c4a384864f81,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,,,,,,,,95.0,96.0,88.0,80.0,100.0,92.0,0.099,0.10800000000000001,,,-2.8,0.73,,,93.9,91.3,,0.325,0.229,,,111.0,102.0,101.0,113.0,99.0,107.0,67.0,105.0,92.0,0.295,0.114,0.38299999999999995,-1.52,-0.38,0.98,87.6,93.4,83.9,0.178,0.306,0.31,,,,,,
35,2023-04-08,718667,Groundout,field_out,True,663837,656557,Matt Vierling,Tanner Houck,1,0,0,359487a8-20a9-4642-b412-378331e7ed3c,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,,,,,,,,95.0,96.0,88.0,80.0,100.0,92.0,0.099,0.10800000000000001,,,-2.8,0.73,,,93.9,91.3,,0.325,0.229,,,111.0,102.0,101.0,113.0,99.0,107.0,67.0,105.0,92.0,0.295,0.114,0.38299999999999995,-1.52,-0.38,0.98,87.6,93.4,83.9,0.178,0.306,0.31,,,,,,
36,2023-04-08,718667,Groundout,field_out,True,457759,682051,Justin Turner,Garrett Hill,0,0,0,e1291add-701f-40e6-95e1-45dbe8965dc8,682051.0,garretthill,"Hill, G",Right,Garrett Hill,9.19,5.89,15.2,87.0,93.0,86.0,0.8079999999999999,8.04,8.04,10.91,2.3,1.0,0.32,0.44,0.08,0.4,0.43700000000000006,84.7,70.0,97.0,81.0,,,,92.0,85.0,80.0,,,,0.32,,,0.09699999999999999,-1.66,,,-8.4,93.7,,,0.231,,0.6,0.333,88.0,82.0,82.0,106.0,95.0,95.0,,,,0.233,,0.265,,0.13,-2.21,,93.8,85.2,0.273,0.2,,93.0,75.0,90.0,0.084,-3.0,80.0
