,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,FA%,SL%,CU%,KC%,CH%,wFA/C,wSL/C,wCU/C,wKC/C,wCH/C,vFA,vSL,vCU,vKC,FF_ba,CU_ba,SL_ba,CH_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,wSI/C,vSI,SI_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,ST_ba
0,2023-09-20,716495,Pop Out,field_out,True,592192,668868,Mark Canha,Zack Thompson,0,0,0,f22fa743-3ab3-460d-bd15-331ec74af653,668868.0,zackthompson,"Thompson, Z.D.",Left,Zack Thompson,4.48,4.61,66.1,101.0,79.0,94.0,0.779,9.77,3.39,9.36,1.09,1.33,0.309,0.324,0.11699999999999999,0.37799999999999995,0.428,86.1,64.0,93.0,83.0,65.0,102.0,108.0,87.0,102.0,89.0,0.537,0.17,0.271,0.002,0.021,-0.44,0.82,0.67,-21.02,-2.61,93.6,85.7,75.5,62.4,0.327,0.185,0.205,0.25,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-09-20,716495,Double,double,False,661388,668868,William Contreras,Zack Thompson,1,0,0,5967c005-6717-42e6-9e7c-6fd6a1d94990,668868.0,zackthompson,"Thompson, Z.D.",Left,Zack Thompson,4.48,4.61,66.1,101.0,79.0,94.0,0.779,9.77,3.39,9.36,1.09,1.33,0.309,0.324,0.11699999999999999,0.37799999999999995,0.428,86.1,64.0,93.0,83.0,65.0,102.0,108.0,87.0,102.0,89.0,0.537,0.17,0.271,0.002,0.021,-0.44,0.82,0.67,-21.02,-2.61,93.6,85.7,75.5,62.4,0.327,0.185,0.205,0.25,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-09-20,716495,Lineout,field_out,True,467793,668868,Carlos Santana,Zack Thompson,0,0,0,6fd31a92-4b35-4112-9117-0fb4013a41e7,668868.0,zackthompson,"Thompson, Z.D.",Left,Zack Thompson,4.48,4.61,66.1,101.0,79.0,94.0,0.779,9.77,3.39,9.36,1.09,1.33,0.309,0.324,0.11699999999999999,0.37799999999999995,0.428,86.1,64.0,93.0,83.0,65.0,102.0,108.0,87.0,102.0,89.0,0.537,0.17,0.271,0.002,0.021,-0.44,0.82,0.67,-21.02,-2.61,93.6,85.7,75.5,62.4,0.327,0.185,0.205,0.25,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-09-20,716495,Walk,walk,False,642715,668868,Willy Adames,Zack Thompson,0,0,0,3dfaa8d8-f026-4828-a4dc-853792cbf183,668868.0,zackthompson,"Thompson, Z.D.",Left,Zack Thompson,4.48,4.61,66.1,101.0,79.0,94.0,0.779,9.77,3.39,9.36,1.09,1.33,0.309,0.324,0.11699999999999999,0.37799999999999995,0.428,86.1,64.0,93.0,83.0,65.0,102.0,108.0,87.0,102.0,89.0,0.537,0.17,0.271,0.002,0.021,-0.44,0.82,0.67,-21.02,-2.61,93.6,85.7,75.5,62.4,0.327,0.185,0.205,0.25,,,,,,,,,,,,,,,,,,,,,,,,
4,2023-09-20,716495,Home Run,home_run,False,518626,668868,Josh Donaldson,Zack Thompson,0,0,1,35fdf7c1-0278-4df5-9e16-a32e3dd63af2,668868.0,zackthompson,"Thompson, Z.D.",Left,Zack Thompson,4.48,4.61,66.1,101.0,79.0,94.0,0.779,9.77,3.39,9.36,1.09,1.33,0.309,0.324,0.11699999999999999,0.37799999999999995,0.428,86.1,64.0,93.0,83.0,65.0,102.0,108.0,87.0,102.0,89.0,0.537,0.17,0.271,0.002,0.021,-0.44,0.82,0.67,-21.02,-2.61,93.6,85.7,75.5,62.4,0.327,0.185,0.205,0.25,,,,,,,,,,,,,,,,,,,,,,,,
5,2023-09-20,716495,Flyout,field_out,True,621438,668868,Tyrone Taylor,Zack Thompson,0,0,0,cb705464-281a-4fe5-a0de-233dca5e6033,668868.0,zackthompson,"Thompson, Z.D.",Left,Zack Thompson,4.48,4.61,66.1,101.0,79.0,94.0,0.779,9.77,3.39,9.36,1.09,1.33,0.309,0.324,0.11699999999999999,0.37799999999999995,0.428,86.1,64.0,93.0,83.0,65.0,102.0,108.0,87.0,102.0,89.0,0.537,0.17,0.271,0.002,0.021,-0.44,0.82,0.67,-21.02,-2.61,93.6,85.7,75.5,62.4,0.327,0.185,0.205,0.25,,,,,,,,,,,,,,,,,,,,,,,,
6,2023-09-20,716495,Double,double,False,663457,605288,Lars Nootbaar,Adrian Houser,0,0,0,33e5b2ff-5655-4a0e-91d9-5ddb6f640949,605288.0,adrianhouser,Houser,Right,Adrian Houser,4.12,4.21,111.1,103.0,83.0,97.0,0.8390000000000001,7.76,2.75,9.78,1.05,1.32,0.19399999999999998,0.409,0.134,0.36,0.424,84.3,88.0,92.0,93.0,67.0,100.0,95.0,80.0,103.0,92.0,0.23800000000000002,0.166,0.085,,0.04,0.29,-0.89,-1.08,,-2.07,93.4,82.3,79.4,,0.227,0.269,0.258,0.294,86.0,104.0,100.0,83.0,102.0,99.0,0.47100000000000003,0.46,92.1,0.296,,,,,,,,,,,,,,
7,2023-09-20,716495,Single,single,False,502671,605288,Paul Goldschmidt,Adrian Houser,0,0,1,5c21f86f-2bfe-4798-8a69-0fde4212b156,605288.0,adrianhouser,Houser,Right,Adrian Houser,4.12,4.21,111.1,103.0,83.0,97.0,0.8390000000000001,7.76,2.75,9.78,1.05,1.32,0.19399999999999998,0.409,0.134,0.36,0.424,84.3,88.0,92.0,93.0,67.0,100.0,95.0,80.0,103.0,92.0,0.23800000000000002,0.166,0.085,,0.04,0.29,-0.89,-1.08,,-2.07,93.4,82.3,79.4,,0.227,0.269,0.258,0.294,86.0,104.0,100.0,83.0,102.0,99.0,0.47100000000000003,0.46,92.1,0.296,,,,,,,,,,,,,,
8,2023-09-20,716495,Strikeout,strikeout,True,691023,605288,Jordan Walker,Adrian Houser,0,0,0,cef12245-a1ac-467a-abc0-3257650760a1,605288.0,adrianhouser,Houser,Right,Adrian Houser,4.12,4.21,111.1,103.0,83.0,97.0,0.8390000000000001,7.76,2.75,9.78,1.05,1.32,0.19399999999999998,0.409,0.134,0.36,0.424,84.3,88.0,92.0,93.0,67.0,100.0,95.0,80.0,103.0,92.0,0.23800000000000002,0.166,0.085,,0.04,0.29,-0.89,-1.08,,-2.07,93.4,82.3,79.4,,0.227,0.269,0.258,0.294,86.0,104.0,100.0,83.0,102.0,99.0,0.47100000000000003,0.46,92.1,0.296,,,,,,,,,,,,,,
9,2023-09-20,716495,Walk,walk,False,575929,605288,Willson Contreras,Adrian Houser,1,0,1,16e0449c-e6cf-43a3-852f-70a7d47a693a,605288.0,adrianhouser,Houser,Right,Adrian Houser,4.12,4.21,111.1,103.0,83.0,97.0,0.8390000000000001,7.76,2.75,9.78,1.05,1.32,0.19399999999999998,0.409,0.134,0.36,0.424,84.3,88.0,92.0,93.0,67.0,100.0,95.0,80.0,103.0,92.0,0.23800000000000002,0.166,0.085,,0.04,0.29,-0.89,-1.08,,-2.07,93.4,82.3,79.4,,0.227,0.269,0.258,0.294,86.0,104.0,100.0,83.0,102.0,99.0,0.47100000000000003,0.46,92.1,0.296,,,,,,,,,,,,,,
