,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,wFA/C,wFC/C,wSI/C,wSL/C,vFA,vFC,vSI,vSL,FC_ba,SI_ba,FF_ba,SL_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,CU%,wFS/C,wCU/C,vFS,vCU,FS_ba,ST_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,CU_ba
0,2023-07-06,717472,Double,double,False,656941,542888,Kyle Schwarber,Shawn Armstrong,1,0,0,d94048f9-9236-422f-9a91-e4dd89feb69b,542888.0,shawnarmstrong,Armstrong,Right,Shawn Armstrong,1.38,2.65,52.0,108.0,105.0,108.0,0.7659999999999999,9.35,1.9,6.23,0.35,0.95,0.297,0.348,0.145,0.275,0.43700000000000006,107.0,122.0,119.0,107.0,103.0,102.0,109.0,123.0,132.0,101.0,103.0,103.0,0.341,0.20800000000000002,0.376,0.07400000000000001,2.69,2.25,2.2,-2.41,94.5,91.4,94.7,85.2,0.191,0.213,0.089,0.353,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-07-06,717472,Single,single,False,607208,542888,Trea Turner,Shawn Armstrong,1,0,0,976b8311-ec45-416f-be20-a7125ebc7689,542888.0,shawnarmstrong,Armstrong,Right,Shawn Armstrong,1.38,2.65,52.0,108.0,105.0,108.0,0.7659999999999999,9.35,1.9,6.23,0.35,0.95,0.297,0.348,0.145,0.275,0.43700000000000006,107.0,122.0,119.0,107.0,103.0,102.0,109.0,123.0,132.0,101.0,103.0,103.0,0.341,0.20800000000000002,0.376,0.07400000000000001,2.69,2.25,2.2,-2.41,94.5,91.4,94.7,85.2,0.191,0.213,0.089,0.353,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-07-06,717472,Flyout,field_out,True,592206,542888,Nick Castellanos,Shawn Armstrong,0,0,0,8ecc7c02-5590-4602-aef5-5430736a96a8,542888.0,shawnarmstrong,Armstrong,Right,Shawn Armstrong,1.38,2.65,52.0,108.0,105.0,108.0,0.7659999999999999,9.35,1.9,6.23,0.35,0.95,0.297,0.348,0.145,0.275,0.43700000000000006,107.0,122.0,119.0,107.0,103.0,102.0,109.0,123.0,132.0,101.0,103.0,103.0,0.341,0.20800000000000002,0.376,0.07400000000000001,2.69,2.25,2.2,-2.41,94.5,91.4,94.7,85.2,0.191,0.213,0.089,0.353,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-07-06,717472,Strikeout,strikeout,True,547180,542888,Bryce Harper,Shawn Armstrong,0,0,0,ce1b5ce2-9747-4e66-a2ad-0e474c2b66b6,542888.0,shawnarmstrong,Armstrong,Right,Shawn Armstrong,1.38,2.65,52.0,108.0,105.0,108.0,0.7659999999999999,9.35,1.9,6.23,0.35,0.95,0.297,0.348,0.145,0.275,0.43700000000000006,107.0,122.0,119.0,107.0,103.0,102.0,109.0,123.0,132.0,101.0,103.0,103.0,0.341,0.20800000000000002,0.376,0.07400000000000001,2.69,2.25,2.2,-2.41,94.5,91.4,94.7,85.2,0.191,0.213,0.089,0.353,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2023-07-06,717472,Strikeout,strikeout,True,664761,542888,Alec Bohm,Shawn Armstrong,0,0,0,4f757fe3-ee29-46f4-9d89-ba831defe20f,542888.0,shawnarmstrong,Armstrong,Right,Shawn Armstrong,1.38,2.65,52.0,108.0,105.0,108.0,0.7659999999999999,9.35,1.9,6.23,0.35,0.95,0.297,0.348,0.145,0.275,0.43700000000000006,107.0,122.0,119.0,107.0,103.0,102.0,109.0,123.0,132.0,101.0,103.0,103.0,0.341,0.20800000000000002,0.376,0.07400000000000001,2.69,2.25,2.2,-2.41,94.5,91.4,94.7,85.2,0.191,0.213,0.089,0.353,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2023-07-06,717472,Groundout,field_out,True,650490,650911,Yandy Díaz,Cristopher Sánchez,0,0,0,21dc0d9f-3f2b-4da6-b464-cdd106d347ae,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,,,,71.0,104.0,97.0,123.0,100.0,100.0,,,,0.462,,,0.21100000000000002,,,0.65,0.2,,,92.1,82.7,,0.297,,0.25,81.8,75.0,98.0,104.0,0.327,1.1,0.148,,,,,,,,,,,,,,,,,,,,,
6,2023-07-06,717472,Groundout,field_out,True,677551,650911,Wander Franco,Cristopher Sánchez,0,0,0,abf8de99-8964-4074-b2ff-2623d480d8f7,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,,,,71.0,104.0,97.0,123.0,100.0,100.0,,,,0.462,,,0.21100000000000002,,,0.65,0.2,,,92.1,82.7,,0.297,,0.25,81.8,75.0,98.0,104.0,0.327,1.1,0.148,,,,,,,,,,,,,,,,,,,,,
7,2023-07-06,717472,Strikeout,strikeout,True,623912,650911,Harold Ramírez,Cristopher Sánchez,0,0,0,b7276646-2bdc-4e3e-bb23-ac843e13ad65,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,,,,71.0,104.0,97.0,123.0,100.0,100.0,,,,0.462,,,0.21100000000000002,,,0.65,0.2,,,92.1,82.7,,0.297,,0.25,81.8,75.0,98.0,104.0,0.327,1.1,0.148,,,,,,,,,,,,,,,,,,,,,
8,2023-07-06,717472,Groundout,field_out,True,681082,542888,Bryson Stott,Shawn Armstrong,1,0,0,ab23849e-826a-43a6-be82-fc06d34db347,542888.0,shawnarmstrong,Armstrong,Right,Shawn Armstrong,1.38,2.65,52.0,108.0,105.0,108.0,0.7659999999999999,9.35,1.9,6.23,0.35,0.95,0.297,0.348,0.145,0.275,0.43700000000000006,107.0,122.0,119.0,107.0,103.0,102.0,109.0,123.0,132.0,101.0,103.0,103.0,0.341,0.20800000000000002,0.376,0.07400000000000001,2.69,2.25,2.2,-2.41,94.5,91.4,94.7,85.2,0.191,0.213,0.089,0.353,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2023-07-06,717472,Strikeout,strikeout,True,669742,542888,Darick Hall,Shawn Armstrong,0,0,0,c9979b20-23f0-4461-a59c-467eb4d85f0c,542888.0,shawnarmstrong,Armstrong,Right,Shawn Armstrong,1.38,2.65,52.0,108.0,105.0,108.0,0.7659999999999999,9.35,1.9,6.23,0.35,0.95,0.297,0.348,0.145,0.275,0.43700000000000006,107.0,122.0,119.0,107.0,103.0,102.0,109.0,123.0,132.0,101.0,103.0,103.0,0.341,0.20800000000000002,0.376,0.07400000000000001,2.69,2.25,2.2,-2.41,94.5,91.4,94.7,85.2,0.191,0.213,0.089,0.353,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2023-07-06,717472,Strikeout,strikeout,True,669016,542888,Brandon Marsh,Shawn Armstrong,0,0,0,c5a8cf2a-646a-492e-803a-941bc21aebc4,542888.0,shawnarmstrong,Armstrong,Right,Shawn Armstrong,1.38,2.65,52.0,108.0,105.0,108.0,0.7659999999999999,9.35,1.9,6.23,0.35,0.95,0.297,0.348,0.145,0.275,0.43700000000000006,107.0,122.0,119.0,107.0,103.0,102.0,109.0,123.0,132.0,101.0,103.0,103.0,0.341,0.20800000000000002,0.376,0.07400000000000001,2.69,2.25,2.2,-2.41,94.5,91.4,94.7,85.2,0.191,0.213,0.089,0.353,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2023-07-06,717472,Groundout,field_out,True,668227,650911,Randy Arozarena,Cristopher Sánchez,1,0,0,2aa54305-5ecf-4929-ad97-af7bb11286d9,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,,,,71.0,104.0,97.0,123.0,100.0,100.0,,,,0.462,,,0.21100000000000002,,,0.65,0.2,,,92.1,82.7,,0.297,,0.25,81.8,75.0,98.0,104.0,0.327,1.1,0.148,,,,,,,,,,,,,,,,,,,,,
12,2023-07-06,717472,Lineout,field_out,True,670623,650911,Isaac Paredes,Cristopher Sánchez,0,0,0,f46b0d9a-adec-4309-a244-a6eb8a5119b9,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,,,,71.0,104.0,97.0,123.0,100.0,100.0,,,,0.462,,,0.21100000000000002,,,0.65,0.2,,,92.1,82.7,,0.297,,0.25,81.8,75.0,98.0,104.0,0.327,1.1,0.148,,,,,,,,,,,,,,,,,,,,,
