,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vSI,vSL,FF_ba,SI_ba,SL_ba,ST_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,FC_ba
14,2023-06-16,717733,Strikeout,strikeout,True,676609,656629,José Caballero,Michael Kopech,0,0,0,9fa9c6f0-c978-410c-bccc-3e2dbefcdeda,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,116.0,89.0,94.0,,,,102.0,97.0,99.0,,0.614,0.272,0.07400000000000001,-0.71,,-1.5,0.15,95.2,,84.8,0.244,,0.258,,0.133,96.0,97.0,97.0,0.04,-0.94,80.6,0.158,,,,,,,,,,,,,
15,2023-06-16,717733,Groundout,field_out,True,641487,656629,J.P. Crawford,Michael Kopech,1,1,0,ea9f5f64-4ddb-4ab2-b65c-4429ce988cfb,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,116.0,89.0,94.0,,,,102.0,97.0,99.0,,0.614,0.272,0.07400000000000001,-0.71,,-1.5,0.15,95.2,,84.8,0.244,,0.258,,0.133,96.0,97.0,97.0,0.04,-0.94,80.6,0.158,,,,,,,,,,,,,
16,2023-06-16,717733,Strikeout,strikeout,True,683734,693433,Andrew Vaughn,Bryan Woo,0,0,0,546e4d1f-53ed-4a03-b8f4-082203340e69,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,89.7,85.0,91.0,93.0,101.0,105.0,106.0,109.0,102.0,103.0,110.0,96.0,105.0,0.255,0.469,0.24,0.037000000000000005,0.69,1.34,-0.83,-2.37,95.1,95.0,86.0,0.207,0.213,0.261,0.257,0.4,,,,,,,,,,,,,,,,,,,,
17,2023-06-16,717733,Flyout,field_out,True,462101,693433,Elvis Andrus,Bryan Woo,1,0,0,488c4cb6-ae28-42da-a305-0099dbaf1e6b,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,89.7,85.0,91.0,93.0,101.0,105.0,106.0,109.0,102.0,103.0,110.0,96.0,105.0,0.255,0.469,0.24,0.037000000000000005,0.69,1.34,-0.83,-2.37,95.1,95.0,86.0,0.207,0.213,0.261,0.257,0.4,,,,,,,,,,,,,,,,,,,,
18,2023-06-16,717733,Flyout,field_out,True,664874,693433,Seby Zavala,Bryan Woo,0,0,0,6caa019e-59a6-4072-ae3a-3e9bf14755f2,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,89.7,85.0,91.0,93.0,101.0,105.0,106.0,109.0,102.0,103.0,110.0,96.0,105.0,0.255,0.469,0.24,0.037000000000000005,0.69,1.34,-0.83,-2.37,95.1,95.0,86.0,0.207,0.213,0.261,0.257,0.4,,,,,,,,,,,,,,,,,,,,
19,2023-06-16,717733,Flyout,field_out,True,677594,656629,Julio Rodríguez,Michael Kopech,0,0,0,7860b911-15e0-4439-aefd-1802aa7985a3,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,116.0,89.0,94.0,,,,102.0,97.0,99.0,,0.614,0.272,0.07400000000000001,-0.71,,-1.5,0.15,95.2,,84.8,0.244,,0.258,,0.133,96.0,97.0,97.0,0.04,-0.94,80.6,0.158,,,,,,,,,,,,,
20,2023-06-16,717733,Single,single,False,664034,656629,Ty France,Michael Kopech,1,0,0,2777729e-e4ba-453c-9eb8-2b7be5c1cecb,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,116.0,89.0,94.0,,,,102.0,97.0,99.0,,0.614,0.272,0.07400000000000001,-0.71,,-1.5,0.15,95.2,,84.8,0.244,,0.258,,0.133,96.0,97.0,97.0,0.04,-0.94,80.6,0.158,,,,,,,,,,,,,
21,2023-06-16,717733,Flyout,field_out,True,606192,656629,Teoscar Hernández,Michael Kopech,0,0,0,7474b484-9824-4eb6-b5f5-9805a08a4ddb,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,116.0,89.0,94.0,,,,102.0,97.0,99.0,,0.614,0.272,0.07400000000000001,-0.71,,-1.5,0.15,95.2,,84.8,0.244,,0.258,,0.133,96.0,97.0,97.0,0.04,-0.94,80.6,0.158,,,,,,,,,,,,,
22,2023-06-16,717733,Walk,walk,False,672284,656629,Jarred Kelenic,Michael Kopech,0,0,1,75562539-d096-4ede-9c0a-c51a016fe0ea,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,116.0,89.0,94.0,,,,102.0,97.0,99.0,,0.614,0.272,0.07400000000000001,-0.71,,-1.5,0.15,95.2,,84.8,0.244,,0.258,,0.133,96.0,97.0,97.0,0.04,-0.94,80.6,0.158,,,,,,,,,,,,,
23,2023-06-16,717733,Groundout,field_out,True,553993,656629,Eugenio Suárez,Michael Kopech,0,0,0,ffe470a7-3be4-4982-8dd5-52e595b485ba,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,116.0,89.0,94.0,,,,102.0,97.0,99.0,,0.614,0.272,0.07400000000000001,-0.71,,-1.5,0.15,95.2,,84.8,0.244,,0.258,,0.133,96.0,97.0,97.0,0.04,-0.94,80.6,0.158,,,,,,,,,,,,,
24,2023-06-16,717733,Single,single,False,641313,693433,Tim Anderson,Bryan Woo,1,0,0,85547c79-f2f7-495b-8250-6561982a4e2d,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,89.7,85.0,91.0,93.0,101.0,105.0,106.0,109.0,102.0,103.0,110.0,96.0,105.0,0.255,0.469,0.24,0.037000000000000005,0.69,1.34,-0.83,-2.37,95.1,95.0,86.0,0.207,0.213,0.261,0.257,0.4,,,,,,,,,,,,,,,,,,,,
25,2023-06-16,717733,Flyout,field_out,True,643217,693433,Andrew Benintendi,Bryan Woo,1,0,0,62fe5c7d-67b6-4db2-8f20-9b98be0ba82e,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,89.7,85.0,91.0,93.0,101.0,105.0,106.0,109.0,102.0,103.0,110.0,96.0,105.0,0.255,0.469,0.24,0.037000000000000005,0.69,1.34,-0.83,-2.37,95.1,95.0,86.0,0.207,0.213,0.261,0.257,0.4,,,,,,,,,,,,,,,,,,,,
26,2023-06-16,717733,Strikeout,strikeout,True,673357,693433,Luis Robert Jr.,Bryan Woo,0,0,1,83318f1b-120a-4e8f-af60-69eaf8f3559b,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,89.7,85.0,91.0,93.0,101.0,105.0,106.0,109.0,102.0,103.0,110.0,96.0,105.0,0.255,0.469,0.24,0.037000000000000005,0.69,1.34,-0.83,-2.37,95.1,95.0,86.0,0.207,0.213,0.261,0.257,0.4,,,,,,,,,,,,,,,,,,,,
27,2023-06-16,717733,Strikeout,strikeout,True,650391,693433,Eloy Jiménez,Bryan Woo,0,0,0,3446d226-cfb2-4731-9a9a-7332d5e6610b,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,89.7,85.0,91.0,93.0,101.0,105.0,106.0,109.0,102.0,103.0,110.0,96.0,105.0,0.255,0.469,0.24,0.037000000000000005,0.69,1.34,-0.83,-2.37,95.1,95.0,86.0,0.207,0.213,0.261,0.257,0.4,,,,,,,,,,,,,,,,,,,,
28,2023-06-16,717733,Strikeout,strikeout,True,663728,656629,Cal Raleigh,Michael Kopech,0,0,0,71c9c553-8173-4cf9-96c6-8246970f4f8d,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,116.0,89.0,94.0,,,,102.0,97.0,99.0,,0.614,0.272,0.07400000000000001,-0.71,,-1.5,0.15,95.2,,84.8,0.244,,0.258,,0.133,96.0,97.0,97.0,0.04,-0.94,80.6,0.158,,,,,,,,,,,,,
29,2023-06-16,717733,Groundout,field_out,True,645801,656629,Mike Ford,Michael Kopech,0,0,0,3ef23cfe-5e69-4016-8869-3c53b4d5ed7e,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,116.0,89.0,94.0,,,,102.0,97.0,99.0,,0.614,0.272,0.07400000000000001,-0.71,,-1.5,0.15,95.2,,84.8,0.244,,0.258,,0.133,96.0,97.0,97.0,0.04,-0.94,80.6,0.158,,,,,,,,,,,,,
30,2023-06-16,717733,Walk,walk,False,676609,656629,José Caballero,Michael Kopech,1,0,0,58635bf0-351d-482c-b3aa-0da8e15312bd,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,116.0,89.0,94.0,,,,102.0,97.0,99.0,,0.614,0.272,0.07400000000000001,-0.71,,-1.5,0.15,95.2,,84.8,0.244,,0.258,,0.133,96.0,97.0,97.0,0.04,-0.94,80.6,0.158,,,,,,,,,,,,,
31,2023-06-16,717733,Groundout,field_out,True,641487,656629,J.P. Crawford,Michael Kopech,1,0,1,460fe28b-a454-41e8-b278-9699daa2b867,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,116.0,89.0,94.0,,,,102.0,97.0,99.0,,0.614,0.272,0.07400000000000001,-0.71,,-1.5,0.15,95.2,,84.8,0.244,,0.258,,0.133,96.0,97.0,97.0,0.04,-0.94,80.6,0.158,,,,,,,,,,,,,
32,2023-06-16,717733,Groundout,field_out,True,669394,693433,Jake Burger,Bryan Woo,1,0,0,6dfc112e-f22d-4d04-9ab6-d72972fb820c,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,89.7,85.0,91.0,93.0,101.0,105.0,106.0,109.0,102.0,103.0,110.0,96.0,105.0,0.255,0.469,0.24,0.037000000000000005,0.69,1.34,-0.83,-2.37,95.1,95.0,86.0,0.207,0.213,0.261,0.257,0.4,,,,,,,,,,,,,,,,,,,,
33,2023-06-16,717733,Home Run,home_run,False,657757,693433,Gavin Sheets,Bryan Woo,0,0,0,33e6c73f-6d47-4545-95db-627cd1fff69c,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,89.7,85.0,91.0,93.0,101.0,105.0,106.0,109.0,102.0,103.0,110.0,96.0,105.0,0.255,0.469,0.24,0.037000000000000005,0.69,1.34,-0.83,-2.37,95.1,95.0,86.0,0.207,0.213,0.261,0.257,0.4,,,,,,,,,,,,,,,,,,,,
34,2023-06-16,717733,Strikeout,strikeout,True,683734,693433,Andrew Vaughn,Bryan Woo,0,0,0,828f81c5-45df-41de-9745-490f5d4f441c,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,89.7,85.0,91.0,93.0,101.0,105.0,106.0,109.0,102.0,103.0,110.0,96.0,105.0,0.255,0.469,0.24,0.037000000000000005,0.69,1.34,-0.83,-2.37,95.1,95.0,86.0,0.207,0.213,0.261,0.257,0.4,,,,,,,,,,,,,,,,,,,,
35,2023-06-16,717733,Strikeout,strikeout,True,462101,693433,Elvis Andrus,Bryan Woo,0,0,0,549b8aae-5700-4f9f-aec7-759d18a3662f,693433.0,bryanwoo,Woo,Right,Bryan Woo,4.21,3.45,87.2,102.0,103.0,103.0,0.754,9.55,3.18,7.7,1.33,0.99,0.29600000000000004,0.363,0.175,0.271,0.45299999999999996,89.7,85.0,91.0,93.0,101.0,105.0,106.0,109.0,102.0,103.0,110.0,96.0,105.0,0.255,0.469,0.24,0.037000000000000005,0.69,1.34,-0.83,-2.37,95.1,95.0,86.0,0.207,0.213,0.261,0.257,0.4,,,,,,,,,,,,,,,,,,,,
36,2023-06-16,717733,Double,double,False,677594,656629,Julio Rodríguez,Michael Kopech,1,0,0,7d47f491-9c3d-44b1-9f13-25cc4e77b622,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,116.0,89.0,94.0,,,,102.0,97.0,99.0,,0.614,0.272,0.07400000000000001,-0.71,,-1.5,0.15,95.2,,84.8,0.244,,0.258,,0.133,96.0,97.0,97.0,0.04,-0.94,80.6,0.158,,,,,,,,,,,,,
37,2023-06-16,717733,Strikeout,strikeout,True,664034,656629,Ty France,Michael Kopech,0,0,0,6a683287-309f-451c-85f1-d0652e59aaf6,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,116.0,89.0,94.0,,,,102.0,97.0,99.0,,0.614,0.272,0.07400000000000001,-0.71,,-1.5,0.15,95.2,,84.8,0.244,,0.258,,0.133,96.0,97.0,97.0,0.04,-0.94,80.6,0.158,,,,,,,,,,,,,
38,2023-06-16,717733,Double,double,False,606192,656629,Teoscar Hernández,Michael Kopech,1,0,1,88dc81eb-d661-4045-8fc0-e6e256757831,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,116.0,89.0,94.0,,,,102.0,97.0,99.0,,0.614,0.272,0.07400000000000001,-0.71,,-1.5,0.15,95.2,,84.8,0.244,,0.258,,0.133,96.0,97.0,97.0,0.04,-0.94,80.6,0.158,,,,,,,,,,,,,
39,2023-06-16,717733,Walk,walk,False,672284,656629,Jarred Kelenic,Michael Kopech,0,0,0,39d09ebb-5db8-40b9-be98-c7641c3a4be3,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,116.0,89.0,94.0,,,,102.0,97.0,99.0,,0.614,0.272,0.07400000000000001,-0.71,,-1.5,0.15,95.2,,84.8,0.244,,0.258,,0.133,96.0,97.0,97.0,0.04,-0.94,80.6,0.158,,,,,,,,,,,,,
