,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,CH%,wFC/C,wSI/C,wSL/C,wCH/C,vFC,vSI,vSL,FC_ba,SL_ba,SI_ba,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,FA%,wFA/C,vFA,FF_ba,ST_ba,CH_ba,CU%,wCU/C,vCU,Stf+ CU,Loc+ CU,Pit+ CU,CU_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
0,2023-08-15,716992,Single,single,False,680757,668933,Steven Kwan,Graham Ashcraft,0,0,0,b61bfbf3-e47b-4eed-8d05-13866192405a,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-08-15,716992,Double,double,False,608070,668933,José Ramírez,Graham Ashcraft,0,0,1,532c0909-6b89-4c30-87f3-fcf5fab77795,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-08-15,716992,Strikeout,strikeout,True,665926,668933,Andrés Giménez,Graham Ashcraft,0,0,0,75ccb2ef-e5d1-4642-afc7-59d6693ac660,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-08-15,716992,Single,single,False,594777,668933,Kole Calhoun,Graham Ashcraft,0,0,1,492c508a-7569-42a6-8eae-e0937ff29e12,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2023-08-15,716992,Hit By Pitch,hit_by_pitch,False,660757,668933,Oscar Gonzalez,Graham Ashcraft,0,0,1,7ea79a9f-4af6-481a-b311-760f0d8dd479,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2023-08-15,716992,Forceout,force_out,True,686823,668933,Will Brennan,Graham Ashcraft,0,0,1,eda3a7b0-c08c-4f56-adfe-80a7da803813,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2023-08-15,716992,Groundout,field_out,True,672356,668933,Gabriel Arias,Graham Ashcraft,1,1,1,16a6d75c-a5dd-430b-98ff-d2967c122345,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2023-08-15,716992,Single,single,False,621028,671106,Kevin Newman,Logan Allen,1,0,0,25038555-937f-4ceb-87b5-87e4a179ed40,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,,,,108.0,98.0,101.0,110.0,97.0,98.0,,0.08900000000000001,0.247,0.213,-2.1,,-0.74,1.49,86.3,,79.3,0.462,0.3,,60.0,104.0,105.0,82.0,101.0,95.0,0.451,-0.12,91.4,0.257,0.263,0.191,,,,,,,,,,,,,,
8,2023-08-15,716992,Flyout,field_out,True,680574,671106,Matt McLain,Logan Allen,0,0,0,0c3d0874-7ff8-44ff-8579-45161a35354f,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,,,,108.0,98.0,101.0,110.0,97.0,98.0,,0.08900000000000001,0.247,0.213,-2.1,,-0.74,1.49,86.3,,79.3,0.462,0.3,,60.0,104.0,105.0,82.0,101.0,95.0,0.451,-0.12,91.4,0.257,0.263,0.191,,,,,,,,,,,,,,
9,2023-08-15,716992,Strikeout,strikeout,True,682829,671106,Elly De La Cruz,Logan Allen,0,0,0,af52344f-be8f-4465-b456-2746eb62d9a8,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,,,,108.0,98.0,101.0,110.0,97.0,98.0,,0.08900000000000001,0.247,0.213,-2.1,,-0.74,1.49,86.3,,79.3,0.462,0.3,,60.0,104.0,105.0,82.0,101.0,95.0,0.451,-0.12,91.4,0.257,0.263,0.191,,,,,,,,,,,,,,
