,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vSL,vKC,FF_ba,CH_ba,FC_ba,CU_ba,SL_ba,ST_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,SI%,wSI/C,vSI,SI_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
0,2023-07-18,717360,Lineout,field_out,True,664774,596133,LaMonte Wade Jr.,Luke Weaver,1,0,0,dad5414f-7365-44e7-9b8d-e22d57db50d4,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,86.1,83.0,103.0,100.0,88.0,102.0,96.0,112.0,101.0,104.0,99.0,103.0,102.0,0.435,0.11,0.13699999999999998,0.11800000000000001,0.2,-1.47,0.87,-2.22,-1.56,-2.01,94.0,90.3,85.8,81.7,0.311,0.316,0.218,0.255,0.385,0.235,,,,,,,,,,,,,,,,,,,,,,,
1,2023-07-18,717360,Strikeout,strikeout,True,592626,596133,Joc Pederson,Luke Weaver,0,0,0,b13483e6-c73a-46f1-a2d9-645fd238b8c9,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,86.1,83.0,103.0,100.0,88.0,102.0,96.0,112.0,101.0,104.0,99.0,103.0,102.0,0.435,0.11,0.13699999999999998,0.11800000000000001,0.2,-1.47,0.87,-2.22,-1.56,-2.01,94.0,90.3,85.8,81.7,0.311,0.316,0.218,0.255,0.385,0.235,,,,,,,,,,,,,,,,,,,,,,,
2,2023-07-18,717360,Home Run,home_run,False,527038,596133,Wilmer Flores,Luke Weaver,0,0,0,5ff677c4-8a72-4928-8fa9-c193b8fc95cf,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,86.1,83.0,103.0,100.0,88.0,102.0,96.0,112.0,101.0,104.0,99.0,103.0,102.0,0.435,0.11,0.13699999999999998,0.11800000000000001,0.2,-1.47,0.87,-2.22,-1.56,-2.01,94.0,90.3,85.8,81.7,0.311,0.316,0.218,0.255,0.385,0.235,,,,,,,,,,,,,,,,,,,,,,,
3,2023-07-18,717360,Strikeout,strikeout,True,624424,596133,Michael Conforto,Luke Weaver,0,0,0,e8b9b6a9-a88e-4f52-a13c-5637cc381aa5,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,86.1,83.0,103.0,100.0,88.0,102.0,96.0,112.0,101.0,104.0,99.0,103.0,102.0,0.435,0.11,0.13699999999999998,0.11800000000000001,0.2,-1.47,0.87,-2.22,-1.56,-2.01,94.0,90.3,85.8,81.7,0.311,0.316,0.218,0.255,0.385,0.235,,,,,,,,,,,,,,,,,,,,,,,
4,2023-07-18,717360,Strikeout,strikeout,True,682829,543101,Elly De La Cruz,Anthony DeSclafani,0,0,0,f1203316-13e1-4043-ae09-e1e53518c087,543101.0,anthonydesclafani,DeSclafani,Right,Anthony DeSclafani,4.88,5.16,99.2,99.0,94.0,97.0,0.818,7.13,1.81,9.48,1.35,1.22,0.257,0.387,0.162,0.365,0.41700000000000004,86.4,75.0,92.0,86.0,86.0,88.0,84.0,101.0,97.0,101.0,,,,0.126,,0.44799999999999995,0.05,0.098,-1.8,,0.88,-0.59,-1.71,93.1,,87.4,82.2,0.306,0.344,,0.16,0.257,,90.0,106.0,99.0,106.0,109.0,109.0,0.27699999999999997,-0.66,93.1,0.283,,,,,,,,,,,,,
5,2023-07-18,717360,Strikeout,strikeout,True,670770,543101,TJ Friedl,Anthony DeSclafani,0,0,0,58bcfdad-0deb-4723-94e7-4266005c58bf,543101.0,anthonydesclafani,DeSclafani,Right,Anthony DeSclafani,4.88,5.16,99.2,99.0,94.0,97.0,0.818,7.13,1.81,9.48,1.35,1.22,0.257,0.387,0.162,0.365,0.41700000000000004,86.4,75.0,92.0,86.0,86.0,88.0,84.0,101.0,97.0,101.0,,,,0.126,,0.44799999999999995,0.05,0.098,-1.8,,0.88,-0.59,-1.71,93.1,,87.4,82.2,0.306,0.344,,0.16,0.257,,90.0,106.0,99.0,106.0,109.0,109.0,0.27699999999999997,-0.66,93.1,0.283,,,,,,,,,,,,,
6,2023-07-18,717360,Single,single,False,680574,543101,Matt McLain,Anthony DeSclafani,0,0,0,cce23b93-1e1a-45b9-a6dc-392254171f9a,543101.0,anthonydesclafani,DeSclafani,Right,Anthony DeSclafani,4.88,5.16,99.2,99.0,94.0,97.0,0.818,7.13,1.81,9.48,1.35,1.22,0.257,0.387,0.162,0.365,0.41700000000000004,86.4,75.0,92.0,86.0,86.0,88.0,84.0,101.0,97.0,101.0,,,,0.126,,0.44799999999999995,0.05,0.098,-1.8,,0.88,-0.59,-1.71,93.1,,87.4,82.2,0.306,0.344,,0.16,0.257,,90.0,106.0,99.0,106.0,109.0,109.0,0.27699999999999997,-0.66,93.1,0.283,,,,,,,,,,,,,
7,2023-07-18,717360,Home Run,home_run,False,641584,543101,Jake Fraley,Anthony DeSclafani,0,0,1,0fcec689-b65f-4705-98b6-a5c71b8c0880,543101.0,anthonydesclafani,DeSclafani,Right,Anthony DeSclafani,4.88,5.16,99.2,99.0,94.0,97.0,0.818,7.13,1.81,9.48,1.35,1.22,0.257,0.387,0.162,0.365,0.41700000000000004,86.4,75.0,92.0,86.0,86.0,88.0,84.0,101.0,97.0,101.0,,,,0.126,,0.44799999999999995,0.05,0.098,-1.8,,0.88,-0.59,-1.71,93.1,,87.4,82.2,0.306,0.344,,0.16,0.257,,90.0,106.0,99.0,106.0,109.0,109.0,0.27699999999999997,-0.66,93.1,0.283,,,,,,,,,,,,,
8,2023-07-18,717360,Strikeout,strikeout,True,663697,543101,Jonathan India,Anthony DeSclafani,0,0,0,5ea18585-329d-4770-94d0-fba984879180,543101.0,anthonydesclafani,DeSclafani,Right,Anthony DeSclafani,4.88,5.16,99.2,99.0,94.0,97.0,0.818,7.13,1.81,9.48,1.35,1.22,0.257,0.387,0.162,0.365,0.41700000000000004,86.4,75.0,92.0,86.0,86.0,88.0,84.0,101.0,97.0,101.0,,,,0.126,,0.44799999999999995,0.05,0.098,-1.8,,0.88,-0.59,-1.71,93.1,,87.4,82.2,0.306,0.344,,0.16,0.257,,90.0,106.0,99.0,106.0,109.0,109.0,0.27699999999999997,-0.66,93.1,0.283,,,,,,,,,,,,,
9,2023-07-18,717360,Lineout,field_out,True,573262,596133,Mike Yastrzemski,Luke Weaver,1,0,0,2e4ac1e9-24cf-4d01-93e4-8efd642d36da,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,86.1,83.0,103.0,100.0,88.0,102.0,96.0,112.0,101.0,104.0,99.0,103.0,102.0,0.435,0.11,0.13699999999999998,0.11800000000000001,0.2,-1.47,0.87,-2.22,-1.56,-2.01,94.0,90.3,85.8,81.7,0.311,0.316,0.218,0.255,0.385,0.235,,,,,,,,,,,,,,,,,,,,,,,
