,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FS%,SL%,wFA/C,wFS/C,wSL/C,vFA,vFS,vSL,FF_ba,FS_ba,SL_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,CU%,wFC/C,wSI/C,wCU/C,vFC,vSI,vCU,CU_ba,SI_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,KC%,CH%,wKC/C,wCH/C,vKC,CH_ba,FC_ba,ST_ba
0,2023-09-09,716661,Groundout,field_out,True,672580,592332,Maikel Garcia,Kevin Gausman,0,0,0,a77f616c-cde5-4a61-a89b-d71f52d6c095,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-09-09,716661,Pop Out,field_out,True,677951,592332,Bobby Witt Jr.,Kevin Gausman,0,0,0,f1da0ad4-c449-467d-86e5-b9df7e80cd66,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-09-09,716661,Groundout,field_out,True,521692,592332,Salvador Perez,Kevin Gausman,1,0,0,93a61c42-63b4-4c06-a85b-c1d5f0b20ca6,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-09-09,716661,Groundout,field_out,True,543807,663704,George Springer,James McArthur,0,0,0,19fd0674-e097-44dd-a54e-852019f9b681,663704.0,jamesmcarthur,McArthur,Right,James McArthur,4.63,2.97,23.1,103.0,114.0,106.0,0.764,8.87,0.77,7.71,0.77,2.31,0.313,0.469,0.203,0.344,0.478,64.0,122.0,91.0,103.0,101.0,102.0,,,,0.018000000000000002,,0.243,3.38,,2.66,92.8,,86.4,,,0.263,142.0,106.0,119.0,94.0,100.0,96.0,104.0,61.0,62.0,0.349,0.003,0.387,-3.87,-1.25,1.52,90.4,94.1,82.2,0.194,0.286,,,,,,,,,,,,
4,2023-09-09,716661,Groundout,field_out,True,687462,663704,Spencer Horwitz,James McArthur,0,0,0,51914811-66d3-4162-8af6-e531b5f186ff,663704.0,jamesmcarthur,McArthur,Right,James McArthur,4.63,2.97,23.1,103.0,114.0,106.0,0.764,8.87,0.77,7.71,0.77,2.31,0.313,0.469,0.203,0.344,0.478,64.0,122.0,91.0,103.0,101.0,102.0,,,,0.018000000000000002,,0.243,3.38,,2.66,92.8,,86.4,,,0.263,142.0,106.0,119.0,94.0,100.0,96.0,104.0,61.0,62.0,0.349,0.003,0.387,-3.87,-1.25,1.52,90.4,94.1,82.2,0.194,0.286,,,,,,,,,,,,
5,2023-09-09,716661,Groundout,field_out,True,665489,663704,Vladimir Guerrero Jr.,James McArthur,0,0,0,9c8066c3-cc6b-42ce-b068-2fd762f9733a,663704.0,jamesmcarthur,McArthur,Right,James McArthur,4.63,2.97,23.1,103.0,114.0,106.0,0.764,8.87,0.77,7.71,0.77,2.31,0.313,0.469,0.203,0.344,0.478,64.0,122.0,91.0,103.0,101.0,102.0,,,,0.018000000000000002,,0.243,3.38,,2.66,92.8,,86.4,,,0.263,142.0,106.0,119.0,94.0,100.0,96.0,104.0,61.0,62.0,0.349,0.003,0.387,-3.87,-1.25,1.52,90.4,94.1,82.2,0.194,0.286,,,,,,,,,,,,
6,2023-09-09,716661,Walk,walk,False,669004,592332,MJ Melendez,Kevin Gausman,1,0,0,deabd74f-026c-4de5-8e71-876b7ac055f2,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2023-09-09,716661,Strikeout,strikeout,True,676369,592332,Nelson Velázquez,Kevin Gausman,0,0,0,5823a503-a08c-4dd8-8a04-4db7a0b8edaa,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2023-09-09,716661,Lineout,field_out,True,686681,592332,Michael Massey,Kevin Gausman,1,0,0,02a6cc22-1679-4136-bd01-1e91420c2ef9,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2023-09-09,716661,Groundout,field_out,True,658668,592332,Edward Olivares,Kevin Gausman,0,0,0,5fd3cdf5-2c05-4a5f-b04f-0c9800589c4f,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2023-09-09,716661,Strikeout,strikeout,True,676914,663704,Davis Schneider,James McArthur,0,0,0,af6e67ad-f6f7-4193-9e42-fe219ad40e37,663704.0,jamesmcarthur,McArthur,Right,James McArthur,4.63,2.97,23.1,103.0,114.0,106.0,0.764,8.87,0.77,7.71,0.77,2.31,0.313,0.469,0.203,0.344,0.478,64.0,122.0,91.0,103.0,101.0,102.0,,,,0.018000000000000002,,0.243,3.38,,2.66,92.8,,86.4,,,0.263,142.0,106.0,119.0,94.0,100.0,96.0,104.0,61.0,62.0,0.349,0.003,0.387,-3.87,-1.25,1.52,90.4,94.1,82.2,0.194,0.286,,,,,,,,,,,,
11,2023-09-09,716661,Groundout,field_out,True,624415,663704,Cavan Biggio,James McArthur,1,0,0,b766120d-f08c-402d-9a6e-59c5c7345f29,663704.0,jamesmcarthur,McArthur,Right,James McArthur,4.63,2.97,23.1,103.0,114.0,106.0,0.764,8.87,0.77,7.71,0.77,2.31,0.313,0.469,0.203,0.344,0.478,64.0,122.0,91.0,103.0,101.0,102.0,,,,0.018000000000000002,,0.243,3.38,,2.66,92.8,,86.4,,,0.263,142.0,106.0,119.0,94.0,100.0,96.0,104.0,61.0,62.0,0.349,0.003,0.387,-3.87,-1.25,1.52,90.4,94.1,82.2,0.194,0.286,,,,,,,,,,,,
12,2023-09-09,716661,Groundout,field_out,True,672386,663704,Alejandro Kirk,James McArthur,1,0,0,b0c94555-956e-4e5e-a828-2e2064238808,663704.0,jamesmcarthur,McArthur,Right,James McArthur,4.63,2.97,23.1,103.0,114.0,106.0,0.764,8.87,0.77,7.71,0.77,2.31,0.313,0.469,0.203,0.344,0.478,64.0,122.0,91.0,103.0,101.0,102.0,,,,0.018000000000000002,,0.243,3.38,,2.66,92.8,,86.4,,,0.263,142.0,106.0,119.0,94.0,100.0,96.0,104.0,61.0,62.0,0.349,0.003,0.387,-3.87,-1.25,1.52,90.4,94.1,82.2,0.194,0.286,,,,,,,,,,,,
13,2023-09-09,716661,Strikeout,strikeout,True,671221,592332,Drew Waters,Kevin Gausman,0,0,0,37d5e289-38e7-412c-9c79-df869a3c7157,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
