,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,KC%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wKC/C,wCH/C,vFA,vFC,vSI,vSL,vCU,vKC,CU_ba,SI_ba,FC_ba,FF_ba,CH_ba,ST_ba,SL_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
12,2023-07-29,717213,Walk,walk,False,669357,592791,Nolan Gorman,Jameson Taillon,0,0,0,212c9d1e-ea4c-41f5-ab0d-d8cec88bb5df,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.43700000000000006,86.5,82.0,94.0,98.0,109.0,111.0,113.0,87.0,104.0,97.0,97.0,107.0,97.0,117.0,113.0,122.0,101.0,102.0,99.0,0.102,0.342,0.222,0.154,0.149,,0.031,-0.69,-0.32,0.9,0.75,-0.12,,-0.22,93.7,88.6,93.9,80.9,80.5,,0.198,0.296,0.311,0.261,0.28,0.233,,,,,,,,
13,2023-07-29,717213,Strikeout,strikeout,True,575929,592791,Willson Contreras,Jameson Taillon,0,0,0,72ee49d5-933d-4560-a332-7fff35770182,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.43700000000000006,86.5,82.0,94.0,98.0,109.0,111.0,113.0,87.0,104.0,97.0,97.0,107.0,97.0,117.0,113.0,122.0,101.0,102.0,99.0,0.102,0.342,0.222,0.154,0.149,,0.031,-0.69,-0.32,0.9,0.75,-0.12,,-0.22,93.7,88.6,93.9,80.9,80.5,,0.198,0.296,0.311,0.261,0.28,0.233,,,,,,,,
14,2023-07-29,717213,Strikeout,strikeout,True,691023,592791,Jordan Walker,Jameson Taillon,0,0,0,82d7a766-e13f-426c-9a6d-4d4ef2aa8ba4,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.43700000000000006,86.5,82.0,94.0,98.0,109.0,111.0,113.0,87.0,104.0,97.0,97.0,107.0,97.0,117.0,113.0,122.0,101.0,102.0,99.0,0.102,0.342,0.222,0.154,0.149,,0.031,-0.69,-0.32,0.9,0.75,-0.12,,-0.22,93.7,88.6,93.9,80.9,80.5,,0.198,0.296,0.311,0.261,0.28,0.233,,,,,,,,
15,2023-07-29,717213,Groundout,field_out,True,666185,592791,Dylan Carlson,Jameson Taillon,0,0,0,43467747-ada2-4ba4-a77e-c9195fbaffca,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.43700000000000006,86.5,82.0,94.0,98.0,109.0,111.0,113.0,87.0,104.0,97.0,97.0,107.0,97.0,117.0,113.0,122.0,101.0,102.0,99.0,0.102,0.342,0.222,0.154,0.149,,0.031,-0.69,-0.32,0.9,0.75,-0.12,,-0.22,93.7,88.6,93.9,80.9,80.5,,0.198,0.296,0.311,0.261,0.28,0.233,,,,,,,,
16,2023-07-29,717213,Groundout,field_out,True,663611,425794,Nick Madrigal,Adam Wainwright,0,0,0,18ad46f7-2435-4191-a0e0-40bdc173d227,425794.0,adamwainwright,Wainwright,Right,Adam Wainwright,7.4,7.35,101.0,99.0,103.0,97.0,0.88,4.9,3.65,13.46,1.78,1.07,0.18600000000000003,0.439,0.129,0.33899999999999997,0.425,81.4,66.0,84.0,80.0,129.0,102.0,110.0,80.0,94.0,84.0,87.0,99.0,89.0,83.0,78.0,71.0,107.0,99.0,95.0,0.314,0.099,0.226,0.003,0.306,0.002,0.05,-1.48,-0.27,-3.36,-13.9,-1.5,6.39,-3.6,85.7,82.9,86.9,75.6,71.5,65.7,0.291,0.394,0.344,0.326,0.389,,,,,,,,,
17,2023-07-29,717213,Single,single,False,643565,425794,Mike Tauchman,Adam Wainwright,1,0,0,6fe0c53a-c3b5-46ec-a7b5-ba5efada4224,425794.0,adamwainwright,Wainwright,Right,Adam Wainwright,7.4,7.35,101.0,99.0,103.0,97.0,0.88,4.9,3.65,13.46,1.78,1.07,0.18600000000000003,0.439,0.129,0.33899999999999997,0.425,81.4,66.0,84.0,80.0,129.0,102.0,110.0,80.0,94.0,84.0,87.0,99.0,89.0,83.0,78.0,71.0,107.0,99.0,95.0,0.314,0.099,0.226,0.003,0.306,0.002,0.05,-1.48,-0.27,-3.36,-13.9,-1.5,6.39,-3.6,85.7,82.9,86.9,75.6,71.5,65.7,0.291,0.394,0.344,0.326,0.389,,,,,,,,,
18,2023-07-29,717213,Flyout,field_out,True,663538,425794,Nico Hoerner,Adam Wainwright,0,0,0,d04d96ee-aefa-4cdf-ae02-38a6322a2818,425794.0,adamwainwright,Wainwright,Right,Adam Wainwright,7.4,7.35,101.0,99.0,103.0,97.0,0.88,4.9,3.65,13.46,1.78,1.07,0.18600000000000003,0.439,0.129,0.33899999999999997,0.425,81.4,66.0,84.0,80.0,129.0,102.0,110.0,80.0,94.0,84.0,87.0,99.0,89.0,83.0,78.0,71.0,107.0,99.0,95.0,0.314,0.099,0.226,0.003,0.306,0.002,0.05,-1.48,-0.27,-3.36,-13.9,-1.5,6.39,-3.6,85.7,82.9,86.9,75.6,71.5,65.7,0.291,0.394,0.344,0.326,0.389,,,,,,,,,
19,2023-07-29,717213,Home Run,home_run,False,664023,425794,Ian Happ,Adam Wainwright,0,0,1,86340681-4c47-4539-9d4b-ef7762a3b3c5,425794.0,adamwainwright,Wainwright,Right,Adam Wainwright,7.4,7.35,101.0,99.0,103.0,97.0,0.88,4.9,3.65,13.46,1.78,1.07,0.18600000000000003,0.439,0.129,0.33899999999999997,0.425,81.4,66.0,84.0,80.0,129.0,102.0,110.0,80.0,94.0,84.0,87.0,99.0,89.0,83.0,78.0,71.0,107.0,99.0,95.0,0.314,0.099,0.226,0.003,0.306,0.002,0.05,-1.48,-0.27,-3.36,-13.9,-1.5,6.39,-3.6,85.7,82.9,86.9,75.6,71.5,65.7,0.291,0.394,0.344,0.326,0.389,,,,,,,,,
20,2023-07-29,717213,Groundout,field_out,True,641355,425794,Cody Bellinger,Adam Wainwright,0,0,0,3bb800e8-ddd7-4d50-b925-a1fae5af45d2,425794.0,adamwainwright,Wainwright,Right,Adam Wainwright,7.4,7.35,101.0,99.0,103.0,97.0,0.88,4.9,3.65,13.46,1.78,1.07,0.18600000000000003,0.439,0.129,0.33899999999999997,0.425,81.4,66.0,84.0,80.0,129.0,102.0,110.0,80.0,94.0,84.0,87.0,99.0,89.0,83.0,78.0,71.0,107.0,99.0,95.0,0.314,0.099,0.226,0.003,0.306,0.002,0.05,-1.48,-0.27,-3.36,-13.9,-1.5,6.39,-3.6,85.7,82.9,86.9,75.6,71.5,65.7,0.291,0.394,0.344,0.326,0.389,,,,,,,,,
21,2023-07-29,717213,Groundout,field_out,True,657557,592791,Paul DeJong,Jameson Taillon,0,0,0,b80cc550-0fae-45e8-ba4c-2b8cf5393274,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.43700000000000006,86.5,82.0,94.0,98.0,109.0,111.0,113.0,87.0,104.0,97.0,97.0,107.0,97.0,117.0,113.0,122.0,101.0,102.0,99.0,0.102,0.342,0.222,0.154,0.149,,0.031,-0.69,-0.32,0.9,0.75,-0.12,,-0.22,93.7,88.6,93.9,80.9,80.5,,0.198,0.296,0.311,0.261,0.28,0.233,,,,,,,,
22,2023-07-29,717213,Flyout,field_out,True,680977,592791,Brendan Donovan,Jameson Taillon,0,0,0,a26e1511-1c10-4eae-a2d9-887ea4dd2a67,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.43700000000000006,86.5,82.0,94.0,98.0,109.0,111.0,113.0,87.0,104.0,97.0,97.0,107.0,97.0,117.0,113.0,122.0,101.0,102.0,99.0,0.102,0.342,0.222,0.154,0.149,,0.031,-0.69,-0.32,0.9,0.75,-0.12,,-0.22,93.7,88.6,93.9,80.9,80.5,,0.198,0.296,0.311,0.261,0.28,0.233,,,,,,,,
23,2023-07-29,717213,Walk,walk,False,502671,592791,Paul Goldschmidt,Jameson Taillon,1,0,0,631ab761-0259-4d14-940a-167df11631ea,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.43700000000000006,86.5,82.0,94.0,98.0,109.0,111.0,113.0,87.0,104.0,97.0,97.0,107.0,97.0,117.0,113.0,122.0,101.0,102.0,99.0,0.102,0.342,0.222,0.154,0.149,,0.031,-0.69,-0.32,0.9,0.75,-0.12,,-0.22,93.7,88.6,93.9,80.9,80.5,,0.198,0.296,0.311,0.261,0.28,0.233,,,,,,,,
24,2023-07-29,717213,Walk,walk,False,663457,592791,Lars Nootbaar,Jameson Taillon,1,0,1,40ba1ee5-a47b-4615-ac16-39dc8089eb16,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.43700000000000006,86.5,82.0,94.0,98.0,109.0,111.0,113.0,87.0,104.0,97.0,97.0,107.0,97.0,117.0,113.0,122.0,101.0,102.0,99.0,0.102,0.342,0.222,0.154,0.149,,0.031,-0.69,-0.32,0.9,0.75,-0.12,,-0.22,93.7,88.6,93.9,80.9,80.5,,0.198,0.296,0.311,0.261,0.28,0.233,,,,,,,,
25,2023-07-29,717213,Walk,walk,False,571448,592791,Nolan Arenado,Jameson Taillon,1,0,1,0180bee8-2ffc-4f41-b116-a53fe6555cc2,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.43700000000000006,86.5,82.0,94.0,98.0,109.0,111.0,113.0,87.0,104.0,97.0,97.0,107.0,97.0,117.0,113.0,122.0,101.0,102.0,99.0,0.102,0.342,0.222,0.154,0.149,,0.031,-0.69,-0.32,0.9,0.75,-0.12,,-0.22,93.7,88.6,93.9,80.9,80.5,,0.198,0.296,0.311,0.261,0.28,0.233,,,,,,,,
26,2023-07-29,717213,Flyout,field_out,True,669357,592791,Nolan Gorman,Jameson Taillon,1,0,0,21b6d6c3-7c29-4d84-9b66-4ecb8ab23aee,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.43700000000000006,86.5,82.0,94.0,98.0,109.0,111.0,113.0,87.0,104.0,97.0,97.0,107.0,97.0,117.0,113.0,122.0,101.0,102.0,99.0,0.102,0.342,0.222,0.154,0.149,,0.031,-0.69,-0.32,0.9,0.75,-0.12,,-0.22,93.7,88.6,93.9,80.9,80.5,,0.198,0.296,0.311,0.261,0.28,0.233,,,,,,,,
27,2023-07-29,717213,Lineout,field_out,True,673548,425794,Seiya Suzuki,Adam Wainwright,0,0,0,9b24985a-a563-411c-b1db-16a6bbf7727a,425794.0,adamwainwright,Wainwright,Right,Adam Wainwright,7.4,7.35,101.0,99.0,103.0,97.0,0.88,4.9,3.65,13.46,1.78,1.07,0.18600000000000003,0.439,0.129,0.33899999999999997,0.425,81.4,66.0,84.0,80.0,129.0,102.0,110.0,80.0,94.0,84.0,87.0,99.0,89.0,83.0,78.0,71.0,107.0,99.0,95.0,0.314,0.099,0.226,0.003,0.306,0.002,0.05,-1.48,-0.27,-3.36,-13.9,-1.5,6.39,-3.6,85.7,82.9,86.9,75.6,71.5,65.7,0.291,0.394,0.344,0.326,0.389,,,,,,,,,
28,2023-07-29,717213,Groundout,field_out,True,621020,425794,Dansby Swanson,Adam Wainwright,0,0,0,3fe1235d-5914-47b8-aed0-cb3183b5ea59,425794.0,adamwainwright,Wainwright,Right,Adam Wainwright,7.4,7.35,101.0,99.0,103.0,97.0,0.88,4.9,3.65,13.46,1.78,1.07,0.18600000000000003,0.439,0.129,0.33899999999999997,0.425,81.4,66.0,84.0,80.0,129.0,102.0,110.0,80.0,94.0,84.0,87.0,99.0,89.0,83.0,78.0,71.0,107.0,99.0,95.0,0.314,0.099,0.226,0.003,0.306,0.002,0.05,-1.48,-0.27,-3.36,-13.9,-1.5,6.39,-3.6,85.7,82.9,86.9,75.6,71.5,65.7,0.291,0.394,0.344,0.326,0.389,,,,,,,,,
29,2023-07-29,717213,Walk,walk,False,666624,425794,Christopher Morel,Adam Wainwright,1,0,0,96f2df40-dab9-4df6-a9c5-6c53e721ac2e,425794.0,adamwainwright,Wainwright,Right,Adam Wainwright,7.4,7.35,101.0,99.0,103.0,97.0,0.88,4.9,3.65,13.46,1.78,1.07,0.18600000000000003,0.439,0.129,0.33899999999999997,0.425,81.4,66.0,84.0,80.0,129.0,102.0,110.0,80.0,94.0,84.0,87.0,99.0,89.0,83.0,78.0,71.0,107.0,99.0,95.0,0.314,0.099,0.226,0.003,0.306,0.002,0.05,-1.48,-0.27,-3.36,-13.9,-1.5,6.39,-3.6,85.7,82.9,86.9,75.6,71.5,65.7,0.291,0.394,0.344,0.326,0.389,,,,,,,,,
30,2023-07-29,717213,Home Run,home_run,False,543228,425794,Yan Gomes,Adam Wainwright,1,0,1,2b390af7-2567-483e-9f4e-82c04ac5c44a,425794.0,adamwainwright,Wainwright,Right,Adam Wainwright,7.4,7.35,101.0,99.0,103.0,97.0,0.88,4.9,3.65,13.46,1.78,1.07,0.18600000000000003,0.439,0.129,0.33899999999999997,0.425,81.4,66.0,84.0,80.0,129.0,102.0,110.0,80.0,94.0,84.0,87.0,99.0,89.0,83.0,78.0,71.0,107.0,99.0,95.0,0.314,0.099,0.226,0.003,0.306,0.002,0.05,-1.48,-0.27,-3.36,-13.9,-1.5,6.39,-3.6,85.7,82.9,86.9,75.6,71.5,65.7,0.291,0.394,0.344,0.326,0.389,,,,,,,,,
31,2023-07-29,717213,Double,double,False,663611,425794,Nick Madrigal,Adam Wainwright,1,0,0,fbcbc813-b76e-4870-ade5-6e7a7a31ce01,425794.0,adamwainwright,Wainwright,Right,Adam Wainwright,7.4,7.35,101.0,99.0,103.0,97.0,0.88,4.9,3.65,13.46,1.78,1.07,0.18600000000000003,0.439,0.129,0.33899999999999997,0.425,81.4,66.0,84.0,80.0,129.0,102.0,110.0,80.0,94.0,84.0,87.0,99.0,89.0,83.0,78.0,71.0,107.0,99.0,95.0,0.314,0.099,0.226,0.003,0.306,0.002,0.05,-1.48,-0.27,-3.36,-13.9,-1.5,6.39,-3.6,85.7,82.9,86.9,75.6,71.5,65.7,0.291,0.394,0.344,0.326,0.389,,,,,,,,,
32,2023-07-29,717213,Groundout,field_out,True,643565,425794,Mike Tauchman,Adam Wainwright,0,0,0,1326fc79-d6b2-4b59-9079-33ab4bb86960,425794.0,adamwainwright,Wainwright,Right,Adam Wainwright,7.4,7.35,101.0,99.0,103.0,97.0,0.88,4.9,3.65,13.46,1.78,1.07,0.18600000000000003,0.439,0.129,0.33899999999999997,0.425,81.4,66.0,84.0,80.0,129.0,102.0,110.0,80.0,94.0,84.0,87.0,99.0,89.0,83.0,78.0,71.0,107.0,99.0,95.0,0.314,0.099,0.226,0.003,0.306,0.002,0.05,-1.48,-0.27,-3.36,-13.9,-1.5,6.39,-3.6,85.7,82.9,86.9,75.6,71.5,65.7,0.291,0.394,0.344,0.326,0.389,,,,,,,,,
33,2023-07-29,717213,Groundout,field_out,True,575929,592791,Willson Contreras,Jameson Taillon,0,0,0,3bab3ab3-4a62-4074-a832-3996d785d16d,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.43700000000000006,86.5,82.0,94.0,98.0,109.0,111.0,113.0,87.0,104.0,97.0,97.0,107.0,97.0,117.0,113.0,122.0,101.0,102.0,99.0,0.102,0.342,0.222,0.154,0.149,,0.031,-0.69,-0.32,0.9,0.75,-0.12,,-0.22,93.7,88.6,93.9,80.9,80.5,,0.198,0.296,0.311,0.261,0.28,0.233,,,,,,,,
