,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,CU_ba,CH_ba,SL_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,ST_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba
14,2023-07-03,717505,Lineout,field_out,True,664058,605483,David Fletcher,Blake Snell,0,0,0,fdb24c5f-790e-4467-84b8-271de77d532a,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,,,,,,,,,
15,2023-07-03,717505,Flyout,field_out,True,596142,642545,Gary Sánchez,Jaime Barria,1,0,0,94fdb226-6241-4bf2-9049-cef11eeeaa64,642545.0,jaimebarria,Barria,Right,Jaime Barria,5.68,5.41,82.1,100.0,96.0,99.0,0.787,6.78,3.28,9.95,2.19,0.81,0.213,0.46299999999999997,0.175,0.302,0.424,84.6,87.0,100.0,98.0,,,,84.0,101.0,97.0,107.0,101.0,103.0,0.306,0.507,,0.141,-2.05,0.32,,0.67,93.0,85.9,,0.362,,0.227,0.242,85.0,72.0,71.0,0.047,-6.47,92.2,0.389,,,,,,,,,,,,,,,
16,2023-07-03,717505,Strikeout,strikeout,True,572761,642545,Matt Carpenter,Jaime Barria,0,0,0,114c8b42-0dd3-446b-8713-6c2bbac59459,642545.0,jaimebarria,Barria,Right,Jaime Barria,5.68,5.41,82.1,100.0,96.0,99.0,0.787,6.78,3.28,9.95,2.19,0.81,0.213,0.46299999999999997,0.175,0.302,0.424,84.6,87.0,100.0,98.0,,,,84.0,101.0,97.0,107.0,101.0,103.0,0.306,0.507,,0.141,-2.05,0.32,,0.67,93.0,85.9,,0.362,,0.227,0.242,85.0,72.0,71.0,0.047,-6.47,92.2,0.389,,,,,,,,,,,,,,,
17,2023-07-03,717505,Flyout,field_out,True,663757,642545,Trent Grisham,Jaime Barria,0,0,0,2407940f-e03e-40e3-8fe2-2b9103f35e31,642545.0,jaimebarria,Barria,Right,Jaime Barria,5.68,5.41,82.1,100.0,96.0,99.0,0.787,6.78,3.28,9.95,2.19,0.81,0.213,0.46299999999999997,0.175,0.302,0.424,84.6,87.0,100.0,98.0,,,,84.0,101.0,97.0,107.0,101.0,103.0,0.306,0.507,,0.141,-2.05,0.32,,0.67,93.0,85.9,,0.362,,0.227,0.242,85.0,72.0,71.0,0.047,-6.47,92.2,0.389,,,,,,,,,,,,,,,
18,2023-07-03,717505,Strikeout,strikeout,True,621493,605483,Taylor Ward,Blake Snell,0,0,0,3ed2604c-6fab-48b9-bf3b-aea4720040b3,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,,,,,,,,,
19,2023-07-03,717505,Walk,walk,False,545361,605483,Mike Trout,Blake Snell,0,0,0,b9370a5b-8509-40fc-922b-9423593af4d0,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,,,,,,,,,
20,2023-07-03,717505,Forceout,force_out,True,660271,605483,Shohei Ohtani,Blake Snell,0,0,1,888f2f8a-ec68-4320-aaea-6956982c021a,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,,,,,,,,,
21,2023-07-03,717505,Single,single,False,543685,605483,Anthony Rendon,Blake Snell,0,0,1,93fcd0e7-fdd2-463e-94e7-b1ec46923656,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,,,,,,,,,
22,2023-07-03,717505,Strikeout,strikeout,True,592669,605483,Hunter Renfroe,Blake Snell,0,0,0,f6f9902f-29f0-4b9f-8cd9-835c7c328c26,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,,,,,,,,,
23,2023-07-03,717505,Pop Out,field_out,True,673490,642545,Ha-Seong Kim,Jaime Barria,1,0,0,10669ff3-f49d-475a-9e49-a5826d98e79e,642545.0,jaimebarria,Barria,Right,Jaime Barria,5.68,5.41,82.1,100.0,96.0,99.0,0.787,6.78,3.28,9.95,2.19,0.81,0.213,0.46299999999999997,0.175,0.302,0.424,84.6,87.0,100.0,98.0,,,,84.0,101.0,97.0,107.0,101.0,103.0,0.306,0.507,,0.141,-2.05,0.32,,0.67,93.0,85.9,,0.362,,0.227,0.242,85.0,72.0,71.0,0.047,-6.47,92.2,0.389,,,,,,,,,,,,,,,
24,2023-07-03,717505,Strikeout,strikeout,True,665742,642545,Juan Soto,Jaime Barria,0,0,0,92615e34-86ad-4cd4-9aec-3ced7f5c7562,642545.0,jaimebarria,Barria,Right,Jaime Barria,5.68,5.41,82.1,100.0,96.0,99.0,0.787,6.78,3.28,9.95,2.19,0.81,0.213,0.46299999999999997,0.175,0.302,0.424,84.6,87.0,100.0,98.0,,,,84.0,101.0,97.0,107.0,101.0,103.0,0.306,0.507,,0.141,-2.05,0.32,,0.67,93.0,85.9,,0.362,,0.227,0.242,85.0,72.0,71.0,0.047,-6.47,92.2,0.389,,,,,,,,,,,,,,,
25,2023-07-03,717505,Groundout,field_out,True,665487,642545,Fernando Tatis Jr.,Jaime Barria,1,1,0,ef3a51a7-ee0c-474f-8cbc-cb1dead9966f,642545.0,jaimebarria,Barria,Right,Jaime Barria,5.68,5.41,82.1,100.0,96.0,99.0,0.787,6.78,3.28,9.95,2.19,0.81,0.213,0.46299999999999997,0.175,0.302,0.424,84.6,87.0,100.0,98.0,,,,84.0,101.0,97.0,107.0,101.0,103.0,0.306,0.507,,0.141,-2.05,0.32,,0.67,93.0,85.9,,0.362,,0.227,0.242,85.0,72.0,71.0,0.047,-6.47,92.2,0.389,,,,,,,,,,,,,,,
26,2023-07-03,717505,Single,single,False,500871,605483,Eduardo Escobar,Blake Snell,1,0,0,9803983a-f74a-4ac7-a0c9-2b019b44f409,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,,,,,,,,,
27,2023-07-03,717505,Single,single,False,650859,605483,Luis Rengifo,Blake Snell,0,0,1,59521e3d-2588-4766-9be0-e3888acd5958,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,,,,,,,,,
28,2023-07-03,717505,Strikeout,strikeout,True,595453,605483,Chad Wallach,Blake Snell,0,0,0,7b41e952-1800-4e47-84df-5b5ee2fd386c,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,,,,,,,,,
29,2023-07-03,717505,Grounded Into DP,grounded_into_double_play,True,664058,605483,David Fletcher,Blake Snell,1,0,1,b36120af-7e6e-4927-9800-9eb97322c694,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,,,,,,,,,
30,2023-07-03,717505,Flyout,field_out,True,592518,642545,Manny Machado,Jaime Barria,1,0,0,c4eea322-14d5-44d1-a3b7-ae5f8b2badc9,642545.0,jaimebarria,Barria,Right,Jaime Barria,5.68,5.41,82.1,100.0,96.0,99.0,0.787,6.78,3.28,9.95,2.19,0.81,0.213,0.46299999999999997,0.175,0.302,0.424,84.6,87.0,100.0,98.0,,,,84.0,101.0,97.0,107.0,101.0,103.0,0.306,0.507,,0.141,-2.05,0.32,,0.67,93.0,85.9,,0.362,,0.227,0.242,85.0,72.0,71.0,0.047,-6.47,92.2,0.389,,,,,,,,,,,,,,,
31,2023-07-03,717505,Double,double,False,593428,642545,Xander Bogaerts,Jaime Barria,0,0,0,3a80307c-1e10-491c-906a-456afddcb1d1,642545.0,jaimebarria,Barria,Right,Jaime Barria,5.68,5.41,82.1,100.0,96.0,99.0,0.787,6.78,3.28,9.95,2.19,0.81,0.213,0.46299999999999997,0.175,0.302,0.424,84.6,87.0,100.0,98.0,,,,84.0,101.0,97.0,107.0,101.0,103.0,0.306,0.507,,0.141,-2.05,0.32,,0.67,93.0,85.9,,0.362,,0.227,0.242,85.0,72.0,71.0,0.047,-6.47,92.2,0.389,,,,,,,,,,,,,,,
32,2023-07-03,717505,Single,single,False,630105,642545,Jake Cronenworth,Jaime Barria,1,0,1,811416de-146d-4122-ad86-23c651b55390,642545.0,jaimebarria,Barria,Right,Jaime Barria,5.68,5.41,82.1,100.0,96.0,99.0,0.787,6.78,3.28,9.95,2.19,0.81,0.213,0.46299999999999997,0.175,0.302,0.424,84.6,87.0,100.0,98.0,,,,84.0,101.0,97.0,107.0,101.0,103.0,0.306,0.507,,0.141,-2.05,0.32,,0.67,93.0,85.9,,0.362,,0.227,0.242,85.0,72.0,71.0,0.047,-6.47,92.2,0.389,,,,,,,,,,,,,,,
33,2023-07-03,717505,Pop Out,field_out,True,596142,642545,Gary Sánchez,Jaime Barria,0,0,0,5f76b5ed-7947-4442-a523-4dac755b0279,642545.0,jaimebarria,Barria,Right,Jaime Barria,5.68,5.41,82.1,100.0,96.0,99.0,0.787,6.78,3.28,9.95,2.19,0.81,0.213,0.46299999999999997,0.175,0.302,0.424,84.6,87.0,100.0,98.0,,,,84.0,101.0,97.0,107.0,101.0,103.0,0.306,0.507,,0.141,-2.05,0.32,,0.67,93.0,85.9,,0.362,,0.227,0.242,85.0,72.0,71.0,0.047,-6.47,92.2,0.389,,,,,,,,,,,,,,,
34,2023-07-03,717505,Caught Stealing 2B,caught_stealing_2b,True,572761,642545,Matt Carpenter,Jaime Barria,1,0,0,4a4aae7e-770e-4b5e-a90a-f93e5aaa703f,642545.0,jaimebarria,Barria,Right,Jaime Barria,5.68,5.41,82.1,100.0,96.0,99.0,0.787,6.78,3.28,9.95,2.19,0.81,0.213,0.46299999999999997,0.175,0.302,0.424,84.6,87.0,100.0,98.0,,,,84.0,101.0,97.0,107.0,101.0,103.0,0.306,0.507,,0.141,-2.05,0.32,,0.67,93.0,85.9,,0.362,,0.227,0.242,85.0,72.0,71.0,0.047,-6.47,92.2,0.389,,,,,,,,,,,,,,,
35,2023-07-03,717505,Groundout,field_out,True,621493,605483,Taylor Ward,Blake Snell,1,1,0,3d6a5f74-f3db-4241-b4c6-d4d880897545,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,,,,,,,,,
36,2023-07-03,717505,Single,single,False,545361,605483,Mike Trout,Blake Snell,1,0,0,e3dcde80-c799-43e5-bc72-c37c6feb623e,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,,,,,,,,,
37,2023-07-03,717505,Walk,walk,False,660271,605483,Shohei Ohtani,Blake Snell,0,0,1,cf896d0a-a5f6-46bf-9486-a8df7bdecb8f,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,,,,,,,,,
38,2023-07-03,717505,Walk,walk,False,543685,605483,Anthony Rendon,Blake Snell,0,0,1,763ec4ab-9659-45d2-b0a7-79c121daa6a9,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,,,,,,,,,
39,2023-07-03,717505,Strikeout,strikeout,True,592669,605483,Hunter Renfroe,Blake Snell,0,0,0,664ac575-8d06-4280-8054-07e083cc1fde,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,,,,,,,,,
40,2023-07-03,717505,Forceout,force_out,True,500871,605483,Eduardo Escobar,Blake Snell,0,0,1,6a4c569b-1fdc-423e-9733-757764b41bbf,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,,,,,,,,,
