,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,FF_ba,CU_ba,SI_ba,CH_ba,SL_ba,SV_ba,ST_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FS_ba
10,2023-04-02,718733,Strikeout,strikeout,True,678662,607625,Ezequiel Tovar,Seth Lugo,0,0,0,eb432ee8-6455-471a-ac99-e7a6fc5660ac,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,3.57,4.42,146.1,102.0,103.0,103.0,0.805,8.61,2.21,8.61,1.17,1.34,0.209,0.43799999999999994,0.139,0.35100000000000003,0.45899999999999996,86.3,85.0,96.0,97.0,122.0,100.0,105.0,87.0,108.0,103.0,97.0,102.0,97.0,114.0,96.0,108.0,0.19899999999999998,0.318,0.111,0.313,0.059000000000000004,0.36,1.87,-0.6,0.26,-2.89,93.4,93.2,85.2,79.6,0.246,0.287,0.208,0.303,0.303,0.0,0.25,,,,,,,,,,,,,
11,2023-04-02,718733,Strikeout,strikeout,True,443558,596295,Nelson Cruz,Austin Gomber,0,0,0,6643d7f8-b1be-4adc-925d-462b137a1e08,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,,,,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,0.012,0.439,0.201,,0.18100000000000002,-1.99,-5.34,0.96,,-0.07,90.6,90.8,84.8,,0.344,0.226,0.4,0.296,0.275,,,90.0,103.0,104.0,0.168,-0.75,77.6,,,,,,,
12,2023-04-02,718733,Groundout,field_out,True,630105,596295,Jake Cronenworth,Austin Gomber,0,0,0,c2baab0d-88e8-4e31-b2e4-f848914afe9a,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,,,,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,0.012,0.439,0.201,,0.18100000000000002,-1.99,-5.34,0.96,,-0.07,90.6,90.8,84.8,,0.344,0.226,0.4,0.296,0.275,,,90.0,103.0,104.0,0.168,-0.75,77.6,,,,,,,
13,2023-04-02,718733,Strikeout,strikeout,True,673490,596295,Ha-Seong Kim,Austin Gomber,0,0,0,5dd38f5d-e586-401f-9d71-933257d1da3a,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,,,,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,0.012,0.439,0.201,,0.18100000000000002,-1.99,-5.34,0.96,,-0.07,90.6,90.8,84.8,,0.344,0.226,0.4,0.296,0.275,,,90.0,103.0,104.0,0.168,-0.75,77.6,,,,,,,
14,2023-04-02,718733,Strikeout,strikeout,True,661531,607625,Brian Serven,Seth Lugo,0,0,0,f8470623-2ca8-48fc-8eb6-a6b2b514c621,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,3.57,4.42,146.1,102.0,103.0,103.0,0.805,8.61,2.21,8.61,1.17,1.34,0.209,0.43799999999999994,0.139,0.35100000000000003,0.45899999999999996,86.3,85.0,96.0,97.0,122.0,100.0,105.0,87.0,108.0,103.0,97.0,102.0,97.0,114.0,96.0,108.0,0.19899999999999998,0.318,0.111,0.313,0.059000000000000004,0.36,1.87,-0.6,0.26,-2.89,93.4,93.2,85.2,79.6,0.246,0.287,0.208,0.303,0.303,0.0,0.25,,,,,,,,,,,,,
15,2023-04-02,718733,Strikeout,strikeout,True,595777,607625,Jurickson Profar,Seth Lugo,0,0,0,8609d5d7-a673-467f-b1ca-d42a2c3ceb73,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,3.57,4.42,146.1,102.0,103.0,103.0,0.805,8.61,2.21,8.61,1.17,1.34,0.209,0.43799999999999994,0.139,0.35100000000000003,0.45899999999999996,86.3,85.0,96.0,97.0,122.0,100.0,105.0,87.0,108.0,103.0,97.0,102.0,97.0,114.0,96.0,108.0,0.19899999999999998,0.318,0.111,0.313,0.059000000000000004,0.36,1.87,-0.6,0.26,-2.89,93.4,93.2,85.2,79.6,0.246,0.287,0.208,0.303,0.303,0.0,0.25,,,,,,,,,,,,,
16,2023-04-02,718733,Groundout,field_out,True,592178,607625,Kris Bryant,Seth Lugo,1,0,0,87ab9eb1-3198-4361-9314-f83c275ab1bd,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,3.57,4.42,146.1,102.0,103.0,103.0,0.805,8.61,2.21,8.61,1.17,1.34,0.209,0.43799999999999994,0.139,0.35100000000000003,0.45899999999999996,86.3,85.0,96.0,97.0,122.0,100.0,105.0,87.0,108.0,103.0,97.0,102.0,97.0,114.0,96.0,108.0,0.19899999999999998,0.318,0.111,0.313,0.059000000000000004,0.36,1.87,-0.6,0.26,-2.89,93.4,93.2,85.2,79.6,0.246,0.287,0.208,0.303,0.303,0.0,0.25,,,,,,,,,,,,,
17,2023-04-02,718733,Pop Out,field_out,True,543592,596295,Austin Nola,Austin Gomber,0,0,0,ca96739b-5a5d-4f2a-ba2e-55ee647f27af,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,,,,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,0.012,0.439,0.201,,0.18100000000000002,-1.99,-5.34,0.96,,-0.07,90.6,90.8,84.8,,0.344,0.226,0.4,0.296,0.275,,,90.0,103.0,104.0,0.168,-0.75,77.6,,,,,,,
18,2023-04-02,718733,Home Run,home_run,False,663757,596295,Trent Grisham,Austin Gomber,0,0,0,bba620ac-9073-41fe-bacd-6060e438abbf,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,,,,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,0.012,0.439,0.201,,0.18100000000000002,-1.99,-5.34,0.96,,-0.07,90.6,90.8,84.8,,0.344,0.226,0.4,0.296,0.275,,,90.0,103.0,104.0,0.168,-0.75,77.6,,,,,,,
19,2023-04-02,718733,Single,single,False,640492,596295,José Azocar,Austin Gomber,1,0,0,75388491-c2c5-4f56-86f0-bffd2508a358,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,,,,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,0.012,0.439,0.201,,0.18100000000000002,-1.99,-5.34,0.96,,-0.07,90.6,90.8,84.8,,0.344,0.226,0.4,0.296,0.275,,,90.0,103.0,104.0,0.168,-0.75,77.6,,,,,,,
20,2023-04-02,718733,Home Run,home_run,False,593428,596295,Xander Bogaerts,Austin Gomber,0,0,1,a01a7833-2a60-4872-bde1-778919479302,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,,,,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,0.012,0.439,0.201,,0.18100000000000002,-1.99,-5.34,0.96,,-0.07,90.6,90.8,84.8,,0.344,0.226,0.4,0.296,0.275,,,90.0,103.0,104.0,0.168,-0.75,77.6,,,,,,,
21,2023-04-02,718733,Pop Out,field_out,True,592518,596295,Manny Machado,Austin Gomber,0,0,0,80df041c-9302-4674-be5b-e8c0005339c1,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,,,,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,0.012,0.439,0.201,,0.18100000000000002,-1.99,-5.34,0.96,,-0.07,90.6,90.8,84.8,,0.344,0.226,0.4,0.296,0.275,,,90.0,103.0,104.0,0.168,-0.75,77.6,,,,,,,
22,2023-04-02,718733,Groundout,field_out,True,665742,596295,Juan Soto,Austin Gomber,0,0,0,eaa23e46-8d2c-413d-a127-5c6349dfadad,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,,,,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,0.012,0.439,0.201,,0.18100000000000002,-1.99,-5.34,0.96,,-0.07,90.6,90.8,84.8,,0.344,0.226,0.4,0.296,0.275,,,90.0,103.0,104.0,0.168,-0.75,77.6,,,,,,,
23,2023-04-02,718733,Groundout,field_out,True,453568,607625,Charlie Blackmon,Seth Lugo,0,0,0,b9cf67b7-60e5-48fc-975b-65c9279a7379,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,3.57,4.42,146.1,102.0,103.0,103.0,0.805,8.61,2.21,8.61,1.17,1.34,0.209,0.43799999999999994,0.139,0.35100000000000003,0.45899999999999996,86.3,85.0,96.0,97.0,122.0,100.0,105.0,87.0,108.0,103.0,97.0,102.0,97.0,114.0,96.0,108.0,0.19899999999999998,0.318,0.111,0.313,0.059000000000000004,0.36,1.87,-0.6,0.26,-2.89,93.4,93.2,85.2,79.6,0.246,0.287,0.208,0.303,0.303,0.0,0.25,,,,,,,,,,,,,
24,2023-04-02,718733,Flyout,field_out,True,543068,607625,C.J. Cron,Seth Lugo,1,0,0,437e7fec-7f27-4fa9-954b-74fee089c500,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,3.57,4.42,146.1,102.0,103.0,103.0,0.805,8.61,2.21,8.61,1.17,1.34,0.209,0.43799999999999994,0.139,0.35100000000000003,0.45899999999999996,86.3,85.0,96.0,97.0,122.0,100.0,105.0,87.0,108.0,103.0,97.0,102.0,97.0,114.0,96.0,108.0,0.19899999999999998,0.318,0.111,0.313,0.059000000000000004,0.36,1.87,-0.6,0.26,-2.89,93.4,93.2,85.2,79.6,0.246,0.287,0.208,0.303,0.303,0.0,0.25,,,,,,,,,,,,,
25,2023-04-02,718733,Groundout,field_out,True,641857,607625,Ryan McMahon,Seth Lugo,1,0,0,0d9e0b29-b37e-4248-ac57-67f4fc86a216,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,3.57,4.42,146.1,102.0,103.0,103.0,0.805,8.61,2.21,8.61,1.17,1.34,0.209,0.43799999999999994,0.139,0.35100000000000003,0.45899999999999996,86.3,85.0,96.0,97.0,122.0,100.0,105.0,87.0,108.0,103.0,97.0,102.0,97.0,114.0,96.0,108.0,0.19899999999999998,0.318,0.111,0.313,0.059000000000000004,0.36,1.87,-0.6,0.26,-2.89,93.4,93.2,85.2,79.6,0.246,0.287,0.208,0.303,0.303,0.0,0.25,,,,,,,,,,,,,
26,2023-04-02,718733,Strikeout,strikeout,True,443558,596295,Nelson Cruz,Austin Gomber,0,0,0,2f2f1c74-2a6f-4427-9861-100c79e89200,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,,,,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,0.012,0.439,0.201,,0.18100000000000002,-1.99,-5.34,0.96,,-0.07,90.6,90.8,84.8,,0.344,0.226,0.4,0.296,0.275,,,90.0,103.0,104.0,0.168,-0.75,77.6,,,,,,,
27,2023-04-02,718733,Pop Out,field_out,True,630105,596295,Jake Cronenworth,Austin Gomber,0,0,0,283659f6-f309-4a70-8a11-1b8beb8d336f,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,,,,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,0.012,0.439,0.201,,0.18100000000000002,-1.99,-5.34,0.96,,-0.07,90.6,90.8,84.8,,0.344,0.226,0.4,0.296,0.275,,,90.0,103.0,104.0,0.168,-0.75,77.6,,,,,,,
28,2023-04-02,718733,Walk,walk,False,673490,596295,Ha-Seong Kim,Austin Gomber,0,0,0,5d6e7562-34f7-419a-b24d-0b2c857c08ee,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,,,,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,0.012,0.439,0.201,,0.18100000000000002,-1.99,-5.34,0.96,,-0.07,90.6,90.8,84.8,,0.344,0.226,0.4,0.296,0.275,,,90.0,103.0,104.0,0.168,-0.75,77.6,,,,,,,
29,2023-04-02,718733,Single,single,False,543592,596295,Austin Nola,Austin Gomber,0,0,1,f29eb8c1-9f0a-45f5-a6e8-bf9b7c468ada,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,,,,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,0.012,0.439,0.201,,0.18100000000000002,-1.99,-5.34,0.96,,-0.07,90.6,90.8,84.8,,0.344,0.226,0.4,0.296,0.275,,,90.0,103.0,104.0,0.168,-0.75,77.6,,,,,,,
30,2023-04-02,718733,Bunt Groundout,field_out,True,663757,596295,Trent Grisham,Austin Gomber,0,0,0,3f521db4-7d5a-4ccf-a0ff-0ce18c706076,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,,,,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,0.012,0.439,0.201,,0.18100000000000002,-1.99,-5.34,0.96,,-0.07,90.6,90.8,84.8,,0.344,0.226,0.4,0.296,0.275,,,90.0,103.0,104.0,0.168,-0.75,77.6,,,,,,,
31,2023-04-02,718733,Flyout,field_out,True,660707,607625,Elehuris Montero,Seth Lugo,0,0,0,baab0f86-3aab-4e57-b1bb-60f9f7fe56a7,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,3.57,4.42,146.1,102.0,103.0,103.0,0.805,8.61,2.21,8.61,1.17,1.34,0.209,0.43799999999999994,0.139,0.35100000000000003,0.45899999999999996,86.3,85.0,96.0,97.0,122.0,100.0,105.0,87.0,108.0,103.0,97.0,102.0,97.0,114.0,96.0,108.0,0.19899999999999998,0.318,0.111,0.313,0.059000000000000004,0.36,1.87,-0.6,0.26,-2.89,93.4,93.2,85.2,79.6,0.246,0.287,0.208,0.303,0.303,0.0,0.25,,,,,,,,,,,,,
32,2023-04-02,718733,Flyout,field_out,True,602074,607625,Yonathan Daza,Seth Lugo,0,0,0,34a47632-0ac2-4bc3-b16b-7635699f3b61,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,3.57,4.42,146.1,102.0,103.0,103.0,0.805,8.61,2.21,8.61,1.17,1.34,0.209,0.43799999999999994,0.139,0.35100000000000003,0.45899999999999996,86.3,85.0,96.0,97.0,122.0,100.0,105.0,87.0,108.0,103.0,97.0,102.0,97.0,114.0,96.0,108.0,0.19899999999999998,0.318,0.111,0.313,0.059000000000000004,0.36,1.87,-0.6,0.26,-2.89,93.4,93.2,85.2,79.6,0.246,0.287,0.208,0.303,0.303,0.0,0.25,,,,,,,,,,,,,
33,2023-04-02,718733,Flyout,field_out,True,678662,607625,Ezequiel Tovar,Seth Lugo,1,1,0,f6d6386c-1fda-4c48-bcc7-003f4c720f93,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,3.57,4.42,146.1,102.0,103.0,103.0,0.805,8.61,2.21,8.61,1.17,1.34,0.209,0.43799999999999994,0.139,0.35100000000000003,0.45899999999999996,86.3,85.0,96.0,97.0,122.0,100.0,105.0,87.0,108.0,103.0,97.0,102.0,97.0,114.0,96.0,108.0,0.19899999999999998,0.318,0.111,0.313,0.059000000000000004,0.36,1.87,-0.6,0.26,-2.89,93.4,93.2,85.2,79.6,0.246,0.287,0.208,0.303,0.303,0.0,0.25,,,,,,,,,,,,,
34,2023-04-02,718733,Flyout,field_out,True,640492,596295,José Azocar,Austin Gomber,0,0,0,bed62109-c47d-417c-9b04-bd058eadb8fb,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,,,,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,0.012,0.439,0.201,,0.18100000000000002,-1.99,-5.34,0.96,,-0.07,90.6,90.8,84.8,,0.344,0.226,0.4,0.296,0.275,,,90.0,103.0,104.0,0.168,-0.75,77.6,,,,,,,
35,2023-04-02,718733,Flyout,field_out,True,593428,596295,Xander Bogaerts,Austin Gomber,1,0,0,f5ed34f9-9e8f-4362-870e-4ebdf6962691,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,,,,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,0.012,0.439,0.201,,0.18100000000000002,-1.99,-5.34,0.96,,-0.07,90.6,90.8,84.8,,0.344,0.226,0.4,0.296,0.275,,,90.0,103.0,104.0,0.168,-0.75,77.6,,,,,,,
