,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,KC%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wKC/C,wCH/C,vFA,vFC,vSI,vSL,vCU,vKC,FF_ba,SL_ba,CH_ba,SI_ba,CU_ba,FC_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,ST_ba,Stf+ KC,Loc+ KC,Pit+ KC
0,2023-05-24,718039,Strikeout,strikeout,True,656716,425844,Zach McKinstry,Zack Greinke,0,0,0,d3fb443c-219a-4a11-9e6a-096664122938,425844.0,zackgreinke,Greinke,Right,Zack Greinke,5.06,5.1,142.1,104.0,85.0,100.0,0.848,6.13,1.45,9.99,1.58,1.19,0.26,0.39,0.147,0.29,0.425,86.5,84.0,109.0,109.0,96.0,97.0,104.0,72.0,103.0,92.0,76.0,106.0,93.0,94.0,103.0,106.0,100.0,113.0,103.0,0.157,0.265,0.07,0.2,0.141,0.0,0.166,0.25,-0.94,-0.92,1.12,-2.99,-3.64,0.06,89.5,85.2,89.8,79.2,72.5,57.9,0.276,0.214,0.241,0.333,0.386,0.32,,,,,,,,,,,
1,2023-05-24,718039,Pop Out,field_out,True,595879,425844,Javier Báez,Zack Greinke,1,0,0,bda570a7-5aeb-4b88-8a00-5c148477fad4,425844.0,zackgreinke,Greinke,Right,Zack Greinke,5.06,5.1,142.1,104.0,85.0,100.0,0.848,6.13,1.45,9.99,1.58,1.19,0.26,0.39,0.147,0.29,0.425,86.5,84.0,109.0,109.0,96.0,97.0,104.0,72.0,103.0,92.0,76.0,106.0,93.0,94.0,103.0,106.0,100.0,113.0,103.0,0.157,0.265,0.07,0.2,0.141,0.0,0.166,0.25,-0.94,-0.92,1.12,-2.99,-3.64,0.06,89.5,85.2,89.8,79.2,72.5,57.9,0.276,0.214,0.241,0.333,0.386,0.32,,,,,,,,,,,
2,2023-05-24,718039,Walk,walk,False,682985,425844,Riley Greene,Zack Greinke,0,0,0,00fc3386-4751-4c42-92d1-7cbd5a61eb98,425844.0,zackgreinke,Greinke,Right,Zack Greinke,5.06,5.1,142.1,104.0,85.0,100.0,0.848,6.13,1.45,9.99,1.58,1.19,0.26,0.39,0.147,0.29,0.425,86.5,84.0,109.0,109.0,96.0,97.0,104.0,72.0,103.0,92.0,76.0,106.0,93.0,94.0,103.0,106.0,100.0,113.0,103.0,0.157,0.265,0.07,0.2,0.141,0.0,0.166,0.25,-0.94,-0.92,1.12,-2.99,-3.64,0.06,89.5,85.2,89.8,79.2,72.5,57.9,0.276,0.214,0.241,0.333,0.386,0.32,,,,,,,,,,,
3,2023-05-24,718039,Groundout,field_out,True,679529,425844,Spencer Torkelson,Zack Greinke,0,0,0,b0e3a117-e585-4fa0-8095-474758900043,425844.0,zackgreinke,Greinke,Right,Zack Greinke,5.06,5.1,142.1,104.0,85.0,100.0,0.848,6.13,1.45,9.99,1.58,1.19,0.26,0.39,0.147,0.29,0.425,86.5,84.0,109.0,109.0,96.0,97.0,104.0,72.0,103.0,92.0,76.0,106.0,93.0,94.0,103.0,106.0,100.0,113.0,103.0,0.157,0.265,0.07,0.2,0.141,0.0,0.166,0.25,-0.94,-0.92,1.12,-2.99,-3.64,0.06,89.5,85.2,89.8,79.2,72.5,57.9,0.276,0.214,0.241,0.333,0.386,0.32,,,,,,,,,,,
4,2023-05-24,718039,Groundout,field_out,True,622110,571510,Matt Duffy,Matthew Boyd,0,0,0,6d15cf26-6f8a-48ef-86d1-6a72c5f66e30,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,5.45,4.24,71.0,98.0,86.0,96.0,0.7170000000000001,9.25,3.17,8.75,1.39,0.9,0.222,0.39399999999999996,0.153,0.32,0.379,80.2,87.0,97.0,101.0,90.0,87.0,92.0,81.0,102.0,94.0,76.0,100.0,90.0,95.0,95.0,96.0,,,,0.07,0.386,,0.284,0.07400000000000001,,0.18600000000000003,-0.64,,2.52,0.57,-2.52,,0.56,91.4,,90.8,79.6,73.8,,0.281,0.203,0.245,0.207,0.4,,,,,,,,,,,,
5,2023-05-24,718039,Single,single,False,686469,571510,Vinnie Pasquantino,Matthew Boyd,0,0,0,aaf27793-a0cc-483a-82af-c36c878895be,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,5.45,4.24,71.0,98.0,86.0,96.0,0.7170000000000001,9.25,3.17,8.75,1.39,0.9,0.222,0.39399999999999996,0.153,0.32,0.379,80.2,87.0,97.0,101.0,90.0,87.0,92.0,81.0,102.0,94.0,76.0,100.0,90.0,95.0,95.0,96.0,,,,0.07,0.386,,0.284,0.07400000000000001,,0.18600000000000003,-0.64,,2.52,0.57,-2.52,,0.56,91.4,,90.8,79.6,73.8,,0.281,0.203,0.245,0.207,0.4,,,,,,,,,,,,
6,2023-05-24,718039,Pop Out,field_out,True,677951,571510,Bobby Witt Jr.,Matthew Boyd,0,0,0,69b36bca-1c99-4784-9fb7-8aa5a0954e9c,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,5.45,4.24,71.0,98.0,86.0,96.0,0.7170000000000001,9.25,3.17,8.75,1.39,0.9,0.222,0.39399999999999996,0.153,0.32,0.379,80.2,87.0,97.0,101.0,90.0,87.0,92.0,81.0,102.0,94.0,76.0,100.0,90.0,95.0,95.0,96.0,,,,0.07,0.386,,0.284,0.07400000000000001,,0.18600000000000003,-0.64,,2.52,0.57,-2.52,,0.56,91.4,,90.8,79.6,73.8,,0.281,0.203,0.245,0.207,0.4,,,,,,,,,,,,
7,2023-05-24,718039,Strikeout,strikeout,True,668472,571510,Nick Pratto,Matthew Boyd,0,0,0,98a979aa-7f37-4d21-86f3-2bdf984e1926,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,5.45,4.24,71.0,98.0,86.0,96.0,0.7170000000000001,9.25,3.17,8.75,1.39,0.9,0.222,0.39399999999999996,0.153,0.32,0.379,80.2,87.0,97.0,101.0,90.0,87.0,92.0,81.0,102.0,94.0,76.0,100.0,90.0,95.0,95.0,96.0,,,,0.07,0.386,,0.284,0.07400000000000001,,0.18600000000000003,-0.64,,2.52,0.57,-2.52,,0.56,91.4,,90.8,79.6,73.8,,0.281,0.203,0.245,0.207,0.4,,,,,,,,,,,,
8,2023-05-24,718039,Strikeout,strikeout,True,663837,425844,Matt Vierling,Zack Greinke,0,0,0,51fe4ee9-fe64-4361-9a6d-3d37fcedbe37,425844.0,zackgreinke,Greinke,Right,Zack Greinke,5.06,5.1,142.1,104.0,85.0,100.0,0.848,6.13,1.45,9.99,1.58,1.19,0.26,0.39,0.147,0.29,0.425,86.5,84.0,109.0,109.0,96.0,97.0,104.0,72.0,103.0,92.0,76.0,106.0,93.0,94.0,103.0,106.0,100.0,113.0,103.0,0.157,0.265,0.07,0.2,0.141,0.0,0.166,0.25,-0.94,-0.92,1.12,-2.99,-3.64,0.06,89.5,85.2,89.8,79.2,72.5,57.9,0.276,0.214,0.241,0.333,0.386,0.32,,,,,,,,,,,
9,2023-05-24,718039,Groundout,field_out,True,668731,425844,Akil Baddoo,Zack Greinke,0,0,0,418ecf94-5229-4859-904a-81af9c192e4e,425844.0,zackgreinke,Greinke,Right,Zack Greinke,5.06,5.1,142.1,104.0,85.0,100.0,0.848,6.13,1.45,9.99,1.58,1.19,0.26,0.39,0.147,0.29,0.425,86.5,84.0,109.0,109.0,96.0,97.0,104.0,72.0,103.0,92.0,76.0,106.0,93.0,94.0,103.0,106.0,100.0,113.0,103.0,0.157,0.265,0.07,0.2,0.141,0.0,0.166,0.25,-0.94,-0.92,1.12,-2.99,-3.64,0.06,89.5,85.2,89.8,79.2,72.5,57.9,0.276,0.214,0.241,0.333,0.386,0.32,,,,,,,,,,,
10,2023-05-24,718039,Groundout,field_out,True,628451,425844,Andy Ibáñez,Zack Greinke,0,0,0,c1e0e796-1230-46ef-bdf2-84aa2259550c,425844.0,zackgreinke,Greinke,Right,Zack Greinke,5.06,5.1,142.1,104.0,85.0,100.0,0.848,6.13,1.45,9.99,1.58,1.19,0.26,0.39,0.147,0.29,0.425,86.5,84.0,109.0,109.0,96.0,97.0,104.0,72.0,103.0,92.0,76.0,106.0,93.0,94.0,103.0,106.0,100.0,113.0,103.0,0.157,0.265,0.07,0.2,0.141,0.0,0.166,0.25,-0.94,-0.92,1.12,-2.99,-3.64,0.06,89.5,85.2,89.8,79.2,72.5,57.9,0.276,0.214,0.241,0.333,0.386,0.32,,,,,,,,,,,
11,2023-05-24,718039,Flyout,field_out,True,658668,571510,Edward Olivares,Matthew Boyd,1,0,0,ad37af48-a6fd-4c56-b50f-1c352e1f89d7,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,5.45,4.24,71.0,98.0,86.0,96.0,0.7170000000000001,9.25,3.17,8.75,1.39,0.9,0.222,0.39399999999999996,0.153,0.32,0.379,80.2,87.0,97.0,101.0,90.0,87.0,92.0,81.0,102.0,94.0,76.0,100.0,90.0,95.0,95.0,96.0,,,,0.07,0.386,,0.284,0.07400000000000001,,0.18600000000000003,-0.64,,2.52,0.57,-2.52,,0.56,91.4,,90.8,79.6,73.8,,0.281,0.203,0.245,0.207,0.4,,,,,,,,,,,,
12,2023-05-24,718039,Strikeout,strikeout,True,669004,571510,MJ Melendez,Matthew Boyd,0,0,0,4a04862d-aa2b-4da7-8990-02341ea4b4d3,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,5.45,4.24,71.0,98.0,86.0,96.0,0.7170000000000001,9.25,3.17,8.75,1.39,0.9,0.222,0.39399999999999996,0.153,0.32,0.379,80.2,87.0,97.0,101.0,90.0,87.0,92.0,81.0,102.0,94.0,76.0,100.0,90.0,95.0,95.0,96.0,,,,0.07,0.386,,0.284,0.07400000000000001,,0.18600000000000003,-0.64,,2.52,0.57,-2.52,,0.56,91.4,,90.8,79.6,73.8,,0.281,0.203,0.245,0.207,0.4,,,,,,,,,,,,
13,2023-05-24,718039,Groundout,field_out,True,666023,571510,Freddy Fermin,Matthew Boyd,1,0,0,faba86d5-3bb4-4ee7-acb8-e5ac6a5e4b23,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,5.45,4.24,71.0,98.0,86.0,96.0,0.7170000000000001,9.25,3.17,8.75,1.39,0.9,0.222,0.39399999999999996,0.153,0.32,0.379,80.2,87.0,97.0,101.0,90.0,87.0,92.0,81.0,102.0,94.0,76.0,100.0,90.0,95.0,95.0,96.0,,,,0.07,0.386,,0.284,0.07400000000000001,,0.18600000000000003,-0.64,,2.52,0.57,-2.52,,0.56,91.4,,90.8,79.6,73.8,,0.281,0.203,0.245,0.207,0.4,,,,,,,,,,,,
14,2023-05-24,718039,Strikeout,strikeout,True,570731,425844,Jonathan Schoop,Zack Greinke,0,0,0,86913757-bd9e-49c2-8caa-44b2e35a6bcd,425844.0,zackgreinke,Greinke,Right,Zack Greinke,5.06,5.1,142.1,104.0,85.0,100.0,0.848,6.13,1.45,9.99,1.58,1.19,0.26,0.39,0.147,0.29,0.425,86.5,84.0,109.0,109.0,96.0,97.0,104.0,72.0,103.0,92.0,76.0,106.0,93.0,94.0,103.0,106.0,100.0,113.0,103.0,0.157,0.265,0.07,0.2,0.141,0.0,0.166,0.25,-0.94,-0.92,1.12,-2.99,-3.64,0.06,89.5,85.2,89.8,79.2,72.5,57.9,0.276,0.214,0.241,0.333,0.386,0.32,,,,,,,,,,,
15,2023-05-24,718039,Groundout,field_out,True,606992,425844,Eric Haase,Zack Greinke,0,0,0,df87329b-0bae-4a4f-b372-50cba811492c,425844.0,zackgreinke,Greinke,Right,Zack Greinke,5.06,5.1,142.1,104.0,85.0,100.0,0.848,6.13,1.45,9.99,1.58,1.19,0.26,0.39,0.147,0.29,0.425,86.5,84.0,109.0,109.0,96.0,97.0,104.0,72.0,103.0,92.0,76.0,106.0,93.0,94.0,103.0,106.0,100.0,113.0,103.0,0.157,0.265,0.07,0.2,0.141,0.0,0.166,0.25,-0.94,-0.92,1.12,-2.99,-3.64,0.06,89.5,85.2,89.8,79.2,72.5,57.9,0.276,0.214,0.241,0.333,0.386,0.32,,,,,,,,,,,
16,2023-05-24,718039,Groundout,field_out,True,656716,425844,Zach McKinstry,Zack Greinke,1,0,0,9dbe72e3-8f4d-4c5e-8793-2446a1725841,425844.0,zackgreinke,Greinke,Right,Zack Greinke,5.06,5.1,142.1,104.0,85.0,100.0,0.848,6.13,1.45,9.99,1.58,1.19,0.26,0.39,0.147,0.29,0.425,86.5,84.0,109.0,109.0,96.0,97.0,104.0,72.0,103.0,92.0,76.0,106.0,93.0,94.0,103.0,106.0,100.0,113.0,103.0,0.157,0.265,0.07,0.2,0.141,0.0,0.166,0.25,-0.94,-0.92,1.12,-2.99,-3.64,0.06,89.5,85.2,89.8,79.2,72.5,57.9,0.276,0.214,0.241,0.333,0.386,0.32,,,,,,,,,,,
17,2023-05-24,718039,Strikeout,strikeout,True,598265,571510,Jackie Bradley Jr.,Matthew Boyd,0,0,0,6b7ae900-cab6-4128-a157-adf79ba7ac82,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,5.45,4.24,71.0,98.0,86.0,96.0,0.7170000000000001,9.25,3.17,8.75,1.39,0.9,0.222,0.39399999999999996,0.153,0.32,0.379,80.2,87.0,97.0,101.0,90.0,87.0,92.0,81.0,102.0,94.0,76.0,100.0,90.0,95.0,95.0,96.0,,,,0.07,0.386,,0.284,0.07400000000000001,,0.18600000000000003,-0.64,,2.52,0.57,-2.52,,0.56,91.4,,90.8,79.6,73.8,,0.281,0.203,0.245,0.207,0.4,,,,,,,,,,,,
18,2023-05-24,718039,Strikeout,strikeout,True,672580,571510,Maikel Garcia,Matthew Boyd,0,0,0,22c15052-f7e6-4792-9a4b-f1ce0932b2bb,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,5.45,4.24,71.0,98.0,86.0,96.0,0.7170000000000001,9.25,3.17,8.75,1.39,0.9,0.222,0.39399999999999996,0.153,0.32,0.379,80.2,87.0,97.0,101.0,90.0,87.0,92.0,81.0,102.0,94.0,76.0,100.0,90.0,95.0,95.0,96.0,,,,0.07,0.386,,0.284,0.07400000000000001,,0.18600000000000003,-0.64,,2.52,0.57,-2.52,,0.56,91.4,,90.8,79.6,73.8,,0.281,0.203,0.245,0.207,0.4,,,,,,,,,,,,
19,2023-05-24,718039,Groundout,field_out,True,622110,571510,Matt Duffy,Matthew Boyd,0,0,0,549e45f6-cc3e-40df-bf12-4ce696ebbc96,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,5.45,4.24,71.0,98.0,86.0,96.0,0.7170000000000001,9.25,3.17,8.75,1.39,0.9,0.222,0.39399999999999996,0.153,0.32,0.379,80.2,87.0,97.0,101.0,90.0,87.0,92.0,81.0,102.0,94.0,76.0,100.0,90.0,95.0,95.0,96.0,,,,0.07,0.386,,0.284,0.07400000000000001,,0.18600000000000003,-0.64,,2.52,0.57,-2.52,,0.56,91.4,,90.8,79.6,73.8,,0.281,0.203,0.245,0.207,0.4,,,,,,,,,,,,
