,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,FA%,SL%,KC%,CH%,wFA/C,wSL/C,wKC/C,wCH/C,vFA,vSL,vKC,SL_ba,FF_ba,CU_ba,CH_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,ST_ba,FC_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FS%,wFS/C,wSI/C,vFS,vSI,SI_ba,FS_ba
10,2023-05-18,718125,Single,single,False,518735,671106,Yasmani Grandal,Logan Allen,1,0,1,bdfb4c69-448b-44de-81b0-892174d5ec99,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,,,,0.451,0.247,,0.213,-0.12,-0.74,,1.49,91.4,79.3,,0.3,0.257,,0.191,110.0,97.0,98.0,0.08900000000000001,-2.1,86.3,0.263,0.462,,,,,,,,,,,,,,
11,2023-05-18,718125,Walk,walk,False,643217,671106,Andrew Benintendi,Logan Allen,0,0,1,7932f13b-940f-4dde-8fe7-0c7f52658907,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,,,,0.451,0.247,,0.213,-0.12,-0.74,,1.49,91.4,79.3,,0.3,0.257,,0.191,110.0,97.0,98.0,0.08900000000000001,-2.1,86.3,0.263,0.462,,,,,,,,,,,,,,
12,2023-05-18,718125,Pop Out,field_out,True,593643,671106,Hanser Alberto,Logan Allen,1,0,0,fc5f56d6-abd3-4968-8cd1-c0842510e5f8,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,,,,0.451,0.247,,0.213,-0.12,-0.74,,1.49,91.4,79.3,,0.3,0.257,,0.191,110.0,97.0,98.0,0.08900000000000001,-2.1,86.3,0.263,0.462,,,,,,,,,,,,,,
13,2023-05-18,718125,Strikeout,strikeout,True,664874,671106,Seby Zavala,Logan Allen,0,0,0,4f98c780-6d60-4a3c-9694-e4d654f13716,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,,,,0.451,0.247,,0.213,-0.12,-0.74,,1.49,91.4,79.3,,0.3,0.257,,0.191,110.0,97.0,98.0,0.08900000000000001,-2.1,86.3,0.263,0.462,,,,,,,,,,,,,,
14,2023-05-18,718125,Strikeout,strikeout,True,545350,671106,Jake Marisnick,Logan Allen,0,0,0,e6df63f3-2537-402e-a64c-1e7e1d180c0f,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,,,,0.451,0.247,,0.213,-0.12,-0.74,,1.49,91.4,79.3,,0.3,0.257,,0.191,110.0,97.0,98.0,0.08900000000000001,-2.1,86.3,0.263,0.462,,,,,,,,,,,,,,
15,2023-05-18,718125,Groundout,field_out,True,677587,656302,Brayan Rocchio,Dylan Cease,1,1,0,c3b7a37a-bbb0-49d6-9ded-71a731bea7d7,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,0.43200000000000005,0.386,0.152,0.03,-0.15,0.4,-1.83,1.0,95.6,86.3,80.2,0.216,0.273,0.298,0.111,,,,,,,,,,,,,,,,,,,,,,
16,2023-05-18,718125,Strikeout,strikeout,True,595956,656302,Cam Gallagher,Dylan Cease,0,0,0,471dd136-9774-485e-8021-5829aa9107ba,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,0.43200000000000005,0.386,0.152,0.03,-0.15,0.4,-1.83,1.0,95.6,86.3,80.2,0.216,0.273,0.298,0.111,,,,,,,,,,,,,,,,,,,,,,
17,2023-05-18,718125,Groundout,field_out,True,664702,656302,Myles Straw,Dylan Cease,1,0,0,cdfd471c-8e41-414b-9e8c-19fa86389a4f,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,0.43200000000000005,0.386,0.152,0.03,-0.15,0.4,-1.83,1.0,95.6,86.3,80.2,0.216,0.273,0.298,0.111,,,,,,,,,,,,,,,,,,,,,,
18,2023-05-18,718125,Single,single,False,641313,671106,Tim Anderson,Logan Allen,0,0,0,ffb72528-b460-4b5c-a7d0-5ae92972c648,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,,,,0.451,0.247,,0.213,-0.12,-0.74,,1.49,91.4,79.3,,0.3,0.257,,0.191,110.0,97.0,98.0,0.08900000000000001,-2.1,86.3,0.263,0.462,,,,,,,,,,,,,,
19,2023-05-18,718125,Flyout,field_out,True,683734,671106,Andrew Vaughn,Logan Allen,1,1,0,aeaabd71-b197-4406-a621-cf294004094e,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,,,,0.451,0.247,,0.213,-0.12,-0.74,,1.49,91.4,79.3,,0.3,0.257,,0.191,110.0,97.0,98.0,0.08900000000000001,-2.1,86.3,0.263,0.462,,,,,,,,,,,,,,
20,2023-05-18,718125,Double,double,False,673357,671106,Luis Robert Jr.,Logan Allen,1,0,1,87146a0a-df31-47b1-ac40-cb0cfd2af88b,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,,,,0.451,0.247,,0.213,-0.12,-0.74,,1.49,91.4,79.3,,0.3,0.257,,0.191,110.0,97.0,98.0,0.08900000000000001,-2.1,86.3,0.263,0.462,,,,,,,,,,,,,,
21,2023-05-18,718125,Groundout,field_out,True,669394,671106,Jake Burger,Logan Allen,0,0,0,b1962553-d5e3-42ab-b8d3-7e09b1498bf0,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,,,,0.451,0.247,,0.213,-0.12,-0.74,,1.49,91.4,79.3,,0.3,0.257,,0.191,110.0,97.0,98.0,0.08900000000000001,-2.1,86.3,0.263,0.462,,,,,,,,,,,,,,
22,2023-05-18,718125,Groundout,field_out,True,680757,656302,Steven Kwan,Dylan Cease,1,0,0,43bb0778-d447-47e5-938f-250b31cdcafa,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,0.43200000000000005,0.386,0.152,0.03,-0.15,0.4,-1.83,1.0,95.6,86.3,80.2,0.216,0.273,0.298,0.111,,,,,,,,,,,,,,,,,,,,,,
23,2023-05-18,718125,Groundout,field_out,True,642708,656302,Amed Rosario,Dylan Cease,0,0,0,0d2ff4cf-5522-4cb7-a273-f0c2707b11cf,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,0.43200000000000005,0.386,0.152,0.03,-0.15,0.4,-1.83,1.0,95.6,86.3,80.2,0.216,0.273,0.298,0.111,,,,,,,,,,,,,,,,,,,,,,
24,2023-05-18,718125,Groundout,field_out,True,665926,656302,Andrés Giménez,Dylan Cease,1,0,0,dac99e23-5d26-47ca-b843-6a0e09a26624,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,0.43200000000000005,0.386,0.152,0.03,-0.15,0.4,-1.83,1.0,95.6,86.3,80.2,0.216,0.273,0.298,0.111,,,,,,,,,,,,,,,,,,,,,,
25,2023-05-18,718125,Strikeout,strikeout,True,518735,671106,Yasmani Grandal,Logan Allen,0,0,0,98dcbe88-10d3-4056-8b1e-5a4607e61fe4,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,,,,0.451,0.247,,0.213,-0.12,-0.74,,1.49,91.4,79.3,,0.3,0.257,,0.191,110.0,97.0,98.0,0.08900000000000001,-2.1,86.3,0.263,0.462,,,,,,,,,,,,,,
26,2023-05-18,718125,Double,double,False,643217,671106,Andrew Benintendi,Logan Allen,1,0,0,8d76dc35-f331-4e84-a044-672b5b2068d5,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,,,,0.451,0.247,,0.213,-0.12,-0.74,,1.49,91.4,79.3,,0.3,0.257,,0.191,110.0,97.0,98.0,0.08900000000000001,-2.1,86.3,0.263,0.462,,,,,,,,,,,,,,
27,2023-05-18,718125,Bunt Groundout,field_out,True,593643,671106,Hanser Alberto,Logan Allen,0,0,1,f9230ad9-f2d7-4602-b678-3155e22d7ed2,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,,,,0.451,0.247,,0.213,-0.12,-0.74,,1.49,91.4,79.3,,0.3,0.257,,0.191,110.0,97.0,98.0,0.08900000000000001,-2.1,86.3,0.263,0.462,,,,,,,,,,,,,,
28,2023-05-18,718125,Single,single,False,664874,671106,Seby Zavala,Logan Allen,0,0,1,d1f69ce2-e7d9-4830-9ef2-22a9525e7514,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,,,,0.451,0.247,,0.213,-0.12,-0.74,,1.49,91.4,79.3,,0.3,0.257,,0.191,110.0,97.0,98.0,0.08900000000000001,-2.1,86.3,0.263,0.462,,,,,,,,,,,,,,
29,2023-05-18,718125,Field Error,field_error,False,545350,671106,Jake Marisnick,Logan Allen,0,0,1,b43424b3-a46f-4a0f-90b1-851b6706c9db,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,,,,0.451,0.247,,0.213,-0.12,-0.74,,1.49,91.4,79.3,,0.3,0.257,,0.191,110.0,97.0,98.0,0.08900000000000001,-2.1,86.3,0.263,0.462,,,,,,,,,,,,,,
30,2023-05-18,718125,Forceout,force_out,True,641313,671106,Tim Anderson,Logan Allen,1,0,1,b377954b-56cb-420b-8770-34f41c8d993c,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,,,,0.451,0.247,,0.213,-0.12,-0.74,,1.49,91.4,79.3,,0.3,0.257,,0.191,110.0,97.0,98.0,0.08900000000000001,-2.1,86.3,0.263,0.462,,,,,,,,,,,,,,
31,2023-05-18,718125,Strikeout,strikeout,True,605137,656302,Josh Bell,Dylan Cease,0,0,0,0b97da0c-7c8b-4424-b050-5c0af03daee6,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,0.43200000000000005,0.386,0.152,0.03,-0.15,0.4,-1.83,1.0,95.6,86.3,80.2,0.216,0.273,0.298,0.111,,,,,,,,,,,,,,,,,,,,,,
32,2023-05-18,718125,Lineout,field_out,True,686823,656302,Will Brennan,Dylan Cease,1,0,0,35444626-6015-4c61-b221-af709456f011,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,0.43200000000000005,0.386,0.152,0.03,-0.15,0.4,-1.83,1.0,95.6,86.3,80.2,0.216,0.273,0.298,0.111,,,,,,,,,,,,,,,,,,,,,,
33,2023-05-18,718125,Home Run,home_run,False,672356,656302,Gabriel Arias,Dylan Cease,0,0,0,3cb3c5b6-99f1-433e-9604-b996a7e8223d,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,0.43200000000000005,0.386,0.152,0.03,-0.15,0.4,-1.83,1.0,95.6,86.3,80.2,0.216,0.273,0.298,0.111,,,,,,,,,,,,,,,,,,,,,,
34,2023-05-18,718125,Single,single,False,677587,656302,Brayan Rocchio,Dylan Cease,0,0,0,7c527f12-07a7-492e-bc02-f971e4e94b10,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,0.43200000000000005,0.386,0.152,0.03,-0.15,0.4,-1.83,1.0,95.6,86.3,80.2,0.216,0.273,0.298,0.111,,,,,,,,,,,,,,,,,,,,,,
35,2023-05-18,718125,Strikeout,strikeout,True,595956,656302,Cam Gallagher,Dylan Cease,0,0,0,10fac937-8eec-434d-88ae-25b3397a4394,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,0.43200000000000005,0.386,0.152,0.03,-0.15,0.4,-1.83,1.0,95.6,86.3,80.2,0.216,0.273,0.298,0.111,,,,,,,,,,,,,,,,,,,,,,
36,2023-05-18,718125,Groundout,field_out,True,683734,671106,Andrew Vaughn,Logan Allen,0,0,0,debe8161-4a16-4008-b7c9-9874f91f5f3d,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,,,,0.451,0.247,,0.213,-0.12,-0.74,,1.49,91.4,79.3,,0.3,0.257,,0.191,110.0,97.0,98.0,0.08900000000000001,-2.1,86.3,0.263,0.462,,,,,,,,,,,,,,
37,2023-05-18,718125,Single,single,False,673357,671106,Luis Robert Jr.,Logan Allen,0,0,0,ea312be3-c70f-4559-ac6a-ef271f94be3f,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,,,,0.451,0.247,,0.213,-0.12,-0.74,,1.49,91.4,79.3,,0.3,0.257,,0.191,110.0,97.0,98.0,0.08900000000000001,-2.1,86.3,0.263,0.462,,,,,,,,,,,,,,
38,2023-05-18,718125,Forceout,force_out,True,669394,671106,Jake Burger,Logan Allen,1,0,1,564b6213-3205-4a0d-af43-c3c96eeadbc6,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,,,,0.451,0.247,,0.213,-0.12,-0.74,,1.49,91.4,79.3,,0.3,0.257,,0.191,110.0,97.0,98.0,0.08900000000000001,-2.1,86.3,0.263,0.462,,,,,,,,,,,,,,
39,2023-05-18,718125,Caught Stealing 2B,caught_stealing_2b,True,518735,671106,Yasmani Grandal,Logan Allen,1,0,0,4d77f73a-db38-4c7d-9b0c-1d4b2d743a99,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,,,,0.451,0.247,,0.213,-0.12,-0.74,,1.49,91.4,79.3,,0.3,0.257,,0.191,110.0,97.0,98.0,0.08900000000000001,-2.1,86.3,0.263,0.462,,,,,,,,,,,,,,
