,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CH%,wFA/C,wSL/C,wCH/C,vFA,vSL,FF_ba,CH_ba,SL_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,SI%,KC%,wSI/C,wKC/C,vSI,vKC,SI_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,ST_ba
10,2023-09-13,716589,Pop Out,field_out,True,663757,686752,Trent Grisham,Ryan Pepiot,0,0,0,2683d87f-88c0-4bf9-aa6b-40a381eac064,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,2.14,3.23,42.0,104.0,98.0,103.0,0.757,8.14,1.07,5.79,1.5,0.8,0.27399999999999997,0.41600000000000004,0.177,0.301,0.424,86.3,87.0,115.0,113.0,100.0,100.0,97.0,115.0,96.0,101.0,0.506,0.147,0.34700000000000003,1.83,0.98,0.55,94.0,88.8,0.156,0.203,0.174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2023-09-13,716589,Flyout,field_out,True,571771,605483,Enrique Hernández,Blake Snell,0,0,0,1fb409e9-4b73-4a7e-8f7c-bc1fe1255a26,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.184,0.07,0.68,2.65,95.5,88.4,0.255,0.185,0.123,106.0,102.0,110.0,0.198,2.55,81.0,0.079,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2023-09-13,716589,Strikeout,strikeout,True,642708,605483,Amed Rosario,Blake Snell,0,0,0,098bae01-fb37-42a9-96d9-3248e3a6fd29,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.184,0.07,0.68,2.65,95.5,88.4,0.255,0.185,0.123,106.0,102.0,110.0,0.198,2.55,81.0,0.079,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2023-09-13,716589,Strikeout,strikeout,True,681546,605483,James Outman,Blake Snell,0,0,0,c063e88d-cbab-4e3b-b40a-4d76569dee8d,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.184,0.07,0.68,2.65,95.5,88.4,0.255,0.185,0.123,106.0,102.0,110.0,0.198,2.55,81.0,0.079,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2023-09-13,716589,Flyout,field_out,True,676946,686752,Matthew Batten,Ryan Pepiot,0,0,0,8f1cb639-199d-4d8d-8b76-3f4fd5756c35,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,2.14,3.23,42.0,104.0,98.0,103.0,0.757,8.14,1.07,5.79,1.5,0.8,0.27399999999999997,0.41600000000000004,0.177,0.301,0.424,86.3,87.0,115.0,113.0,100.0,100.0,97.0,115.0,96.0,101.0,0.506,0.147,0.34700000000000003,1.83,0.98,0.55,94.0,88.8,0.156,0.203,0.174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2023-09-13,716589,Pop Out,field_out,True,666703,686752,Eguy Rosario,Ryan Pepiot,1,0,0,b5060746-277b-4395-b1c7-a3560d922b38,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,2.14,3.23,42.0,104.0,98.0,103.0,0.757,8.14,1.07,5.79,1.5,0.8,0.27399999999999997,0.41600000000000004,0.177,0.301,0.424,86.3,87.0,115.0,113.0,100.0,100.0,97.0,115.0,96.0,101.0,0.506,0.147,0.34700000000000003,1.83,0.98,0.55,94.0,88.8,0.156,0.203,0.174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2023-09-13,716589,Pop Out,field_out,True,673490,686752,Ha-Seong Kim,Ryan Pepiot,0,0,0,414cda64-4350-47e6-a862-6fe68c8b4bdc,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,2.14,3.23,42.0,104.0,98.0,103.0,0.757,8.14,1.07,5.79,1.5,0.8,0.27399999999999997,0.41600000000000004,0.177,0.301,0.424,86.3,87.0,115.0,113.0,100.0,100.0,97.0,115.0,96.0,101.0,0.506,0.147,0.34700000000000003,1.83,0.98,0.55,94.0,88.8,0.156,0.203,0.174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2023-09-13,716589,Strikeout,strikeout,True,500743,605483,Miguel Rojas,Blake Snell,0,0,0,4352e594-29ff-4a03-9584-b0f27f806e11,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.184,0.07,0.68,2.65,95.5,88.4,0.255,0.185,0.123,106.0,102.0,110.0,0.198,2.55,81.0,0.079,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2023-09-13,716589,Strikeout,strikeout,True,605131,605483,Austin Barnes,Blake Snell,0,0,0,8e2b902c-ff36-4f2e-889c-65a2dc5c0737,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.184,0.07,0.68,2.65,95.5,88.4,0.255,0.185,0.123,106.0,102.0,110.0,0.198,2.55,81.0,0.079,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2023-09-13,716589,Walk,walk,False,605141,605483,Mookie Betts,Blake Snell,0,0,0,08251750-c0c9-491c-a5ed-241213e37dd3,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.184,0.07,0.68,2.65,95.5,88.4,0.255,0.185,0.123,106.0,102.0,110.0,0.198,2.55,81.0,0.079,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2023-09-13,716589,Groundout,field_out,True,518692,605483,Freddie Freeman,Blake Snell,1,0,1,1056eacb-1678-4c9c-8033-09b303d5c578,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.184,0.07,0.68,2.65,95.5,88.4,0.255,0.185,0.123,106.0,102.0,110.0,0.198,2.55,81.0,0.079,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2023-09-13,716589,Double,double,False,665487,686752,Fernando Tatis Jr.,Ryan Pepiot,0,0,0,25fc280f-fcb2-4ddd-821d-19ba2e36f680,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,2.14,3.23,42.0,104.0,98.0,103.0,0.757,8.14,1.07,5.79,1.5,0.8,0.27399999999999997,0.41600000000000004,0.177,0.301,0.424,86.3,87.0,115.0,113.0,100.0,100.0,97.0,115.0,96.0,101.0,0.506,0.147,0.34700000000000003,1.83,0.98,0.55,94.0,88.8,0.156,0.203,0.174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2023-09-13,716589,Single,single,False,665742,686752,Juan Soto,Ryan Pepiot,0,0,1,3e87c08e-c120-4f60-aa4b-e38fe0e2f489,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,2.14,3.23,42.0,104.0,98.0,103.0,0.757,8.14,1.07,5.79,1.5,0.8,0.27399999999999997,0.41600000000000004,0.177,0.301,0.424,86.3,87.0,115.0,113.0,100.0,100.0,97.0,115.0,96.0,101.0,0.506,0.147,0.34700000000000003,1.83,0.98,0.55,94.0,88.8,0.156,0.203,0.174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2023-09-13,716589,Home Run,home_run,False,669134,686752,Luis Campusano,Ryan Pepiot,1,0,1,dee8241f-c173-457a-91c5-ad05214cdcc4,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,2.14,3.23,42.0,104.0,98.0,103.0,0.757,8.14,1.07,5.79,1.5,0.8,0.27399999999999997,0.41600000000000004,0.177,0.301,0.424,86.3,87.0,115.0,113.0,100.0,100.0,97.0,115.0,96.0,101.0,0.506,0.147,0.34700000000000003,1.83,0.98,0.55,94.0,88.8,0.156,0.203,0.174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2023-09-13,716589,Groundout,field_out,True,595777,686752,Jurickson Profar,Ryan Pepiot,0,0,0,5a57c9fb-83ce-421a-8430-812de2153b11,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,2.14,3.23,42.0,104.0,98.0,103.0,0.757,8.14,1.07,5.79,1.5,0.8,0.27399999999999997,0.41600000000000004,0.177,0.301,0.424,86.3,87.0,115.0,113.0,100.0,100.0,97.0,115.0,96.0,101.0,0.506,0.147,0.34700000000000003,1.83,0.98,0.55,94.0,88.8,0.156,0.203,0.174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2023-09-13,716589,Groundout,field_out,True,643265,686752,Garrett Cooper,Ryan Pepiot,1,0,0,0c662d8e-5fb6-4fa6-a7ad-8845c3d00378,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,2.14,3.23,42.0,104.0,98.0,103.0,0.757,8.14,1.07,5.79,1.5,0.8,0.27399999999999997,0.41600000000000004,0.177,0.301,0.424,86.3,87.0,115.0,113.0,100.0,100.0,97.0,115.0,96.0,101.0,0.506,0.147,0.34700000000000003,1.83,0.98,0.55,94.0,88.8,0.156,0.203,0.174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2023-09-13,716589,Flyout,field_out,True,663757,686752,Trent Grisham,Ryan Pepiot,1,0,0,8b688b5c-bf60-4dd9-935e-46dfbd29def9,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,2.14,3.23,42.0,104.0,98.0,103.0,0.757,8.14,1.07,5.79,1.5,0.8,0.27399999999999997,0.41600000000000004,0.177,0.301,0.424,86.3,87.0,115.0,113.0,100.0,100.0,97.0,115.0,96.0,101.0,0.506,0.147,0.34700000000000003,1.83,0.98,0.55,94.0,88.8,0.156,0.203,0.174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2023-09-13,716589,Strikeout,strikeout,True,621035,605483,Chris Taylor,Blake Snell,0,0,0,92323651-2c66-474f-8e36-3f2ba7e5ca73,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.184,0.07,0.68,2.65,95.5,88.4,0.255,0.185,0.123,106.0,102.0,110.0,0.198,2.55,81.0,0.079,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2023-09-13,716589,Strikeout,strikeout,True,502110,605483,J.D. Martinez,Blake Snell,0,0,0,f2223d0c-5338-40ff-a25f-6eb6ba6ed815,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.184,0.07,0.68,2.65,95.5,88.4,0.255,0.185,0.123,106.0,102.0,110.0,0.198,2.55,81.0,0.079,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2023-09-13,716589,Pop Out,field_out,True,571771,605483,Enrique Hernández,Blake Snell,0,0,0,562f7d95-21bd-4b4e-ab16-ed1df435a53b,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.184,0.07,0.68,2.65,95.5,88.4,0.255,0.185,0.123,106.0,102.0,110.0,0.198,2.55,81.0,0.079,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2023-09-13,716589,Double,double,False,676946,686752,Matthew Batten,Ryan Pepiot,0,0,0,196e286f-c041-449a-9e52-3c922aaa8856,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,2.14,3.23,42.0,104.0,98.0,103.0,0.757,8.14,1.07,5.79,1.5,0.8,0.27399999999999997,0.41600000000000004,0.177,0.301,0.424,86.3,87.0,115.0,113.0,100.0,100.0,97.0,115.0,96.0,101.0,0.506,0.147,0.34700000000000003,1.83,0.98,0.55,94.0,88.8,0.156,0.203,0.174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2023-09-13,716589,Lineout,field_out,True,666703,686752,Eguy Rosario,Ryan Pepiot,0,0,0,d85a4928-542f-4321-a4a2-adc712f7d1fd,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,2.14,3.23,42.0,104.0,98.0,103.0,0.757,8.14,1.07,5.79,1.5,0.8,0.27399999999999997,0.41600000000000004,0.177,0.301,0.424,86.3,87.0,115.0,113.0,100.0,100.0,97.0,115.0,96.0,101.0,0.506,0.147,0.34700000000000003,1.83,0.98,0.55,94.0,88.8,0.156,0.203,0.174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2023-09-13,716589,Strikeout,strikeout,True,673490,686752,Ha-Seong Kim,Ryan Pepiot,0,0,0,50291a80-58ba-4259-a5ad-317b38bfa9f2,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,2.14,3.23,42.0,104.0,98.0,103.0,0.757,8.14,1.07,5.79,1.5,0.8,0.27399999999999997,0.41600000000000004,0.177,0.301,0.424,86.3,87.0,115.0,113.0,100.0,100.0,97.0,115.0,96.0,101.0,0.506,0.147,0.34700000000000003,1.83,0.98,0.55,94.0,88.8,0.156,0.203,0.174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2023-09-13,716589,Pop Out,field_out,True,665487,686752,Fernando Tatis Jr.,Ryan Pepiot,0,0,0,42bbab80-4072-4a94-9ed5-1d1a42c14e93,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,2.14,3.23,42.0,104.0,98.0,103.0,0.757,8.14,1.07,5.79,1.5,0.8,0.27399999999999997,0.41600000000000004,0.177,0.301,0.424,86.3,87.0,115.0,113.0,100.0,100.0,97.0,115.0,96.0,101.0,0.506,0.147,0.34700000000000003,1.83,0.98,0.55,94.0,88.8,0.156,0.203,0.174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2023-09-13,716589,Strikeout,strikeout,True,642708,605483,Amed Rosario,Blake Snell,0,0,0,f621355a-6ba0-4d0d-93d5-27b9cf1168da,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.184,0.07,0.68,2.65,95.5,88.4,0.255,0.185,0.123,106.0,102.0,110.0,0.198,2.55,81.0,0.079,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2023-09-13,716589,Lineout,field_out,True,681546,605483,James Outman,Blake Snell,0,0,0,96c7522f-d29e-480d-a0b8-f8b466e5b8c0,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.184,0.07,0.68,2.65,95.5,88.4,0.255,0.185,0.123,106.0,102.0,110.0,0.198,2.55,81.0,0.079,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2023-09-13,716589,Groundout,field_out,True,500743,605483,Miguel Rojas,Blake Snell,0,0,0,7d887717-9d42-47c2-8034-b1c12eaf8a1f,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.184,0.07,0.68,2.65,95.5,88.4,0.255,0.185,0.123,106.0,102.0,110.0,0.198,2.55,81.0,0.079,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,2023-09-13,716589,Groundout,field_out,True,665742,686752,Juan Soto,Ryan Pepiot,1,1,0,7bfee94c-f2fd-450b-bad6-c7025ed4cc1f,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,2.14,3.23,42.0,104.0,98.0,103.0,0.757,8.14,1.07,5.79,1.5,0.8,0.27399999999999997,0.41600000000000004,0.177,0.301,0.424,86.3,87.0,115.0,113.0,100.0,100.0,97.0,115.0,96.0,101.0,0.506,0.147,0.34700000000000003,1.83,0.98,0.55,94.0,88.8,0.156,0.203,0.174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,2023-09-13,716589,Single,single,False,669134,686752,Luis Campusano,Ryan Pepiot,0,0,0,fac5251b-5687-4e3f-8595-937738c44662,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,2.14,3.23,42.0,104.0,98.0,103.0,0.757,8.14,1.07,5.79,1.5,0.8,0.27399999999999997,0.41600000000000004,0.177,0.301,0.424,86.3,87.0,115.0,113.0,100.0,100.0,97.0,115.0,96.0,101.0,0.506,0.147,0.34700000000000003,1.83,0.98,0.55,94.0,88.8,0.156,0.203,0.174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,2023-09-13,716589,Grounded Into DP,grounded_into_double_play,True,595777,686752,Jurickson Profar,Ryan Pepiot,1,1,1,aac60807-880b-470a-aede-153d593383f0,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,2.14,3.23,42.0,104.0,98.0,103.0,0.757,8.14,1.07,5.79,1.5,0.8,0.27399999999999997,0.41600000000000004,0.177,0.301,0.424,86.3,87.0,115.0,113.0,100.0,100.0,97.0,115.0,96.0,101.0,0.506,0.147,0.34700000000000003,1.83,0.98,0.55,94.0,88.8,0.156,0.203,0.174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,2023-09-13,716589,Groundout,field_out,True,605131,605483,Austin Barnes,Blake Snell,1,1,0,4f71e481-03b8-4cfe-99bf-0def104f7bfe,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.184,0.07,0.68,2.65,95.5,88.4,0.255,0.185,0.123,106.0,102.0,110.0,0.198,2.55,81.0,0.079,,,,,,,,,,,,,,,,,,,,,,,,,,,,
