,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vSI,vSL,FF_ba,ST_ba,CH_ba,SL_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,KC%,wFS/C,wKC/C,vFS,vKC,FS_ba,CU_ba,SI_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,SV_ba
10,2023-05-03,718319,Groundout,field_out,True,657656,669302,Ramón Laureano,Logan Gilbert,1,0,0,1a265849-8916-4cf4-882c-87fbf64ffcf8,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,,,,,88.0,103.0,99.0,133.0,101.0,99.0,0.003,0.419,0.297,,0.01,-11.33,1.84,,95.7,93.7,88.7,0.28,,,0.211,55.0,90.0,81.0,110.0,95.0,103.0,98.0,103.0,117.0,0.14800000000000002,0.134,0.25,0.39,85.6,80.3,0.174,0.214,0.667,,,,,,,,,,,,,,
11,2023-05-03,718319,Groundout,field_out,True,668709,669302,JJ Bleday,Logan Gilbert,1,1,0,fc93b9cc-cd50-4e74-99bd-4580b2158fb7,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,,,,,88.0,103.0,99.0,133.0,101.0,99.0,0.003,0.419,0.297,,0.01,-11.33,1.84,,95.7,93.7,88.7,0.28,,,0.211,55.0,90.0,81.0,110.0,95.0,103.0,98.0,103.0,117.0,0.14800000000000002,0.134,0.25,0.39,85.6,80.3,0.174,0.214,0.667,,,,,,,,,,,,,,
12,2023-05-03,718319,Flyout,field_out,True,669127,669302,Shea Langeliers,Logan Gilbert,1,0,0,7f345202-8916-4928-acb4-44b30b856992,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,,,,,88.0,103.0,99.0,133.0,101.0,99.0,0.003,0.419,0.297,,0.01,-11.33,1.84,,95.7,93.7,88.7,0.28,,,0.211,55.0,90.0,81.0,110.0,95.0,103.0,98.0,103.0,117.0,0.14800000000000002,0.134,0.25,0.39,85.6,80.3,0.174,0.214,0.667,,,,,,,,,,,,,,
13,2023-05-03,718319,Field Error,field_error,False,641487,676664,J.P. Crawford,JP Sears,1,0,0,e512183b-8185-4a34-8346-a9fdad3d40bb,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2023-05-03,718319,Single,single,False,676609,676664,José Caballero,JP Sears,1,1,1,c0ad40cd-80d5-48a8-9111-3bcd16241515,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2023-05-03,718319,Strikeout,strikeout,True,677594,676664,Julio Rodríguez,JP Sears,0,0,0,82401418-7a92-4b74-bacf-2ac153035fc1,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2023-05-03,718319,Strikeout,strikeout,True,664034,676664,Ty France,JP Sears,0,0,0,a613d87b-b889-41df-a5b5-1a5cad2929be,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2023-05-03,718319,Flyout,field_out,True,672284,676664,Jarred Kelenic,JP Sears,0,0,0,1807aff2-c557-41a4-bdff-2e8abb976fc7,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2023-05-03,718319,Pop Out,field_out,True,607054,669302,Jace Peterson,Logan Gilbert,0,0,0,f26cb5eb-d972-4a07-88a3-24b5b144676f,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,,,,,88.0,103.0,99.0,133.0,101.0,99.0,0.003,0.419,0.297,,0.01,-11.33,1.84,,95.7,93.7,88.7,0.28,,,0.211,55.0,90.0,81.0,110.0,95.0,103.0,98.0,103.0,117.0,0.14800000000000002,0.134,0.25,0.39,85.6,80.3,0.174,0.214,0.667,,,,,,,,,,,,,,
19,2023-05-03,718319,Strikeout,strikeout,True,676116,669302,Ryan Noda,Logan Gilbert,0,0,0,91ecddfb-1bd7-4846-81e1-543078174865,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,,,,,88.0,103.0,99.0,133.0,101.0,99.0,0.003,0.419,0.297,,0.01,-11.33,1.84,,95.7,93.7,88.7,0.28,,,0.211,55.0,90.0,81.0,110.0,95.0,103.0,98.0,103.0,117.0,0.14800000000000002,0.134,0.25,0.39,85.6,80.3,0.174,0.214,0.667,,,,,,,,,,,,,,
20,2023-05-03,718319,Strikeout,strikeout,True,669397,669302,Nick Allen,Logan Gilbert,0,0,0,518909fb-8d72-4590-ab12-d4c54eb16338,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,,,,,88.0,103.0,99.0,133.0,101.0,99.0,0.003,0.419,0.297,,0.01,-11.33,1.84,,95.7,93.7,88.7,0.28,,,0.211,55.0,90.0,81.0,110.0,95.0,103.0,98.0,103.0,117.0,0.14800000000000002,0.134,0.25,0.39,85.6,80.3,0.174,0.214,0.667,,,,,,,,,,,,,,
21,2023-05-03,718319,Walk,walk,False,553993,676664,Eugenio Suárez,JP Sears,1,0,0,e7f65e21-e96d-4cee-b7be-50c2d68493b9,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2023-05-03,718319,Strikeout,strikeout,True,606192,676664,Teoscar Hernández,JP Sears,0,0,0,3ea791cd-5f4d-45a0-b73f-8ff0026a4dff,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2023-05-03,718319,Flyout,field_out,True,608596,676664,Tom Murphy,JP Sears,0,0,0,b7d05d47-aab4-4ceb-a1a8-1b0ca2e1a0fb,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2023-05-03,718319,Forceout,force_out,True,572041,676664,AJ Pollock,JP Sears,0,0,1,31f8a101-7b32-4dcb-8358-856871531b0e,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2023-05-03,718319,Single,single,False,665923,669302,Esteury Ruiz,Logan Gilbert,0,0,0,58cdec09-3407-47c2-85c1-26ea6004fd74,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,,,,,88.0,103.0,99.0,133.0,101.0,99.0,0.003,0.419,0.297,,0.01,-11.33,1.84,,95.7,93.7,88.7,0.28,,,0.211,55.0,90.0,81.0,110.0,95.0,103.0,98.0,103.0,117.0,0.14800000000000002,0.134,0.25,0.39,85.6,80.3,0.174,0.214,0.667,,,,,,,,,,,,,,
26,2023-05-03,718319,Flyout,field_out,True,643393,669302,Tony Kemp,Logan Gilbert,0,0,0,d0cf52e7-b1b3-4a7a-944a-9c67492b8671,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,,,,,88.0,103.0,99.0,133.0,101.0,99.0,0.003,0.419,0.297,,0.01,-11.33,1.84,,95.7,93.7,88.7,0.28,,,0.211,55.0,90.0,81.0,110.0,95.0,103.0,98.0,103.0,117.0,0.14800000000000002,0.134,0.25,0.39,85.6,80.3,0.174,0.214,0.667,,,,,,,,,,,,,,
27,2023-05-03,718319,Walk,walk,False,667670,669302,Brent Rooker,Logan Gilbert,1,0,1,cda2e7c6-9aa1-4d71-9483-f9b679e32f16,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,,,,,88.0,103.0,99.0,133.0,101.0,99.0,0.003,0.419,0.297,,0.01,-11.33,1.84,,95.7,93.7,88.7,0.28,,,0.211,55.0,90.0,81.0,110.0,95.0,103.0,98.0,103.0,117.0,0.14800000000000002,0.134,0.25,0.39,85.6,80.3,0.174,0.214,0.667,,,,,,,,,,,,,,
28,2023-05-03,718319,Grounded Into DP,grounded_into_double_play,True,657656,669302,Ramón Laureano,Logan Gilbert,0,0,1,8270c5bd-9369-4fb5-a5d3-169ce5a936b6,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,,,,,88.0,103.0,99.0,133.0,101.0,99.0,0.003,0.419,0.297,,0.01,-11.33,1.84,,95.7,93.7,88.7,0.28,,,0.211,55.0,90.0,81.0,110.0,95.0,103.0,98.0,103.0,117.0,0.14800000000000002,0.134,0.25,0.39,85.6,80.3,0.174,0.214,0.667,,,,,,,,,,,,,,
29,2023-05-03,718319,Walk,walk,False,641487,676664,J.P. Crawford,JP Sears,1,0,0,8b2496ae-0ea2-4d8c-815e-eff58174bbee,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2023-05-03,718319,Single,single,False,676609,676664,José Caballero,JP Sears,0,0,1,d2fc7da2-2a61-4744-a66c-e7295959802f,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2023-05-03,718319,Pop Out,field_out,True,677594,676664,Julio Rodríguez,JP Sears,1,0,0,2a7b9203-65d4-4fbb-ac56-46d3d7d2e608,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2023-05-03,718319,Grounded Into DP,grounded_into_double_play,True,664034,676664,Ty France,JP Sears,1,0,1,91793f6d-a56a-4a4b-9b5e-3f2a26d59f2e,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2023-05-03,718319,Pop Out,field_out,True,668709,669302,JJ Bleday,Logan Gilbert,1,0,0,f6883923-0dfa-4a63-a75f-9c8c79240ead,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,,,,,88.0,103.0,99.0,133.0,101.0,99.0,0.003,0.419,0.297,,0.01,-11.33,1.84,,95.7,93.7,88.7,0.28,,,0.211,55.0,90.0,81.0,110.0,95.0,103.0,98.0,103.0,117.0,0.14800000000000002,0.134,0.25,0.39,85.6,80.3,0.174,0.214,0.667,,,,,,,,,,,,,,
34,2023-05-03,718319,Strikeout,strikeout,True,669127,669302,Shea Langeliers,Logan Gilbert,0,0,0,d150a937-6921-49d1-bb22-7ccfa1287767,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,,,,,88.0,103.0,99.0,133.0,101.0,99.0,0.003,0.419,0.297,,0.01,-11.33,1.84,,95.7,93.7,88.7,0.28,,,0.211,55.0,90.0,81.0,110.0,95.0,103.0,98.0,103.0,117.0,0.14800000000000002,0.134,0.25,0.39,85.6,80.3,0.174,0.214,0.667,,,,,,,,,,,,,,
35,2023-05-03,718319,Strikeout,strikeout,True,607054,669302,Jace Peterson,Logan Gilbert,0,0,0,cc5dc343-1a95-467e-99d4-764353be4f9f,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,,,,,88.0,103.0,99.0,133.0,101.0,99.0,0.003,0.419,0.297,,0.01,-11.33,1.84,,95.7,93.7,88.7,0.28,,,0.211,55.0,90.0,81.0,110.0,95.0,103.0,98.0,103.0,117.0,0.14800000000000002,0.134,0.25,0.39,85.6,80.3,0.174,0.214,0.667,,,,,,,,,,,,,,
36,2023-05-03,718319,Strikeout,strikeout,True,672284,676664,Jarred Kelenic,JP Sears,0,0,0,7e48d779-ef60-4c42-b50e-1050d4331b9a,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
