,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,CU%,wFA/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFS,vSI,vSL,vCU,FS_ba,SL_ba,FF_ba,ST_ba,SI_ba,CU_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ KC,Loc+ KC,Pit+ KC,KC%,CH%,wKC/C,wCH/C,vKC,CH_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba
10,2023-04-10,718640,Groundout,field_out,True,624503,656302,Nick Gordon,Dylan Cease,1,0,0,0c7dc2a3-9994-4b8d-ae18-cf7cabb41da5,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,,,,125.0,95.0,103.0,,,,120.0,101.0,108.0,,,,,0.43200000000000005,,0.386,,-0.15,,,0.4,,95.6,,,86.3,,,0.216,0.273,,,0.298,74.6,60.0,90.0,78.0,83.0,94.0,99.0,0.152,0.03,-1.83,1.0,80.2,0.111,,,,,,,
11,2023-04-10,718640,Lineout,field_out,True,571657,656302,Kyle Farmer,Dylan Cease,1,0,0,bc306ae4-e45c-44c6-a614-fa2383776ca1,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,,,,125.0,95.0,103.0,,,,120.0,101.0,108.0,,,,,0.43200000000000005,,0.386,,-0.15,,,0.4,,95.6,,,86.3,,,0.216,0.273,,,0.298,74.6,60.0,90.0,78.0,83.0,94.0,99.0,0.152,0.03,-1.83,1.0,80.2,0.111,,,,,,,
12,2023-04-10,718640,Walk,walk,False,670242,656302,Matt Wallner,Dylan Cease,1,0,0,0f862f6f-e4c4-4af0-8793-a8938dba3ec8,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,,,,125.0,95.0,103.0,,,,120.0,101.0,108.0,,,,,0.43200000000000005,,0.386,,-0.15,,,0.4,,95.6,,,86.3,,,0.216,0.273,,,0.298,74.6,60.0,90.0,78.0,83.0,94.0,99.0,0.152,0.03,-1.83,1.0,80.2,0.111,,,,,,,
13,2023-04-10,718640,Forceout,force_out,True,650489,656302,Willi Castro,Dylan Cease,0,0,1,33363140-8982-4c31-8645-bb8b5190acdd,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,,,,125.0,95.0,103.0,,,,120.0,101.0,108.0,,,,,0.43200000000000005,,0.386,,-0.15,,,0.4,,95.6,,,86.3,,,0.216,0.273,,,0.298,74.6,60.0,90.0,78.0,83.0,94.0,99.0,0.152,0.03,-1.83,1.0,80.2,0.111,,,,,,,
14,2023-04-10,718640,Single,single,False,693049,628317,Oscar Colás,Kenta Maeda,0,0,0,a1497ebd-bc21-4b58-b4fe-732decfe7bd5,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,4.23,3.74,104.1,103.0,105.0,102.0,0.735,10.09,2.42,8.11,1.47,0.69,0.225,0.389,0.1,0.336,0.39899999999999997,94.0,96.0,95.0,76.0,102.0,91.0,73.0,107.0,96.0,105.0,99.0,103.0,138.0,107.0,112.0,0.064,0.27399999999999997,0.319,0.306,0.036000000000000004,0.35,1.6,-0.88,-0.07,-2.4,91.0,84.1,90.3,81.6,76.4,0.182,0.247,0.275,0.206,0.385,0.333,,,,,,,,,,,,,,,,,,,,
15,2023-04-10,718640,Forceout,force_out,True,462101,628317,Elvis Andrus,Kenta Maeda,1,0,1,c66e0f43-fd27-4f1f-a4c0-cc1fd080d9eb,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,4.23,3.74,104.1,103.0,105.0,102.0,0.735,10.09,2.42,8.11,1.47,0.69,0.225,0.389,0.1,0.336,0.39899999999999997,94.0,96.0,95.0,76.0,102.0,91.0,73.0,107.0,96.0,105.0,99.0,103.0,138.0,107.0,112.0,0.064,0.27399999999999997,0.319,0.306,0.036000000000000004,0.35,1.6,-0.88,-0.07,-2.4,91.0,84.1,90.3,81.6,76.4,0.182,0.247,0.275,0.206,0.385,0.333,,,,,,,,,,,,,,,,,,,,
16,2023-04-10,718640,Forceout,force_out,True,641313,628317,Tim Anderson,Kenta Maeda,0,0,1,420da08e-85d4-47a5-8c20-7f9bc61e5808,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,4.23,3.74,104.1,103.0,105.0,102.0,0.735,10.09,2.42,8.11,1.47,0.69,0.225,0.389,0.1,0.336,0.39899999999999997,94.0,96.0,95.0,76.0,102.0,91.0,73.0,107.0,96.0,105.0,99.0,103.0,138.0,107.0,112.0,0.064,0.27399999999999997,0.319,0.306,0.036000000000000004,0.35,1.6,-0.88,-0.07,-2.4,91.0,84.1,90.3,81.6,76.4,0.182,0.247,0.275,0.206,0.385,0.333,,,,,,,,,,,,,,,,,,,,
17,2023-04-10,718640,Flyout,field_out,True,673357,628317,Luis Robert Jr.,Kenta Maeda,0,0,0,851921df-f825-431b-8a82-fb030c07cd70,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,4.23,3.74,104.1,103.0,105.0,102.0,0.735,10.09,2.42,8.11,1.47,0.69,0.225,0.389,0.1,0.336,0.39899999999999997,94.0,96.0,95.0,76.0,102.0,91.0,73.0,107.0,96.0,105.0,99.0,103.0,138.0,107.0,112.0,0.064,0.27399999999999997,0.319,0.306,0.036000000000000004,0.35,1.6,-0.88,-0.07,-2.4,91.0,84.1,90.3,81.6,76.4,0.182,0.247,0.275,0.206,0.385,0.333,,,,,,,,,,,,,,,,,,,,
18,2023-04-10,718640,Single,single,False,543877,656302,Christian Vázquez,Dylan Cease,0,0,0,9c8224af-24eb-4ed4-a3aa-140df9ee305a,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,,,,125.0,95.0,103.0,,,,120.0,101.0,108.0,,,,,0.43200000000000005,,0.386,,-0.15,,,0.4,,95.6,,,86.3,,,0.216,0.273,,,0.298,74.6,60.0,90.0,78.0,83.0,94.0,99.0,0.152,0.03,-1.83,1.0,80.2,0.111,,,,,,,
19,2023-04-10,718640,Forceout,force_out,True,572191,656302,Michael A. Taylor,Dylan Cease,0,0,1,4ed22cdc-d0cc-4a62-b42b-19e9b7a9ecb8,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,,,,125.0,95.0,103.0,,,,120.0,101.0,108.0,,,,,0.43200000000000005,,0.386,,-0.15,,,0.4,,95.6,,,86.3,,,0.216,0.273,,,0.298,74.6,60.0,90.0,78.0,83.0,94.0,99.0,0.152,0.03,-1.83,1.0,80.2,0.111,,,,,,,
20,2023-04-10,718640,Flyout,field_out,True,663616,656302,Trevor Larnach,Dylan Cease,0,0,0,5ea9f284-641f-4bc0-88d4-5959177441a6,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,,,,125.0,95.0,103.0,,,,120.0,101.0,108.0,,,,,0.43200000000000005,,0.386,,-0.15,,,0.4,,95.6,,,86.3,,,0.216,0.273,,,0.298,74.6,60.0,90.0,78.0,83.0,94.0,99.0,0.152,0.03,-1.83,1.0,80.2,0.111,,,,,,,
21,2023-04-10,718640,Single,single,False,669304,656302,Jose Miranda,Dylan Cease,0,0,1,af3f8289-fbd0-49a3-898b-b592e60a3260,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,,,,125.0,95.0,103.0,,,,120.0,101.0,108.0,,,,,0.43200000000000005,,0.386,,-0.15,,,0.4,,95.6,,,86.3,,,0.216,0.273,,,0.298,74.6,60.0,90.0,78.0,83.0,94.0,99.0,0.152,0.03,-1.83,1.0,80.2,0.111,,,,,,,
22,2023-04-10,718640,Hit By Pitch,hit_by_pitch,False,456781,656302,Donovan Solano,Dylan Cease,0,0,1,4baa8a19-bf73-4b9a-a46b-3bb4173845a9,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,,,,125.0,95.0,103.0,,,,120.0,101.0,108.0,,,,,0.43200000000000005,,0.386,,-0.15,,,0.4,,95.6,,,86.3,,,0.216,0.273,,,0.298,74.6,60.0,90.0,78.0,83.0,94.0,99.0,0.152,0.03,-1.83,1.0,80.2,0.111,,,,,,,
23,2023-04-10,718640,Fielders Choice,fielders_choice,False,624503,656302,Nick Gordon,Dylan Cease,1,0,1,87417c3c-f234-47ee-b119-65d85fa9f509,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,,,,125.0,95.0,103.0,,,,120.0,101.0,108.0,,,,,0.43200000000000005,,0.386,,-0.15,,,0.4,,95.6,,,86.3,,,0.216,0.273,,,0.298,74.6,60.0,90.0,78.0,83.0,94.0,99.0,0.152,0.03,-1.83,1.0,80.2,0.111,,,,,,,
24,2023-04-10,718640,Strikeout,strikeout,True,571657,656302,Kyle Farmer,Dylan Cease,0,0,0,58841c9c-4dc0-4d3f-9d16-e8f95eedeaad,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,,,,125.0,95.0,103.0,,,,120.0,101.0,108.0,,,,,0.43200000000000005,,0.386,,-0.15,,,0.4,,95.6,,,86.3,,,0.216,0.273,,,0.298,74.6,60.0,90.0,78.0,83.0,94.0,99.0,0.152,0.03,-1.83,1.0,80.2,0.111,,,,,,,
25,2023-04-10,718640,Single,single,False,643217,628317,Andrew Benintendi,Kenta Maeda,0,0,0,7465b386-bf8e-4b29-b28e-ea8eec80e38b,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,4.23,3.74,104.1,103.0,105.0,102.0,0.735,10.09,2.42,8.11,1.47,0.69,0.225,0.389,0.1,0.336,0.39899999999999997,94.0,96.0,95.0,76.0,102.0,91.0,73.0,107.0,96.0,105.0,99.0,103.0,138.0,107.0,112.0,0.064,0.27399999999999997,0.319,0.306,0.036000000000000004,0.35,1.6,-0.88,-0.07,-2.4,91.0,84.1,90.3,81.6,76.4,0.182,0.247,0.275,0.206,0.385,0.333,,,,,,,,,,,,,,,,,,,,
26,2023-04-10,718640,Flyout,field_out,True,683734,628317,Andrew Vaughn,Kenta Maeda,1,0,0,0b847e8e-5f34-42c2-9a94-04b0a697ad8d,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,4.23,3.74,104.1,103.0,105.0,102.0,0.735,10.09,2.42,8.11,1.47,0.69,0.225,0.389,0.1,0.336,0.39899999999999997,94.0,96.0,95.0,76.0,102.0,91.0,73.0,107.0,96.0,105.0,99.0,103.0,138.0,107.0,112.0,0.064,0.27399999999999997,0.319,0.306,0.036000000000000004,0.35,1.6,-0.88,-0.07,-2.4,91.0,84.1,90.3,81.6,76.4,0.182,0.247,0.275,0.206,0.385,0.333,,,,,,,,,,,,,,,,,,,,
27,2023-04-10,718640,Single,single,False,657757,628317,Gavin Sheets,Kenta Maeda,1,1,1,f91da89d-d6da-471a-825c-17913ab9af50,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,4.23,3.74,104.1,103.0,105.0,102.0,0.735,10.09,2.42,8.11,1.47,0.69,0.225,0.389,0.1,0.336,0.39899999999999997,94.0,96.0,95.0,76.0,102.0,91.0,73.0,107.0,96.0,105.0,99.0,103.0,138.0,107.0,112.0,0.064,0.27399999999999997,0.319,0.306,0.036000000000000004,0.35,1.6,-0.88,-0.07,-2.4,91.0,84.1,90.3,81.6,76.4,0.182,0.247,0.275,0.206,0.385,0.333,,,,,,,,,,,,,,,,,,,,
28,2023-04-10,718640,Single,single,False,518735,628317,Yasmani Grandal,Kenta Maeda,0,0,1,5ec4484b-50fb-4aa6-9503-9c5e99b90896,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,4.23,3.74,104.1,103.0,105.0,102.0,0.735,10.09,2.42,8.11,1.47,0.69,0.225,0.389,0.1,0.336,0.39899999999999997,94.0,96.0,95.0,76.0,102.0,91.0,73.0,107.0,96.0,105.0,99.0,103.0,138.0,107.0,112.0,0.064,0.27399999999999997,0.319,0.306,0.036000000000000004,0.35,1.6,-0.88,-0.07,-2.4,91.0,84.1,90.3,81.6,76.4,0.182,0.247,0.275,0.206,0.385,0.333,,,,,,,,,,,,,,,,,,,,
29,2023-04-10,718640,Home Run,home_run,False,593643,628317,Hanser Alberto,Kenta Maeda,0,0,1,5b3447f4-daaa-4e73-b74b-80e8401a009b,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,4.23,3.74,104.1,103.0,105.0,102.0,0.735,10.09,2.42,8.11,1.47,0.69,0.225,0.389,0.1,0.336,0.39899999999999997,94.0,96.0,95.0,76.0,102.0,91.0,73.0,107.0,96.0,105.0,99.0,103.0,138.0,107.0,112.0,0.064,0.27399999999999997,0.319,0.306,0.036000000000000004,0.35,1.6,-0.88,-0.07,-2.4,91.0,84.1,90.3,81.6,76.4,0.182,0.247,0.275,0.206,0.385,0.333,,,,,,,,,,,,,,,,,,,,
30,2023-04-10,718640,Lineout,field_out,True,693049,628317,Oscar Colás,Kenta Maeda,0,0,0,66af9c7d-ec3f-49c3-a0ba-baee2fa0d9f0,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,4.23,3.74,104.1,103.0,105.0,102.0,0.735,10.09,2.42,8.11,1.47,0.69,0.225,0.389,0.1,0.336,0.39899999999999997,94.0,96.0,95.0,76.0,102.0,91.0,73.0,107.0,96.0,105.0,99.0,103.0,138.0,107.0,112.0,0.064,0.27399999999999997,0.319,0.306,0.036000000000000004,0.35,1.6,-0.88,-0.07,-2.4,91.0,84.1,90.3,81.6,76.4,0.182,0.247,0.275,0.206,0.385,0.333,,,,,,,,,,,,,,,,,,,,
31,2023-04-10,718640,Single,single,False,462101,628317,Elvis Andrus,Kenta Maeda,1,1,0,cd33d990-b5f4-48d8-90c9-bf19e318d5ca,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,4.23,3.74,104.1,103.0,105.0,102.0,0.735,10.09,2.42,8.11,1.47,0.69,0.225,0.389,0.1,0.336,0.39899999999999997,94.0,96.0,95.0,76.0,102.0,91.0,73.0,107.0,96.0,105.0,99.0,103.0,138.0,107.0,112.0,0.064,0.27399999999999997,0.319,0.306,0.036000000000000004,0.35,1.6,-0.88,-0.07,-2.4,91.0,84.1,90.3,81.6,76.4,0.182,0.247,0.275,0.206,0.385,0.333,,,,,,,,,,,,,,,,,,,,
32,2023-04-10,718640,Groundout,field_out,True,641313,628317,Tim Anderson,Kenta Maeda,1,0,0,1892ea1a-da0d-4656-a22f-ed9c68a0d4e8,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,4.23,3.74,104.1,103.0,105.0,102.0,0.735,10.09,2.42,8.11,1.47,0.69,0.225,0.389,0.1,0.336,0.39899999999999997,94.0,96.0,95.0,76.0,102.0,91.0,73.0,107.0,96.0,105.0,99.0,103.0,138.0,107.0,112.0,0.064,0.27399999999999997,0.319,0.306,0.036000000000000004,0.35,1.6,-0.88,-0.07,-2.4,91.0,84.1,90.3,81.6,76.4,0.182,0.247,0.275,0.206,0.385,0.333,,,,,,,,,,,,,,,,,,,,
33,2023-04-10,718640,Hit By Pitch,hit_by_pitch,False,670242,656302,Matt Wallner,Dylan Cease,1,0,0,31a56dfe-6dc1-44ae-9242-8d4c2eff9f9f,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,,,,125.0,95.0,103.0,,,,120.0,101.0,108.0,,,,,0.43200000000000005,,0.386,,-0.15,,,0.4,,95.6,,,86.3,,,0.216,0.273,,,0.298,74.6,60.0,90.0,78.0,83.0,94.0,99.0,0.152,0.03,-1.83,1.0,80.2,0.111,,,,,,,
34,2023-04-10,718640,Groundout,field_out,True,650489,656302,Willi Castro,Dylan Cease,0,0,1,9fbdcc5c-f573-4532-b585-439e108783f7,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,,,,125.0,95.0,103.0,,,,120.0,101.0,108.0,,,,,0.43200000000000005,,0.386,,-0.15,,,0.4,,95.6,,,86.3,,,0.216,0.273,,,0.298,74.6,60.0,90.0,78.0,83.0,94.0,99.0,0.152,0.03,-1.83,1.0,80.2,0.111,,,,,,,
35,2023-04-10,718640,Walk,walk,False,543877,656302,Christian Vázquez,Dylan Cease,0,0,0,1db54f9a-1569-4320-85ce-91390a6dd3a6,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,,,,125.0,95.0,103.0,,,,120.0,101.0,108.0,,,,,0.43200000000000005,,0.386,,-0.15,,,0.4,,95.6,,,86.3,,,0.216,0.273,,,0.298,74.6,60.0,90.0,78.0,83.0,94.0,99.0,0.152,0.03,-1.83,1.0,80.2,0.111,,,,,,,
36,2023-04-10,718640,Forceout,force_out,True,572191,656302,Michael A. Taylor,Dylan Cease,0,0,1,725b1d3c-6541-4add-a224-9bf9fd2e5a9f,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,,,,125.0,95.0,103.0,,,,120.0,101.0,108.0,,,,,0.43200000000000005,,0.386,,-0.15,,,0.4,,95.6,,,86.3,,,0.216,0.273,,,0.298,74.6,60.0,90.0,78.0,83.0,94.0,99.0,0.152,0.03,-1.83,1.0,80.2,0.111,,,,,,,
