,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSL,vCU,FF_ba,CH_ba,ST_ba,CU_ba,FC_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SL_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
0,2023-05-09,718246,Strikeout,strikeout,True,650490,680570,Yandy Díaz,Grayson Rodriguez,0,0,0,8f63e2f5-fc36-4fcf-8ea8-cb61dd658a2e,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,146.0,97.0,101.0,116.0,104.0,106.0,126.0,103.0,114.0,76.0,90.0,86.0,0.496,0.052000000000000005,0.14800000000000002,0.081,0.22399999999999998,-0.83,-1.59,1.92,-0.49,1.7,97.4,90.0,82.4,79.9,0.342,0.201,0.153,0.176,0.333,,,,,,,,,,,,,,,,,,,,,
1,2023-05-09,718246,Home Run,home_run,False,677551,680570,Wander Franco,Grayson Rodriguez,0,0,0,d3d36ba6-4bdc-49fd-886c-c4aa9a16ec30,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,146.0,97.0,101.0,116.0,104.0,106.0,126.0,103.0,114.0,76.0,90.0,86.0,0.496,0.052000000000000005,0.14800000000000002,0.081,0.22399999999999998,-0.83,-1.59,1.92,-0.49,1.7,97.4,90.0,82.4,79.9,0.342,0.201,0.153,0.176,0.333,,,,,,,,,,,,,,,,,,,,,
2,2023-05-09,718246,Walk,walk,False,668227,680570,Randy Arozarena,Grayson Rodriguez,1,0,0,614e4bf6-7e55-4431-9028-9e657f16c322,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,146.0,97.0,101.0,116.0,104.0,106.0,126.0,103.0,114.0,76.0,90.0,86.0,0.496,0.052000000000000005,0.14800000000000002,0.081,0.22399999999999998,-0.83,-1.59,1.92,-0.49,1.7,97.4,90.0,82.4,79.9,0.342,0.201,0.153,0.176,0.333,,,,,,,,,,,,,,,,,,,,,
3,2023-05-09,718246,Flyout,field_out,True,623912,680570,Harold Ramírez,Grayson Rodriguez,0,0,0,88633d1a-8b62-4cf3-9f19-f9c81e441af2,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,146.0,97.0,101.0,116.0,104.0,106.0,126.0,103.0,114.0,76.0,90.0,86.0,0.496,0.052000000000000005,0.14800000000000002,0.081,0.22399999999999998,-0.83,-1.59,1.92,-0.49,1.7,97.4,90.0,82.4,79.9,0.342,0.201,0.153,0.176,0.333,,,,,,,,,,,,,,,,,,,,,
4,2023-05-09,718246,Pickoff Caught Stealing 2B,pickoff_caught_stealing_2b,True,670042,680570,Luke Raley,Grayson Rodriguez,1,0,0,ab23e5b0-7426-443e-b4d8-938f807ce779,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,146.0,97.0,101.0,116.0,104.0,106.0,126.0,103.0,114.0,76.0,90.0,86.0,0.496,0.052000000000000005,0.14800000000000002,0.081,0.22399999999999998,-0.83,-1.59,1.92,-0.49,1.7,97.4,90.0,82.4,79.9,0.342,0.201,0.153,0.176,0.333,,,,,,,,,,,,,,,,,,,,,
5,2023-05-09,718246,Flyout,field_out,True,656775,621107,Cedric Mullins,Zach Eflin,1,0,0,b774a43c-0d58-4a56-9063-42142834eef4,621107.0,zacheflin,Eflin,Right,Zach Eflin,3.5,3.02,177.2,108.0,98.0,106.0,0.775,9.42,1.22,8.0,0.96,1.48,0.21,0.449,0.159,0.34299999999999997,0.449,86.4,75.0,99.0,94.0,100.0,110.0,107.0,83.0,123.0,112.0,122.0,120.0,127.0,100.0,106.0,102.0,0.062,0.261,0.044000000000000004,0.263,0.051,2.53,-0.01,0.79,1.27,-0.61,92.9,88.5,80.0,79.1,0.104,0.192,0.179,0.185,0.307,98.0,107.0,105.0,0.319,1.09,92.2,0.259,0.6,,,,,,,,,,,,,
6,2023-05-09,718246,Groundout,field_out,True,668939,621107,Adley Rutschman,Zach Eflin,0,0,0,b05279d1-c83c-4829-b444-53da2e10aebf,621107.0,zacheflin,Eflin,Right,Zach Eflin,3.5,3.02,177.2,108.0,98.0,106.0,0.775,9.42,1.22,8.0,0.96,1.48,0.21,0.449,0.159,0.34299999999999997,0.449,86.4,75.0,99.0,94.0,100.0,110.0,107.0,83.0,123.0,112.0,122.0,120.0,127.0,100.0,106.0,102.0,0.062,0.261,0.044000000000000004,0.263,0.051,2.53,-0.01,0.79,1.27,-0.61,92.9,88.5,80.0,79.1,0.104,0.192,0.179,0.185,0.307,98.0,107.0,105.0,0.319,1.09,92.2,0.259,0.6,,,,,,,,,,,,,
7,2023-05-09,718246,Pop Out,field_out,True,623993,621107,Anthony Santander,Zach Eflin,0,0,0,1058ecd2-f287-44f5-b055-a280a0d44212,621107.0,zacheflin,Eflin,Right,Zach Eflin,3.5,3.02,177.2,108.0,98.0,106.0,0.775,9.42,1.22,8.0,0.96,1.48,0.21,0.449,0.159,0.34299999999999997,0.449,86.4,75.0,99.0,94.0,100.0,110.0,107.0,83.0,123.0,112.0,122.0,120.0,127.0,100.0,106.0,102.0,0.062,0.261,0.044000000000000004,0.263,0.051,2.53,-0.01,0.79,1.27,-0.61,92.9,88.5,80.0,79.1,0.104,0.192,0.179,0.185,0.307,98.0,107.0,105.0,0.319,1.09,92.2,0.259,0.6,,,,,,,,,,,,,
8,2023-05-09,718246,Single,single,False,670042,680570,Luke Raley,Grayson Rodriguez,0,0,0,95f581c2-28d6-4707-81eb-c02199767819,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,146.0,97.0,101.0,116.0,104.0,106.0,126.0,103.0,114.0,76.0,90.0,86.0,0.496,0.052000000000000005,0.14800000000000002,0.081,0.22399999999999998,-0.83,-1.59,1.92,-0.49,1.7,97.4,90.0,82.4,79.9,0.342,0.201,0.153,0.176,0.333,,,,,,,,,,,,,,,,,,,,,
9,2023-05-09,718246,Forceout,force_out,True,670623,680570,Isaac Paredes,Grayson Rodriguez,1,0,1,a5bfd2bb-0e1b-41c9-9653-b66b69efa85b,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,146.0,97.0,101.0,116.0,104.0,106.0,126.0,103.0,114.0,76.0,90.0,86.0,0.496,0.052000000000000005,0.14800000000000002,0.081,0.22399999999999998,-0.83,-1.59,1.92,-0.49,1.7,97.4,90.0,82.4,79.9,0.342,0.201,0.153,0.176,0.333,,,,,,,,,,,,,,,,,,,,,
10,2023-05-09,718246,Grounded Into DP,grounded_into_double_play,True,670764,680570,Taylor Walls,Grayson Rodriguez,1,0,1,835f562c-b68a-4275-acde-4dedcd09abe6,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,146.0,97.0,101.0,116.0,104.0,106.0,126.0,103.0,114.0,76.0,90.0,86.0,0.496,0.052000000000000005,0.14800000000000002,0.081,0.22399999999999998,-0.83,-1.59,1.92,-0.49,1.7,97.4,90.0,82.4,79.9,0.342,0.201,0.153,0.176,0.333,,,,,,,,,,,,,,,,,,,,,
11,2023-05-09,718246,Pop Out,field_out,True,663624,621107,Ryan Mountcastle,Zach Eflin,0,0,0,c08f61e8-527e-4679-be66-fd3466e8dc7f,621107.0,zacheflin,Eflin,Right,Zach Eflin,3.5,3.02,177.2,108.0,98.0,106.0,0.775,9.42,1.22,8.0,0.96,1.48,0.21,0.449,0.159,0.34299999999999997,0.449,86.4,75.0,99.0,94.0,100.0,110.0,107.0,83.0,123.0,112.0,122.0,120.0,127.0,100.0,106.0,102.0,0.062,0.261,0.044000000000000004,0.263,0.051,2.53,-0.01,0.79,1.27,-0.61,92.9,88.5,80.0,79.1,0.104,0.192,0.179,0.185,0.307,98.0,107.0,105.0,0.319,1.09,92.2,0.259,0.6,,,,,,,,,,,,,
12,2023-05-09,718246,Lineout,field_out,True,624428,621107,Adam Frazier,Zach Eflin,1,0,0,d012bb00-4773-43b8-b664-f88fb7ad7115,621107.0,zacheflin,Eflin,Right,Zach Eflin,3.5,3.02,177.2,108.0,98.0,106.0,0.775,9.42,1.22,8.0,0.96,1.48,0.21,0.449,0.159,0.34299999999999997,0.449,86.4,75.0,99.0,94.0,100.0,110.0,107.0,83.0,123.0,112.0,122.0,120.0,127.0,100.0,106.0,102.0,0.062,0.261,0.044000000000000004,0.263,0.051,2.53,-0.01,0.79,1.27,-0.61,92.9,88.5,80.0,79.1,0.104,0.192,0.179,0.185,0.307,98.0,107.0,105.0,0.319,1.09,92.2,0.259,0.6,,,,,,,,,,,,,
13,2023-05-09,718246,Strikeout,strikeout,True,669720,621107,Austin Hays,Zach Eflin,0,0,0,dd4c40dd-7a5f-4eae-b071-413b4a091ae9,621107.0,zacheflin,Eflin,Right,Zach Eflin,3.5,3.02,177.2,108.0,98.0,106.0,0.775,9.42,1.22,8.0,0.96,1.48,0.21,0.449,0.159,0.34299999999999997,0.449,86.4,75.0,99.0,94.0,100.0,110.0,107.0,83.0,123.0,112.0,122.0,120.0,127.0,100.0,106.0,102.0,0.062,0.261,0.044000000000000004,0.263,0.051,2.53,-0.01,0.79,1.27,-0.61,92.9,88.5,80.0,79.1,0.104,0.192,0.179,0.185,0.307,98.0,107.0,105.0,0.319,1.09,92.2,0.259,0.6,,,,,,,,,,,,,
14,2023-05-09,718246,Groundout,field_out,True,542194,680570,Christian Bethancourt,Grayson Rodriguez,0,0,0,6f5cb977-2a44-4678-82c3-3619f41dae30,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,146.0,97.0,101.0,116.0,104.0,106.0,126.0,103.0,114.0,76.0,90.0,86.0,0.496,0.052000000000000005,0.14800000000000002,0.081,0.22399999999999998,-0.83,-1.59,1.92,-0.49,1.7,97.4,90.0,82.4,79.9,0.342,0.201,0.153,0.176,0.333,,,,,,,,,,,,,,,,,,,,,
15,2023-05-09,718246,Single,single,False,622534,680570,Manuel Margot,Grayson Rodriguez,0,0,0,5be8038b-76c7-44d4-be8a-e2152aa3a837,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,4.35,4.21,122.0,102.0,117.0,108.0,0.759,9.52,3.1,8.93,1.18,1.4,0.226,0.408,0.12,0.37200000000000005,0.44,83.9,110.0,102.0,115.0,146.0,97.0,101.0,116.0,104.0,106.0,126.0,103.0,114.0,76.0,90.0,86.0,0.496,0.052000000000000005,0.14800000000000002,0.081,0.22399999999999998,-0.83,-1.59,1.92,-0.49,1.7,97.4,90.0,82.4,79.9,0.342,0.201,0.153,0.176,0.333,,,,,,,,,,,,,,,,,,,,,
