,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vSI,vSL,FF_ba,SI_ba,SL_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,FC_ba,ST_ba,FS%,wFS/C,vFS
10,2023-06-14,717759,Strikeout,strikeout,True,663743,622491,Nick Fortes,Luis Castillo,0,0,0,d30cad85-7c0c-4f92-8263-9dd3b04b6715,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,,,,,,,,,,
11,2023-06-14,717759,Groundout,field_out,True,542932,622491,Jon Berti,Luis Castillo,0,0,0,c5821a52-6c78-4dfe-9823-dd9d4cfedf63,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,,,,,,,,,,
12,2023-06-14,717759,Strikeout,strikeout,True,672284,691587,Jarred Kelenic,Eury Pérez,0,0,0,0dbd8b9a-d9d3-4e07-8411-e10bd0017a2c,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,128.0,100.0,109.0,,,,101.0,102.0,107.0,,0.45399999999999996,0.308,0.098,-0.47,,0.99,0.99,97.5,,86.4,0.289,,0.183,0.045,91.0,95.0,99.0,0.14,1.89,81.2,0.098,,,,,,,,,,,,,,,,,
13,2023-06-14,717759,Flyout,field_out,True,553993,691587,Eugenio Suárez,Eury Pérez,0,0,0,b5c60cb2-9401-43db-a7de-8ad06a64f4f1,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,128.0,100.0,109.0,,,,101.0,102.0,107.0,,0.45399999999999996,0.308,0.098,-0.47,,0.99,0.99,97.5,,86.4,0.289,,0.183,0.045,91.0,95.0,99.0,0.14,1.89,81.2,0.098,,,,,,,,,,,,,,,,,
14,2023-06-14,717759,Strikeout,strikeout,True,663728,691587,Cal Raleigh,Eury Pérez,0,0,0,6dba8954-fedb-4733-bdc7-dceca1cc275f,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,128.0,100.0,109.0,,,,101.0,102.0,107.0,,0.45399999999999996,0.308,0.098,-0.47,,0.99,0.99,97.5,,86.4,0.289,,0.183,0.045,91.0,95.0,99.0,0.14,1.89,81.2,0.098,,,,,,,,,,,,,,,,,
15,2023-06-14,717759,Single,single,False,641505,622491,Jonathan Davis,Luis Castillo,0,0,0,623907f4-139c-4c49-9b2e-a07b9a28ceed,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,,,,,,,,,,
16,2023-06-14,717759,Flyout,field_out,True,650333,622491,Luis Arraez,Luis Castillo,0,0,0,65f7dcd0-aff6-4478-b244-dbe1b7124504,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,,,,,,,,,,
17,2023-06-14,717759,Walk,walk,False,624585,622491,Jorge Soler,Luis Castillo,1,0,1,f129ff02-edcb-4f14-a2d4-1001defb2b01,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,,,,,,,,,,
18,2023-06-14,717759,Forceout,force_out,True,650559,622491,Bryan De La Cruz,Luis Castillo,0,0,1,05af1a08-b3d1-48bd-80a1-cc1bc6cd2c91,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,,,,,,,,,,
19,2023-06-14,717759,Strikeout,strikeout,True,643265,622491,Garrett Cooper,Luis Castillo,0,0,1,13303a77-126e-42c4-a5f6-511404e651ab,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,,,,,,,,,,
20,2023-06-14,717759,Groundout,field_out,True,645801,691587,Mike Ford,Eury Pérez,0,0,0,45ed1634-f5c6-4e1e-a740-ace32c1e4b7c,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,128.0,100.0,109.0,,,,101.0,102.0,107.0,,0.45399999999999996,0.308,0.098,-0.47,,0.99,0.99,97.5,,86.4,0.289,,0.183,0.045,91.0,95.0,99.0,0.14,1.89,81.2,0.098,,,,,,,,,,,,,,,,,
21,2023-06-14,717759,Flyout,field_out,True,676609,691587,José Caballero,Eury Pérez,1,0,0,c928e5dc-f2b4-4d09-bc2c-f9e4cf2e3bcc,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,128.0,100.0,109.0,,,,101.0,102.0,107.0,,0.45399999999999996,0.308,0.098,-0.47,,0.99,0.99,97.5,,86.4,0.289,,0.183,0.045,91.0,95.0,99.0,0.14,1.89,81.2,0.098,,,,,,,,,,,,,,,,,
22,2023-06-14,717759,Flyout,field_out,True,641487,691587,J.P. Crawford,Eury Pérez,1,1,0,bcc3cd87-da25-445f-9ddd-d3b52b2aa97c,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,128.0,100.0,109.0,,,,101.0,102.0,107.0,,0.45399999999999996,0.308,0.098,-0.47,,0.99,0.99,97.5,,86.4,0.289,,0.183,0.045,91.0,95.0,99.0,0.14,1.89,81.2,0.098,,,,,,,,,,,,,,,,,
23,2023-06-14,717759,Strikeout,strikeout,True,660821,622491,Jesús Sánchez,Luis Castillo,0,0,0,9b8e05fa-e791-4837-96e5-17b742751287,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,,,,,,,,,,
24,2023-06-14,717759,Flyout,field_out,True,516416,622491,Jean Segura,Luis Castillo,1,0,0,aab65be4-1620-48fd-97e8-4e3bd720075b,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,,,,,,,,,,
25,2023-06-14,717759,Pop Out,field_out,True,663743,622491,Nick Fortes,Luis Castillo,0,0,0,01336960-94a3-4db1-91b0-bad0db1a82e5,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,,,,,,,,,,
26,2023-06-14,717759,Groundout,field_out,True,677594,691587,Julio Rodríguez,Eury Pérez,0,0,0,92284bba-9932-4bc9-b20c-dceab96514dc,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,128.0,100.0,109.0,,,,101.0,102.0,107.0,,0.45399999999999996,0.308,0.098,-0.47,,0.99,0.99,97.5,,86.4,0.289,,0.183,0.045,91.0,95.0,99.0,0.14,1.89,81.2,0.098,,,,,,,,,,,,,,,,,
27,2023-06-14,717759,Flyout,field_out,True,664034,691587,Ty France,Eury Pérez,1,0,0,ce23c22e-4887-4a56-92f5-ab7fd3b97386,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,128.0,100.0,109.0,,,,101.0,102.0,107.0,,0.45399999999999996,0.308,0.098,-0.47,,0.99,0.99,97.5,,86.4,0.289,,0.183,0.045,91.0,95.0,99.0,0.14,1.89,81.2,0.098,,,,,,,,,,,,,,,,,
28,2023-06-14,717759,Double,double,False,606192,691587,Teoscar Hernández,Eury Pérez,0,0,0,4520da75-d85d-46ad-bbc7-7044e0af1fe6,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,128.0,100.0,109.0,,,,101.0,102.0,107.0,,0.45399999999999996,0.308,0.098,-0.47,,0.99,0.99,97.5,,86.4,0.289,,0.183,0.045,91.0,95.0,99.0,0.14,1.89,81.2,0.098,,,,,,,,,,,,,,,,,
29,2023-06-14,717759,Strikeout,strikeout,True,672284,691587,Jarred Kelenic,Eury Pérez,0,0,0,686b0537-12b0-432c-ab0f-09ae76968f35,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,128.0,100.0,109.0,,,,101.0,102.0,107.0,,0.45399999999999996,0.308,0.098,-0.47,,0.99,0.99,97.5,,86.4,0.289,,0.183,0.045,91.0,95.0,99.0,0.14,1.89,81.2,0.098,,,,,,,,,,,,,,,,,
30,2023-06-14,717759,Walk,walk,False,542932,622491,Jon Berti,Luis Castillo,0,0,0,fa9dbf4b-ef11-4612-9386-8f8cebc2758b,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,,,,,,,,,,
31,2023-06-14,717759,Double Play,double_play,True,641505,622491,Jonathan Davis,Luis Castillo,1,0,1,9ba3c6ed-bf06-4999-922b-5ae58404dedd,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,,,,,,,,,,
32,2023-06-14,717759,Strikeout,strikeout,True,650333,622491,Luis Arraez,Luis Castillo,0,0,0,3ce638df-a829-4627-a1b9-7436574350a7,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,,,,,,,,,,
33,2023-06-14,717759,Flyout,field_out,True,553993,691587,Eugenio Suárez,Eury Pérez,1,0,0,5dd74beb-10e4-4472-9c41-e37a3a5bcdeb,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,128.0,100.0,109.0,,,,101.0,102.0,107.0,,0.45399999999999996,0.308,0.098,-0.47,,0.99,0.99,97.5,,86.4,0.289,,0.183,0.045,91.0,95.0,99.0,0.14,1.89,81.2,0.098,,,,,,,,,,,,,,,,,
34,2023-06-14,717759,Double,double,False,663728,691587,Cal Raleigh,Eury Pérez,0,0,0,758c014d-370f-421f-8956-0753c20e928e,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,128.0,100.0,109.0,,,,101.0,102.0,107.0,,0.45399999999999996,0.308,0.098,-0.47,,0.99,0.99,97.5,,86.4,0.289,,0.183,0.045,91.0,95.0,99.0,0.14,1.89,81.2,0.098,,,,,,,,,,,,,,,,,
35,2023-06-14,717759,Strikeout,strikeout,True,645801,691587,Mike Ford,Eury Pérez,0,0,0,c6478f8a-e530-46a8-be16-43b25a3e8fcb,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,128.0,100.0,109.0,,,,101.0,102.0,107.0,,0.45399999999999996,0.308,0.098,-0.47,,0.99,0.99,97.5,,86.4,0.289,,0.183,0.045,91.0,95.0,99.0,0.14,1.89,81.2,0.098,,,,,,,,,,,,,,,,,
36,2023-06-14,717759,Flyout,field_out,True,676609,691587,José Caballero,Eury Pérez,1,0,0,93d8b39f-f692-4f82-9bbc-0ca626bb6764,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,128.0,100.0,109.0,,,,101.0,102.0,107.0,,0.45399999999999996,0.308,0.098,-0.47,,0.99,0.99,97.5,,86.4,0.289,,0.183,0.045,91.0,95.0,99.0,0.14,1.89,81.2,0.098,,,,,,,,,,,,,,,,,
37,2023-06-14,717759,Home Run,home_run,False,624585,622491,Jorge Soler,Luis Castillo,0,0,0,8c90c465-787b-4761-83bc-60910903f76f,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,,,,,,,,,,
38,2023-06-14,717759,Lineout,field_out,True,650559,622491,Bryan De La Cruz,Luis Castillo,1,0,0,1849bc16-db0c-4093-84b6-af7994066e53,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,,,,,,,,,,
