,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CH%,wFA/C,wSL/C,wCH/C,vFA,vSL,FF_ba,CH_ba,SL_ba,ST_ba,SI_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,CU_ba,FS_ba
0,2023-07-04,717492,Flyout,field_out,True,457705,686218,Andrew McCutchen,Emmet Sheehan,0,0,0,3a09ca9d-23a4-41a3-921f-45216449b347,686218.0,emmetsheehan,Sheehan,Right,Emmet Sheehan,4.92,3.5,60.1,95.0,101.0,97.0,0.732,9.55,3.88,6.86,1.64,0.62,0.21,0.433,0.121,0.287,0.395,82.9,74.0,99.0,100.0,104.0,96.0,95.0,112.0,98.0,103.0,0.6,0.228,0.172,0.04,1.57,0.51,95.4,85.8,0.24,0.178,0.19,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-07-04,717492,Flyout,field_out,True,668804,686218,Bryan Reynolds,Emmet Sheehan,1,0,0,feb98fbe-8fd3-41bf-aa08-23da4853bd94,686218.0,emmetsheehan,Sheehan,Right,Emmet Sheehan,4.92,3.5,60.1,95.0,101.0,97.0,0.732,9.55,3.88,6.86,1.64,0.62,0.21,0.433,0.121,0.287,0.395,82.9,74.0,99.0,100.0,104.0,96.0,95.0,112.0,98.0,103.0,0.6,0.228,0.172,0.04,1.57,0.51,95.4,85.8,0.24,0.178,0.19,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-07-04,717492,Walk,walk,False,680779,686218,Henry Davis,Emmet Sheehan,1,0,0,0840ba10-80d8-46da-948c-0498a5abdfcb,686218.0,emmetsheehan,Sheehan,Right,Emmet Sheehan,4.92,3.5,60.1,95.0,101.0,97.0,0.732,9.55,3.88,6.86,1.64,0.62,0.21,0.433,0.121,0.287,0.395,82.9,74.0,99.0,100.0,104.0,96.0,95.0,112.0,98.0,103.0,0.6,0.228,0.172,0.04,1.57,0.51,95.4,85.8,0.24,0.178,0.19,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-07-04,717492,Walk,walk,False,467793,686218,Carlos Santana,Emmet Sheehan,1,0,1,3f066c06-b1d0-4fd0-9aea-6a0fecf8cb31,686218.0,emmetsheehan,Sheehan,Right,Emmet Sheehan,4.92,3.5,60.1,95.0,101.0,97.0,0.732,9.55,3.88,6.86,1.64,0.62,0.21,0.433,0.121,0.287,0.395,82.9,74.0,99.0,100.0,104.0,96.0,95.0,112.0,98.0,103.0,0.6,0.228,0.172,0.04,1.57,0.51,95.4,85.8,0.24,0.178,0.19,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2023-07-04,717492,Walk,walk,False,669261,686218,Jack Suwinski,Emmet Sheehan,1,0,1,e97a642a-2a93-4e0d-8977-e6bfba1c2ae0,686218.0,emmetsheehan,Sheehan,Right,Emmet Sheehan,4.92,3.5,60.1,95.0,101.0,97.0,0.732,9.55,3.88,6.86,1.64,0.62,0.21,0.433,0.121,0.287,0.395,82.9,74.0,99.0,100.0,104.0,96.0,95.0,112.0,98.0,103.0,0.6,0.228,0.172,0.04,1.57,0.51,95.4,85.8,0.24,0.178,0.19,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2023-07-04,717492,Double,double,False,693304,686218,Nick Gonzales,Emmet Sheehan,0,0,1,6dda0144-e40b-4790-b14c-d5da600c68c2,686218.0,emmetsheehan,Sheehan,Right,Emmet Sheehan,4.92,3.5,60.1,95.0,101.0,97.0,0.732,9.55,3.88,6.86,1.64,0.62,0.21,0.433,0.121,0.287,0.395,82.9,74.0,99.0,100.0,104.0,96.0,95.0,112.0,98.0,103.0,0.6,0.228,0.172,0.04,1.57,0.51,95.4,85.8,0.24,0.178,0.19,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2023-07-04,717492,Strikeout,strikeout,True,669707,686218,Jared Triolo,Emmet Sheehan,0,0,0,7ffbf6f6-efed-4d56-9e37-66004ded2403,686218.0,emmetsheehan,Sheehan,Right,Emmet Sheehan,4.92,3.5,60.1,95.0,101.0,97.0,0.732,9.55,3.88,6.86,1.64,0.62,0.21,0.433,0.121,0.287,0.395,82.9,74.0,99.0,100.0,104.0,96.0,95.0,112.0,98.0,103.0,0.6,0.228,0.172,0.04,1.57,0.51,95.4,85.8,0.24,0.178,0.19,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2023-07-04,717492,Single,single,False,605141,682847,Mookie Betts,Luis L. Ortiz,0,0,0,7f7d8d06-69f5-4ccf-8f46-958c8fe0638c,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.383,0.209,0.246,,0.294,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2023-07-04,717492,Single,single,False,518692,682847,Freddie Freeman,Luis L. Ortiz,0,0,1,2db91c1d-2e83-4a92-9441-c0cc52197420,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.383,0.209,0.246,,0.294,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2023-07-04,717492,Sac Fly,sac_fly,True,669257,682847,Will Smith,Luis L. Ortiz,0,0,1,79e3844a-7fdb-45b8-9596-defa61cbc73c,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.383,0.209,0.246,,0.294,,,,,,,,,,,,,,,,,,,,,,,,,,,
