,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSI,vSL,vCU,FF_ba,FC_ba,SI_ba,CH_ba,CU_ba,ST_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,SL_ba
0,2023-08-23,716874,Flyout,field_out,True,593160,665152,Whit Merrifield,Dean Kremer,1,0,0,cc49c67e-0d88-4b9a-b94d-ddb94c7cecbb,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,93.0,94.0,98.0,106.0,103.0,102.0,84.0,106.0,99.0,116.0,98.0,105.0,104.0,106.0,102.0,0.145,0.371,0.239,0.033,0.08900000000000001,0.12300000000000001,0.43,0.02,1.81,-1.43,-2.29,-1.4,94.6,88.8,91.9,82.8,78.1,0.252,0.222,0.269,0.26,0.347,0.25,,,,,,,,
1,2023-08-23,716874,Single,single,False,666182,665152,Bo Bichette,Dean Kremer,1,1,0,20b9a7f1-6f84-46e8-be51-cf0b669bb685,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,93.0,94.0,98.0,106.0,103.0,102.0,84.0,106.0,99.0,116.0,98.0,105.0,104.0,106.0,102.0,0.145,0.371,0.239,0.033,0.08900000000000001,0.12300000000000001,0.43,0.02,1.81,-1.43,-2.29,-1.4,94.6,88.8,91.9,82.8,78.1,0.252,0.222,0.269,0.26,0.347,0.25,,,,,,,,
2,2023-08-23,716874,Strikeout,strikeout,True,474832,665152,Brandon Belt,Dean Kremer,0,0,0,460c5075-cc62-49d4-b7fc-05380cf2abfb,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,93.0,94.0,98.0,106.0,103.0,102.0,84.0,106.0,99.0,116.0,98.0,105.0,104.0,106.0,102.0,0.145,0.371,0.239,0.033,0.08900000000000001,0.12300000000000001,0.43,0.02,1.81,-1.43,-2.29,-1.4,94.6,88.8,91.9,82.8,78.1,0.252,0.222,0.269,0.26,0.347,0.25,,,,,,,,
3,2023-08-23,716874,Single,single,False,665489,665152,Vladimir Guerrero Jr.,Dean Kremer,0,0,1,1185db3a-fca3-436c-92d8-c7b987018c5c,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,93.0,94.0,98.0,106.0,103.0,102.0,84.0,106.0,99.0,116.0,98.0,105.0,104.0,106.0,102.0,0.145,0.371,0.239,0.033,0.08900000000000001,0.12300000000000001,0.43,0.02,1.81,-1.43,-2.29,-1.4,94.6,88.8,91.9,82.8,78.1,0.252,0.222,0.269,0.26,0.347,0.25,,,,,,,,
4,2023-08-23,716874,Flyout,field_out,True,543807,665152,George Springer,Dean Kremer,0,0,0,ee25e290-fc14-48e6-978e-f8f8a9604d03,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,93.0,94.0,98.0,106.0,103.0,102.0,84.0,106.0,99.0,116.0,98.0,105.0,104.0,106.0,102.0,0.145,0.371,0.239,0.033,0.08900000000000001,0.12300000000000001,0.43,0.02,1.81,-1.43,-2.29,-1.4,94.6,88.8,91.9,82.8,78.1,0.252,0.222,0.269,0.26,0.347,0.25,,,,,,,,
5,2023-08-23,716874,Field Error,field_error,False,668939,592332,Adley Rutschman,Kevin Gausman,0,0,0,a933289d-88ca-465d-85f0-0f0f436ff41b,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,,,,,,,,110.0,104.0,105.0,,,,89.0,89.0,94.0,,,,,0.509,,0.10800000000000001,,,1.13,,,-0.97,,,94.7,,,83.6,,0.243,,,,,,105.0,108.0,109.0,0.384,0.3,86.3,0.201,0.348
6,2023-08-23,716874,Flyout,field_out,True,683002,592332,Gunnar Henderson,Kevin Gausman,1,0,0,0297337d-37c8-4e27-9a28-02ab267cec39,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,,,,,,,,110.0,104.0,105.0,,,,89.0,89.0,94.0,,,,,0.509,,0.10800000000000001,,,1.13,,,-0.97,,,94.7,,,83.6,,0.243,,,,,,105.0,108.0,109.0,0.384,0.3,86.3,0.201,0.348
7,2023-08-23,716874,Strikeout,strikeout,True,623993,592332,Anthony Santander,Kevin Gausman,0,0,0,6184ce5b-8590-43d6-a0c3-d14fc9c60c56,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,,,,,,,,110.0,104.0,105.0,,,,89.0,89.0,94.0,,,,,0.509,,0.10800000000000001,,,1.13,,,-0.97,,,94.7,,,83.6,,0.243,,,,,,105.0,108.0,109.0,0.384,0.3,86.3,0.201,0.348
8,2023-08-23,716874,Strikeout,strikeout,True,663624,592332,Ryan Mountcastle,Kevin Gausman,0,0,0,f7c1ab6f-67af-4cb0-87f5-d5e4a270863c,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,,,,,,,,110.0,104.0,105.0,,,,89.0,89.0,94.0,,,,,0.509,,0.10800000000000001,,,1.13,,,-0.97,,,94.7,,,83.6,,0.243,,,,,,105.0,108.0,109.0,0.384,0.3,86.3,0.201,0.348
9,2023-08-23,716874,Strikeout,strikeout,True,662139,665152,Daulton Varsho,Dean Kremer,0,0,0,86aeaa0e-e1e0-4b40-be84-cc3772999b74,665152.0,deankremer,Kremer,Right,Dean Kremer,4.12,4.93,172.2,102.0,99.0,100.0,0.785,8.18,2.87,8.91,1.41,1.05,0.282,0.38,0.145,0.311,0.423,85.3,86.0,91.0,93.0,93.0,94.0,98.0,106.0,103.0,102.0,84.0,106.0,99.0,116.0,98.0,105.0,104.0,106.0,102.0,0.145,0.371,0.239,0.033,0.08900000000000001,0.12300000000000001,0.43,0.02,1.81,-1.43,-2.29,-1.4,94.6,88.8,91.9,82.8,78.1,0.252,0.222,0.269,0.26,0.347,0.25,,,,,,,,
