,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,CU_ba,SL_ba,CH_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,wFC/C,wSI/C,vFC,vSI,FC_ba,SI_ba,ST_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
0,2023-08-02,717162,Lineout,field_out,True,592885,669022,Christian Yelich,MacKenzie Gore,0,0,0,db5e9d5d-b2be-4dc8-9fd9-6fc1938b5aa0,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,4.42,5.2,136.1,97.0,100.0,101.0,0.7490000000000001,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,86.5,69.0,88.0,90.0,72.0,99.0,104.0,112.0,98.0,100.0,101.0,97.0,102.0,0.595,0.188,0.188,0.028999999999999998,-0.27,0.77,-0.85,1.1,95.0,88.5,83.2,0.279,0.257,0.213,0.188,,,,,,,,,,,,,,,,,,,,,,
1,2023-08-02,717162,Flyout,field_out,True,661388,669022,William Contreras,MacKenzie Gore,0,0,0,f382eb3f-8d96-4add-8786-6b51313a348e,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,4.42,5.2,136.1,97.0,100.0,101.0,0.7490000000000001,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,86.5,69.0,88.0,90.0,72.0,99.0,104.0,112.0,98.0,100.0,101.0,97.0,102.0,0.595,0.188,0.188,0.028999999999999998,-0.27,0.77,-0.85,1.1,95.0,88.5,83.2,0.279,0.257,0.213,0.188,,,,,,,,,,,,,,,,,,,,,,
2,2023-08-02,717162,Lineout,field_out,True,467793,669022,Carlos Santana,MacKenzie Gore,0,0,0,02d921e3-1491-4da1-8b38-2561d5c50bd6,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,4.42,5.2,136.1,97.0,100.0,101.0,0.7490000000000001,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,86.5,69.0,88.0,90.0,72.0,99.0,104.0,112.0,98.0,100.0,101.0,97.0,102.0,0.595,0.188,0.188,0.028999999999999998,-0.27,0.77,-0.85,1.1,95.0,88.5,83.2,0.279,0.257,0.213,0.188,,,,,,,,,,,,,,,,,,,,,,
3,2023-08-02,717162,Strikeout,strikeout,True,682928,489119,CJ Abrams,Wade Miley,0,0,0,d6db23f6-1688-4fb6-9768-41c468a7d9dc,489119.0,wademiley,Miley,Left,Wade Miley,3.14,4.33,120.1,104.0,92.0,100.0,0.828,5.91,2.84,7.4,1.2,1.23,0.237,0.42200000000000004,0.166,0.319,0.406,83.7,84.0,108.0,104.0,79.0,99.0,98.0,78.0,106.0,99.0,113.0,108.0,103.0,0.195,0.049,0.022000000000000002,0.24600000000000002,0.46,0.62,2.01,0.6,90.4,79.1,75.8,0.198,,0.192,0.219,88.0,109.0,96.0,101.0,103.0,101.0,0.046,0.44299999999999995,1.07,-2.53,87.1,90.7,0.232,0.333,,,,,,,,
4,2023-08-02,717162,Lineout,field_out,True,657041,489119,Lane Thomas,Wade Miley,0,0,0,b470d5bd-b75c-455d-b607-ed22d91c5397,489119.0,wademiley,Miley,Left,Wade Miley,3.14,4.33,120.1,104.0,92.0,100.0,0.828,5.91,2.84,7.4,1.2,1.23,0.237,0.42200000000000004,0.166,0.319,0.406,83.7,84.0,108.0,104.0,79.0,99.0,98.0,78.0,106.0,99.0,113.0,108.0,103.0,0.195,0.049,0.022000000000000002,0.24600000000000002,0.46,0.62,2.01,0.6,90.4,79.1,75.8,0.198,,0.192,0.219,88.0,109.0,96.0,101.0,103.0,101.0,0.046,0.44299999999999995,1.07,-2.53,87.1,90.7,0.232,0.333,,,,,,,,
5,2023-08-02,717162,Groundout,field_out,True,608841,489119,Joey Meneses,Wade Miley,0,0,0,4ec9800a-83a9-4211-9787-2fddd3b0fa6b,489119.0,wademiley,Miley,Left,Wade Miley,3.14,4.33,120.1,104.0,92.0,100.0,0.828,5.91,2.84,7.4,1.2,1.23,0.237,0.42200000000000004,0.166,0.319,0.406,83.7,84.0,108.0,104.0,79.0,99.0,98.0,78.0,106.0,99.0,113.0,108.0,103.0,0.195,0.049,0.022000000000000002,0.24600000000000002,0.46,0.62,2.01,0.6,90.4,79.1,75.8,0.198,,0.192,0.219,88.0,109.0,96.0,101.0,103.0,101.0,0.046,0.44299999999999995,1.07,-2.53,87.1,90.7,0.232,0.333,,,,,,,,
6,2023-08-02,717162,Strikeout,strikeout,True,642715,669022,Willy Adames,MacKenzie Gore,0,0,0,637f593f-ca95-4925-aa25-09affcb82d9b,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,4.42,5.2,136.1,97.0,100.0,101.0,0.7490000000000001,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,86.5,69.0,88.0,90.0,72.0,99.0,104.0,112.0,98.0,100.0,101.0,97.0,102.0,0.595,0.188,0.188,0.028999999999999998,-0.27,0.77,-0.85,1.1,95.0,88.5,83.2,0.279,0.257,0.213,0.188,,,,,,,,,,,,,,,,,,,,,,
7,2023-08-02,717162,Lineout,field_out,True,592192,669022,Mark Canha,MacKenzie Gore,1,1,0,99660742-0922-4e5f-bdd6-d1d3f409e68b,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,4.42,5.2,136.1,97.0,100.0,101.0,0.7490000000000001,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,86.5,69.0,88.0,90.0,72.0,99.0,104.0,112.0,98.0,100.0,101.0,97.0,102.0,0.595,0.188,0.188,0.028999999999999998,-0.27,0.77,-0.85,1.1,95.0,88.5,83.2,0.279,0.257,0.213,0.188,,,,,,,,,,,,,,,,,,,,,,
8,2023-08-02,717162,Home Run,home_run,False,621438,669022,Tyrone Taylor,MacKenzie Gore,0,0,0,e9d707ea-8ffa-49d0-99ad-49e2f5569d50,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,4.42,5.2,136.1,97.0,100.0,101.0,0.7490000000000001,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,86.5,69.0,88.0,90.0,72.0,99.0,104.0,112.0,98.0,100.0,101.0,97.0,102.0,0.595,0.188,0.188,0.028999999999999998,-0.27,0.77,-0.85,1.1,95.0,88.5,83.2,0.279,0.257,0.213,0.188,,,,,,,,,,,,,,,,,,,,,,
9,2023-08-02,717162,Lineout,field_out,True,655316,669022,Andruw Monasterio,MacKenzie Gore,1,0,0,1dea1fc2-6793-42c3-9f6f-3940181346c3,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,4.42,5.2,136.1,97.0,100.0,101.0,0.7490000000000001,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,86.5,69.0,88.0,90.0,72.0,99.0,104.0,112.0,98.0,100.0,101.0,97.0,102.0,0.595,0.188,0.188,0.028999999999999998,-0.27,0.77,-0.85,1.1,95.0,88.5,83.2,0.279,0.257,0.213,0.188,,,,,,,,,,,,,,,,,,,,,,
