,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vSI,vSL,FF_ba,SI_ba,SL_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,ST_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
0,2023-08-30,716780,Groundout,field_out,True,656582,672582,Connor Joe,Angel Zerpa,1,1,0,ebad086a-2f43-4d19-846a-08e27f1480f4,672582.0,angelzerpa,Zerpa,Left,Angel Zerpa,4.85,4.36,42.2,101.0,77.0,96.0,0.8220000000000001,7.59,1.69,9.7,1.48,1.6,0.22399999999999998,0.418,0.16399999999999998,0.381,0.46,86.9,67.0,97.0,93.0,59.0,100.0,88.0,80.0,106.0,98.0,106.0,102.0,107.0,0.23199999999999998,0.335,0.239,0.19399999999999998,0.43,0.96,-0.82,-2.48,94.5,94.6,86.2,0.222,0.289,0.244,0.379,,,,,,,,,,,,,,,,,,,,,,
1,2023-08-30,716780,Home Run,home_run,False,668804,672582,Bryan Reynolds,Angel Zerpa,1,0,0,22b7a42c-f7d7-4061-a735-b77db28aa5c9,672582.0,angelzerpa,Zerpa,Left,Angel Zerpa,4.85,4.36,42.2,101.0,77.0,96.0,0.8220000000000001,7.59,1.69,9.7,1.48,1.6,0.22399999999999998,0.418,0.16399999999999998,0.381,0.46,86.9,67.0,97.0,93.0,59.0,100.0,88.0,80.0,106.0,98.0,106.0,102.0,107.0,0.23199999999999998,0.335,0.239,0.19399999999999998,0.43,0.96,-0.82,-2.48,94.5,94.6,86.2,0.222,0.289,0.244,0.379,,,,,,,,,,,,,,,,,,,,,,
2,2023-08-30,716780,Walk,walk,False,457705,672582,Andrew McCutchen,Angel Zerpa,1,0,0,4a948ab3-4f15-4788-be0a-56a57c0b35cd,672582.0,angelzerpa,Zerpa,Left,Angel Zerpa,4.85,4.36,42.2,101.0,77.0,96.0,0.8220000000000001,7.59,1.69,9.7,1.48,1.6,0.22399999999999998,0.418,0.16399999999999998,0.381,0.46,86.9,67.0,97.0,93.0,59.0,100.0,88.0,80.0,106.0,98.0,106.0,102.0,107.0,0.23199999999999998,0.335,0.239,0.19399999999999998,0.43,0.96,-0.82,-2.48,94.5,94.6,86.2,0.222,0.289,0.244,0.379,,,,,,,,,,,,,,,,,,,,,,
3,2023-08-30,716780,Grounded Into DP,grounded_into_double_play,True,682848,672582,Endy Rodríguez,Angel Zerpa,0,0,1,5db8d230-f41d-4d81-b189-9ec5e15cb0c6,672582.0,angelzerpa,Zerpa,Left,Angel Zerpa,4.85,4.36,42.2,101.0,77.0,96.0,0.8220000000000001,7.59,1.69,9.7,1.48,1.6,0.22399999999999998,0.418,0.16399999999999998,0.381,0.46,86.9,67.0,97.0,93.0,59.0,100.0,88.0,80.0,106.0,98.0,106.0,102.0,107.0,0.23199999999999998,0.335,0.239,0.19399999999999998,0.43,0.96,-0.82,-2.48,94.5,94.6,86.2,0.222,0.289,0.244,0.379,,,,,,,,,,,,,,,,,,,,,,
4,2023-08-30,716780,Strikeout,strikeout,True,672580,656578,Maikel Garcia,Andre Jackson,0,0,0,15bfc234-0ece-4632-8567-75056f3f1703,656578.0,andrejackson,Jackson,Right,Andre Jackson,4.99,5.37,61.1,101.0,93.0,97.0,0.782,8.36,3.23,7.63,1.61,0.91,0.267,0.449,0.125,0.415,0.429,86.9,85.0,106.0,100.0,99.0,98.0,94.0,,,,90.0,101.0,103.0,,0.446,0.17,0.32,0.74,,1.4,-1.7,94.9,,87.1,0.222,,0.148,0.273,96.0,93.0,93.0,0.065,1.88,81.5,0.067,,,,,,,,,,,,,,,
5,2023-08-30,716780,Strikeout,strikeout,True,677951,656578,Bobby Witt Jr.,Andre Jackson,0,0,0,cb0f74ed-43b6-4ef8-a5cf-03e6a2a12c8e,656578.0,andrejackson,Jackson,Right,Andre Jackson,4.99,5.37,61.1,101.0,93.0,97.0,0.782,8.36,3.23,7.63,1.61,0.91,0.267,0.449,0.125,0.415,0.429,86.9,85.0,106.0,100.0,99.0,98.0,94.0,,,,90.0,101.0,103.0,,0.446,0.17,0.32,0.74,,1.4,-1.7,94.9,,87.1,0.222,,0.148,0.273,96.0,93.0,93.0,0.065,1.88,81.5,0.067,,,,,,,,,,,,,,,
6,2023-08-30,716780,Strikeout,strikeout,True,669004,656578,MJ Melendez,Andre Jackson,0,0,0,e869fc7d-d127-426e-9442-06f0a028ef29,656578.0,andrejackson,Jackson,Right,Andre Jackson,4.99,5.37,61.1,101.0,93.0,97.0,0.782,8.36,3.23,7.63,1.61,0.91,0.267,0.449,0.125,0.415,0.429,86.9,85.0,106.0,100.0,99.0,98.0,94.0,,,,90.0,101.0,103.0,,0.446,0.17,0.32,0.74,,1.4,-1.7,94.9,,87.1,0.222,,0.148,0.273,96.0,93.0,93.0,0.065,1.88,81.5,0.067,,,,,,,,,,,,,,,
7,2023-08-30,716780,Double,double,False,678894,672582,Liover Peguero,Angel Zerpa,0,0,0,f9a40cc2-fa1e-47ec-87e0-b70799a86475,672582.0,angelzerpa,Zerpa,Left,Angel Zerpa,4.85,4.36,42.2,101.0,77.0,96.0,0.8220000000000001,7.59,1.69,9.7,1.48,1.6,0.22399999999999998,0.418,0.16399999999999998,0.381,0.46,86.9,67.0,97.0,93.0,59.0,100.0,88.0,80.0,106.0,98.0,106.0,102.0,107.0,0.23199999999999998,0.335,0.239,0.19399999999999998,0.43,0.96,-0.82,-2.48,94.5,94.6,86.2,0.222,0.289,0.244,0.379,,,,,,,,,,,,,,,,,,,,,,
8,2023-08-30,716780,Double,double,False,681962,672582,Vinny Capra,Angel Zerpa,0,0,1,edf8f368-0202-4770-ac5a-4c433f6e0d8b,672582.0,angelzerpa,Zerpa,Left,Angel Zerpa,4.85,4.36,42.2,101.0,77.0,96.0,0.8220000000000001,7.59,1.69,9.7,1.48,1.6,0.22399999999999998,0.418,0.16399999999999998,0.381,0.46,86.9,67.0,97.0,93.0,59.0,100.0,88.0,80.0,106.0,98.0,106.0,102.0,107.0,0.23199999999999998,0.335,0.239,0.19399999999999998,0.43,0.96,-0.82,-2.48,94.5,94.6,86.2,0.222,0.289,0.244,0.379,,,,,,,,,,,,,,,,,,,,,,
9,2023-08-30,716780,Single,single,False,669261,672582,Jack Suwinski,Angel Zerpa,0,0,1,0a02d5c3-8af1-4d5c-800e-44e99b738bde,672582.0,angelzerpa,Zerpa,Left,Angel Zerpa,4.85,4.36,42.2,101.0,77.0,96.0,0.8220000000000001,7.59,1.69,9.7,1.48,1.6,0.22399999999999998,0.418,0.16399999999999998,0.381,0.46,86.9,67.0,97.0,93.0,59.0,100.0,88.0,80.0,106.0,98.0,106.0,102.0,107.0,0.23199999999999998,0.335,0.239,0.19399999999999998,0.43,0.96,-0.82,-2.48,94.5,94.6,86.2,0.222,0.289,0.244,0.379,,,,,,,,,,,,,,,,,,,,,,
