,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,FA%,CH%,wFA/C,wCH/C,vFA,CH_ba,FF_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,SL%,wSI/C,wSL/C,vSI,vSL,SI_ba,ST_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,SL_ba,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,KC%,wFS/C,wKC/C,vFS,vKC
10,2023-06-28,717586,Double,double,False,662139,657277,Daulton Varsho,Logan Webb,0,0,1,15410c21-62a9-4755-a056-2a2e9fb4605b,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,0.037000000000000005,0.41600000000000004,-1.37,2.18,92.6,0.225,0.226,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.212,0.31,0.11,92.3,84.3,0.313,0.208,,,,,,,,,,,,,,,,,,,,
11,2023-06-28,717586,Double,double,False,593160,657277,Whit Merrifield,Logan Webb,0,0,1,d999df0f-943c-46a2-b151-ad3f611c2f7a,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,0.037000000000000005,0.41600000000000004,-1.37,2.18,92.6,0.225,0.226,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.212,0.31,0.11,92.3,84.3,0.313,0.208,,,,,,,,,,,,,,,,,,,,
12,2023-06-28,717586,Single,single,False,643376,657277,Danny Jansen,Logan Webb,0,0,1,8b04cc35-f3b2-40c1-a654-d59b4e8b8094,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,0.037000000000000005,0.41600000000000004,-1.37,2.18,92.6,0.225,0.226,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.212,0.31,0.11,92.3,84.3,0.313,0.208,,,,,,,,,,,,,,,,,,,,
13,2023-06-28,717586,Groundout,field_out,True,624415,657277,Cavan Biggio,Logan Webb,0,0,0,de09214f-4f22-4d93-91e7-2885ceacad11,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,0.037000000000000005,0.41600000000000004,-1.37,2.18,92.6,0.225,0.226,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.212,0.31,0.11,92.3,84.3,0.313,0.208,,,,,,,,,,,,,,,,,,,,
14,2023-06-28,717586,Groundout,field_out,True,596103,670950,Austin Slater,Trevor Richards,0,0,0,06094d2e-29e0-47ed-a56f-e2be7b7bb513,670950.0,trevorrichards,"Richards, T",Right,Trevor Richards,4.95,3.55,72.2,98.0,104.0,106.0,0.647,13.0,4.33,7.8,1.61,0.65,0.289,0.41,0.19699999999999998,0.324,0.331,82.5,103.0,98.0,112.0,105.0,97.0,98.0,0.434,0.5660000000000001,-1.19,0.98,92.8,0.165,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2023-06-28,717586,Flyout,field_out,True,682641,670950,Luis Matos,Trevor Richards,0,0,0,0ec76244-9fb8-466b-8a56-400bcf21210a,670950.0,trevorrichards,"Richards, T",Right,Trevor Richards,4.95,3.55,72.2,98.0,104.0,106.0,0.647,13.0,4.33,7.8,1.61,0.65,0.289,0.41,0.19699999999999998,0.324,0.331,82.5,103.0,98.0,112.0,105.0,97.0,98.0,0.434,0.5660000000000001,-1.19,0.98,92.8,0.165,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2023-06-28,717586,Strikeout,strikeout,True,666165,670950,Blake Sabol,Trevor Richards,0,0,0,9dcd7a2d-2eb0-4168-8151-130616ff0bae,670950.0,trevorrichards,"Richards, T",Right,Trevor Richards,4.95,3.55,72.2,98.0,104.0,106.0,0.647,13.0,4.33,7.8,1.61,0.65,0.289,0.41,0.19699999999999998,0.324,0.331,82.5,103.0,98.0,112.0,105.0,97.0,98.0,0.434,0.5660000000000001,-1.19,0.98,92.8,0.165,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2023-06-28,717586,Single,single,False,543807,657277,George Springer,Logan Webb,0,0,0,a15611d2-4cf9-44c8-ae43-6d24cf0d809e,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,0.037000000000000005,0.41600000000000004,-1.37,2.18,92.6,0.225,0.226,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.212,0.31,0.11,92.3,84.3,0.313,0.208,,,,,,,,,,,,,,,,,,,,
18,2023-06-28,717586,Groundout,field_out,True,666182,657277,Bo Bichette,Logan Webb,1,1,1,e196f86a-61ed-4df8-b756-3331ab46e6c1,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,0.037000000000000005,0.41600000000000004,-1.37,2.18,92.6,0.225,0.226,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.212,0.31,0.11,92.3,84.3,0.313,0.208,,,,,,,,,,,,,,,,,,,,
19,2023-06-28,717586,Flyout,field_out,True,474832,657277,Brandon Belt,Logan Webb,1,0,1,5e0df372-71f4-431e-badb-a74c1c2179b4,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,0.037000000000000005,0.41600000000000004,-1.37,2.18,92.6,0.225,0.226,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.212,0.31,0.11,92.3,84.3,0.313,0.208,,,,,,,,,,,,,,,,,,,,
20,2023-06-28,717586,Strikeout,strikeout,True,665489,657277,Vladimir Guerrero Jr.,Logan Webb,0,0,0,0d82a6fa-45de-444b-8e14-40f6a286ab67,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,0.037000000000000005,0.41600000000000004,-1.37,2.18,92.6,0.225,0.226,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.212,0.31,0.11,92.3,84.3,0.313,0.208,,,,,,,,,,,,,,,,,,,,
21,2023-06-28,717586,Strikeout,strikeout,True,669477,670950,Casey Schmitt,Trevor Richards,0,0,0,dab6ab6e-0ea7-482d-89d9-8deeaa346db6,670950.0,trevorrichards,"Richards, T",Right,Trevor Richards,4.95,3.55,72.2,98.0,104.0,106.0,0.647,13.0,4.33,7.8,1.61,0.65,0.289,0.41,0.19699999999999998,0.324,0.331,82.5,103.0,98.0,112.0,105.0,97.0,98.0,0.434,0.5660000000000001,-1.19,0.98,92.8,0.165,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2023-06-28,717586,Flyout,field_out,True,664774,670950,LaMonte Wade Jr.,Trevor Richards,0,0,0,4ef42f59-333c-473b-8456-53772340f1fa,670950.0,trevorrichards,"Richards, T",Right,Trevor Richards,4.95,3.55,72.2,98.0,104.0,106.0,0.647,13.0,4.33,7.8,1.61,0.65,0.289,0.41,0.19699999999999998,0.324,0.331,82.5,103.0,98.0,112.0,105.0,97.0,98.0,0.434,0.5660000000000001,-1.19,0.98,92.8,0.165,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2023-06-28,717586,Flyout,field_out,True,642731,670950,Thairo Estrada,Trevor Richards,0,0,0,3161d69b-6f86-4f1a-bcc2-6905fb8f93e3,670950.0,trevorrichards,"Richards, T",Right,Trevor Richards,4.95,3.55,72.2,98.0,104.0,106.0,0.647,13.0,4.33,7.8,1.61,0.65,0.289,0.41,0.19699999999999998,0.324,0.331,82.5,103.0,98.0,112.0,105.0,97.0,98.0,0.434,0.5660000000000001,-1.19,0.98,92.8,0.165,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2023-06-28,717586,Strikeout,strikeout,True,656305,657277,Matt Chapman,Logan Webb,0,0,0,b4a01404-6ce4-421f-a5a8-a8ea9f3cd653,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,0.037000000000000005,0.41600000000000004,-1.37,2.18,92.6,0.225,0.226,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.212,0.31,0.11,92.3,84.3,0.313,0.208,,,,,,,,,,,,,,,,,,,,
25,2023-06-28,717586,Strikeout,strikeout,True,662139,657277,Daulton Varsho,Logan Webb,0,0,0,d2ca720e-2c26-4734-b6f4-1e93033d9ceb,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,0.037000000000000005,0.41600000000000004,-1.37,2.18,92.6,0.225,0.226,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.212,0.31,0.11,92.3,84.3,0.313,0.208,,,,,,,,,,,,,,,,,,,,
26,2023-06-28,717586,Strikeout,strikeout,True,593160,657277,Whit Merrifield,Logan Webb,0,0,0,d5c8ec1a-8dcc-418e-9909-a4084b10d75a,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,0.037000000000000005,0.41600000000000004,-1.37,2.18,92.6,0.225,0.226,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.212,0.31,0.11,92.3,84.3,0.313,0.208,,,,,,,,,,,,,,,,,,,,
27,2023-06-28,717586,Single,single,False,605204,670102,J.D. Davis,Bowden Francis,0,0,0,6ab89360-4dc1-4f0b-9ac0-e8ec71f79fa9,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,1.73,3.69,36.1,102.0,103.0,106.0,0.794,8.67,1.98,5.45,1.24,0.7,0.272,0.402,0.109,0.348,0.455,,,,,109.0,104.0,106.0,0.516,,2.17,,94.4,,0.197,,,,98.0,89.0,95.0,,0.145,,1.43,,85.0,,,96.0,104.0,112.0,0.34,1.68,74.3,0.154,0.091,,,,,,,,,,,,
28,2023-06-28,717586,Grounded Into DP,grounded_into_double_play,True,592626,670102,Joc Pederson,Bowden Francis,0,0,1,c8989548-466e-4352-81a6-94de9ef9254b,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,1.73,3.69,36.1,102.0,103.0,106.0,0.794,8.67,1.98,5.45,1.24,0.7,0.272,0.402,0.109,0.348,0.455,,,,,109.0,104.0,106.0,0.516,,2.17,,94.4,,0.197,,,,98.0,89.0,95.0,,0.145,,1.43,,85.0,,,96.0,104.0,112.0,0.34,1.68,74.3,0.154,0.091,,,,,,,,,,,,
29,2023-06-28,717586,Groundout,field_out,True,672275,670102,Patrick Bailey,Bowden Francis,0,0,0,56234259-4be2-4c9d-aabc-99ed6cc04abb,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,1.73,3.69,36.1,102.0,103.0,106.0,0.794,8.67,1.98,5.45,1.24,0.7,0.272,0.402,0.109,0.348,0.455,,,,,109.0,104.0,106.0,0.516,,2.17,,94.4,,0.197,,,,98.0,89.0,95.0,,0.145,,1.43,,85.0,,,96.0,104.0,112.0,0.34,1.68,74.3,0.154,0.091,,,,,,,,,,,,
30,2023-06-28,717586,Single,single,False,643376,657277,Danny Jansen,Logan Webb,0,0,0,aa8528e3-95f4-4748-ac3c-015084e2867c,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,0.037000000000000005,0.41600000000000004,-1.37,2.18,92.6,0.225,0.226,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.212,0.31,0.11,92.3,84.3,0.313,0.208,,,,,,,,,,,,,,,,,,,,
31,2023-06-28,717586,Flyout,field_out,True,624415,657277,Cavan Biggio,Logan Webb,1,0,0,664e1c7d-5518-49b6-bbd4-3cd3926a49da,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,0.037000000000000005,0.41600000000000004,-1.37,2.18,92.6,0.225,0.226,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.212,0.31,0.11,92.3,84.3,0.313,0.208,,,,,,,,,,,,,,,,,,,,
32,2023-06-28,717586,Grounded Into DP,grounded_into_double_play,True,543807,657277,George Springer,Logan Webb,0,0,1,d5371bdc-81b3-45f3-ac88-f8c1166ef863,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,0.037000000000000005,0.41600000000000004,-1.37,2.18,92.6,0.225,0.226,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.212,0.31,0.11,92.3,84.3,0.313,0.208,,,,,,,,,,,,,,,,,,,,
33,2023-06-28,717586,Home Run,home_run,False,596103,670102,Austin Slater,Bowden Francis,0,0,0,716ece2a-768d-42c2-a377-f04456a5ef9b,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,1.73,3.69,36.1,102.0,103.0,106.0,0.794,8.67,1.98,5.45,1.24,0.7,0.272,0.402,0.109,0.348,0.455,,,,,109.0,104.0,106.0,0.516,,2.17,,94.4,,0.197,,,,98.0,89.0,95.0,,0.145,,1.43,,85.0,,,96.0,104.0,112.0,0.34,1.68,74.3,0.154,0.091,,,,,,,,,,,,
34,2023-06-28,717586,Flyout,field_out,True,682641,670102,Luis Matos,Bowden Francis,0,0,0,a45c4397-75de-405c-90a3-6c57dd60cc98,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,1.73,3.69,36.1,102.0,103.0,106.0,0.794,8.67,1.98,5.45,1.24,0.7,0.272,0.402,0.109,0.348,0.455,,,,,109.0,104.0,106.0,0.516,,2.17,,94.4,,0.197,,,,98.0,89.0,95.0,,0.145,,1.43,,85.0,,,96.0,104.0,112.0,0.34,1.68,74.3,0.154,0.091,,,,,,,,,,,,
35,2023-06-28,717586,Pop Out,field_out,True,666165,670102,Blake Sabol,Bowden Francis,1,0,0,c9450d4e-c51e-4ba5-af84-85d4558154b1,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,1.73,3.69,36.1,102.0,103.0,106.0,0.794,8.67,1.98,5.45,1.24,0.7,0.272,0.402,0.109,0.348,0.455,,,,,109.0,104.0,106.0,0.516,,2.17,,94.4,,0.197,,,,98.0,89.0,95.0,,0.145,,1.43,,85.0,,,96.0,104.0,112.0,0.34,1.68,74.3,0.154,0.091,,,,,,,,,,,,
36,2023-06-28,717586,Groundout,field_out,True,669477,670102,Casey Schmitt,Bowden Francis,0,0,0,9c3bd54e-1100-41cf-9b3b-6c7a4e2ec98a,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,1.73,3.69,36.1,102.0,103.0,106.0,0.794,8.67,1.98,5.45,1.24,0.7,0.272,0.402,0.109,0.348,0.455,,,,,109.0,104.0,106.0,0.516,,2.17,,94.4,,0.197,,,,98.0,89.0,95.0,,0.145,,1.43,,85.0,,,96.0,104.0,112.0,0.34,1.68,74.3,0.154,0.091,,,,,,,,,,,,
37,2023-06-28,717586,Groundout,field_out,True,666182,657277,Bo Bichette,Logan Webb,1,0,0,ec61ec8b-5558-4ad8-8cf1-457071d7df6a,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,0.037000000000000005,0.41600000000000004,-1.37,2.18,92.6,0.225,0.226,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.212,0.31,0.11,92.3,84.3,0.313,0.208,,,,,,,,,,,,,,,,,,,,
38,2023-06-28,717586,Lineout,field_out,True,474832,657277,Brandon Belt,Logan Webb,1,0,0,a97aa6b3-949f-4411-a184-f27b2339e8b0,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,0.037000000000000005,0.41600000000000004,-1.37,2.18,92.6,0.225,0.226,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.212,0.31,0.11,92.3,84.3,0.313,0.208,,,,,,,,,,,,,,,,,,,,
39,2023-06-28,717586,Strikeout,strikeout,True,665489,657277,Vladimir Guerrero Jr.,Logan Webb,0,0,0,f9f23008-4380-4eec-915b-0633468a46a4,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,0.037000000000000005,0.41600000000000004,-1.37,2.18,92.6,0.225,0.226,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.212,0.31,0.11,92.3,84.3,0.313,0.208,,,,,,,,,,,,,,,,,,,,
40,2023-06-28,717586,Single,single,False,664774,670102,LaMonte Wade Jr.,Bowden Francis,0,0,0,33ca6eb5-008f-460e-893a-4d975a918b3e,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,1.73,3.69,36.1,102.0,103.0,106.0,0.794,8.67,1.98,5.45,1.24,0.7,0.272,0.402,0.109,0.348,0.455,,,,,109.0,104.0,106.0,0.516,,2.17,,94.4,,0.197,,,,98.0,89.0,95.0,,0.145,,1.43,,85.0,,,96.0,104.0,112.0,0.34,1.68,74.3,0.154,0.091,,,,,,,,,,,,
41,2023-06-28,717586,Strikeout,strikeout,True,642731,670102,Thairo Estrada,Bowden Francis,0,0,0,acf83dad-0096-465a-aebd-a7ef15db7e03,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,1.73,3.69,36.1,102.0,103.0,106.0,0.794,8.67,1.98,5.45,1.24,0.7,0.272,0.402,0.109,0.348,0.455,,,,,109.0,104.0,106.0,0.516,,2.17,,94.4,,0.197,,,,98.0,89.0,95.0,,0.145,,1.43,,85.0,,,96.0,104.0,112.0,0.34,1.68,74.3,0.154,0.091,,,,,,,,,,,,
42,2023-06-28,717586,Flyout,field_out,True,605204,670102,J.D. Davis,Bowden Francis,1,0,0,1d1f6023-4d72-4312-b77c-9c333eff0368,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,1.73,3.69,36.1,102.0,103.0,106.0,0.794,8.67,1.98,5.45,1.24,0.7,0.272,0.402,0.109,0.348,0.455,,,,,109.0,104.0,106.0,0.516,,2.17,,94.4,,0.197,,,,98.0,89.0,95.0,,0.145,,1.43,,85.0,,,96.0,104.0,112.0,0.34,1.68,74.3,0.154,0.091,,,,,,,,,,,,
