,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSL,vCU,FF_ba,SL_ba,CH_ba,FC_ba,CU_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,FS%,wFS/C,vFS,ST_ba,FS_ba
0,2023-05-28,717993,Walk,walk,False,663457,683769,Lars Nootbaar,Hunter Gaddis,1,0,0,a8749d49-87f4-4595-9c31-a4f77e297b1a,683769.0,huntergaddis,Gaddis,Right,Hunter Gaddis,4.5,3.9,42.0,101.0,88.0,96.0,0.848,5.14,3.0,8.79,1.29,0.48,0.3,0.39299999999999996,0.214,0.32899999999999996,0.452,81.2,57.0,98.0,93.0,93.0,75.0,88.0,87.0,101.0,93.0,102.0,104.0,104.0,90.0,98.0,86.0,0.39899999999999997,0.036000000000000004,0.317,0.066,0.182,-0.22,-1.86,0.44,-0.85,-1.29,93.4,89.0,85.3,75.5,0.302,0.268,0.156,0.333,0.0,,,,,,,,,,,,
1,2023-05-28,717993,Grounded Into DP,grounded_into_double_play,True,502671,683769,Paul Goldschmidt,Hunter Gaddis,0,0,1,cff203a3-fda8-4cf4-8afd-09ff36d89967,683769.0,huntergaddis,Gaddis,Right,Hunter Gaddis,4.5,3.9,42.0,101.0,88.0,96.0,0.848,5.14,3.0,8.79,1.29,0.48,0.3,0.39299999999999996,0.214,0.32899999999999996,0.452,81.2,57.0,98.0,93.0,93.0,75.0,88.0,87.0,101.0,93.0,102.0,104.0,104.0,90.0,98.0,86.0,0.39899999999999997,0.036000000000000004,0.317,0.066,0.182,-0.22,-1.86,0.44,-0.85,-1.29,93.4,89.0,85.3,75.5,0.302,0.268,0.156,0.333,0.0,,,,,,,,,,,,
2,2023-05-28,717993,Flyout,field_out,True,669357,683769,Nolan Gorman,Hunter Gaddis,1,1,0,0b750d48-302a-410c-8e2d-c56e094fbe40,683769.0,huntergaddis,Gaddis,Right,Hunter Gaddis,4.5,3.9,42.0,101.0,88.0,96.0,0.848,5.14,3.0,8.79,1.29,0.48,0.3,0.39299999999999996,0.214,0.32899999999999996,0.452,81.2,57.0,98.0,93.0,93.0,75.0,88.0,87.0,101.0,93.0,102.0,104.0,104.0,90.0,98.0,86.0,0.39899999999999997,0.036000000000000004,0.317,0.066,0.182,-0.22,-1.86,0.44,-0.85,-1.29,93.4,89.0,85.3,75.5,0.302,0.268,0.156,0.333,0.0,,,,,,,,,,,,
3,2023-05-28,717993,Single,single,False,680757,656756,Steven Kwan,Jordan Montgomery,0,0,0,6ae0c19a-67d3-4307-9c19-7f13599f497b,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.27699999999999997,0.392,0.14300000000000002,0.322,0.405,83.5,99.0,101.0,98.0,116.0,108.0,111.0,75.0,95.0,84.0,,,,101.0,102.0,87.0,0.106,0.016,,0.222,0.22899999999999998,-0.68,-4.4,,0.84,0.2,93.4,88.2,,80.5,0.333,,0.239,0.417,0.191,91.0,99.0,91.0,0.426,1.22,93.3,0.255,,,,,
4,2023-05-28,717993,Single,single,False,642708,656756,Amed Rosario,Jordan Montgomery,0,0,1,ef17b884-447b-4f23-9a21-e0f18dc0d07c,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.27699999999999997,0.392,0.14300000000000002,0.322,0.405,83.5,99.0,101.0,98.0,116.0,108.0,111.0,75.0,95.0,84.0,,,,101.0,102.0,87.0,0.106,0.016,,0.222,0.22899999999999998,-0.68,-4.4,,0.84,0.2,93.4,88.2,,80.5,0.333,,0.239,0.417,0.191,91.0,99.0,91.0,0.426,1.22,93.3,0.255,,,,,
5,2023-05-28,717993,Forceout,force_out,True,608070,656756,José Ramírez,Jordan Montgomery,1,0,1,79c37d89-a32e-4ce8-ad02-402ac79bfd91,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.27699999999999997,0.392,0.14300000000000002,0.322,0.405,83.5,99.0,101.0,98.0,116.0,108.0,111.0,75.0,95.0,84.0,,,,101.0,102.0,87.0,0.106,0.016,,0.222,0.22899999999999998,-0.68,-4.4,,0.84,0.2,93.4,88.2,,80.5,0.333,,0.239,0.417,0.191,91.0,99.0,91.0,0.426,1.22,93.3,0.255,,,,,
6,2023-05-28,717993,Single,single,False,605137,656756,Josh Bell,Jordan Montgomery,0,0,1,ebd7196e-3253-4fc4-be90-748b55126271,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.27699999999999997,0.392,0.14300000000000002,0.322,0.405,83.5,99.0,101.0,98.0,116.0,108.0,111.0,75.0,95.0,84.0,,,,101.0,102.0,87.0,0.106,0.016,,0.222,0.22899999999999998,-0.68,-4.4,,0.84,0.2,93.4,88.2,,80.5,0.333,,0.239,0.417,0.191,91.0,99.0,91.0,0.426,1.22,93.3,0.255,,,,,
7,2023-05-28,717993,Flyout,field_out,True,672356,656756,Gabriel Arias,Jordan Montgomery,1,1,1,30cf041a-c526-4c43-95d8-9c833e47af39,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.27699999999999997,0.392,0.14300000000000002,0.322,0.405,83.5,99.0,101.0,98.0,116.0,108.0,111.0,75.0,95.0,84.0,,,,101.0,102.0,87.0,0.106,0.016,,0.222,0.22899999999999998,-0.68,-4.4,,0.84,0.2,93.4,88.2,,80.5,0.333,,0.239,0.417,0.191,91.0,99.0,91.0,0.426,1.22,93.3,0.255,,,,,
8,2023-05-28,717993,Groundout,field_out,True,671289,656756,Tyler Freeman,Jordan Montgomery,0,0,0,cb9d1ec6-54fa-4e38-b6fd-57d2007bbf5b,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.27699999999999997,0.392,0.14300000000000002,0.322,0.405,83.5,99.0,101.0,98.0,116.0,108.0,111.0,75.0,95.0,84.0,,,,101.0,102.0,87.0,0.106,0.016,,0.222,0.22899999999999998,-0.68,-4.4,,0.84,0.2,93.4,88.2,,80.5,0.333,,0.239,0.417,0.191,91.0,99.0,91.0,0.426,1.22,93.3,0.255,,,,,
9,2023-05-28,717993,Double,double,False,571448,683769,Nolan Arenado,Hunter Gaddis,1,0,0,98e8d2a2-0d7c-45f5-8353-f3b30f7379ff,683769.0,huntergaddis,Gaddis,Right,Hunter Gaddis,4.5,3.9,42.0,101.0,88.0,96.0,0.848,5.14,3.0,8.79,1.29,0.48,0.3,0.39299999999999996,0.214,0.32899999999999996,0.452,81.2,57.0,98.0,93.0,93.0,75.0,88.0,87.0,101.0,93.0,102.0,104.0,104.0,90.0,98.0,86.0,0.39899999999999997,0.036000000000000004,0.317,0.066,0.182,-0.22,-1.86,0.44,-0.85,-1.29,93.4,89.0,85.3,75.5,0.302,0.268,0.156,0.333,0.0,,,,,,,,,,,,
