,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,FF_ba,SL_ba,CU_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,CH_ba,FS_ba,SI_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,ST_ba,FC_ba
10,2023-05-27,718002,Strikeout,strikeout,True,678246,607192,Miguel Vargas,Tyler Glasnow,0,0,0,df17dfeb-ebc7-4df8-9288-12b61c6c3474,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,3.53,3.55,120.0,101.0,121.0,109.0,0.659,12.15,2.78,6.98,0.98,1.62,0.24600000000000002,0.37200000000000005,0.161,0.386,0.45399999999999996,92.3,78.0,81.0,84.0,152.0,103.0,114.0,128.0,103.0,110.0,94.0,97.0,104.0,0.004,0.43200000000000005,0.348,0.213,0.003,0.54,-7.7,1.25,1.81,2.91,96.4,96.4,90.1,83.9,0.236,0.254,0.095,,,,,,,,,,,,,,,,,,,,
11,2023-05-27,718002,Strikeout,strikeout,True,444482,607192,David Peralta,Tyler Glasnow,0,0,0,c985ec66-d1cb-434b-a1ab-e26714b7f6fc,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,3.53,3.55,120.0,101.0,121.0,109.0,0.659,12.15,2.78,6.98,0.98,1.62,0.24600000000000002,0.37200000000000005,0.161,0.386,0.45399999999999996,92.3,78.0,81.0,84.0,152.0,103.0,114.0,128.0,103.0,110.0,94.0,97.0,104.0,0.004,0.43200000000000005,0.348,0.213,0.003,0.54,-7.7,1.25,1.81,2.91,96.4,96.4,90.1,83.9,0.236,0.254,0.095,,,,,,,,,,,,,,,,,,,,
12,2023-05-27,718002,Strikeout,strikeout,True,670623,477132,Isaac Paredes,Clayton Kershaw,0,0,0,6a93f5fe-057b-40ec-bbec-a95ba2d94768,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,2.46,3.77,131.2,100.0,101.0,101.0,0.733,9.36,2.73,6.84,1.3,1.43,0.23,0.493,0.155,0.332,0.425,84.6,34.0,98.0,91.0,94.0,100.0,106.0,96.0,97.0,96.0,112.0,102.0,104.0,0.002,0.369,0.434,0.175,0.017,0.23,14.84,2.06,0.13,-0.46,90.7,90.9,86.5,73.4,0.281,0.167,0.212,90.0,115.0,107.0,116.0,127.0,165.0,0.002,13.51,84.4,0.2,0.0,0.0,,,,,,,,
13,2023-05-27,718002,Strikeout,strikeout,True,542194,477132,Christian Bethancourt,Clayton Kershaw,0,0,0,b2375f5a-59ac-4ee7-be2e-aec029cc1728,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,2.46,3.77,131.2,100.0,101.0,101.0,0.733,9.36,2.73,6.84,1.3,1.43,0.23,0.493,0.155,0.332,0.425,84.6,34.0,98.0,91.0,94.0,100.0,106.0,96.0,97.0,96.0,112.0,102.0,104.0,0.002,0.369,0.434,0.175,0.017,0.23,14.84,2.06,0.13,-0.46,90.7,90.9,86.5,73.4,0.281,0.167,0.212,90.0,115.0,107.0,116.0,127.0,165.0,0.002,13.51,84.4,0.2,0.0,0.0,,,,,,,,
14,2023-05-27,718002,Groundout,field_out,True,622534,477132,Manuel Margot,Clayton Kershaw,0,0,0,59323a1b-2d67-4f2f-9c5a-430f1f505af4,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,2.46,3.77,131.2,100.0,101.0,101.0,0.733,9.36,2.73,6.84,1.3,1.43,0.23,0.493,0.155,0.332,0.425,84.6,34.0,98.0,91.0,94.0,100.0,106.0,96.0,97.0,96.0,112.0,102.0,104.0,0.002,0.369,0.434,0.175,0.017,0.23,14.84,2.06,0.13,-0.46,90.7,90.9,86.5,73.4,0.281,0.167,0.212,90.0,115.0,107.0,116.0,127.0,165.0,0.002,13.51,84.4,0.2,0.0,0.0,,,,,,,,
15,2023-05-27,718002,Groundout,field_out,True,500743,607192,Miguel Rojas,Tyler Glasnow,1,0,0,a798f70c-b304-4bd2-87ab-91742c049287,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,3.53,3.55,120.0,101.0,121.0,109.0,0.659,12.15,2.78,6.98,0.98,1.62,0.24600000000000002,0.37200000000000005,0.161,0.386,0.45399999999999996,92.3,78.0,81.0,84.0,152.0,103.0,114.0,128.0,103.0,110.0,94.0,97.0,104.0,0.004,0.43200000000000005,0.348,0.213,0.003,0.54,-7.7,1.25,1.81,2.91,96.4,96.4,90.1,83.9,0.236,0.254,0.095,,,,,,,,,,,,,,,,,,,,
16,2023-05-27,718002,Strikeout,strikeout,True,605141,607192,Mookie Betts,Tyler Glasnow,0,0,0,5a00780f-f35f-47eb-8c4f-bc768b2a1e89,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,3.53,3.55,120.0,101.0,121.0,109.0,0.659,12.15,2.78,6.98,0.98,1.62,0.24600000000000002,0.37200000000000005,0.161,0.386,0.45399999999999996,92.3,78.0,81.0,84.0,152.0,103.0,114.0,128.0,103.0,110.0,94.0,97.0,104.0,0.004,0.43200000000000005,0.348,0.213,0.003,0.54,-7.7,1.25,1.81,2.91,96.4,96.4,90.1,83.9,0.236,0.254,0.095,,,,,,,,,,,,,,,,,,,,
17,2023-05-27,718002,Double,double,False,518692,607192,Freddie Freeman,Tyler Glasnow,0,0,0,b523dc2d-ef40-4b65-bee3-8a16bbc56aae,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,3.53,3.55,120.0,101.0,121.0,109.0,0.659,12.15,2.78,6.98,0.98,1.62,0.24600000000000002,0.37200000000000005,0.161,0.386,0.45399999999999996,92.3,78.0,81.0,84.0,152.0,103.0,114.0,128.0,103.0,110.0,94.0,97.0,104.0,0.004,0.43200000000000005,0.348,0.213,0.003,0.54,-7.7,1.25,1.81,2.91,96.4,96.4,90.1,83.9,0.236,0.254,0.095,,,,,,,,,,,,,,,,,,,,
18,2023-05-27,718002,Groundout,field_out,True,669257,607192,Will Smith,Tyler Glasnow,1,0,0,e5f60f43-f64b-48d2-9e5f-7dda70470114,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,3.53,3.55,120.0,101.0,121.0,109.0,0.659,12.15,2.78,6.98,0.98,1.62,0.24600000000000002,0.37200000000000005,0.161,0.386,0.45399999999999996,92.3,78.0,81.0,84.0,152.0,103.0,114.0,128.0,103.0,110.0,94.0,97.0,104.0,0.004,0.43200000000000005,0.348,0.213,0.003,0.54,-7.7,1.25,1.81,2.91,96.4,96.4,90.1,83.9,0.236,0.254,0.095,,,,,,,,,,,,,,,,,,,,
19,2023-05-27,718002,Single,single,False,670764,477132,Taylor Walls,Clayton Kershaw,0,0,0,3a061a4f-0193-4a3d-ab7e-0d61703f4c10,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,2.46,3.77,131.2,100.0,101.0,101.0,0.733,9.36,2.73,6.84,1.3,1.43,0.23,0.493,0.155,0.332,0.425,84.6,34.0,98.0,91.0,94.0,100.0,106.0,96.0,97.0,96.0,112.0,102.0,104.0,0.002,0.369,0.434,0.175,0.017,0.23,14.84,2.06,0.13,-0.46,90.7,90.9,86.5,73.4,0.281,0.167,0.212,90.0,115.0,107.0,116.0,127.0,165.0,0.002,13.51,84.4,0.2,0.0,0.0,,,,,,,,
20,2023-05-27,718002,Strikeout,strikeout,True,642350,477132,Jose Siri,Clayton Kershaw,0,0,0,e1bfb2f9-51e0-4687-a832-e37f0661b4bd,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,2.46,3.77,131.2,100.0,101.0,101.0,0.733,9.36,2.73,6.84,1.3,1.43,0.23,0.493,0.155,0.332,0.425,84.6,34.0,98.0,91.0,94.0,100.0,106.0,96.0,97.0,96.0,112.0,102.0,104.0,0.002,0.369,0.434,0.175,0.017,0.23,14.84,2.06,0.13,-0.46,90.7,90.9,86.5,73.4,0.281,0.167,0.212,90.0,115.0,107.0,116.0,127.0,165.0,0.002,13.51,84.4,0.2,0.0,0.0,,,,,,,,
21,2023-05-27,718002,Flyout,field_out,True,650490,477132,Yandy Díaz,Clayton Kershaw,0,0,0,d2f887c4-c773-4aa4-be5c-f4dae9549eb0,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,2.46,3.77,131.2,100.0,101.0,101.0,0.733,9.36,2.73,6.84,1.3,1.43,0.23,0.493,0.155,0.332,0.425,84.6,34.0,98.0,91.0,94.0,100.0,106.0,96.0,97.0,96.0,112.0,102.0,104.0,0.002,0.369,0.434,0.175,0.017,0.23,14.84,2.06,0.13,-0.46,90.7,90.9,86.5,73.4,0.281,0.167,0.212,90.0,115.0,107.0,116.0,127.0,165.0,0.002,13.51,84.4,0.2,0.0,0.0,,,,,,,,
22,2023-05-27,718002,Walk,walk,False,677551,477132,Wander Franco,Clayton Kershaw,0,0,1,97ca0635-2558-456b-960d-971ad51d34bb,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,2.46,3.77,131.2,100.0,101.0,101.0,0.733,9.36,2.73,6.84,1.3,1.43,0.23,0.493,0.155,0.332,0.425,84.6,34.0,98.0,91.0,94.0,100.0,106.0,96.0,97.0,96.0,112.0,102.0,104.0,0.002,0.369,0.434,0.175,0.017,0.23,14.84,2.06,0.13,-0.46,90.7,90.9,86.5,73.4,0.281,0.167,0.212,90.0,115.0,107.0,116.0,127.0,165.0,0.002,13.51,84.4,0.2,0.0,0.0,,,,,,,,
23,2023-05-27,718002,Groundout,field_out,True,623912,477132,Harold Ramírez,Clayton Kershaw,1,0,0,9aaf81c1-5c32-4037-85fb-5043efe7f51e,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,2.46,3.77,131.2,100.0,101.0,101.0,0.733,9.36,2.73,6.84,1.3,1.43,0.23,0.493,0.155,0.332,0.425,84.6,34.0,98.0,91.0,94.0,100.0,106.0,96.0,97.0,96.0,112.0,102.0,104.0,0.002,0.369,0.434,0.175,0.017,0.23,14.84,2.06,0.13,-0.46,90.7,90.9,86.5,73.4,0.281,0.167,0.212,90.0,115.0,107.0,116.0,127.0,165.0,0.002,13.51,84.4,0.2,0.0,0.0,,,,,,,,
24,2023-05-27,718002,Double,double,False,502110,607192,J.D. Martinez,Tyler Glasnow,1,0,0,1383f9e9-132c-4363-af02-91c27df3f5cf,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,3.53,3.55,120.0,101.0,121.0,109.0,0.659,12.15,2.78,6.98,0.98,1.62,0.24600000000000002,0.37200000000000005,0.161,0.386,0.45399999999999996,92.3,78.0,81.0,84.0,152.0,103.0,114.0,128.0,103.0,110.0,94.0,97.0,104.0,0.004,0.43200000000000005,0.348,0.213,0.003,0.54,-7.7,1.25,1.81,2.91,96.4,96.4,90.1,83.9,0.236,0.254,0.095,,,,,,,,,,,,,,,,,,,,
25,2023-05-27,718002,Double,double,False,571970,607192,Max Muncy,Tyler Glasnow,1,0,1,d7500d88-f9ed-4ec4-ac92-2e1b7e9f8c0d,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,3.53,3.55,120.0,101.0,121.0,109.0,0.659,12.15,2.78,6.98,0.98,1.62,0.24600000000000002,0.37200000000000005,0.161,0.386,0.45399999999999996,92.3,78.0,81.0,84.0,152.0,103.0,114.0,128.0,103.0,110.0,94.0,97.0,104.0,0.004,0.43200000000000005,0.348,0.213,0.003,0.54,-7.7,1.25,1.81,2.91,96.4,96.4,90.1,83.9,0.236,0.254,0.095,,,,,,,,,,,,,,,,,,,,
26,2023-05-27,718002,Groundout,field_out,True,518792,607192,Jason Heyward,Tyler Glasnow,1,0,1,6044b215-82aa-46d4-9ccb-c2a4a52464ef,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,3.53,3.55,120.0,101.0,121.0,109.0,0.659,12.15,2.78,6.98,0.98,1.62,0.24600000000000002,0.37200000000000005,0.161,0.386,0.45399999999999996,92.3,78.0,81.0,84.0,152.0,103.0,114.0,128.0,103.0,110.0,94.0,97.0,104.0,0.004,0.43200000000000005,0.348,0.213,0.003,0.54,-7.7,1.25,1.81,2.91,96.4,96.4,90.1,83.9,0.236,0.254,0.095,,,,,,,,,,,,,,,,,,,,
27,2023-05-27,718002,Strikeout,strikeout,True,678246,607192,Miguel Vargas,Tyler Glasnow,0,0,0,2f04a4a5-7094-4a4c-b0b5-496a210b0a58,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,3.53,3.55,120.0,101.0,121.0,109.0,0.659,12.15,2.78,6.98,0.98,1.62,0.24600000000000002,0.37200000000000005,0.161,0.386,0.45399999999999996,92.3,78.0,81.0,84.0,152.0,103.0,114.0,128.0,103.0,110.0,94.0,97.0,104.0,0.004,0.43200000000000005,0.348,0.213,0.003,0.54,-7.7,1.25,1.81,2.91,96.4,96.4,90.1,83.9,0.236,0.254,0.095,,,,,,,,,,,,,,,,,,,,
28,2023-05-27,718002,Single,single,False,444482,607192,David Peralta,Tyler Glasnow,1,0,1,da09a576-91eb-40f0-a6dd-a394f198bf81,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,3.53,3.55,120.0,101.0,121.0,109.0,0.659,12.15,2.78,6.98,0.98,1.62,0.24600000000000002,0.37200000000000005,0.161,0.386,0.45399999999999996,92.3,78.0,81.0,84.0,152.0,103.0,114.0,128.0,103.0,110.0,94.0,97.0,104.0,0.004,0.43200000000000005,0.348,0.213,0.003,0.54,-7.7,1.25,1.81,2.91,96.4,96.4,90.1,83.9,0.236,0.254,0.095,,,,,,,,,,,,,,,,,,,,
29,2023-05-27,718002,Strikeout,strikeout,True,500743,607192,Miguel Rojas,Tyler Glasnow,0,0,0,f1557572-4b09-479e-bc2b-5f058bb6dbea,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,3.53,3.55,120.0,101.0,121.0,109.0,0.659,12.15,2.78,6.98,0.98,1.62,0.24600000000000002,0.37200000000000005,0.161,0.386,0.45399999999999996,92.3,78.0,81.0,84.0,152.0,103.0,114.0,128.0,103.0,110.0,94.0,97.0,104.0,0.004,0.43200000000000005,0.348,0.213,0.003,0.54,-7.7,1.25,1.81,2.91,96.4,96.4,90.1,83.9,0.236,0.254,0.095,,,,,,,,,,,,,,,,,,,,
30,2023-05-27,718002,Walk,walk,False,668227,477132,Randy Arozarena,Clayton Kershaw,0,0,0,cba1a048-9dd9-4a72-9069-f2e989b99872,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,2.46,3.77,131.2,100.0,101.0,101.0,0.733,9.36,2.73,6.84,1.3,1.43,0.23,0.493,0.155,0.332,0.425,84.6,34.0,98.0,91.0,94.0,100.0,106.0,96.0,97.0,96.0,112.0,102.0,104.0,0.002,0.369,0.434,0.175,0.017,0.23,14.84,2.06,0.13,-0.46,90.7,90.9,86.5,73.4,0.281,0.167,0.212,90.0,115.0,107.0,116.0,127.0,165.0,0.002,13.51,84.4,0.2,0.0,0.0,,,,,,,,
31,2023-05-27,718002,Strikeout,strikeout,True,670623,477132,Isaac Paredes,Clayton Kershaw,0,0,0,8dc57c7d-aa08-43a3-9c0f-5808ff1c3519,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,2.46,3.77,131.2,100.0,101.0,101.0,0.733,9.36,2.73,6.84,1.3,1.43,0.23,0.493,0.155,0.332,0.425,84.6,34.0,98.0,91.0,94.0,100.0,106.0,96.0,97.0,96.0,112.0,102.0,104.0,0.002,0.369,0.434,0.175,0.017,0.23,14.84,2.06,0.13,-0.46,90.7,90.9,86.5,73.4,0.281,0.167,0.212,90.0,115.0,107.0,116.0,127.0,165.0,0.002,13.51,84.4,0.2,0.0,0.0,,,,,,,,
32,2023-05-27,718002,Double,double,False,542194,477132,Christian Bethancourt,Clayton Kershaw,0,0,1,7ab07f8f-1edc-4ace-b83c-b998c61acde2,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,2.46,3.77,131.2,100.0,101.0,101.0,0.733,9.36,2.73,6.84,1.3,1.43,0.23,0.493,0.155,0.332,0.425,84.6,34.0,98.0,91.0,94.0,100.0,106.0,96.0,97.0,96.0,112.0,102.0,104.0,0.002,0.369,0.434,0.175,0.017,0.23,14.84,2.06,0.13,-0.46,90.7,90.9,86.5,73.4,0.281,0.167,0.212,90.0,115.0,107.0,116.0,127.0,165.0,0.002,13.51,84.4,0.2,0.0,0.0,,,,,,,,
33,2023-05-27,718002,Single,single,False,622534,477132,Manuel Margot,Clayton Kershaw,0,0,1,7a52fd6e-e0b4-444a-844d-0aa92a25527c,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,2.46,3.77,131.2,100.0,101.0,101.0,0.733,9.36,2.73,6.84,1.3,1.43,0.23,0.493,0.155,0.332,0.425,84.6,34.0,98.0,91.0,94.0,100.0,106.0,96.0,97.0,96.0,112.0,102.0,104.0,0.002,0.369,0.434,0.175,0.017,0.23,14.84,2.06,0.13,-0.46,90.7,90.9,86.5,73.4,0.281,0.167,0.212,90.0,115.0,107.0,116.0,127.0,165.0,0.002,13.51,84.4,0.2,0.0,0.0,,,,,,,,
34,2023-05-27,718002,Flyout,field_out,True,670764,477132,Taylor Walls,Clayton Kershaw,0,0,0,c9d51b5b-b723-4bc2-b440-ffa4163c69e6,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,2.46,3.77,131.2,100.0,101.0,101.0,0.733,9.36,2.73,6.84,1.3,1.43,0.23,0.493,0.155,0.332,0.425,84.6,34.0,98.0,91.0,94.0,100.0,106.0,96.0,97.0,96.0,112.0,102.0,104.0,0.002,0.369,0.434,0.175,0.017,0.23,14.84,2.06,0.13,-0.46,90.7,90.9,86.5,73.4,0.281,0.167,0.212,90.0,115.0,107.0,116.0,127.0,165.0,0.002,13.51,84.4,0.2,0.0,0.0,,,,,,,,
35,2023-05-27,718002,Groundout,field_out,True,642350,477132,Jose Siri,Clayton Kershaw,0,0,0,4c400597-cff1-493c-a925-9c1633615e52,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,2.46,3.77,131.2,100.0,101.0,101.0,0.733,9.36,2.73,6.84,1.3,1.43,0.23,0.493,0.155,0.332,0.425,84.6,34.0,98.0,91.0,94.0,100.0,106.0,96.0,97.0,96.0,112.0,102.0,104.0,0.002,0.369,0.434,0.175,0.017,0.23,14.84,2.06,0.13,-0.46,90.7,90.9,86.5,73.4,0.281,0.167,0.212,90.0,115.0,107.0,116.0,127.0,165.0,0.002,13.51,84.4,0.2,0.0,0.0,,,,,,,,
36,2023-05-27,718002,Flyout,field_out,True,605141,607192,Mookie Betts,Tyler Glasnow,1,0,0,03ae0577-48ca-4318-b5d1-5f1244f75984,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,3.53,3.55,120.0,101.0,121.0,109.0,0.659,12.15,2.78,6.98,0.98,1.62,0.24600000000000002,0.37200000000000005,0.161,0.386,0.45399999999999996,92.3,78.0,81.0,84.0,152.0,103.0,114.0,128.0,103.0,110.0,94.0,97.0,104.0,0.004,0.43200000000000005,0.348,0.213,0.003,0.54,-7.7,1.25,1.81,2.91,96.4,96.4,90.1,83.9,0.236,0.254,0.095,,,,,,,,,,,,,,,,,,,,
