,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,KC%,CH%,wFC/C,wSI/C,wSL/C,wKC/C,wCH/C,vFC,vSI,vSL,vKC,FC_ba,SI_ba,ST_ba,CU_ba,CH_ba,Stf+ FA,Loc+ FA,Pit+ FA,FA%,wFA/C,vFA,FF_ba,SL_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU
10,2023-04-18,718529,Forceout,force_out,True,672724,660761,Oswald Peraza,José Suarez,0,0,1,7b2f0f2a-a15d-48ca-89c6-4075121ad88e,660761.0,josesuarez,"Suarez, J",Left,José Suarez,8.29,6.0,33.2,94.0,92.0,96.0,0.735,7.49,5.35,12.3,2.67,0.69,0.24100000000000002,0.466,0.19,0.319,0.428,82.0,84.0,100.0,103.0,74.0,94.0,82.0,105.0,90.0,103.0,,,,99.0,68.0,88.0,0.052000000000000005,0.015,0.267,,0.26899999999999996,0.89,-3.55,-3.72,,-2.55,88.1,90.8,81.5,,0.0,0.444,0.174,,0.31,89.0,92.0,89.0,0.39799999999999996,-0.97,92.3,0.273,0.591,,,,,,
11,2023-04-18,718529,Strikeout,strikeout,True,571875,657376,Jake Lamb,Clarke Schmidt,0,0,0,84e8e60c-c282-4c5e-b5a5-6e6079981c30,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,
12,2023-04-18,718529,Strikeout,strikeout,True,570482,657376,Gio Urshela,Clarke Schmidt,0,0,0,2c17214a-7e8c-40d1-ba08-4c30d477c557,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,
13,2023-04-18,718529,Flyout,field_out,True,687263,657376,Zach Neto,Clarke Schmidt,1,0,0,faaffbb0-984c-4127-8797-7ed4bd7280ce,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,
14,2023-04-18,718529,Single,single,False,643396,660761,Isiah Kiner-Falefa,José Suarez,0,0,0,d9bd344a-2035-4351-9bfb-6e9a2d999946,660761.0,josesuarez,"Suarez, J",Left,José Suarez,8.29,6.0,33.2,94.0,92.0,96.0,0.735,7.49,5.35,12.3,2.67,0.69,0.24100000000000002,0.466,0.19,0.319,0.428,82.0,84.0,100.0,103.0,74.0,94.0,82.0,105.0,90.0,103.0,,,,99.0,68.0,88.0,0.052000000000000005,0.015,0.267,,0.26899999999999996,0.89,-3.55,-3.72,,-2.55,88.1,90.8,81.5,,0.0,0.444,0.174,,0.31,89.0,92.0,89.0,0.39799999999999996,-0.97,92.3,0.273,0.591,,,,,,
15,2023-04-18,718529,Flyout,field_out,True,543309,660761,Kyle Higashioka,José Suarez,0,0,0,946931b9-5367-4bf6-8143-c85fcd7431d3,660761.0,josesuarez,"Suarez, J",Left,José Suarez,8.29,6.0,33.2,94.0,92.0,96.0,0.735,7.49,5.35,12.3,2.67,0.69,0.24100000000000002,0.466,0.19,0.319,0.428,82.0,84.0,100.0,103.0,74.0,94.0,82.0,105.0,90.0,103.0,,,,99.0,68.0,88.0,0.052000000000000005,0.015,0.267,,0.26899999999999996,0.89,-3.55,-3.72,,-2.55,88.1,90.8,81.5,,0.0,0.444,0.174,,0.31,89.0,92.0,89.0,0.39799999999999996,-0.97,92.3,0.273,0.591,,,,,,
16,2023-04-18,718529,Walk,walk,False,543305,660761,Aaron Hicks,José Suarez,1,0,1,2e8f92fc-2a68-420f-ab71-780129b4e289,660761.0,josesuarez,"Suarez, J",Left,José Suarez,8.29,6.0,33.2,94.0,92.0,96.0,0.735,7.49,5.35,12.3,2.67,0.69,0.24100000000000002,0.466,0.19,0.319,0.428,82.0,84.0,100.0,103.0,74.0,94.0,82.0,105.0,90.0,103.0,,,,99.0,68.0,88.0,0.052000000000000005,0.015,0.267,,0.26899999999999996,0.89,-3.55,-3.72,,-2.55,88.1,90.8,81.5,,0.0,0.444,0.174,,0.31,89.0,92.0,89.0,0.39799999999999996,-0.97,92.3,0.273,0.591,,,,,,
17,2023-04-18,718529,Walk,walk,False,683011,660761,Anthony Volpe,José Suarez,1,0,1,28fdad8b-de98-46c1-bfe1-9ff42357cb58,660761.0,josesuarez,"Suarez, J",Left,José Suarez,8.29,6.0,33.2,94.0,92.0,96.0,0.735,7.49,5.35,12.3,2.67,0.69,0.24100000000000002,0.466,0.19,0.319,0.428,82.0,84.0,100.0,103.0,74.0,94.0,82.0,105.0,90.0,103.0,,,,99.0,68.0,88.0,0.052000000000000005,0.015,0.267,,0.26899999999999996,0.89,-3.55,-3.72,,-2.55,88.1,90.8,81.5,,0.0,0.444,0.174,,0.31,89.0,92.0,89.0,0.39799999999999996,-0.97,92.3,0.273,0.591,,,,,,
18,2023-04-18,718529,Lineout,field_out,True,592450,660761,Aaron Judge,José Suarez,0,0,0,fd9d5e66-b894-4068-bb57-5c47acd81992,660761.0,josesuarez,"Suarez, J",Left,José Suarez,8.29,6.0,33.2,94.0,92.0,96.0,0.735,7.49,5.35,12.3,2.67,0.69,0.24100000000000002,0.466,0.19,0.319,0.428,82.0,84.0,100.0,103.0,74.0,94.0,82.0,105.0,90.0,103.0,,,,99.0,68.0,88.0,0.052000000000000005,0.015,0.267,,0.26899999999999996,0.89,-3.55,-3.72,,-2.55,88.1,90.8,81.5,,0.0,0.444,0.174,,0.31,89.0,92.0,89.0,0.39799999999999996,-0.97,92.3,0.273,0.591,,,,,,
19,2023-04-18,718529,Pop Out,field_out,True,681351,657376,Logan O'Hoppe,Clarke Schmidt,0,0,0,eda2f44c-3778-4483-9065-781e130e7a03,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,
20,2023-04-18,718529,Strikeout,strikeout,True,621493,657376,Taylor Ward,Clarke Schmidt,0,0,0,99e9b529-ee50-4618-972e-3782994a23af,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,
21,2023-04-18,718529,Strikeout,strikeout,True,660271,657376,Shohei Ohtani,Clarke Schmidt,0,0,0,ac3d0696-28f0-4813-873a-7b50b9a63a0b,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,
22,2023-04-18,718529,Pop Out,field_out,True,519203,660761,Anthony Rizzo,José Suarez,0,0,0,5b16cb51-1158-4fb6-8fb7-7b34c291d531,660761.0,josesuarez,"Suarez, J",Left,José Suarez,8.29,6.0,33.2,94.0,92.0,96.0,0.735,7.49,5.35,12.3,2.67,0.69,0.24100000000000002,0.466,0.19,0.319,0.428,82.0,84.0,100.0,103.0,74.0,94.0,82.0,105.0,90.0,103.0,,,,99.0,68.0,88.0,0.052000000000000005,0.015,0.267,,0.26899999999999996,0.89,-3.55,-3.72,,-2.55,88.1,90.8,81.5,,0.0,0.444,0.174,,0.31,89.0,92.0,89.0,0.39799999999999996,-0.97,92.3,0.273,0.591,,,,,,
23,2023-04-18,718529,Pop Out,field_out,True,650402,660761,Gleyber Torres,José Suarez,0,0,0,d1713483-c7c6-4aae-9515-0a6f0d4662fe,660761.0,josesuarez,"Suarez, J",Left,José Suarez,8.29,6.0,33.2,94.0,92.0,96.0,0.735,7.49,5.35,12.3,2.67,0.69,0.24100000000000002,0.466,0.19,0.319,0.428,82.0,84.0,100.0,103.0,74.0,94.0,82.0,105.0,90.0,103.0,,,,99.0,68.0,88.0,0.052000000000000005,0.015,0.267,,0.26899999999999996,0.89,-3.55,-3.72,,-2.55,88.1,90.8,81.5,,0.0,0.444,0.174,,0.31,89.0,92.0,89.0,0.39799999999999996,-0.97,92.3,0.273,0.591,,,,,,
24,2023-04-18,718529,Flyout,field_out,True,518934,660761,DJ LeMahieu,José Suarez,1,0,0,de0aed6b-4341-4451-9519-ac0c61ff923a,660761.0,josesuarez,"Suarez, J",Left,José Suarez,8.29,6.0,33.2,94.0,92.0,96.0,0.735,7.49,5.35,12.3,2.67,0.69,0.24100000000000002,0.466,0.19,0.319,0.428,82.0,84.0,100.0,103.0,74.0,94.0,82.0,105.0,90.0,103.0,,,,99.0,68.0,88.0,0.052000000000000005,0.015,0.267,,0.26899999999999996,0.89,-3.55,-3.72,,-2.55,88.1,90.8,81.5,,0.0,0.444,0.174,,0.31,89.0,92.0,89.0,0.39799999999999996,-0.97,92.3,0.273,0.591,,,,,,
25,2023-04-18,718529,Double,double,False,545361,657376,Mike Trout,Clarke Schmidt,1,0,0,47bb2e0b-3f31-4aa3-a767-9a5f745feb4e,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,
26,2023-04-18,718529,Single,single,False,543685,657376,Anthony Rendon,Clarke Schmidt,0,0,1,ec7ac158-8f79-407a-900c-ae22974fbe4c,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,
27,2023-04-18,718529,Double,double,False,592669,657376,Hunter Renfroe,Clarke Schmidt,0,0,1,a35f6e6b-2921-4106-bdce-19a8fd7a387d,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,
28,2023-04-18,718529,Strikeout,strikeout,True,571875,657376,Jake Lamb,Clarke Schmidt,0,0,0,d72c31f5-8795-448a-9666-e3537763ba2e,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,
29,2023-04-18,718529,Groundout,field_out,True,570482,657376,Gio Urshela,Clarke Schmidt,1,0,0,d5bf7d9f-d45e-4514-8daa-b5a5a284e88a,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,
30,2023-04-18,718529,Hit By Pitch,hit_by_pitch,False,687263,657376,Zach Neto,Clarke Schmidt,0,0,0,aa15f1e4-c58b-43ef-865e-5d2aeb468542,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,89.4,31.0,95.0,88.0,68.0,103.0,88.0,109.0,99.0,107.0,146.0,100.0,118.0,96.0,106.0,105.0,0.24100000000000002,0.27899999999999997,0.27399999999999997,0.191,0.015,0.27,-0.2,-0.59,-0.46,-7.35,91.3,93.4,86.0,83.7,0.28,0.288,0.276,0.198,0.5,,,,,,,,,,,,,,
31,2023-04-18,718529,Walk,walk,False,681351,669711,Logan O'Hoppe,Greg Weissert,1,0,1,7dfcdbdb-78ed-45c8-8f22-fc52cb460da3,669711.0,gregweissert,Weissert,Right,Greg Weissert,4.05,4.42,20.0,94.0,103.0,99.0,0.745,9.9,3.6,9.45,1.35,1.56,0.28600000000000003,0.375,0.08900000000000001,0.28600000000000003,0.434,84.5,64.0,75.0,66.0,110.0,96.0,93.0,92.0,85.0,108.0,,,,96.0,80.0,91.0,0.35,0.066,0.275,,0.061,-0.13,1.62,-4.01,,-0.58,91.3,94.1,80.4,,0.0,0.276,0.444,,0.0,118.0,107.0,106.0,0.249,1.21,94.3,0.2,,,,,,,
32,2023-04-18,718529,Forceout,force_out,True,621493,669711,Taylor Ward,Greg Weissert,1,0,1,e17a2847-d3c0-490e-86ab-ac69fbaa664c,669711.0,gregweissert,Weissert,Right,Greg Weissert,4.05,4.42,20.0,94.0,103.0,99.0,0.745,9.9,3.6,9.45,1.35,1.56,0.28600000000000003,0.375,0.08900000000000001,0.28600000000000003,0.434,84.5,64.0,75.0,66.0,110.0,96.0,93.0,92.0,85.0,108.0,,,,96.0,80.0,91.0,0.35,0.066,0.275,,0.061,-0.13,1.62,-4.01,,-0.58,91.3,94.1,80.4,,0.0,0.276,0.444,,0.0,118.0,107.0,106.0,0.249,1.21,94.3,0.2,,,,,,,
33,2023-04-18,718529,Walk,walk,False,672724,660761,Oswald Peraza,José Suarez,1,0,0,545f23af-2fcc-4d14-9b17-0f8fc943866c,660761.0,josesuarez,"Suarez, J",Left,José Suarez,8.29,6.0,33.2,94.0,92.0,96.0,0.735,7.49,5.35,12.3,2.67,0.69,0.24100000000000002,0.466,0.19,0.319,0.428,82.0,84.0,100.0,103.0,74.0,94.0,82.0,105.0,90.0,103.0,,,,99.0,68.0,88.0,0.052000000000000005,0.015,0.267,,0.26899999999999996,0.89,-3.55,-3.72,,-2.55,88.1,90.8,81.5,,0.0,0.444,0.174,,0.31,89.0,92.0,89.0,0.39799999999999996,-0.97,92.3,0.273,0.591,,,,,,
34,2023-04-18,718529,Flyout,field_out,True,643396,660761,Isiah Kiner-Falefa,José Suarez,0,0,0,6dc68818-b3c0-4a1c-a828-06ec12486476,660761.0,josesuarez,"Suarez, J",Left,José Suarez,8.29,6.0,33.2,94.0,92.0,96.0,0.735,7.49,5.35,12.3,2.67,0.69,0.24100000000000002,0.466,0.19,0.319,0.428,82.0,84.0,100.0,103.0,74.0,94.0,82.0,105.0,90.0,103.0,,,,99.0,68.0,88.0,0.052000000000000005,0.015,0.267,,0.26899999999999996,0.89,-3.55,-3.72,,-2.55,88.1,90.8,81.5,,0.0,0.444,0.174,,0.31,89.0,92.0,89.0,0.39799999999999996,-0.97,92.3,0.273,0.591,,,,,,
35,2023-04-18,718529,Single,single,False,543309,660761,Kyle Higashioka,José Suarez,0,0,1,8b51d58b-e370-4156-a649-8cbeeb5c7ef3,660761.0,josesuarez,"Suarez, J",Left,José Suarez,8.29,6.0,33.2,94.0,92.0,96.0,0.735,7.49,5.35,12.3,2.67,0.69,0.24100000000000002,0.466,0.19,0.319,0.428,82.0,84.0,100.0,103.0,74.0,94.0,82.0,105.0,90.0,103.0,,,,99.0,68.0,88.0,0.052000000000000005,0.015,0.267,,0.26899999999999996,0.89,-3.55,-3.72,,-2.55,88.1,90.8,81.5,,0.0,0.444,0.174,,0.31,89.0,92.0,89.0,0.39799999999999996,-0.97,92.3,0.273,0.591,,,,,,
