,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FS%,SL%,CU%,wFA/C,wFS/C,wSL/C,wCU/C,vFA,vFS,vSL,vCU,FF_ba,FS_ba,SL_ba,CU_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CH%,wSI/C,wCH/C,vSI,SI_ba,CH_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,EP%,wEP/C,vEP,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba
0,2023-08-18,716946,Home Run,home_run,False,624585,664062,Jorge Soler,Tony Gonsolin,0,0,0,94962cbf-1fc7-4467-abe1-5b1e5d0e83c7,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,120.0,98.0,106.0,0.395,0.272,0.183,0.151,1.42,0.21,-0.82,-2.12,92.4,83.0,86.8,80.9,0.221,0.181,0.268,0.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-08-18,716946,Flyout,field_out,True,650333,664062,Luis Arraez,Tony Gonsolin,0,0,0,1ce9feec-fe6b-4ca2-931d-b7570c23b543,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,120.0,98.0,106.0,0.395,0.272,0.183,0.151,1.42,0.21,-0.82,-2.12,92.4,83.0,86.8,80.9,0.221,0.181,0.268,0.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-08-18,716946,Strikeout,strikeout,True,605137,664062,Josh Bell,Tony Gonsolin,0,0,0,f5632191-6e04-4f62-a8ca-f2ccb6a003e6,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,120.0,98.0,106.0,0.395,0.272,0.183,0.151,1.42,0.21,-0.82,-2.12,92.4,83.0,86.8,80.9,0.221,0.181,0.268,0.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-08-18,716946,Walk,walk,False,665862,664062,Jazz Chisholm Jr.,Tony Gonsolin,1,0,0,9d2cbf78-5333-46d7-aae1-40d41c7df700,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,120.0,98.0,106.0,0.395,0.272,0.183,0.151,1.42,0.21,-0.82,-2.12,92.4,83.0,86.8,80.9,0.221,0.181,0.268,0.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2023-08-18,716946,Walk,walk,False,669394,664062,Jake Burger,Tony Gonsolin,1,0,1,20e240c2-76a3-4cee-9dc4-1039c8142dab,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,120.0,98.0,106.0,0.395,0.272,0.183,0.151,1.42,0.21,-0.82,-2.12,92.4,83.0,86.8,80.9,0.221,0.181,0.268,0.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2023-08-18,716946,Lineout,field_out,True,650559,664062,Bryan De La Cruz,Tony Gonsolin,1,0,0,8e5af661-6c75-4c54-9fc2-cced97d4c6a8,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,120.0,98.0,106.0,0.395,0.272,0.183,0.151,1.42,0.21,-0.82,-2.12,92.4,83.0,86.8,80.9,0.221,0.181,0.268,0.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2023-08-18,716946,Home Run,home_run,False,605141,645261,Mookie Betts,Sandy Alcantara,1,0,0,cd139593-de01-4c65-be61-6bc9c00c93d1,645261.0,sandyalcantara,"Alcantara, S",Right,Sandy Alcantara,4.14,4.33,184.2,105.0,113.0,108.0,0.7709999999999999,7.36,2.34,8.58,1.07,1.69,0.23,0.4,0.149,0.34299999999999997,0.452,134.0,99.0,105.0,111.0,111.0,107.0,116.0,103.0,110.0,,,,0.213,,0.201,0.022000000000000002,-0.27,,0.72,-0.52,98.0,,89.9,86.1,0.253,,0.227,0.308,91.1,108.0,104.0,107.0,115.0,106.0,108.0,0.29,0.273,1.72,-0.43,97.6,0.237,0.282,,,,,,,,,,,,,,,,
7,2023-08-18,716946,Strikeout,strikeout,True,518692,645261,Freddie Freeman,Sandy Alcantara,0,0,0,3397727e-87a0-4ea2-a2fc-c2920658f56f,645261.0,sandyalcantara,"Alcantara, S",Right,Sandy Alcantara,4.14,4.33,184.2,105.0,113.0,108.0,0.7709999999999999,7.36,2.34,8.58,1.07,1.69,0.23,0.4,0.149,0.34299999999999997,0.452,134.0,99.0,105.0,111.0,111.0,107.0,116.0,103.0,110.0,,,,0.213,,0.201,0.022000000000000002,-0.27,,0.72,-0.52,98.0,,89.9,86.1,0.253,,0.227,0.308,91.1,108.0,104.0,107.0,115.0,106.0,108.0,0.29,0.273,1.72,-0.43,97.6,0.237,0.282,,,,,,,,,,,,,,,,
8,2023-08-18,716946,Single,single,False,669257,645261,Will Smith,Sandy Alcantara,1,0,0,d5ed741d-63bd-426f-9735-1faadae7fd3c,645261.0,sandyalcantara,"Alcantara, S",Right,Sandy Alcantara,4.14,4.33,184.2,105.0,113.0,108.0,0.7709999999999999,7.36,2.34,8.58,1.07,1.69,0.23,0.4,0.149,0.34299999999999997,0.452,134.0,99.0,105.0,111.0,111.0,107.0,116.0,103.0,110.0,,,,0.213,,0.201,0.022000000000000002,-0.27,,0.72,-0.52,98.0,,89.9,86.1,0.253,,0.227,0.308,91.1,108.0,104.0,107.0,115.0,106.0,108.0,0.29,0.273,1.72,-0.43,97.6,0.237,0.282,,,,,,,,,,,,,,,,
9,2023-08-18,716946,Strikeout,strikeout,True,571970,645261,Max Muncy,Sandy Alcantara,0,0,0,db491f39-e951-47ac-bac2-488441c19b25,645261.0,sandyalcantara,"Alcantara, S",Right,Sandy Alcantara,4.14,4.33,184.2,105.0,113.0,108.0,0.7709999999999999,7.36,2.34,8.58,1.07,1.69,0.23,0.4,0.149,0.34299999999999997,0.452,134.0,99.0,105.0,111.0,111.0,107.0,116.0,103.0,110.0,,,,0.213,,0.201,0.022000000000000002,-0.27,,0.72,-0.52,98.0,,89.9,86.1,0.253,,0.227,0.308,91.1,108.0,104.0,107.0,115.0,106.0,108.0,0.29,0.273,1.72,-0.43,97.6,0.237,0.282,,,,,,,,,,,,,,,,
10,2023-08-18,716946,Single,single,False,502110,645261,J.D. Martinez,Sandy Alcantara,0,0,1,badb4484-6a24-4a59-a1c3-4015f59bdf57,645261.0,sandyalcantara,"Alcantara, S",Right,Sandy Alcantara,4.14,4.33,184.2,105.0,113.0,108.0,0.7709999999999999,7.36,2.34,8.58,1.07,1.69,0.23,0.4,0.149,0.34299999999999997,0.452,134.0,99.0,105.0,111.0,111.0,107.0,116.0,103.0,110.0,,,,0.213,,0.201,0.022000000000000002,-0.27,,0.72,-0.52,98.0,,89.9,86.1,0.253,,0.227,0.308,91.1,108.0,104.0,107.0,115.0,106.0,108.0,0.29,0.273,1.72,-0.43,97.6,0.237,0.282,,,,,,,,,,,,,,,,
11,2023-08-18,716946,Groundout,field_out,True,444482,645261,David Peralta,Sandy Alcantara,1,1,0,0132f83a-d849-4eeb-9226-ce6721c62b06,645261.0,sandyalcantara,"Alcantara, S",Right,Sandy Alcantara,4.14,4.33,184.2,105.0,113.0,108.0,0.7709999999999999,7.36,2.34,8.58,1.07,1.69,0.23,0.4,0.149,0.34299999999999997,0.452,134.0,99.0,105.0,111.0,111.0,107.0,116.0,103.0,110.0,,,,0.213,,0.201,0.022000000000000002,-0.27,,0.72,-0.52,98.0,,89.9,86.1,0.253,,0.227,0.308,91.1,108.0,104.0,107.0,115.0,106.0,108.0,0.29,0.273,1.72,-0.43,97.6,0.237,0.282,,,,,,,,,,,,,,,,
12,2023-08-18,716946,Lineout,field_out,True,660821,664062,Jesús Sánchez,Tony Gonsolin,0,0,0,c3bcd22f-a28a-4248-bf51-0a221df2b0b0,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,120.0,98.0,106.0,0.395,0.272,0.183,0.151,1.42,0.21,-0.82,-2.12,92.4,83.0,86.8,80.9,0.221,0.181,0.268,0.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2023-08-18,716946,Flyout,field_out,True,607732,664062,Jacob Stallings,Tony Gonsolin,0,0,0,9220e996-dad0-4da1-8b96-6fc88a664682,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,120.0,98.0,106.0,0.395,0.272,0.183,0.151,1.42,0.21,-0.82,-2.12,92.4,83.0,86.8,80.9,0.221,0.181,0.268,0.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2023-08-18,716946,Groundout,field_out,True,621563,664062,Joey Wendle,Tony Gonsolin,1,0,0,8f041907-7dea-479d-8ce9-debd50f46b8a,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,120.0,98.0,106.0,0.395,0.272,0.183,0.151,1.42,0.21,-0.82,-2.12,92.4,83.0,86.8,80.9,0.221,0.181,0.268,0.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2023-08-18,716946,Single,single,False,518792,645261,Jason Heyward,Sandy Alcantara,0,0,0,64127515-a63c-48ca-bc9b-8f20d98e3582,645261.0,sandyalcantara,"Alcantara, S",Right,Sandy Alcantara,4.14,4.33,184.2,105.0,113.0,108.0,0.7709999999999999,7.36,2.34,8.58,1.07,1.69,0.23,0.4,0.149,0.34299999999999997,0.452,134.0,99.0,105.0,111.0,111.0,107.0,116.0,103.0,110.0,,,,0.213,,0.201,0.022000000000000002,-0.27,,0.72,-0.52,98.0,,89.9,86.1,0.253,,0.227,0.308,91.1,108.0,104.0,107.0,115.0,106.0,108.0,0.29,0.273,1.72,-0.43,97.6,0.237,0.282,,,,,,,,,,,,,,,,
16,2023-08-18,716946,Strikeout,strikeout,True,681546,645261,James Outman,Sandy Alcantara,0,0,0,174bc02b-14f7-4e01-89e7-8f5c03bd3a63,645261.0,sandyalcantara,"Alcantara, S",Right,Sandy Alcantara,4.14,4.33,184.2,105.0,113.0,108.0,0.7709999999999999,7.36,2.34,8.58,1.07,1.69,0.23,0.4,0.149,0.34299999999999997,0.452,134.0,99.0,105.0,111.0,111.0,107.0,116.0,103.0,110.0,,,,0.213,,0.201,0.022000000000000002,-0.27,,0.72,-0.52,98.0,,89.9,86.1,0.253,,0.227,0.308,91.1,108.0,104.0,107.0,115.0,106.0,108.0,0.29,0.273,1.72,-0.43,97.6,0.237,0.282,,,,,,,,,,,,,,,,
17,2023-08-18,716946,Grounded Into DP,grounded_into_double_play,True,500743,645261,Miguel Rojas,Sandy Alcantara,1,0,1,a7314e08-e752-4bf3-ad9b-a55f7aa8a0b9,645261.0,sandyalcantara,"Alcantara, S",Right,Sandy Alcantara,4.14,4.33,184.2,105.0,113.0,108.0,0.7709999999999999,7.36,2.34,8.58,1.07,1.69,0.23,0.4,0.149,0.34299999999999997,0.452,134.0,99.0,105.0,111.0,111.0,107.0,116.0,103.0,110.0,,,,0.213,,0.201,0.022000000000000002,-0.27,,0.72,-0.52,98.0,,89.9,86.1,0.253,,0.227,0.308,91.1,108.0,104.0,107.0,115.0,106.0,108.0,0.29,0.273,1.72,-0.43,97.6,0.237,0.282,,,,,,,,,,,,,,,,
