,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,SI_ba,CH_ba,FF_ba,SL_ba,CU_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,ST_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba
10,2023-04-04,718714,Home Run,home_run,False,541645,628317,Avisaíl García,Kenta Maeda,1,0,0,cbc32520-f6f9-4b59-b75b-ac7f07e65da7,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,4.23,3.74,104.1,103.0,105.0,102.0,0.735,10.09,2.42,8.11,1.47,0.69,0.225,0.389,0.1,0.336,0.39899999999999997,,,,,94.0,96.0,95.0,76.0,102.0,91.0,73.0,107.0,96.0,105.0,99.0,103.0,0.064,0.27399999999999997,0.306,0.036000000000000004,,0.35,-0.88,-0.07,-2.4,,91.0,90.3,81.6,76.4,0.385,,0.275,0.247,0.333,138.0,107.0,112.0,0.319,1.6,84.1,0.182,0.206,,,,,,,
11,2023-04-04,718714,Strikeout,strikeout,True,650559,628317,Bryan De La Cruz,Kenta Maeda,0,0,0,87391883-920b-413e-a5bc-fb841558ecc6,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,4.23,3.74,104.1,103.0,105.0,102.0,0.735,10.09,2.42,8.11,1.47,0.69,0.225,0.389,0.1,0.336,0.39899999999999997,,,,,94.0,96.0,95.0,76.0,102.0,91.0,73.0,107.0,96.0,105.0,99.0,103.0,0.064,0.27399999999999997,0.306,0.036000000000000004,,0.35,-0.88,-0.07,-2.4,,91.0,90.3,81.6,76.4,0.385,,0.275,0.247,0.333,138.0,107.0,112.0,0.319,1.6,84.1,0.182,0.206,,,,,,,
12,2023-04-04,718714,Single,single,False,516416,628317,Jean Segura,Kenta Maeda,1,0,0,1caf280b-4782-432e-85db-26cfda956c9d,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,4.23,3.74,104.1,103.0,105.0,102.0,0.735,10.09,2.42,8.11,1.47,0.69,0.225,0.389,0.1,0.336,0.39899999999999997,,,,,94.0,96.0,95.0,76.0,102.0,91.0,73.0,107.0,96.0,105.0,99.0,103.0,0.064,0.27399999999999997,0.306,0.036000000000000004,,0.35,-0.88,-0.07,-2.4,,91.0,90.3,81.6,76.4,0.385,,0.275,0.247,0.333,138.0,107.0,112.0,0.319,1.6,84.1,0.182,0.206,,,,,,,
13,2023-04-04,718714,Strikeout,strikeout,True,607732,628317,Jacob Stallings,Kenta Maeda,0,0,1,9efb4e0b-bb05-429e-bea6-6552f2eadc60,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,4.23,3.74,104.1,103.0,105.0,102.0,0.735,10.09,2.42,8.11,1.47,0.69,0.225,0.389,0.1,0.336,0.39899999999999997,,,,,94.0,96.0,95.0,76.0,102.0,91.0,73.0,107.0,96.0,105.0,99.0,103.0,0.064,0.27399999999999997,0.306,0.036000000000000004,,0.35,-0.88,-0.07,-2.4,,91.0,90.3,81.6,76.4,0.385,,0.275,0.247,0.333,138.0,107.0,112.0,0.319,1.6,84.1,0.182,0.206,,,,,,,
14,2023-04-04,718714,Flyout,field_out,True,650489,645261,Willi Castro,Sandy Alcantara,1,1,0,be17f6b4-bcac-4262-9351-debf91aa2b89,645261.0,sandyalcantara,"Alcantara, S",Right,Sandy Alcantara,4.14,4.33,184.2,105.0,113.0,108.0,0.7709999999999999,7.36,2.34,8.58,1.07,1.69,0.23,0.4,0.149,0.34299999999999997,0.452,91.1,108.0,104.0,107.0,134.0,99.0,105.0,111.0,111.0,107.0,115.0,106.0,108.0,116.0,103.0,110.0,0.29,0.213,0.201,0.022000000000000002,0.273,-0.27,1.72,0.72,-0.52,-0.43,98.0,97.6,89.9,86.1,0.237,0.282,0.253,0.227,0.308,,,,,,,,,,,,,,,
15,2023-04-04,718714,Lineout,field_out,True,543877,645261,Christian Vázquez,Sandy Alcantara,1,0,0,ddf3da47-0452-4f30-934e-5270c1e3cb0e,645261.0,sandyalcantara,"Alcantara, S",Right,Sandy Alcantara,4.14,4.33,184.2,105.0,113.0,108.0,0.7709999999999999,7.36,2.34,8.58,1.07,1.69,0.23,0.4,0.149,0.34299999999999997,0.452,91.1,108.0,104.0,107.0,134.0,99.0,105.0,111.0,111.0,107.0,115.0,106.0,108.0,116.0,103.0,110.0,0.29,0.213,0.201,0.022000000000000002,0.273,-0.27,1.72,0.72,-0.52,-0.43,98.0,97.6,89.9,86.1,0.237,0.282,0.253,0.227,0.308,,,,,,,,,,,,,,,
16,2023-04-04,718714,Groundout,field_out,True,572191,645261,Michael A. Taylor,Sandy Alcantara,1,1,0,dfd84710-bc5f-485c-b221-bb502d5cc957,645261.0,sandyalcantara,"Alcantara, S",Right,Sandy Alcantara,4.14,4.33,184.2,105.0,113.0,108.0,0.7709999999999999,7.36,2.34,8.58,1.07,1.69,0.23,0.4,0.149,0.34299999999999997,0.452,91.1,108.0,104.0,107.0,134.0,99.0,105.0,111.0,111.0,107.0,115.0,106.0,108.0,116.0,103.0,110.0,0.29,0.213,0.201,0.022000000000000002,0.273,-0.27,1.72,0.72,-0.52,-0.43,98.0,97.6,89.9,86.1,0.237,0.282,0.253,0.227,0.308,,,,,,,,,,,,,,,
17,2023-04-04,718714,Flyout,field_out,True,542932,628317,Jon Berti,Kenta Maeda,0,0,0,30bdee86-5dce-4621-b277-678aa176e0ac,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,4.23,3.74,104.1,103.0,105.0,102.0,0.735,10.09,2.42,8.11,1.47,0.69,0.225,0.389,0.1,0.336,0.39899999999999997,,,,,94.0,96.0,95.0,76.0,102.0,91.0,73.0,107.0,96.0,105.0,99.0,103.0,0.064,0.27399999999999997,0.306,0.036000000000000004,,0.35,-0.88,-0.07,-2.4,,91.0,90.3,81.6,76.4,0.385,,0.275,0.247,0.333,138.0,107.0,112.0,0.319,1.6,84.1,0.182,0.206,,,,,,,
18,2023-04-04,718714,Strikeout,strikeout,True,650333,628317,Luis Arraez,Kenta Maeda,0,0,0,4139d6f5-c637-499e-ad4f-bcea9814589c,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,4.23,3.74,104.1,103.0,105.0,102.0,0.735,10.09,2.42,8.11,1.47,0.69,0.225,0.389,0.1,0.336,0.39899999999999997,,,,,94.0,96.0,95.0,76.0,102.0,91.0,73.0,107.0,96.0,105.0,99.0,103.0,0.064,0.27399999999999997,0.306,0.036000000000000004,,0.35,-0.88,-0.07,-2.4,,91.0,90.3,81.6,76.4,0.385,,0.275,0.247,0.333,138.0,107.0,112.0,0.319,1.6,84.1,0.182,0.206,,,,,,,
19,2023-04-04,718714,Groundout,field_out,True,624585,628317,Jorge Soler,Kenta Maeda,0,0,0,44b5895d-0fba-40bf-8ab9-d330c98bfb6e,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,4.23,3.74,104.1,103.0,105.0,102.0,0.735,10.09,2.42,8.11,1.47,0.69,0.225,0.389,0.1,0.336,0.39899999999999997,,,,,94.0,96.0,95.0,76.0,102.0,91.0,73.0,107.0,96.0,105.0,99.0,103.0,0.064,0.27399999999999997,0.306,0.036000000000000004,,0.35,-0.88,-0.07,-2.4,,91.0,90.3,81.6,76.4,0.385,,0.275,0.247,0.333,138.0,107.0,112.0,0.319,1.6,84.1,0.182,0.206,,,,,,,
20,2023-04-04,718714,Groundout,field_out,True,624503,645261,Nick Gordon,Sandy Alcantara,0,0,0,417ebda8-1d67-42d8-af47-717815f6d974,645261.0,sandyalcantara,"Alcantara, S",Right,Sandy Alcantara,4.14,4.33,184.2,105.0,113.0,108.0,0.7709999999999999,7.36,2.34,8.58,1.07,1.69,0.23,0.4,0.149,0.34299999999999997,0.452,91.1,108.0,104.0,107.0,134.0,99.0,105.0,111.0,111.0,107.0,115.0,106.0,108.0,116.0,103.0,110.0,0.29,0.213,0.201,0.022000000000000002,0.273,-0.27,1.72,0.72,-0.52,-0.43,98.0,97.6,89.9,86.1,0.237,0.282,0.253,0.227,0.308,,,,,,,,,,,,,,,
21,2023-04-04,718714,Flyout,field_out,True,621043,645261,Carlos Correa,Sandy Alcantara,0,0,0,ec3a888f-a258-4985-a5e4-61668228bf70,645261.0,sandyalcantara,"Alcantara, S",Right,Sandy Alcantara,4.14,4.33,184.2,105.0,113.0,108.0,0.7709999999999999,7.36,2.34,8.58,1.07,1.69,0.23,0.4,0.149,0.34299999999999997,0.452,91.1,108.0,104.0,107.0,134.0,99.0,105.0,111.0,111.0,107.0,115.0,106.0,108.0,116.0,103.0,110.0,0.29,0.213,0.201,0.022000000000000002,0.273,-0.27,1.72,0.72,-0.52,-0.43,98.0,97.6,89.9,86.1,0.237,0.282,0.253,0.227,0.308,,,,,,,,,,,,,,,
22,2023-04-04,718714,Single,single,False,663616,645261,Trevor Larnach,Sandy Alcantara,0,0,0,ee92df61-1f84-4202-a1f0-ec2f815dc299,645261.0,sandyalcantara,"Alcantara, S",Right,Sandy Alcantara,4.14,4.33,184.2,105.0,113.0,108.0,0.7709999999999999,7.36,2.34,8.58,1.07,1.69,0.23,0.4,0.149,0.34299999999999997,0.452,91.1,108.0,104.0,107.0,134.0,99.0,105.0,111.0,111.0,107.0,115.0,106.0,108.0,116.0,103.0,110.0,0.29,0.213,0.201,0.022000000000000002,0.273,-0.27,1.72,0.72,-0.52,-0.43,98.0,97.6,89.9,86.1,0.237,0.282,0.253,0.227,0.308,,,,,,,,,,,,,,,
23,2023-04-04,718714,Lineout,field_out,True,669304,645261,Jose Miranda,Sandy Alcantara,0,0,0,ba43e9be-2e83-4397-b236-77966c551ce1,645261.0,sandyalcantara,"Alcantara, S",Right,Sandy Alcantara,4.14,4.33,184.2,105.0,113.0,108.0,0.7709999999999999,7.36,2.34,8.58,1.07,1.69,0.23,0.4,0.149,0.34299999999999997,0.452,91.1,108.0,104.0,107.0,134.0,99.0,105.0,111.0,111.0,107.0,115.0,106.0,108.0,116.0,103.0,110.0,0.29,0.213,0.201,0.022000000000000002,0.273,-0.27,1.72,0.72,-0.52,-0.43,98.0,97.6,89.9,86.1,0.237,0.282,0.253,0.227,0.308,,,,,,,,,,,,,,,
24,2023-04-04,718714,Flyout,field_out,True,643265,628317,Garrett Cooper,Kenta Maeda,1,0,0,ec5d0122-9ae0-4ad4-a5e8-0fea58c6c9df,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,4.23,3.74,104.1,103.0,105.0,102.0,0.735,10.09,2.42,8.11,1.47,0.69,0.225,0.389,0.1,0.336,0.39899999999999997,,,,,94.0,96.0,95.0,76.0,102.0,91.0,73.0,107.0,96.0,105.0,99.0,103.0,0.064,0.27399999999999997,0.306,0.036000000000000004,,0.35,-0.88,-0.07,-2.4,,91.0,90.3,81.6,76.4,0.385,,0.275,0.247,0.333,138.0,107.0,112.0,0.319,1.6,84.1,0.182,0.206,,,,,,,
25,2023-04-04,718714,Flyout,field_out,True,665862,628317,Jazz Chisholm Jr.,Kenta Maeda,0,0,0,770a1d4a-e8fb-4965-af8d-0ef6e370027f,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,4.23,3.74,104.1,103.0,105.0,102.0,0.735,10.09,2.42,8.11,1.47,0.69,0.225,0.389,0.1,0.336,0.39899999999999997,,,,,94.0,96.0,95.0,76.0,102.0,91.0,73.0,107.0,96.0,105.0,99.0,103.0,0.064,0.27399999999999997,0.306,0.036000000000000004,,0.35,-0.88,-0.07,-2.4,,91.0,90.3,81.6,76.4,0.385,,0.275,0.247,0.333,138.0,107.0,112.0,0.319,1.6,84.1,0.182,0.206,,,,,,,
26,2023-04-04,718714,Strikeout,strikeout,True,541645,628317,Avisaíl García,Kenta Maeda,0,0,0,8494928a-0e36-400a-ac06-fefb94a7c381,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,4.23,3.74,104.1,103.0,105.0,102.0,0.735,10.09,2.42,8.11,1.47,0.69,0.225,0.389,0.1,0.336,0.39899999999999997,,,,,94.0,96.0,95.0,76.0,102.0,91.0,73.0,107.0,96.0,105.0,99.0,103.0,0.064,0.27399999999999997,0.306,0.036000000000000004,,0.35,-0.88,-0.07,-2.4,,91.0,90.3,81.6,76.4,0.385,,0.275,0.247,0.333,138.0,107.0,112.0,0.319,1.6,84.1,0.182,0.206,,,,,,,
27,2023-04-04,718714,Flyout,field_out,True,608336,645261,Joey Gallo,Sandy Alcantara,0,0,0,084d1b6f-2221-47aa-aca9-032a1341f5ae,645261.0,sandyalcantara,"Alcantara, S",Right,Sandy Alcantara,4.14,4.33,184.2,105.0,113.0,108.0,0.7709999999999999,7.36,2.34,8.58,1.07,1.69,0.23,0.4,0.149,0.34299999999999997,0.452,91.1,108.0,104.0,107.0,134.0,99.0,105.0,111.0,111.0,107.0,115.0,106.0,108.0,116.0,103.0,110.0,0.29,0.213,0.201,0.022000000000000002,0.273,-0.27,1.72,0.72,-0.52,-0.43,98.0,97.6,89.9,86.1,0.237,0.282,0.253,0.227,0.308,,,,,,,,,,,,,,,
28,2023-04-04,718714,Lineout,field_out,True,456781,645261,Donovan Solano,Sandy Alcantara,0,0,0,c1cf9ba2-b2ff-413c-a27b-18fe45fe4232,645261.0,sandyalcantara,"Alcantara, S",Right,Sandy Alcantara,4.14,4.33,184.2,105.0,113.0,108.0,0.7709999999999999,7.36,2.34,8.58,1.07,1.69,0.23,0.4,0.149,0.34299999999999997,0.452,91.1,108.0,104.0,107.0,134.0,99.0,105.0,111.0,111.0,107.0,115.0,106.0,108.0,116.0,103.0,110.0,0.29,0.213,0.201,0.022000000000000002,0.273,-0.27,1.72,0.72,-0.52,-0.43,98.0,97.6,89.9,86.1,0.237,0.282,0.253,0.227,0.308,,,,,,,,,,,,,,,
29,2023-04-04,718714,Flyout,field_out,True,650489,645261,Willi Castro,Sandy Alcantara,0,0,0,65290d02-cbf7-40c8-a9a8-b5a09890265f,645261.0,sandyalcantara,"Alcantara, S",Right,Sandy Alcantara,4.14,4.33,184.2,105.0,113.0,108.0,0.7709999999999999,7.36,2.34,8.58,1.07,1.69,0.23,0.4,0.149,0.34299999999999997,0.452,91.1,108.0,104.0,107.0,134.0,99.0,105.0,111.0,111.0,107.0,115.0,106.0,108.0,116.0,103.0,110.0,0.29,0.213,0.201,0.022000000000000002,0.273,-0.27,1.72,0.72,-0.52,-0.43,98.0,97.6,89.9,86.1,0.237,0.282,0.253,0.227,0.308,,,,,,,,,,,,,,,
30,2023-04-04,718714,Strikeout,strikeout,True,650559,628317,Bryan De La Cruz,Kenta Maeda,0,0,0,4e347e8b-b8dd-408c-9bcb-864a26fa58b3,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,4.23,3.74,104.1,103.0,105.0,102.0,0.735,10.09,2.42,8.11,1.47,0.69,0.225,0.389,0.1,0.336,0.39899999999999997,,,,,94.0,96.0,95.0,76.0,102.0,91.0,73.0,107.0,96.0,105.0,99.0,103.0,0.064,0.27399999999999997,0.306,0.036000000000000004,,0.35,-0.88,-0.07,-2.4,,91.0,90.3,81.6,76.4,0.385,,0.275,0.247,0.333,138.0,107.0,112.0,0.319,1.6,84.1,0.182,0.206,,,,,,,
31,2023-04-04,718714,Strikeout,strikeout,True,516416,628317,Jean Segura,Kenta Maeda,0,0,0,0f5890c6-5d0b-4fcb-9d30-f76f51884cc0,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,4.23,3.74,104.1,103.0,105.0,102.0,0.735,10.09,2.42,8.11,1.47,0.69,0.225,0.389,0.1,0.336,0.39899999999999997,,,,,94.0,96.0,95.0,76.0,102.0,91.0,73.0,107.0,96.0,105.0,99.0,103.0,0.064,0.27399999999999997,0.306,0.036000000000000004,,0.35,-0.88,-0.07,-2.4,,91.0,90.3,81.6,76.4,0.385,,0.275,0.247,0.333,138.0,107.0,112.0,0.319,1.6,84.1,0.182,0.206,,,,,,,
32,2023-04-04,718714,Strikeout,strikeout,True,607732,628317,Jacob Stallings,Kenta Maeda,0,0,0,88520b47-7f2b-43b2-a4c4-1124e42edac8,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,4.23,3.74,104.1,103.0,105.0,102.0,0.735,10.09,2.42,8.11,1.47,0.69,0.225,0.389,0.1,0.336,0.39899999999999997,,,,,94.0,96.0,95.0,76.0,102.0,91.0,73.0,107.0,96.0,105.0,99.0,103.0,0.064,0.27399999999999997,0.306,0.036000000000000004,,0.35,-0.88,-0.07,-2.4,,91.0,90.3,81.6,76.4,0.385,,0.275,0.247,0.333,138.0,107.0,112.0,0.319,1.6,84.1,0.182,0.206,,,,,,,
33,2023-04-04,718714,Flyout,field_out,True,543877,645261,Christian Vázquez,Sandy Alcantara,0,0,0,25bf33b9-8508-4bf0-a913-36ffeb3edc0c,645261.0,sandyalcantara,"Alcantara, S",Right,Sandy Alcantara,4.14,4.33,184.2,105.0,113.0,108.0,0.7709999999999999,7.36,2.34,8.58,1.07,1.69,0.23,0.4,0.149,0.34299999999999997,0.452,91.1,108.0,104.0,107.0,134.0,99.0,105.0,111.0,111.0,107.0,115.0,106.0,108.0,116.0,103.0,110.0,0.29,0.213,0.201,0.022000000000000002,0.273,-0.27,1.72,0.72,-0.52,-0.43,98.0,97.6,89.9,86.1,0.237,0.282,0.253,0.227,0.308,,,,,,,,,,,,,,,
34,2023-04-04,718714,Single,single,False,572191,645261,Michael A. Taylor,Sandy Alcantara,0,0,0,59d2d5f6-f32a-4d77-9017-4fbda2ab2ef8,645261.0,sandyalcantara,"Alcantara, S",Right,Sandy Alcantara,4.14,4.33,184.2,105.0,113.0,108.0,0.7709999999999999,7.36,2.34,8.58,1.07,1.69,0.23,0.4,0.149,0.34299999999999997,0.452,91.1,108.0,104.0,107.0,134.0,99.0,105.0,111.0,111.0,107.0,115.0,106.0,108.0,116.0,103.0,110.0,0.29,0.213,0.201,0.022000000000000002,0.273,-0.27,1.72,0.72,-0.52,-0.43,98.0,97.6,89.9,86.1,0.237,0.282,0.253,0.227,0.308,,,,,,,,,,,,,,,
35,2023-04-04,718714,Flyout,field_out,True,624503,645261,Nick Gordon,Sandy Alcantara,1,0,0,74fefee1-2fae-41da-9695-53994ab69433,645261.0,sandyalcantara,"Alcantara, S",Right,Sandy Alcantara,4.14,4.33,184.2,105.0,113.0,108.0,0.7709999999999999,7.36,2.34,8.58,1.07,1.69,0.23,0.4,0.149,0.34299999999999997,0.452,91.1,108.0,104.0,107.0,134.0,99.0,105.0,111.0,111.0,107.0,115.0,106.0,108.0,116.0,103.0,110.0,0.29,0.213,0.201,0.022000000000000002,0.273,-0.27,1.72,0.72,-0.52,-0.43,98.0,97.6,89.9,86.1,0.237,0.282,0.253,0.227,0.308,,,,,,,,,,,,,,,
