,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,SI_ba,SL_ba,FF_ba,CU_ba,CH_ba,FS_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,ST_ba
0,2023-04-28,718380,Flyout,field_out,True,663697,607968,Jonathan India,Drew Rucinski,0,0,0,bbfe85c4-0172-4d5b-b137-a8f79a423d7e,607968.0,drewrucinski,Rucinski,Right,Drew Rucinski,9.0,7.35,18.0,93.0,77.0,87.0,0.831,3.0,7.0,13.5,2.5,1.22,0.162,0.446,0.18899999999999997,0.35100000000000003,0.397,83.6,63.0,88.0,84.0,96.0,117.0,109.0,69.0,87.0,79.0,84.0,90.0,87.0,79.0,97.0,89.0,0.26,0.289,0.303,0.071,0.077,-2.27,-0.04,-4.74,-14.4,-2.31,89.0,89.1,84.2,78.8,0.259,0.375,0.294,0.667,,,,,,,,,,,,,,,,
1,2023-04-28,718380,Single,single,False,670770,607968,TJ Friedl,Drew Rucinski,1,0,0,2f8bc939-0cb2-40c7-9989-a215080e1886,607968.0,drewrucinski,Rucinski,Right,Drew Rucinski,9.0,7.35,18.0,93.0,77.0,87.0,0.831,3.0,7.0,13.5,2.5,1.22,0.162,0.446,0.18899999999999997,0.35100000000000003,0.397,83.6,63.0,88.0,84.0,96.0,117.0,109.0,69.0,87.0,79.0,84.0,90.0,87.0,79.0,97.0,89.0,0.26,0.289,0.303,0.071,0.077,-2.27,-0.04,-4.74,-14.4,-2.31,89.0,89.1,84.2,78.8,0.259,0.375,0.294,0.667,,,,,,,,,,,,,,,,
2,2023-04-28,718380,Grounded Into DP,grounded_into_double_play,True,668715,607968,Spencer Steer,Drew Rucinski,0,0,1,1985ab27-02f7-466a-b30e-88ccc274b20f,607968.0,drewrucinski,Rucinski,Right,Drew Rucinski,9.0,7.35,18.0,93.0,77.0,87.0,0.831,3.0,7.0,13.5,2.5,1.22,0.162,0.446,0.18899999999999997,0.35100000000000003,0.397,83.6,63.0,88.0,84.0,96.0,117.0,109.0,69.0,87.0,79.0,84.0,90.0,87.0,79.0,97.0,89.0,0.26,0.289,0.303,0.071,0.077,-2.27,-0.04,-4.74,-14.4,-2.31,89.0,89.1,84.2,78.8,0.259,0.375,0.294,0.667,,,,,,,,,,,,,,,,
3,2023-04-28,718380,Flyout,field_out,True,665923,570666,Esteury Ruiz,Luis Cessa,0,0,0,c33c45cc-f3db-4fd4-a07d-b68778464410,570666.0,luiscessa,Cessa,Right,Luis Cessa,9.0,9.18,26.0,102.0,84.0,98.0,0.8759999999999999,3.81,4.15,15.92,1.04,1.52,0.213,0.39799999999999996,0.16699999999999998,0.33299999999999996,0.43200000000000005,86.3,88.0,105.0,110.0,,,,50.0,97.0,77.0,87.0,105.0,96.0,102.0,103.0,104.0,0.166,0.235,0.376,,0.222,-1.2,-7.56,-2.29,,-1.48,91.9,92.0,81.2,,0.522,0.389,0.355,,0.346,,,,,,,,,,,,,,,
4,2023-04-28,718380,Single,single,False,676116,570666,Ryan Noda,Luis Cessa,1,0,0,d171176a-1b6e-4de1-be78-7993b77dac72,570666.0,luiscessa,Cessa,Right,Luis Cessa,9.0,9.18,26.0,102.0,84.0,98.0,0.8759999999999999,3.81,4.15,15.92,1.04,1.52,0.213,0.39799999999999996,0.16699999999999998,0.33299999999999996,0.43200000000000005,86.3,88.0,105.0,110.0,,,,50.0,97.0,77.0,87.0,105.0,96.0,102.0,103.0,104.0,0.166,0.235,0.376,,0.222,-1.2,-7.56,-2.29,,-1.48,91.9,92.0,81.2,,0.522,0.389,0.355,,0.346,,,,,,,,,,,,,,,
5,2023-04-28,718380,Single,single,False,667670,570666,Brent Rooker,Luis Cessa,0,0,1,e0bb677b-8b77-492a-b35c-f97c0a0e6b53,570666.0,luiscessa,Cessa,Right,Luis Cessa,9.0,9.18,26.0,102.0,84.0,98.0,0.8759999999999999,3.81,4.15,15.92,1.04,1.52,0.213,0.39799999999999996,0.16699999999999998,0.33299999999999996,0.43200000000000005,86.3,88.0,105.0,110.0,,,,50.0,97.0,77.0,87.0,105.0,96.0,102.0,103.0,104.0,0.166,0.235,0.376,,0.222,-1.2,-7.56,-2.29,,-1.48,91.9,92.0,81.2,,0.522,0.389,0.355,,0.346,,,,,,,,,,,,,,,
6,2023-04-28,718380,Single,single,False,669127,570666,Shea Langeliers,Luis Cessa,0,0,1,b592b289-e20a-4ea1-aace-c247f196d3d0,570666.0,luiscessa,Cessa,Right,Luis Cessa,9.0,9.18,26.0,102.0,84.0,98.0,0.8759999999999999,3.81,4.15,15.92,1.04,1.52,0.213,0.39799999999999996,0.16699999999999998,0.33299999999999996,0.43200000000000005,86.3,88.0,105.0,110.0,,,,50.0,97.0,77.0,87.0,105.0,96.0,102.0,103.0,104.0,0.166,0.235,0.376,,0.222,-1.2,-7.56,-2.29,,-1.48,91.9,92.0,81.2,,0.522,0.389,0.355,,0.346,,,,,,,,,,,,,,,
7,2023-04-28,718380,Grounded Into DP,grounded_into_double_play,True,668843,570666,Conner Capel,Luis Cessa,0,0,1,729c089c-fb8b-4f6c-8207-33e6a6c11719,570666.0,luiscessa,Cessa,Right,Luis Cessa,9.0,9.18,26.0,102.0,84.0,98.0,0.8759999999999999,3.81,4.15,15.92,1.04,1.52,0.213,0.39799999999999996,0.16699999999999998,0.33299999999999996,0.43200000000000005,86.3,88.0,105.0,110.0,,,,50.0,97.0,77.0,87.0,105.0,96.0,102.0,103.0,104.0,0.166,0.235,0.376,,0.222,-1.2,-7.56,-2.29,,-1.48,91.9,92.0,81.2,,0.522,0.389,0.355,,0.346,,,,,,,,,,,,,,,
8,2023-04-28,718380,Strikeout,strikeout,True,663886,607968,Tyler Stephenson,Drew Rucinski,0,0,0,97b8db74-c535-4281-8ea8-28422bcdfb39,607968.0,drewrucinski,Rucinski,Right,Drew Rucinski,9.0,7.35,18.0,93.0,77.0,87.0,0.831,3.0,7.0,13.5,2.5,1.22,0.162,0.446,0.18899999999999997,0.35100000000000003,0.397,83.6,63.0,88.0,84.0,96.0,117.0,109.0,69.0,87.0,79.0,84.0,90.0,87.0,79.0,97.0,89.0,0.26,0.289,0.303,0.071,0.077,-2.27,-0.04,-4.74,-14.4,-2.31,89.0,89.1,84.2,78.8,0.259,0.375,0.294,0.667,,,,,,,,,,,,,,,,
9,2023-04-28,718380,Single,single,False,641584,607968,Jake Fraley,Drew Rucinski,0,0,0,9bde76ea-fe9f-43aa-b63a-95ea3a46f0d2,607968.0,drewrucinski,Rucinski,Right,Drew Rucinski,9.0,7.35,18.0,93.0,77.0,87.0,0.831,3.0,7.0,13.5,2.5,1.22,0.162,0.446,0.18899999999999997,0.35100000000000003,0.397,83.6,63.0,88.0,84.0,96.0,117.0,109.0,69.0,87.0,79.0,84.0,90.0,87.0,79.0,97.0,89.0,0.26,0.289,0.303,0.071,0.077,-2.27,-0.04,-4.74,-14.4,-2.31,89.0,89.1,84.2,78.8,0.259,0.375,0.294,0.667,,,,,,,,,,,,,,,,
