,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,FS%,CU%,wFA/C,wFC/C,wFS/C,wSI/C,wCU/C,vFA,vFC,vFS,vSI,vCU,FF_ba,FC_ba,CU_ba,FS_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SL,Loc+ SL,Pit+ SL,SL%,CH%,wSL/C,wCH/C,vSL,CH_ba,SL_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ SI,Loc+ SI,Pit+ SI,ST_ba,SI_ba,Stf+ FS,Loc+ FS,Pit+ FS
0,2023-07-23,717291,Single,single,False,683002,671737,Gunnar Henderson,Taj Bradley,1,0,0,dd42e61c-6342-4299-9045-47575f1ab46f,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,88.0,107.0,111.0,131.0,101.0,109.0,106.0,99.0,99.0,0.001,0.449,0.248,0.136,0.16699999999999998,-0.8,-1.32,0.62,0.0,0.04,96.1,88.9,89.3,97.8,79.0,0.277,0.312,0.169,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-07-23,717291,Double,double,False,668939,671737,Adley Rutschman,Taj Bradley,1,0,1,a87e0333-d0c1-46ee-afeb-048d7ae1708d,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,88.0,107.0,111.0,131.0,101.0,109.0,106.0,99.0,99.0,0.001,0.449,0.248,0.136,0.16699999999999998,-0.8,-1.32,0.62,0.0,0.04,96.1,88.9,89.3,97.8,79.0,0.277,0.312,0.169,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-07-23,717291,Flyout,field_out,True,623993,671737,Anthony Santander,Taj Bradley,0,0,0,ca0ad31e-b25e-4ffd-b76e-da27e8ccd21c,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,88.0,107.0,111.0,131.0,101.0,109.0,106.0,99.0,99.0,0.001,0.449,0.248,0.136,0.16699999999999998,-0.8,-1.32,0.62,0.0,0.04,96.1,88.9,89.3,97.8,79.0,0.277,0.312,0.169,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-07-23,717291,Groundout,field_out,True,656811,671737,Ryan O'Hearn,Taj Bradley,1,0,0,9f9a9b4d-d3f2-4735-80c0-f34c398b1880,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,88.0,107.0,111.0,131.0,101.0,109.0,106.0,99.0,99.0,0.001,0.449,0.248,0.136,0.16699999999999998,-0.8,-1.32,0.62,0.0,0.04,96.1,88.9,89.3,97.8,79.0,0.277,0.312,0.169,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2023-07-23,717291,Walk,walk,False,669720,671737,Austin Hays,Taj Bradley,0,0,0,2d08fbb7-2957-44fe-89cc-cc876aa6775b,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,88.0,107.0,111.0,131.0,101.0,109.0,106.0,99.0,99.0,0.001,0.449,0.248,0.136,0.16699999999999998,-0.8,-1.32,0.62,0.0,0.04,96.1,88.9,89.3,97.8,79.0,0.277,0.312,0.169,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2023-07-23,717291,Pop Out,field_out,True,543305,671737,Aaron Hicks,Taj Bradley,0,0,0,04ed7e5f-0677-4db7-b8db-06402225e9c4,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,88.0,107.0,111.0,131.0,101.0,109.0,106.0,99.0,99.0,0.001,0.449,0.248,0.136,0.16699999999999998,-0.8,-1.32,0.62,0.0,0.04,96.1,88.9,89.3,97.8,79.0,0.277,0.312,0.169,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2023-07-23,717291,Lineout,field_out,True,650490,669330,Yandy Díaz,Tyler Wells,1,1,0,7ac54804-fcc3-45ec-8b2c-52786aa29ab3,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,84.0,95.0,100.0,84.0,102.0,99.0,85.0,100.0,96.0,,0.377,0.195,,0.078,0.59,0.67,,,0.41,92.5,88.7,,,74.1,0.2,0.212,0.217,,85.4,126.0,106.0,111.0,88.0,108.0,103.0,0.16399999999999998,0.185,1.18,0.43,84.0,0.196,0.149,,,,,,,,,,,,,,
7,2023-07-23,717291,Pop Out,field_out,True,677551,669330,Wander Franco,Tyler Wells,1,1,0,0f60bde7-0541-4cb7-be83-a92d5e0f795a,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,84.0,95.0,100.0,84.0,102.0,99.0,85.0,100.0,96.0,,0.377,0.195,,0.078,0.59,0.67,,,0.41,92.5,88.7,,,74.1,0.2,0.212,0.217,,85.4,126.0,106.0,111.0,88.0,108.0,103.0,0.16399999999999998,0.185,1.18,0.43,84.0,0.196,0.149,,,,,,,,,,,,,,
8,2023-07-23,717291,Hit By Pitch,hit_by_pitch,False,623912,669330,Harold Ramírez,Tyler Wells,0,0,0,521eab09-a340-4d4f-9468-dd44b2934e1c,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,84.0,95.0,100.0,84.0,102.0,99.0,85.0,100.0,96.0,,0.377,0.195,,0.078,0.59,0.67,,,0.41,92.5,88.7,,,74.1,0.2,0.212,0.217,,85.4,126.0,106.0,111.0,88.0,108.0,103.0,0.16399999999999998,0.185,1.18,0.43,84.0,0.196,0.149,,,,,,,,,,,,,,
9,2023-07-23,717291,Strikeout,strikeout,True,668227,669330,Randy Arozarena,Tyler Wells,0,0,0,38b5a826-a01f-442b-a161-43b7c421236e,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,84.0,95.0,100.0,84.0,102.0,99.0,85.0,100.0,96.0,,0.377,0.195,,0.078,0.59,0.67,,,0.41,92.5,88.7,,,74.1,0.2,0.212,0.217,,85.4,126.0,106.0,111.0,88.0,108.0,103.0,0.16399999999999998,0.185,1.18,0.43,84.0,0.196,0.149,,,,,,,,,,,,,,
