,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vSL,vKC,FF_ba,SL_ba,CU_ba,FC_ba,CH_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,ST_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,CU%,wFS/C,wCU/C,vFS,vCU,FS_ba
0,2023-06-09,717841,Strikeout,strikeout,True,657077,543037,Alex Verdugo,Gerrit Cole,0,0,0,29e47a75-cd15-4d00-a448-c66759ea0998,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,,,,,,,,
1,2023-06-09,717841,Flyout,field_out,True,807799,543037,Masataka Yoshida,Gerrit Cole,0,0,0,8def6d1c-2452-4fc4-a2b1-be60159dabf1,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,,,,,,,,
2,2023-06-09,717841,Single,single,False,457759,543037,Justin Turner,Gerrit Cole,0,0,0,430e2af5-2eb2-4b2a-a431-ad9e89db72cb,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,,,,,,,,
3,2023-06-09,717841,Lineout,field_out,True,646240,543037,Rafael Devers,Gerrit Cole,0,0,0,ebf43b1d-d3cb-4c10-b248-5e615e013c5c,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,,,,,,,,
4,2023-06-09,717841,Single,single,False,518934,676477,DJ LeMahieu,Garrett Whitlock,1,0,0,c7c53896-261b-4bc5-9df3-0faa33d981b4,676477.0,garrettwhitlock,Whitlock,Right,Garrett Whitlock,5.15,4.61,71.2,103.0,89.0,106.0,0.747,9.04,1.63,10.3,1.63,1.2,0.25,0.426,0.139,0.375,0.457,82.7,101.0,107.0,117.0,67.0,84.0,84.0,73.0,96.0,97.0,,,,,,,0.004,,0.23,,0.24100000000000002,-2.31,,0.44,,-2.21,94.6,,79.6,,,,,,0.312,93.0,106.0,106.0,0.525,-0.46,94.0,0.326,0.167,,,,,,,,,,,,,
5,2023-06-09,717841,Strikeout,strikeout,True,518626,676477,Josh Donaldson,Garrett Whitlock,0,0,0,d023f7d4-2361-4719-bde2-76a966cb5ed3,676477.0,garrettwhitlock,Whitlock,Right,Garrett Whitlock,5.15,4.61,71.2,103.0,89.0,106.0,0.747,9.04,1.63,10.3,1.63,1.2,0.25,0.426,0.139,0.375,0.457,82.7,101.0,107.0,117.0,67.0,84.0,84.0,73.0,96.0,97.0,,,,,,,0.004,,0.23,,0.24100000000000002,-2.31,,0.44,,-2.21,94.6,,79.6,,,,,,0.312,93.0,106.0,106.0,0.525,-0.46,94.0,0.326,0.167,,,,,,,,,,,,,
6,2023-06-09,717841,Strikeout,strikeout,True,519203,676477,Anthony Rizzo,Garrett Whitlock,0,0,0,eef7642a-995e-4fd2-87bc-2708d32b5e95,676477.0,garrettwhitlock,Whitlock,Right,Garrett Whitlock,5.15,4.61,71.2,103.0,89.0,106.0,0.747,9.04,1.63,10.3,1.63,1.2,0.25,0.426,0.139,0.375,0.457,82.7,101.0,107.0,117.0,67.0,84.0,84.0,73.0,96.0,97.0,,,,,,,0.004,,0.23,,0.24100000000000002,-2.31,,0.44,,-2.21,94.6,,79.6,,,,,,0.312,93.0,106.0,106.0,0.525,-0.46,94.0,0.326,0.167,,,,,,,,,,,,,
7,2023-06-09,717841,Single,single,False,519317,676477,Giancarlo Stanton,Garrett Whitlock,1,0,1,0fd740d6-a8ab-4748-9601-df45a50012c7,676477.0,garrettwhitlock,Whitlock,Right,Garrett Whitlock,5.15,4.61,71.2,103.0,89.0,106.0,0.747,9.04,1.63,10.3,1.63,1.2,0.25,0.426,0.139,0.375,0.457,82.7,101.0,107.0,117.0,67.0,84.0,84.0,73.0,96.0,97.0,,,,,,,0.004,,0.23,,0.24100000000000002,-2.31,,0.44,,-2.21,94.6,,79.6,,,,,,0.312,93.0,106.0,106.0,0.525,-0.46,94.0,0.326,0.167,,,,,,,,,,,,,
8,2023-06-09,717841,Groundout,field_out,True,641343,676477,Jake Bauers,Garrett Whitlock,0,0,0,530c050c-0407-4493-b8e8-6c43c596b1f1,676477.0,garrettwhitlock,Whitlock,Right,Garrett Whitlock,5.15,4.61,71.2,103.0,89.0,106.0,0.747,9.04,1.63,10.3,1.63,1.2,0.25,0.426,0.139,0.375,0.457,82.7,101.0,107.0,117.0,67.0,84.0,84.0,73.0,96.0,97.0,,,,,,,0.004,,0.23,,0.24100000000000002,-2.31,,0.44,,-2.21,94.6,,79.6,,,,,,0.312,93.0,106.0,106.0,0.525,-0.46,94.0,0.326,0.167,,,,,,,,,,,,,
9,2023-06-09,717841,Strikeout,strikeout,True,594807,543037,Adam Duvall,Gerrit Cole,0,0,0,cee25ca1-c746-4142-b150-f72750b72383,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,,,,,,,,
