,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wSI/C,wCU/C,wCH/C,vFA,vFC,vSI,vCU,SI_ba,FF_ba,FC_ba,CU_ba,CH_ba,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,SL_ba,ST_ba,FS_ba
0,2023-05-12,718201,Flyout,field_out,True,665487,669160,Fernando Tatis Jr.,Dustin May,0,0,0,be41b76f-93fc-4fce-b5de-db53474cb994,669160.0,dustinmay,May,Right,Dustin May,2.63,3.4,48.0,103.0,120.0,109.0,0.872,6.38,3.0,5.44,0.19,1.3,0.252,0.43,0.156,0.244,0.45899999999999996,90.9,66.0,93.0,97.0,149.0,102.0,118.0,117.0,103.0,106.0,117.0,102.0,108.0,113.0,111.0,107.0,0.335,0.26899999999999996,0.14800000000000002,0.203,0.045,0.48,3.03,3.59,0.6,2.6,97.3,93.0,96.6,86.3,0.161,0.22,0.161,0.167,0.1,,,,,,,,,
1,2023-05-12,718201,Groundout,field_out,True,630105,669160,Jake Cronenworth,Dustin May,1,1,0,10c0342d-f221-467f-af9d-15df9268aa82,669160.0,dustinmay,May,Right,Dustin May,2.63,3.4,48.0,103.0,120.0,109.0,0.872,6.38,3.0,5.44,0.19,1.3,0.252,0.43,0.156,0.244,0.45899999999999996,90.9,66.0,93.0,97.0,149.0,102.0,118.0,117.0,103.0,106.0,117.0,102.0,108.0,113.0,111.0,107.0,0.335,0.26899999999999996,0.14800000000000002,0.203,0.045,0.48,3.03,3.59,0.6,2.6,97.3,93.0,96.6,86.3,0.161,0.22,0.161,0.167,0.1,,,,,,,,,
2,2023-05-12,718201,Strikeout,strikeout,True,592518,669160,Manny Machado,Dustin May,0,0,0,19e430b3-869d-4e6c-a8bc-2088463de92a,669160.0,dustinmay,May,Right,Dustin May,2.63,3.4,48.0,103.0,120.0,109.0,0.872,6.38,3.0,5.44,0.19,1.3,0.252,0.43,0.156,0.244,0.45899999999999996,90.9,66.0,93.0,97.0,149.0,102.0,118.0,117.0,103.0,106.0,117.0,102.0,108.0,113.0,111.0,107.0,0.335,0.26899999999999996,0.14800000000000002,0.203,0.045,0.48,3.03,3.59,0.6,2.6,97.3,93.0,96.6,86.3,0.161,0.22,0.161,0.167,0.1,,,,,,,,,
3,2023-05-12,718201,Groundout,field_out,True,605141,605483,Mookie Betts,Blake Snell,0,0,0,9ad68f21-1ef6-48a0-8ee0-0893e61ca84a,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,,,,,,,,0.486,,0.198,0.184,0.07,,,2.55,2.65,95.5,,,81.0,,0.255,,0.079,0.185,107.0,91.0,94.0,0.131,0.68,88.4,0.123,,
4,2023-05-12,718201,Walk,walk,False,518692,605483,Freddie Freeman,Blake Snell,0,0,0,a3f65949-2445-4491-84d1-3e421d9c6edd,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,,,,,,,,0.486,,0.198,0.184,0.07,,,2.55,2.65,95.5,,,81.0,,0.255,,0.079,0.185,107.0,91.0,94.0,0.131,0.68,88.4,0.123,,
5,2023-05-12,718201,Flyout,field_out,True,669257,605483,Will Smith,Blake Snell,1,1,0,97532060-7e91-4996-bbd8-ded4db36266f,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,,,,,,,,0.486,,0.198,0.184,0.07,,,2.55,2.65,95.5,,,81.0,,0.255,,0.079,0.185,107.0,91.0,94.0,0.131,0.68,88.4,0.123,,
6,2023-05-12,718201,Groundout,field_out,True,502110,605483,J.D. Martinez,Blake Snell,1,0,0,1cab6fa6-49c9-41e9-a7e2-d8510163b53f,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,,,,,,,,0.486,,0.198,0.184,0.07,,,2.55,2.65,95.5,,,81.0,,0.255,,0.079,0.185,107.0,91.0,94.0,0.131,0.68,88.4,0.123,,
7,2023-05-12,718201,Groundout,field_out,True,665742,669160,Juan Soto,Dustin May,1,0,0,a8366054-467f-4859-826d-4dae785e80ac,669160.0,dustinmay,May,Right,Dustin May,2.63,3.4,48.0,103.0,120.0,109.0,0.872,6.38,3.0,5.44,0.19,1.3,0.252,0.43,0.156,0.244,0.45899999999999996,90.9,66.0,93.0,97.0,149.0,102.0,118.0,117.0,103.0,106.0,117.0,102.0,108.0,113.0,111.0,107.0,0.335,0.26899999999999996,0.14800000000000002,0.203,0.045,0.48,3.03,3.59,0.6,2.6,97.3,93.0,96.6,86.3,0.161,0.22,0.161,0.167,0.1,,,,,,,,,
8,2023-05-12,718201,Groundout,field_out,True,593428,669160,Xander Bogaerts,Dustin May,0,0,0,a9f62565-1b2e-4ca0-83fe-b7cd729b2d5c,669160.0,dustinmay,May,Right,Dustin May,2.63,3.4,48.0,103.0,120.0,109.0,0.872,6.38,3.0,5.44,0.19,1.3,0.252,0.43,0.156,0.244,0.45899999999999996,90.9,66.0,93.0,97.0,149.0,102.0,118.0,117.0,103.0,106.0,117.0,102.0,108.0,113.0,111.0,107.0,0.335,0.26899999999999996,0.14800000000000002,0.203,0.045,0.48,3.03,3.59,0.6,2.6,97.3,93.0,96.6,86.3,0.161,0.22,0.161,0.167,0.1,,,,,,,,,
9,2023-05-12,718201,Strikeout,strikeout,True,572761,669160,Matt Carpenter,Dustin May,0,0,0,a955aac3-68de-4da4-8b1f-9d518d23cae7,669160.0,dustinmay,May,Right,Dustin May,2.63,3.4,48.0,103.0,120.0,109.0,0.872,6.38,3.0,5.44,0.19,1.3,0.252,0.43,0.156,0.244,0.45899999999999996,90.9,66.0,93.0,97.0,149.0,102.0,118.0,117.0,103.0,106.0,117.0,102.0,108.0,113.0,111.0,107.0,0.335,0.26899999999999996,0.14800000000000002,0.203,0.045,0.48,3.03,3.59,0.6,2.6,97.3,93.0,96.6,86.3,0.161,0.22,0.161,0.167,0.1,,,,,,,,,
