,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,CU%,CH%,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFC,vSI,vSL,vCU,SI_ba,CU_ba,FC_ba,SL_ba,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FS%,KC%,wFA/C,wFS/C,wKC/C,vFA,vFS,vKC,FF_ba,FS_ba,ST_ba,CH_ba,SV_ba
0,2023-07-18,717355,Hit By Pitch,hit_by_pitch,False,643289,656234,Mauricio Dubón,Jake Bird,0,0,0,3b3b9186-d573-44b5-8069-875bf688b7b2,656234.0,jakebird,Bird,Right,Jake Bird,4.33,4.48,89.1,99.0,108.0,91.0,0.809,7.76,2.72,9.47,0.6,1.99,0.196,0.40700000000000003,0.133,0.33299999999999996,0.466,87.3,47.0,112.0,34.0,135.0,110.0,114.0,99.0,96.0,80.0,105.0,98.0,103.0,112.0,99.0,98.0,0.595,0.132,0.071,0.2,0.002,-1.98,-0.04,0.95,1.82,-46.49,89.7,94.4,86.3,81.7,0.32,0.133,0.341,0.222,,,,,,,,,,,,,,,,,,,,,,,
1,2023-07-18,717355,Double,double,False,608324,656234,Alex Bregman,Jake Bird,0,0,1,70024075-5179-4ce0-bd0e-208b660013fb,656234.0,jakebird,Bird,Right,Jake Bird,4.33,4.48,89.1,99.0,108.0,91.0,0.809,7.76,2.72,9.47,0.6,1.99,0.196,0.40700000000000003,0.133,0.33299999999999996,0.466,87.3,47.0,112.0,34.0,135.0,110.0,114.0,99.0,96.0,80.0,105.0,98.0,103.0,112.0,99.0,98.0,0.595,0.132,0.071,0.2,0.002,-1.98,-0.04,0.95,1.82,-46.49,89.7,94.4,86.3,81.7,0.32,0.133,0.341,0.222,,,,,,,,,,,,,,,,,,,,,,,
2,2023-07-18,717355,Strikeout,strikeout,True,663656,656234,Kyle Tucker,Jake Bird,0,0,0,6a8c9772-e23b-474c-a87d-840e8252c016,656234.0,jakebird,Bird,Right,Jake Bird,4.33,4.48,89.1,99.0,108.0,91.0,0.809,7.76,2.72,9.47,0.6,1.99,0.196,0.40700000000000003,0.133,0.33299999999999996,0.466,87.3,47.0,112.0,34.0,135.0,110.0,114.0,99.0,96.0,80.0,105.0,98.0,103.0,112.0,99.0,98.0,0.595,0.132,0.071,0.2,0.002,-1.98,-0.04,0.95,1.82,-46.49,89.7,94.4,86.3,81.7,0.32,0.133,0.341,0.222,,,,,,,,,,,,,,,,,,,,,,,
3,2023-07-18,717355,Strikeout,strikeout,True,547989,656234,José Abreu,Jake Bird,0,0,0,10812115-ba1b-4211-b576-ca2ce4685806,656234.0,jakebird,Bird,Right,Jake Bird,4.33,4.48,89.1,99.0,108.0,91.0,0.809,7.76,2.72,9.47,0.6,1.99,0.196,0.40700000000000003,0.133,0.33299999999999996,0.466,87.3,47.0,112.0,34.0,135.0,110.0,114.0,99.0,96.0,80.0,105.0,98.0,103.0,112.0,99.0,98.0,0.595,0.132,0.071,0.2,0.002,-1.98,-0.04,0.95,1.82,-46.49,89.7,94.4,86.3,81.7,0.32,0.133,0.341,0.222,,,,,,,,,,,,,,,,,,,,,,,
4,2023-07-18,717355,Single,single,False,676801,656234,Chas McCormick,Jake Bird,0,0,1,e1d30e99-6c62-4dff-8a3e-75c193bb410a,656234.0,jakebird,Bird,Right,Jake Bird,4.33,4.48,89.1,99.0,108.0,91.0,0.809,7.76,2.72,9.47,0.6,1.99,0.196,0.40700000000000003,0.133,0.33299999999999996,0.466,87.3,47.0,112.0,34.0,135.0,110.0,114.0,99.0,96.0,80.0,105.0,98.0,103.0,112.0,99.0,98.0,0.595,0.132,0.071,0.2,0.002,-1.98,-0.04,0.95,1.82,-46.49,89.7,94.4,86.3,81.7,0.32,0.133,0.341,0.222,,,,,,,,,,,,,,,,,,,,,,,
5,2023-07-18,717355,Double,double,False,673237,656234,Yainer Diaz,Jake Bird,1,0,1,8a144cb3-344a-4642-b701-914b61b51728,656234.0,jakebird,Bird,Right,Jake Bird,4.33,4.48,89.1,99.0,108.0,91.0,0.809,7.76,2.72,9.47,0.6,1.99,0.196,0.40700000000000003,0.133,0.33299999999999996,0.466,87.3,47.0,112.0,34.0,135.0,110.0,114.0,99.0,96.0,80.0,105.0,98.0,103.0,112.0,99.0,98.0,0.595,0.132,0.071,0.2,0.002,-1.98,-0.04,0.95,1.82,-46.49,89.7,94.4,86.3,81.7,0.32,0.133,0.341,0.222,,,,,,,,,,,,,,,,,,,,,,,
6,2023-07-18,717355,Lineout,field_out,True,667452,656234,Corey Julks,Jake Bird,0,0,0,865de893-0d4b-4dff-94bf-e911067b4532,656234.0,jakebird,Bird,Right,Jake Bird,4.33,4.48,89.1,99.0,108.0,91.0,0.809,7.76,2.72,9.47,0.6,1.99,0.196,0.40700000000000003,0.133,0.33299999999999996,0.466,87.3,47.0,112.0,34.0,135.0,110.0,114.0,99.0,96.0,80.0,105.0,98.0,103.0,112.0,99.0,98.0,0.595,0.132,0.071,0.2,0.002,-1.98,-0.04,0.95,1.82,-46.49,89.7,94.4,86.3,81.7,0.32,0.133,0.341,0.222,,,,,,,,,,,,,,,,,,,,,,,
7,2023-07-18,717355,Single,single,False,595777,686613,Jurickson Profar,Hunter Brown,0,0,0,2d0b94fe-f44a-491d-aef5-4186b49995c0,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,,,,,,,,90.0,103.0,93.0,104.0,92.0,97.0,,,,0.002,0.235,0.017,,,-0.4,-0.16,-2.64,,,91.7,96.0,84.6,,,0.247,0.297,,101.0,99.0,96.0,112.0,102.0,110.0,92.0,104.0,105.0,0.461,0.048,0.23800000000000002,0.01,0.92,-0.77,95.7,88.2,82.9,0.271,0.121,0.25,,
8,2023-07-18,717355,Home Run,home_run,False,592178,686613,Kris Bryant,Hunter Brown,0,0,1,6b879808-f717-4b67-b2de-ef45a25f3084,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,,,,,,,,90.0,103.0,93.0,104.0,92.0,97.0,,,,0.002,0.235,0.017,,,-0.4,-0.16,-2.64,,,91.7,96.0,84.6,,,0.247,0.297,,101.0,99.0,96.0,112.0,102.0,110.0,92.0,104.0,105.0,0.461,0.048,0.23800000000000002,0.01,0.92,-0.77,95.7,88.2,82.9,0.271,0.121,0.25,,
9,2023-07-18,717355,Home Run,home_run,False,641857,686613,Ryan McMahon,Hunter Brown,0,0,0,24ef2ecb-1571-4cbf-944f-48d2b7d1c5a0,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,,,,,,,,90.0,103.0,93.0,104.0,92.0,97.0,,,,0.002,0.235,0.017,,,-0.4,-0.16,-2.64,,,91.7,96.0,84.6,,,0.247,0.297,,101.0,99.0,96.0,112.0,102.0,110.0,92.0,104.0,105.0,0.461,0.048,0.23800000000000002,0.01,0.92,-0.77,95.7,88.2,82.9,0.271,0.121,0.25,,
