,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSL/C,wCH/C,vFA,vFC,vSL,FF_ba,SL_ba,CH_ba,FC_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,SI%,KC%,wSI/C,wKC/C,vSI,vKC,CU_ba,SI_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU
10,2023-05-25,718026,Single,single,False,592663,689266,J.T. Realmuto,Dylan Dodd,0,0,0,75fa144c-330d-4f6d-95e0-e7fe1b7d18f4,689266.0,dylandodd,Dodd,Left,Dylan Dodd,7.6,8.37,34.1,106.0,82.0,98.0,0.8420000000000001,3.93,3.15,13.89,2.36,0.77,0.235,0.419,0.081,0.419,0.518,82.9,74.0,96.0,93.0,80.0,111.0,99.0,87.0,101.0,98.0,92.0,112.0,94.0,0.489,0.048,0.285,0.17800000000000002,-1.53,-3.19,-4.07,-3.11,92.1,85.3,81.8,0.342,0.375,0.355,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2023-05-25,718026,Home Run,home_run,False,664761,689266,Alec Bohm,Dylan Dodd,0,0,1,9387358b-fd1c-43c7-a321-7409f58a2b3c,689266.0,dylandodd,Dodd,Left,Dylan Dodd,7.6,8.37,34.1,106.0,82.0,98.0,0.8420000000000001,3.93,3.15,13.89,2.36,0.77,0.235,0.419,0.081,0.419,0.518,82.9,74.0,96.0,93.0,80.0,111.0,99.0,87.0,101.0,98.0,92.0,112.0,94.0,0.489,0.048,0.285,0.17800000000000002,-1.53,-3.19,-4.07,-3.11,92.1,85.3,81.8,0.342,0.375,0.355,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2023-05-25,718026,Single,single,False,669016,689266,Brandon Marsh,Dylan Dodd,1,1,0,d3983c47-77c3-4689-a459-cb7e46268f10,689266.0,dylandodd,Dodd,Left,Dylan Dodd,7.6,8.37,34.1,106.0,82.0,98.0,0.8420000000000001,3.93,3.15,13.89,2.36,0.77,0.235,0.419,0.081,0.419,0.518,82.9,74.0,96.0,93.0,80.0,111.0,99.0,87.0,101.0,98.0,92.0,112.0,94.0,0.489,0.048,0.285,0.17800000000000002,-1.53,-3.19,-4.07,-3.11,92.1,85.3,81.8,0.342,0.375,0.355,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2023-05-25,718026,Flyout,field_out,True,624641,689266,Edmundo Sosa,Dylan Dodd,1,0,0,c64b4637-fde3-45a7-ae7d-95192c549eb2,689266.0,dylandodd,Dodd,Left,Dylan Dodd,7.6,8.37,34.1,106.0,82.0,98.0,0.8420000000000001,3.93,3.15,13.89,2.36,0.77,0.235,0.419,0.081,0.419,0.518,82.9,74.0,96.0,93.0,80.0,111.0,99.0,87.0,101.0,98.0,92.0,112.0,94.0,0.489,0.048,0.285,0.17800000000000002,-1.53,-3.19,-4.07,-3.11,92.1,85.3,81.8,0.342,0.375,0.355,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2023-05-25,718026,Double,double,False,681082,689266,Bryson Stott,Dylan Dodd,0,0,1,86a6ddf9-1f63-4c6d-bdc3-2aedf510e675,689266.0,dylandodd,Dodd,Left,Dylan Dodd,7.6,8.37,34.1,106.0,82.0,98.0,0.8420000000000001,3.93,3.15,13.89,2.36,0.77,0.235,0.419,0.081,0.419,0.518,82.9,74.0,96.0,93.0,80.0,111.0,99.0,87.0,101.0,98.0,92.0,112.0,94.0,0.489,0.048,0.285,0.17800000000000002,-1.53,-3.19,-4.07,-3.11,92.1,85.3,81.8,0.342,0.375,0.355,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2023-05-25,718026,Groundout,field_out,True,607208,689266,Trea Turner,Dylan Dodd,1,0,0,843e8216-a9b7-4b0c-abd9-529b49527ccb,689266.0,dylandodd,Dodd,Left,Dylan Dodd,7.6,8.37,34.1,106.0,82.0,98.0,0.8420000000000001,3.93,3.15,13.89,2.36,0.77,0.235,0.419,0.081,0.419,0.518,82.9,74.0,96.0,93.0,80.0,111.0,99.0,87.0,101.0,98.0,92.0,112.0,94.0,0.489,0.048,0.285,0.17800000000000002,-1.53,-3.19,-4.07,-3.11,92.1,85.3,81.8,0.342,0.375,0.355,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2023-05-25,718026,Flyout,field_out,True,645277,605400,Ozzie Albies,Aaron Nola,1,0,0,7684aa46-f5bf-474b-b75a-4995cc5cc654,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.47700000000000004,0.156,0.32299999999999995,0.419,85.9,70.0,111.0,103.0,95.0,107.0,103.0,,,,111.0,110.0,105.0,0.295,0.075,,0.126,-0.03,0.4,,0.14,92.7,86.3,,0.246,,0.22,0.246,100.0,107.0,101.0,118.0,105.0,113.0,0.188,0.316,0.46,0.47,91.8,79.4,0.221,0.279,,,,,,,,,,,,,
17,2023-05-25,718026,Home Run,home_run,False,542303,605400,Marcell Ozuna,Aaron Nola,0,0,0,4e5acd6c-1c4a-47fd-8260-d1b789f3c339,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.47700000000000004,0.156,0.32299999999999995,0.419,85.9,70.0,111.0,103.0,95.0,107.0,103.0,,,,111.0,110.0,105.0,0.295,0.075,,0.126,-0.03,0.4,,0.14,92.7,86.3,,0.246,,0.22,0.246,100.0,107.0,101.0,118.0,105.0,113.0,0.188,0.316,0.46,0.47,91.8,79.4,0.221,0.279,,,,,,,,,,,,,
18,2023-05-25,718026,Strikeout,strikeout,True,606115,605400,Orlando Arcia,Aaron Nola,0,0,0,ab70ed19-460e-4c5a-9ffd-4265c0e3371e,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.47700000000000004,0.156,0.32299999999999995,0.419,85.9,70.0,111.0,103.0,95.0,107.0,103.0,,,,111.0,110.0,105.0,0.295,0.075,,0.126,-0.03,0.4,,0.14,92.7,86.3,,0.246,,0.22,0.246,100.0,107.0,101.0,118.0,105.0,113.0,0.188,0.316,0.46,0.47,91.8,79.4,0.221,0.279,,,,,,,,,,,,,
19,2023-05-25,718026,Strikeout,strikeout,True,671739,605400,Michael Harris II,Aaron Nola,0,0,0,d4c68e63-f18d-4047-bb60-33f85f813774,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.47700000000000004,0.156,0.32299999999999995,0.419,85.9,70.0,111.0,103.0,95.0,107.0,103.0,,,,111.0,110.0,105.0,0.295,0.075,,0.126,-0.03,0.4,,0.14,92.7,86.3,,0.246,,0.22,0.246,100.0,107.0,101.0,118.0,105.0,113.0,0.188,0.316,0.46,0.47,91.8,79.4,0.221,0.279,,,,,,,,,,,,,
20,2023-05-25,718026,Flyout,field_out,True,547180,689266,Bryce Harper,Dylan Dodd,1,0,0,31d75eed-fa40-4098-9b8c-3a6dcc7ec3d4,689266.0,dylandodd,Dodd,Left,Dylan Dodd,7.6,8.37,34.1,106.0,82.0,98.0,0.8420000000000001,3.93,3.15,13.89,2.36,0.77,0.235,0.419,0.081,0.419,0.518,82.9,74.0,96.0,93.0,80.0,111.0,99.0,87.0,101.0,98.0,92.0,112.0,94.0,0.489,0.048,0.285,0.17800000000000002,-1.53,-3.19,-4.07,-3.11,92.1,85.3,81.8,0.342,0.375,0.355,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2023-05-25,718026,Single,single,False,592206,689266,Nick Castellanos,Dylan Dodd,0,0,0,50a417db-aacc-4ac0-983f-53bbc76e65b5,689266.0,dylandodd,Dodd,Left,Dylan Dodd,7.6,8.37,34.1,106.0,82.0,98.0,0.8420000000000001,3.93,3.15,13.89,2.36,0.77,0.235,0.419,0.081,0.419,0.518,82.9,74.0,96.0,93.0,80.0,111.0,99.0,87.0,101.0,98.0,92.0,112.0,94.0,0.489,0.048,0.285,0.17800000000000002,-1.53,-3.19,-4.07,-3.11,92.1,85.3,81.8,0.342,0.375,0.355,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2023-05-25,718026,Walk,walk,False,656941,689266,Kyle Schwarber,Dylan Dodd,1,0,1,2279dcd9-f1e5-4d52-8102-e0305ed7bc88,689266.0,dylandodd,Dodd,Left,Dylan Dodd,7.6,8.37,34.1,106.0,82.0,98.0,0.8420000000000001,3.93,3.15,13.89,2.36,0.77,0.235,0.419,0.081,0.419,0.518,82.9,74.0,96.0,93.0,80.0,111.0,99.0,87.0,101.0,98.0,92.0,112.0,94.0,0.489,0.048,0.285,0.17800000000000002,-1.53,-3.19,-4.07,-3.11,92.1,85.3,81.8,0.342,0.375,0.355,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2023-05-25,718026,Hit By Pitch,hit_by_pitch,False,592663,689266,J.T. Realmuto,Dylan Dodd,0,0,1,3ce8867a-2172-4c7d-9e48-831aa0f9192d,689266.0,dylandodd,Dodd,Left,Dylan Dodd,7.6,8.37,34.1,106.0,82.0,98.0,0.8420000000000001,3.93,3.15,13.89,2.36,0.77,0.235,0.419,0.081,0.419,0.518,82.9,74.0,96.0,93.0,80.0,111.0,99.0,87.0,101.0,98.0,92.0,112.0,94.0,0.489,0.048,0.285,0.17800000000000002,-1.53,-3.19,-4.07,-3.11,92.1,85.3,81.8,0.342,0.375,0.355,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2023-05-25,718026,Double Play,double_play,True,664761,689266,Alec Bohm,Dylan Dodd,0,0,1,b354a0b8-12a3-4452-bb53-d41fb0963748,689266.0,dylandodd,Dodd,Left,Dylan Dodd,7.6,8.37,34.1,106.0,82.0,98.0,0.8420000000000001,3.93,3.15,13.89,2.36,0.77,0.235,0.419,0.081,0.419,0.518,82.9,74.0,96.0,93.0,80.0,111.0,99.0,87.0,101.0,98.0,92.0,112.0,94.0,0.489,0.048,0.285,0.17800000000000002,-1.53,-3.19,-4.07,-3.11,92.1,85.3,81.8,0.342,0.375,0.355,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2023-05-25,718026,Double,double,False,660670,605400,Ronald Acuña Jr.,Aaron Nola,0,0,0,5c354607-6a6a-453d-9450-17b9a3babef2,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.47700000000000004,0.156,0.32299999999999995,0.419,85.9,70.0,111.0,103.0,95.0,107.0,103.0,,,,111.0,110.0,105.0,0.295,0.075,,0.126,-0.03,0.4,,0.14,92.7,86.3,,0.246,,0.22,0.246,100.0,107.0,101.0,118.0,105.0,113.0,0.188,0.316,0.46,0.47,91.8,79.4,0.221,0.279,,,,,,,,,,,,,
26,2023-05-25,718026,Walk,walk,False,621566,605400,Matt Olson,Aaron Nola,0,0,0,01e668c0-f062-4622-bbfa-e9cf7c320dbb,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.47700000000000004,0.156,0.32299999999999995,0.419,85.9,70.0,111.0,103.0,95.0,107.0,103.0,,,,111.0,110.0,105.0,0.295,0.075,,0.126,-0.03,0.4,,0.14,92.7,86.3,,0.246,,0.22,0.246,100.0,107.0,101.0,118.0,105.0,113.0,0.188,0.316,0.46,0.47,91.8,79.4,0.221,0.279,,,,,,,,,,,,,
27,2023-05-25,718026,Strikeout,strikeout,True,663586,605400,Austin Riley,Aaron Nola,0,0,1,2a9ebdab-0cc7-4ad0-a1fc-3ce4cc1527ff,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.47700000000000004,0.156,0.32299999999999995,0.419,85.9,70.0,111.0,103.0,95.0,107.0,103.0,,,,111.0,110.0,105.0,0.295,0.075,,0.126,-0.03,0.4,,0.14,92.7,86.3,,0.246,,0.22,0.246,100.0,107.0,101.0,118.0,105.0,113.0,0.188,0.316,0.46,0.47,91.8,79.4,0.221,0.279,,,,,,,,,,,,,
28,2023-05-25,718026,Strikeout,strikeout,True,669221,605400,Sean Murphy,Aaron Nola,0,0,0,a44e3dcf-836f-49db-a4bc-35e5c6e0d14b,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.47700000000000004,0.156,0.32299999999999995,0.419,85.9,70.0,111.0,103.0,95.0,107.0,103.0,,,,111.0,110.0,105.0,0.295,0.075,,0.126,-0.03,0.4,,0.14,92.7,86.3,,0.246,,0.22,0.246,100.0,107.0,101.0,118.0,105.0,113.0,0.188,0.316,0.46,0.47,91.8,79.4,0.221,0.279,,,,,,,,,,,,,
29,2023-05-25,718026,Strikeout,strikeout,True,592696,605400,Eddie Rosario,Aaron Nola,0,0,0,b3ed206a-c9dc-486e-ab40-a5901de578b4,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.47700000000000004,0.156,0.32299999999999995,0.419,85.9,70.0,111.0,103.0,95.0,107.0,103.0,,,,111.0,110.0,105.0,0.295,0.075,,0.126,-0.03,0.4,,0.14,92.7,86.3,,0.246,,0.22,0.246,100.0,107.0,101.0,118.0,105.0,113.0,0.188,0.316,0.46,0.47,91.8,79.4,0.221,0.279,,,,,,,,,,,,,
30,2023-05-25,718026,Flyout,field_out,True,669016,689266,Brandon Marsh,Dylan Dodd,1,0,0,8fdf58b2-1b75-4249-9ef5-ec4be85b4e4d,689266.0,dylandodd,Dodd,Left,Dylan Dodd,7.6,8.37,34.1,106.0,82.0,98.0,0.8420000000000001,3.93,3.15,13.89,2.36,0.77,0.235,0.419,0.081,0.419,0.518,82.9,74.0,96.0,93.0,80.0,111.0,99.0,87.0,101.0,98.0,92.0,112.0,94.0,0.489,0.048,0.285,0.17800000000000002,-1.53,-3.19,-4.07,-3.11,92.1,85.3,81.8,0.342,0.375,0.355,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2023-05-25,718026,Groundout,field_out,True,624641,689266,Edmundo Sosa,Dylan Dodd,0,0,0,6f435aca-b3b1-4aca-abb6-d280d9c0b901,689266.0,dylandodd,Dodd,Left,Dylan Dodd,7.6,8.37,34.1,106.0,82.0,98.0,0.8420000000000001,3.93,3.15,13.89,2.36,0.77,0.235,0.419,0.081,0.419,0.518,82.9,74.0,96.0,93.0,80.0,111.0,99.0,87.0,101.0,98.0,92.0,112.0,94.0,0.489,0.048,0.285,0.17800000000000002,-1.53,-3.19,-4.07,-3.11,92.1,85.3,81.8,0.342,0.375,0.355,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2023-05-25,718026,Groundout,field_out,True,681082,689266,Bryson Stott,Dylan Dodd,1,0,0,3c20b992-62f1-4640-b588-1787730e1a15,689266.0,dylandodd,Dodd,Left,Dylan Dodd,7.6,8.37,34.1,106.0,82.0,98.0,0.8420000000000001,3.93,3.15,13.89,2.36,0.77,0.235,0.419,0.081,0.419,0.518,82.9,74.0,96.0,93.0,80.0,111.0,99.0,87.0,101.0,98.0,92.0,112.0,94.0,0.489,0.048,0.285,0.17800000000000002,-1.53,-3.19,-4.07,-3.11,92.1,85.3,81.8,0.342,0.375,0.355,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2023-05-25,718026,Groundout,field_out,True,645277,605400,Ozzie Albies,Aaron Nola,1,0,0,3370f34d-45ce-4f08-8d26-402a48c7e2af,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.47700000000000004,0.156,0.32299999999999995,0.419,85.9,70.0,111.0,103.0,95.0,107.0,103.0,,,,111.0,110.0,105.0,0.295,0.075,,0.126,-0.03,0.4,,0.14,92.7,86.3,,0.246,,0.22,0.246,100.0,107.0,101.0,118.0,105.0,113.0,0.188,0.316,0.46,0.47,91.8,79.4,0.221,0.279,,,,,,,,,,,,,
34,2023-05-25,718026,Walk,walk,False,542303,605400,Marcell Ozuna,Aaron Nola,1,0,0,d68378db-bc7f-4729-9410-57ec24d3aa71,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.47700000000000004,0.156,0.32299999999999995,0.419,85.9,70.0,111.0,103.0,95.0,107.0,103.0,,,,111.0,110.0,105.0,0.295,0.075,,0.126,-0.03,0.4,,0.14,92.7,86.3,,0.246,,0.22,0.246,100.0,107.0,101.0,118.0,105.0,113.0,0.188,0.316,0.46,0.47,91.8,79.4,0.221,0.279,,,,,,,,,,,,,
35,2023-05-25,718026,Single,single,False,606115,605400,Orlando Arcia,Aaron Nola,1,0,1,ed03fd7e-9792-497e-9d80-5e35cf4b2664,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.47700000000000004,0.156,0.32299999999999995,0.419,85.9,70.0,111.0,103.0,95.0,107.0,103.0,,,,111.0,110.0,105.0,0.295,0.075,,0.126,-0.03,0.4,,0.14,92.7,86.3,,0.246,,0.22,0.246,100.0,107.0,101.0,118.0,105.0,113.0,0.188,0.316,0.46,0.47,91.8,79.4,0.221,0.279,,,,,,,,,,,,,
36,2023-05-25,718026,Sac Fly,sac_fly,True,671739,605400,Michael Harris II,Aaron Nola,0,0,1,c09df78b-db7e-4d88-ab2e-b5831a32ffff,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.47700000000000004,0.156,0.32299999999999995,0.419,85.9,70.0,111.0,103.0,95.0,107.0,103.0,,,,111.0,110.0,105.0,0.295,0.075,,0.126,-0.03,0.4,,0.14,92.7,86.3,,0.246,,0.22,0.246,100.0,107.0,101.0,118.0,105.0,113.0,0.188,0.316,0.46,0.47,91.8,79.4,0.221,0.279,,,,,,,,,,,,,
37,2023-05-25,718026,Forceout,force_out,True,660670,605400,Ronald Acuña Jr.,Aaron Nola,0,0,1,b946d84a-889f-4e7e-a431-8260c6a80081,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.47700000000000004,0.156,0.32299999999999995,0.419,85.9,70.0,111.0,103.0,95.0,107.0,103.0,,,,111.0,110.0,105.0,0.295,0.075,,0.126,-0.03,0.4,,0.14,92.7,86.3,,0.246,,0.22,0.246,100.0,107.0,101.0,118.0,105.0,113.0,0.188,0.316,0.46,0.47,91.8,79.4,0.221,0.279,,,,,,,,,,,,,
