,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFC,vFS,vSI,vSL,vCU,SI_ba,FC_ba,FF_ba,ST_ba,CU_ba,FS_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,KC%,CH%,wKC/C,wCH/C,vKC,CH_ba,SL_ba
10,2023-07-08,717444,Strikeout,strikeout,True,668715,607067,Spencer Steer,Colin Rea,0,0,0,a7e83f41-2803-488f-b47a-9cb0363a0953,607067.0,colinrea,Rea,Right,Colin Rea,4.55,4.42,124.2,104.0,89.0,99.0,0.7859999999999999,7.94,2.74,7.94,1.66,1.16,0.21600000000000003,0.436,0.12300000000000001,0.359,0.419,101.0,105.0,105.0,82.0,111.0,99.0,96.0,105.0,99.0,97.0,109.0,109.0,87.0,99.0,95.0,62.0,96.0,91.0,0.299,0.193,0.265,0.055999999999999994,0.109,0.079,2.43,-0.01,-5.76,0.31,-0.31,-0.94,93.2,86.7,86.0,92.6,83.1,78.8,0.253,0.245,0.135,0.226,0.242,0.44,,,,,,,,,,,
11,2023-07-08,717444,Groundout,field_out,True,663886,607067,Tyler Stephenson,Colin Rea,1,0,0,6efd40bb-208a-4320-b2e4-38e326f3fac0,607067.0,colinrea,Rea,Right,Colin Rea,4.55,4.42,124.2,104.0,89.0,99.0,0.7859999999999999,7.94,2.74,7.94,1.66,1.16,0.21600000000000003,0.436,0.12300000000000001,0.359,0.419,101.0,105.0,105.0,82.0,111.0,99.0,96.0,105.0,99.0,97.0,109.0,109.0,87.0,99.0,95.0,62.0,96.0,91.0,0.299,0.193,0.265,0.055999999999999994,0.109,0.079,2.43,-0.01,-5.76,0.31,-0.31,-0.94,93.2,86.7,86.0,92.6,83.1,78.8,0.253,0.245,0.135,0.226,0.242,0.44,,,,,,,,,,,
12,2023-07-08,717444,Walk,walk,False,606132,596133,Raimel Tapia,Luke Weaver,0,0,0,046ba9f0-b8a4-44c1-a863-a0d5023b018d,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,,,,88.0,102.0,96.0,,,,112.0,101.0,104.0,99.0,103.0,102.0,,,,,0.435,0.11,,0.13699999999999998,,-1.47,0.87,,,-2.22,,94.0,90.3,,,85.8,,,0.218,0.311,0.235,0.255,,86.1,83.0,103.0,100.0,0.11800000000000001,0.2,-1.56,-2.01,81.7,0.316,0.385
13,2023-07-08,717444,Strikeout,strikeout,True,663368,596133,Blake Perkins,Luke Weaver,0,0,0,36b74d9c-48d1-42f7-b429-25f47377a892,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,,,,88.0,102.0,96.0,,,,112.0,101.0,104.0,99.0,103.0,102.0,,,,,0.435,0.11,,0.13699999999999998,,-1.47,0.87,,,-2.22,,94.0,90.3,,,85.8,,,0.218,0.311,0.235,0.255,,86.1,83.0,103.0,100.0,0.11800000000000001,0.2,-1.56,-2.01,81.7,0.316,0.385
14,2023-07-08,717444,Walk,walk,False,605119,596133,Brian Anderson,Luke Weaver,1,0,1,59c85ef4-f0e8-4c60-b9af-2a3c45328277,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,,,,88.0,102.0,96.0,,,,112.0,101.0,104.0,99.0,103.0,102.0,,,,,0.435,0.11,,0.13699999999999998,,-1.47,0.87,,,-2.22,,94.0,90.3,,,85.8,,,0.218,0.311,0.235,0.255,,86.1,83.0,103.0,100.0,0.11800000000000001,0.2,-1.56,-2.01,81.7,0.316,0.385
15,2023-07-08,717444,Pop Out,field_out,True,668930,596133,Brice Turang,Luke Weaver,0,0,0,6bdc93da-f0f3-4eee-b08c-25114653bb0c,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,,,,88.0,102.0,96.0,,,,112.0,101.0,104.0,99.0,103.0,102.0,,,,,0.435,0.11,,0.13699999999999998,,-1.47,0.87,,,-2.22,,94.0,90.3,,,85.8,,,0.218,0.311,0.235,0.255,,86.1,83.0,103.0,100.0,0.11800000000000001,0.2,-1.56,-2.01,81.7,0.316,0.385
16,2023-07-08,717444,Home Run,home_run,False,666181,607067,Will Benson,Colin Rea,0,0,0,4bcb1310-bc7c-4cff-af9c-799137cf12fe,607067.0,colinrea,Rea,Right,Colin Rea,4.55,4.42,124.2,104.0,89.0,99.0,0.7859999999999999,7.94,2.74,7.94,1.66,1.16,0.21600000000000003,0.436,0.12300000000000001,0.359,0.419,101.0,105.0,105.0,82.0,111.0,99.0,96.0,105.0,99.0,97.0,109.0,109.0,87.0,99.0,95.0,62.0,96.0,91.0,0.299,0.193,0.265,0.055999999999999994,0.109,0.079,2.43,-0.01,-5.76,0.31,-0.31,-0.94,93.2,86.7,86.0,92.6,83.1,78.8,0.253,0.245,0.135,0.226,0.242,0.44,,,,,,,,,,,
17,2023-07-08,717444,Flyout,field_out,True,670770,607067,TJ Friedl,Colin Rea,0,0,0,0e781115-5f72-4a4f-86cd-34cf1a378f06,607067.0,colinrea,Rea,Right,Colin Rea,4.55,4.42,124.2,104.0,89.0,99.0,0.7859999999999999,7.94,2.74,7.94,1.66,1.16,0.21600000000000003,0.436,0.12300000000000001,0.359,0.419,101.0,105.0,105.0,82.0,111.0,99.0,96.0,105.0,99.0,97.0,109.0,109.0,87.0,99.0,95.0,62.0,96.0,91.0,0.299,0.193,0.265,0.055999999999999994,0.109,0.079,2.43,-0.01,-5.76,0.31,-0.31,-0.94,93.2,86.7,86.0,92.6,83.1,78.8,0.253,0.245,0.135,0.226,0.242,0.44,,,,,,,,,,,
18,2023-07-08,717444,Strikeout,strikeout,True,680574,607067,Matt McLain,Colin Rea,0,0,0,d3b163af-5f9c-4fd7-9de5-7828e87c849c,607067.0,colinrea,Rea,Right,Colin Rea,4.55,4.42,124.2,104.0,89.0,99.0,0.7859999999999999,7.94,2.74,7.94,1.66,1.16,0.21600000000000003,0.436,0.12300000000000001,0.359,0.419,101.0,105.0,105.0,82.0,111.0,99.0,96.0,105.0,99.0,97.0,109.0,109.0,87.0,99.0,95.0,62.0,96.0,91.0,0.299,0.193,0.265,0.055999999999999994,0.109,0.079,2.43,-0.01,-5.76,0.31,-0.31,-0.94,93.2,86.7,86.0,92.6,83.1,78.8,0.253,0.245,0.135,0.226,0.242,0.44,,,,,,,,,,,
19,2023-07-08,717444,Lineout,field_out,True,663697,607067,Jonathan India,Colin Rea,1,0,0,24caece6-7cea-4274-9c31-61193280b896,607067.0,colinrea,Rea,Right,Colin Rea,4.55,4.42,124.2,104.0,89.0,99.0,0.7859999999999999,7.94,2.74,7.94,1.66,1.16,0.21600000000000003,0.436,0.12300000000000001,0.359,0.419,101.0,105.0,105.0,82.0,111.0,99.0,96.0,105.0,99.0,97.0,109.0,109.0,87.0,99.0,95.0,62.0,96.0,91.0,0.299,0.193,0.265,0.055999999999999994,0.109,0.079,2.43,-0.01,-5.76,0.31,-0.31,-0.94,93.2,86.7,86.0,92.6,83.1,78.8,0.253,0.245,0.135,0.226,0.242,0.44,,,,,,,,,,,
20,2023-07-08,717444,Single,single,False,686894,596133,Joey Wiemer,Luke Weaver,1,0,0,adf077b4-2587-4b34-9fae-67d505c61266,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,,,,88.0,102.0,96.0,,,,112.0,101.0,104.0,99.0,103.0,102.0,,,,,0.435,0.11,,0.13699999999999998,,-1.47,0.87,,,-2.22,,94.0,90.3,,,85.8,,,0.218,0.311,0.235,0.255,,86.1,83.0,103.0,100.0,0.11800000000000001,0.2,-1.56,-2.01,81.7,0.316,0.385
21,2023-07-08,717444,Double,double,False,592885,596133,Christian Yelich,Luke Weaver,0,0,1,82bcd40f-8efa-4b5f-a5e5-8415edcbd593,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,,,,88.0,102.0,96.0,,,,112.0,101.0,104.0,99.0,103.0,102.0,,,,,0.435,0.11,,0.13699999999999998,,-1.47,0.87,,,-2.22,,94.0,90.3,,,85.8,,,0.218,0.311,0.235,0.255,,86.1,83.0,103.0,100.0,0.11800000000000001,0.2,-1.56,-2.01,81.7,0.316,0.385
22,2023-07-08,717444,Groundout,field_out,True,661388,596133,William Contreras,Luke Weaver,0,0,1,9e7f2d76-e45d-40d5-96c9-a02b09600b08,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,,,,88.0,102.0,96.0,,,,112.0,101.0,104.0,99.0,103.0,102.0,,,,,0.435,0.11,,0.13699999999999998,,-1.47,0.87,,,-2.22,,94.0,90.3,,,85.8,,,0.218,0.311,0.235,0.255,,86.1,83.0,103.0,100.0,0.11800000000000001,0.2,-1.56,-2.01,81.7,0.316,0.385
23,2023-07-08,717444,Home Run,home_run,False,642715,596133,Willy Adames,Luke Weaver,1,0,1,1cc90f57-64c3-476e-ac76-011d0551fc84,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,,,,88.0,102.0,96.0,,,,112.0,101.0,104.0,99.0,103.0,102.0,,,,,0.435,0.11,,0.13699999999999998,,-1.47,0.87,,,-2.22,,94.0,90.3,,,85.8,,,0.218,0.311,0.235,0.255,,86.1,83.0,103.0,100.0,0.11800000000000001,0.2,-1.56,-2.01,81.7,0.316,0.385
24,2023-07-08,717444,Groundout,field_out,True,680911,596133,Owen Miller,Luke Weaver,1,1,0,9232ddbc-5046-4052-b89d-e0f7b40d89e2,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,,,,88.0,102.0,96.0,,,,112.0,101.0,104.0,99.0,103.0,102.0,,,,,0.435,0.11,,0.13699999999999998,,-1.47,0.87,,,-2.22,,94.0,90.3,,,85.8,,,0.218,0.311,0.235,0.255,,86.1,83.0,103.0,100.0,0.11800000000000001,0.2,-1.56,-2.01,81.7,0.316,0.385
25,2023-07-08,717444,Groundout,field_out,True,606132,596133,Raimel Tapia,Luke Weaver,0,0,0,41269d67-444b-400e-adf4-a88c3efaca5f,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,,,,88.0,102.0,96.0,,,,112.0,101.0,104.0,99.0,103.0,102.0,,,,,0.435,0.11,,0.13699999999999998,,-1.47,0.87,,,-2.22,,94.0,90.3,,,85.8,,,0.218,0.311,0.235,0.255,,86.1,83.0,103.0,100.0,0.11800000000000001,0.2,-1.56,-2.01,81.7,0.316,0.385
26,2023-07-08,717444,Single,single,False,682829,607067,Elly De La Cruz,Colin Rea,0,0,1,af640f4a-d9b2-4231-9d38-7c666947af47,607067.0,colinrea,Rea,Right,Colin Rea,4.55,4.42,124.2,104.0,89.0,99.0,0.7859999999999999,7.94,2.74,7.94,1.66,1.16,0.21600000000000003,0.436,0.12300000000000001,0.359,0.419,101.0,105.0,105.0,82.0,111.0,99.0,96.0,105.0,99.0,97.0,109.0,109.0,87.0,99.0,95.0,62.0,96.0,91.0,0.299,0.193,0.265,0.055999999999999994,0.109,0.079,2.43,-0.01,-5.76,0.31,-0.31,-0.94,93.2,86.7,86.0,92.6,83.1,78.8,0.253,0.245,0.135,0.226,0.242,0.44,,,,,,,,,,,
27,2023-07-08,717444,Walk,walk,False,641584,607067,Jake Fraley,Colin Rea,1,0,1,08216009-a098-4e57-8d2a-192b1f189112,607067.0,colinrea,Rea,Right,Colin Rea,4.55,4.42,124.2,104.0,89.0,99.0,0.7859999999999999,7.94,2.74,7.94,1.66,1.16,0.21600000000000003,0.436,0.12300000000000001,0.359,0.419,101.0,105.0,105.0,82.0,111.0,99.0,96.0,105.0,99.0,97.0,109.0,109.0,87.0,99.0,95.0,62.0,96.0,91.0,0.299,0.193,0.265,0.055999999999999994,0.109,0.079,2.43,-0.01,-5.76,0.31,-0.31,-0.94,93.2,86.7,86.0,92.6,83.1,78.8,0.253,0.245,0.135,0.226,0.242,0.44,,,,,,,,,,,
28,2023-07-08,717444,Home Run,home_run,False,458015,607067,Joey Votto,Colin Rea,0,0,1,348742f7-cd85-4a14-aa65-17e01506236b,607067.0,colinrea,Rea,Right,Colin Rea,4.55,4.42,124.2,104.0,89.0,99.0,0.7859999999999999,7.94,2.74,7.94,1.66,1.16,0.21600000000000003,0.436,0.12300000000000001,0.359,0.419,101.0,105.0,105.0,82.0,111.0,99.0,96.0,105.0,99.0,97.0,109.0,109.0,87.0,99.0,95.0,62.0,96.0,91.0,0.299,0.193,0.265,0.055999999999999994,0.109,0.079,2.43,-0.01,-5.76,0.31,-0.31,-0.94,93.2,86.7,86.0,92.6,83.1,78.8,0.253,0.245,0.135,0.226,0.242,0.44,,,,,,,,,,,
29,2023-07-08,717444,Groundout,field_out,True,668715,607067,Spencer Steer,Colin Rea,1,0,0,a7a86ae3-16fc-4191-9b90-fd4c57ff88bb,607067.0,colinrea,Rea,Right,Colin Rea,4.55,4.42,124.2,104.0,89.0,99.0,0.7859999999999999,7.94,2.74,7.94,1.66,1.16,0.21600000000000003,0.436,0.12300000000000001,0.359,0.419,101.0,105.0,105.0,82.0,111.0,99.0,96.0,105.0,99.0,97.0,109.0,109.0,87.0,99.0,95.0,62.0,96.0,91.0,0.299,0.193,0.265,0.055999999999999994,0.109,0.079,2.43,-0.01,-5.76,0.31,-0.31,-0.94,93.2,86.7,86.0,92.6,83.1,78.8,0.253,0.245,0.135,0.226,0.242,0.44,,,,,,,,,,,
30,2023-07-08,717444,Strikeout,strikeout,True,663886,607067,Tyler Stephenson,Colin Rea,0,0,0,8a0cec6d-e01a-4c24-bb8f-d829b72af074,607067.0,colinrea,Rea,Right,Colin Rea,4.55,4.42,124.2,104.0,89.0,99.0,0.7859999999999999,7.94,2.74,7.94,1.66,1.16,0.21600000000000003,0.436,0.12300000000000001,0.359,0.419,101.0,105.0,105.0,82.0,111.0,99.0,96.0,105.0,99.0,97.0,109.0,109.0,87.0,99.0,95.0,62.0,96.0,91.0,0.299,0.193,0.265,0.055999999999999994,0.109,0.079,2.43,-0.01,-5.76,0.31,-0.31,-0.94,93.2,86.7,86.0,92.6,83.1,78.8,0.253,0.245,0.135,0.226,0.242,0.44,,,,,,,,,,,
31,2023-07-08,717444,Triple,triple,False,666181,607067,Will Benson,Colin Rea,0,0,0,e84555c9-31d1-451c-b1cc-b7910921ef33,607067.0,colinrea,Rea,Right,Colin Rea,4.55,4.42,124.2,104.0,89.0,99.0,0.7859999999999999,7.94,2.74,7.94,1.66,1.16,0.21600000000000003,0.436,0.12300000000000001,0.359,0.419,101.0,105.0,105.0,82.0,111.0,99.0,96.0,105.0,99.0,97.0,109.0,109.0,87.0,99.0,95.0,62.0,96.0,91.0,0.299,0.193,0.265,0.055999999999999994,0.109,0.079,2.43,-0.01,-5.76,0.31,-0.31,-0.94,93.2,86.7,86.0,92.6,83.1,78.8,0.253,0.245,0.135,0.226,0.242,0.44,,,,,,,,,,,
32,2023-07-08,717444,Groundout,field_out,True,670770,607067,TJ Friedl,Colin Rea,1,0,0,6a170680-3027-45f2-b463-8c67786f72fc,607067.0,colinrea,Rea,Right,Colin Rea,4.55,4.42,124.2,104.0,89.0,99.0,0.7859999999999999,7.94,2.74,7.94,1.66,1.16,0.21600000000000003,0.436,0.12300000000000001,0.359,0.419,101.0,105.0,105.0,82.0,111.0,99.0,96.0,105.0,99.0,97.0,109.0,109.0,87.0,99.0,95.0,62.0,96.0,91.0,0.299,0.193,0.265,0.055999999999999994,0.109,0.079,2.43,-0.01,-5.76,0.31,-0.31,-0.94,93.2,86.7,86.0,92.6,83.1,78.8,0.253,0.245,0.135,0.226,0.242,0.44,,,,,,,,,,,
33,2023-07-08,717444,Flyout,field_out,True,663368,596133,Blake Perkins,Luke Weaver,1,0,0,7ad0fa7d-2446-4758-b319-0900a2c0fa7e,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,,,,88.0,102.0,96.0,,,,112.0,101.0,104.0,99.0,103.0,102.0,,,,,0.435,0.11,,0.13699999999999998,,-1.47,0.87,,,-2.22,,94.0,90.3,,,85.8,,,0.218,0.311,0.235,0.255,,86.1,83.0,103.0,100.0,0.11800000000000001,0.2,-1.56,-2.01,81.7,0.316,0.385
34,2023-07-08,717444,Single,single,False,605119,596133,Brian Anderson,Luke Weaver,0,0,0,13008501-12a0-4700-a798-636aea77abf5,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,,,,88.0,102.0,96.0,,,,112.0,101.0,104.0,99.0,103.0,102.0,,,,,0.435,0.11,,0.13699999999999998,,-1.47,0.87,,,-2.22,,94.0,90.3,,,85.8,,,0.218,0.311,0.235,0.255,,86.1,83.0,103.0,100.0,0.11800000000000001,0.2,-1.56,-2.01,81.7,0.316,0.385
35,2023-07-08,717444,Triple,triple,False,668930,596133,Brice Turang,Luke Weaver,1,0,1,4f4183ce-f330-466c-8294-80446a36e5fa,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,,,,88.0,102.0,96.0,,,,112.0,101.0,104.0,99.0,103.0,102.0,,,,,0.435,0.11,,0.13699999999999998,,-1.47,0.87,,,-2.22,,94.0,90.3,,,85.8,,,0.218,0.311,0.235,0.255,,86.1,83.0,103.0,100.0,0.11800000000000001,0.2,-1.56,-2.01,81.7,0.316,0.385
