,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wSI/C,wCU/C,wCH/C,vFA,vFC,vSI,vCU,CU_ba,FF_ba,CH_ba,SI_ba,FC_ba,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,SL_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,KC%,wKC/C,vKC,ST_ba
0,2023-07-14,717414,Groundout,field_out,True,643217,450203,Andrew Benintendi,Charlie Morton,0,0,0,555b2d8a-30d1-4884-9d96-175436238d07,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,81.0,89.0,83.0,89.0,92.0,87.0,0.068,0.317,0.08,0.43200000000000005,0.10300000000000001,-1.26,0.25,-4.03,1.79,0.86,94.9,89.1,94.2,82.3,0.177,0.292,0.25,0.474,0.296,,,,,,,,,,,,,,,,,,
1,2023-07-14,717414,Strikeout,strikeout,True,641313,450203,Tim Anderson,Charlie Morton,0,0,0,1496d06c-1d9e-4a67-ac26-0018a329ae08,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,81.0,89.0,83.0,89.0,92.0,87.0,0.068,0.317,0.08,0.43200000000000005,0.10300000000000001,-1.26,0.25,-4.03,1.79,0.86,94.9,89.1,94.2,82.3,0.177,0.292,0.25,0.474,0.296,,,,,,,,,,,,,,,,,,
2,2023-07-14,717414,Flyout,field_out,True,673357,450203,Luis Robert Jr.,Charlie Morton,1,0,0,518f49c8-6802-4273-8c56-c450c27b8fe7,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,81.0,89.0,83.0,89.0,92.0,87.0,0.068,0.317,0.08,0.43200000000000005,0.10300000000000001,-1.26,0.25,-4.03,1.79,0.86,94.9,89.1,94.2,82.3,0.177,0.292,0.25,0.474,0.296,,,,,,,,,,,,,,,,,,
3,2023-07-14,717414,Walk,walk,False,660670,656629,Ronald Acuña Jr.,Michael Kopech,1,0,0,6733ffa4-3cca-4e75-bf89-98af65791065,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,,,,,,,,0.614,,0.04,0.07400000000000001,-0.71,,,-0.94,0.15,95.2,,,80.6,0.158,0.244,0.133,,,102.0,97.0,99.0,0.272,-1.5,84.8,0.258,,,,,,,,,,,
4,2023-07-14,717414,Hit By Pitch,hit_by_pitch,False,645277,656629,Ozzie Albies,Michael Kopech,0,0,1,afc73882-4179-446a-a759-dc9597581eb5,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,,,,,,,,0.614,,0.04,0.07400000000000001,-0.71,,,-0.94,0.15,95.2,,,80.6,0.158,0.244,0.133,,,102.0,97.0,99.0,0.272,-1.5,84.8,0.258,,,,,,,,,,,
5,2023-07-14,717414,Walk,walk,False,663586,656629,Austin Riley,Michael Kopech,0,0,1,8f8ebd3b-91f0-400b-b53e-dbf937109297,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,,,,,,,,0.614,,0.04,0.07400000000000001,-0.71,,,-0.94,0.15,95.2,,,80.6,0.158,0.244,0.133,,,102.0,97.0,99.0,0.272,-1.5,84.8,0.258,,,,,,,,,,,
6,2023-07-14,717414,Home Run,home_run,False,621566,656629,Matt Olson,Michael Kopech,0,0,1,46584663-bf8c-4013-a561-8efc35f24166,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,,,,,,,,0.614,,0.04,0.07400000000000001,-0.71,,,-0.94,0.15,95.2,,,80.6,0.158,0.244,0.133,,,102.0,97.0,99.0,0.272,-1.5,84.8,0.258,,,,,,,,,,,
7,2023-07-14,717414,Walk,walk,False,669221,656629,Sean Murphy,Michael Kopech,1,0,0,9e2d0d98-b60e-41c9-a360-c74fc72fb401,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,,,,,,,,0.614,,0.04,0.07400000000000001,-0.71,,,-0.94,0.15,95.2,,,80.6,0.158,0.244,0.133,,,102.0,97.0,99.0,0.272,-1.5,84.8,0.258,,,,,,,,,,,
8,2023-07-14,717414,Flyout,field_out,True,542303,656629,Marcell Ozuna,Michael Kopech,0,0,1,f58f5bc3-6d76-45de-b906-4d57621c2882,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,,,,,,,,0.614,,0.04,0.07400000000000001,-0.71,,,-0.94,0.15,95.2,,,80.6,0.158,0.244,0.133,,,102.0,97.0,99.0,0.272,-1.5,84.8,0.258,,,,,,,,,,,
9,2023-07-14,717414,Groundout,field_out,True,592696,656629,Eddie Rosario,Michael Kopech,1,0,0,43acdbfe-04c3-4dd9-a32f-ed35141a74d0,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,,,,,,,,0.614,,0.04,0.07400000000000001,-0.71,,,-0.94,0.15,95.2,,,80.6,0.158,0.244,0.133,,,102.0,97.0,99.0,0.272,-1.5,84.8,0.258,,,,,,,,,,,
10,2023-07-14,717414,Walk,walk,False,606115,656629,Orlando Arcia,Michael Kopech,1,0,0,de69f1d4-e236-4e72-8c3a-13886e16442b,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,,,,,,,,0.614,,0.04,0.07400000000000001,-0.71,,,-0.94,0.15,95.2,,,80.6,0.158,0.244,0.133,,,102.0,97.0,99.0,0.272,-1.5,84.8,0.258,,,,,,,,,,,
11,2023-07-14,717414,Walk,walk,False,671739,657053,Michael Harris II,Touki Toussaint,0,0,1,51535974-2813-4816-9790-57eb399d45dd,657053.0,toukitoussaint,Toussaint,Right,Touki Toussaint,4.97,5.37,87.0,94.0,95.0,93.0,0.769,8.79,5.9,7.14,1.03,1.6,0.179,0.47700000000000004,0.106,0.315,0.366,,,,,108.0,99.0,104.0,79.0,87.0,79.0,94.0,94.0,89.0,,,,0.265,0.235,,0.28800000000000003,,-1.46,,0.33,1.81,,93.6,,92.9,76.1,0.115,0.294,,0.3,,88.0,112.0,117.0,0.023,-6.26,86.6,0.333,96.0,96.0,99.0,0.18899999999999997,-0.3,87.5,0.188,,,,
12,2023-07-14,717414,Flyout,field_out,True,660670,657053,Ronald Acuña Jr.,Touki Toussaint,0,0,0,12f32dd8-3d38-4ab1-840e-1be4c984a33a,657053.0,toukitoussaint,Toussaint,Right,Touki Toussaint,4.97,5.37,87.0,94.0,95.0,93.0,0.769,8.79,5.9,7.14,1.03,1.6,0.179,0.47700000000000004,0.106,0.315,0.366,,,,,108.0,99.0,104.0,79.0,87.0,79.0,94.0,94.0,89.0,,,,0.265,0.235,,0.28800000000000003,,-1.46,,0.33,1.81,,93.6,,92.9,76.1,0.115,0.294,,0.3,,88.0,112.0,117.0,0.023,-6.26,86.6,0.333,96.0,96.0,99.0,0.18899999999999997,-0.3,87.5,0.188,,,,
13,2023-07-14,717414,Walk,walk,False,650391,450203,Eloy Jiménez,Charlie Morton,1,0,0,95450f89-6e9c-4bb6-a2ad-0ee6943b24e9,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,81.0,89.0,83.0,89.0,92.0,87.0,0.068,0.317,0.08,0.43200000000000005,0.10300000000000001,-1.26,0.25,-4.03,1.79,0.86,94.9,89.1,94.2,82.3,0.177,0.292,0.25,0.474,0.296,,,,,,,,,,,,,,,,,,
14,2023-07-14,717414,Flyout,field_out,True,683734,450203,Andrew Vaughn,Charlie Morton,1,0,0,dc1e6a9a-9417-4024-ad2a-a980b1c9c8d2,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,81.0,89.0,83.0,89.0,92.0,87.0,0.068,0.317,0.08,0.43200000000000005,0.10300000000000001,-1.26,0.25,-4.03,1.79,0.86,94.9,89.1,94.2,82.3,0.177,0.292,0.25,0.474,0.296,,,,,,,,,,,,,,,,,,
