,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,SL%,KC%,CH%,wSI/C,wSL/C,wKC/C,wCH/C,vSI,vSL,vKC,SI_ba,SL_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,CU%,wFA/C,wFC/C,wCU/C,vFA,vFC,vCU,FF_ba,FC_ba,CU_ba,ST_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
0,2023-04-11,718624,Strikeout,strikeout,True,605141,622072,Mookie Betts,Alex Wood,0,0,0,07186246-0016-0053-000c-f08cd117d70a,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,80.0,95.0,88.0,110.0,93.0,95.0,0.446,0.261,0.001,0.292,0.12,-0.8,-5.8,-0.33,91.5,82.4,83.6,0.234,0.288,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-04-11,718624,Flyout,field_out,True,518692,622072,Freddie Freeman,Alex Wood,0,0,0,07186246-0026-0043-000c-f08cd117d70a,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,80.0,95.0,88.0,110.0,93.0,95.0,0.446,0.261,0.001,0.292,0.12,-0.8,-5.8,-0.33,91.5,82.4,83.6,0.234,0.288,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-04-11,718624,Flyout,field_out,True,669257,622072,Will Smith,Alex Wood,0,0,0,07186246-0036-0023-000c-f08cd117d70a,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,80.0,95.0,88.0,110.0,93.0,95.0,0.446,0.261,0.001,0.292,0.12,-0.8,-5.8,-0.33,91.5,82.4,83.6,0.234,0.288,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-04-11,718624,Walk,walk,False,664774,669160,LaMonte Wade Jr.,Dustin May,1,0,0,499e2246-55a7-46d4-9b84-4f10e256c8bc,669160.0,dustinmay,May,Right,Dustin May,2.63,3.4,48.0,103.0,120.0,109.0,0.872,6.38,3.0,5.44,0.19,1.3,0.252,0.43,0.156,0.244,0.45899999999999996,90.9,66.0,93.0,97.0,117.0,102.0,108.0,,,,0.335,,,0.045,3.59,,,2.6,96.6,,,0.161,,0.1,149.0,102.0,118.0,117.0,103.0,106.0,113.0,111.0,107.0,0.26899999999999996,0.14800000000000002,0.203,0.48,3.03,0.6,97.3,93.0,86.3,0.22,0.161,0.167,,,,,,,,
4,2023-04-11,718624,Walk,walk,False,624424,669160,Michael Conforto,Dustin May,0,0,1,9f704dc2-78aa-4cb6-87e1-a0620c80cd6b,669160.0,dustinmay,May,Right,Dustin May,2.63,3.4,48.0,103.0,120.0,109.0,0.872,6.38,3.0,5.44,0.19,1.3,0.252,0.43,0.156,0.244,0.45899999999999996,90.9,66.0,93.0,97.0,117.0,102.0,108.0,,,,0.335,,,0.045,3.59,,,2.6,96.6,,,0.161,,0.1,149.0,102.0,118.0,117.0,103.0,106.0,113.0,111.0,107.0,0.26899999999999996,0.14800000000000002,0.203,0.48,3.03,0.6,97.3,93.0,86.3,0.22,0.161,0.167,,,,,,,,
5,2023-04-11,718624,Groundout,field_out,True,605204,669160,J.D. Davis,Dustin May,0,0,1,df79fc2a-fc91-4c1d-882f-92bd6dd490bb,669160.0,dustinmay,May,Right,Dustin May,2.63,3.4,48.0,103.0,120.0,109.0,0.872,6.38,3.0,5.44,0.19,1.3,0.252,0.43,0.156,0.244,0.45899999999999996,90.9,66.0,93.0,97.0,117.0,102.0,108.0,,,,0.335,,,0.045,3.59,,,2.6,96.6,,,0.161,,0.1,149.0,102.0,118.0,117.0,103.0,106.0,113.0,111.0,107.0,0.26899999999999996,0.14800000000000002,0.203,0.48,3.03,0.6,97.3,93.0,86.3,0.22,0.161,0.167,,,,,,,,
6,2023-04-11,718624,Double,double,False,592626,669160,Joc Pederson,Dustin May,0,0,1,7addfbaa-d350-4cc1-8257-7a02f42255d5,669160.0,dustinmay,May,Right,Dustin May,2.63,3.4,48.0,103.0,120.0,109.0,0.872,6.38,3.0,5.44,0.19,1.3,0.252,0.43,0.156,0.244,0.45899999999999996,90.9,66.0,93.0,97.0,117.0,102.0,108.0,,,,0.335,,,0.045,3.59,,,2.6,96.6,,,0.161,,0.1,149.0,102.0,118.0,117.0,103.0,106.0,113.0,111.0,107.0,0.26899999999999996,0.14800000000000002,0.203,0.48,3.03,0.6,97.3,93.0,86.3,0.22,0.161,0.167,,,,,,,,
7,2023-04-11,718624,Flyout,field_out,True,573262,669160,Mike Yastrzemski,Dustin May,1,1,0,a31c6643-2440-460b-8b56-dc8e228c074d,669160.0,dustinmay,May,Right,Dustin May,2.63,3.4,48.0,103.0,120.0,109.0,0.872,6.38,3.0,5.44,0.19,1.3,0.252,0.43,0.156,0.244,0.45899999999999996,90.9,66.0,93.0,97.0,117.0,102.0,108.0,,,,0.335,,,0.045,3.59,,,2.6,96.6,,,0.161,,0.1,149.0,102.0,118.0,117.0,103.0,106.0,113.0,111.0,107.0,0.26899999999999996,0.14800000000000002,0.203,0.48,3.03,0.6,97.3,93.0,86.3,0.22,0.161,0.167,,,,,,,,
8,2023-04-11,718624,Groundout,field_out,True,681584,669160,David Villar,Dustin May,1,1,0,f214b06c-0ea1-494d-bda6-89609fbb022c,669160.0,dustinmay,May,Right,Dustin May,2.63,3.4,48.0,103.0,120.0,109.0,0.872,6.38,3.0,5.44,0.19,1.3,0.252,0.43,0.156,0.244,0.45899999999999996,90.9,66.0,93.0,97.0,117.0,102.0,108.0,,,,0.335,,,0.045,3.59,,,2.6,96.6,,,0.161,,0.1,149.0,102.0,118.0,117.0,103.0,106.0,113.0,111.0,107.0,0.26899999999999996,0.14800000000000002,0.203,0.48,3.03,0.6,97.3,93.0,86.3,0.22,0.161,0.167,,,,,,,,
9,2023-04-11,718624,Hit By Pitch,hit_by_pitch,False,502110,622072,J.D. Martinez,Alex Wood,0,0,0,526c97f0-b7b9-430b-966d-6cdb0fce4691,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,80.0,95.0,88.0,110.0,93.0,95.0,0.446,0.261,0.001,0.292,0.12,-0.8,-5.8,-0.33,91.5,82.4,83.6,0.234,0.288,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
